step,epoch,train_loss_step,lr-Adam,val_loss,train_loss_epoch,test_loss
41343,645,,,0.03458040952682495,,
41343,645,,,,0.2209133803844452,
41344,,,0.001,,,
41349,,,0.001,,,
41349,646,0.22164960205554962,,,,
41399,,,0.001,,,
41399,646,0.30530524253845215,,,,
41407,646,,,0.03232584148645401,,
41407,646,,,,0.22169966995716095,
41408,,,0.001,,,
41449,,,0.001,,,
41449,647,0.1983937919139862,,,,
41471,647,,,0.03324863314628601,,
41471,647,,,,0.22131261229515076,
41472,,,0.001,,,
41499,,,0.001,,,
41499,648,0.2421819418668747,,,,
41535,648,,,0.036126457154750824,,
41535,648,,,,0.22183634340763092,
41536,,,0.001,,,
41549,,,0.001,,,
41549,649,0.21675534546375275,,,,
41599,,,0.001,,,
41599,649,0.30704614520072937,,,,
41599,649,,,0.033034179359674454,,
41599,649,,,,0.22028867900371552,
41600,,,0.001,,,
41649,,,0.001,,,
41649,650,0.2992037236690521,,,,
41663,650,,,0.03372642770409584,,
41663,650,,,,0.21973255276679993,
41664,,,0.001,,,
41699,,,0.001,,,
41699,651,0.2840629518032074,,,,
41727,651,,,0.034594420343637466,,
41727,651,,,,0.22235912084579468,
41728,,,0.001,,,
41749,,,0.001,,,
41749,652,0.24922680854797363,,,,
41791,652,,,0.0325552374124527,,
41791,652,,,,0.221396341919899,
41792,,,0.001,,,
41799,,,0.001,,,
41799,653,0.11815100163221359,,,,
41849,,,0.001,,,
41849,653,0.2171543836593628,,,,
41855,653,,,0.03324709087610245,,
41855,653,,,,0.22139550745487213,
41856,,,0.001,,,
41899,,,0.001,,,
41899,654,0.26668378710746765,,,,
41919,654,,,0.03361406549811363,,
41919,654,,,,0.2227780818939209,
41920,,,0.001,,,
41949,,,0.001,,,
41949,655,0.25121065974235535,,,,
41983,655,,,0.03324747830629349,,
41983,655,,,,0.22173717617988586,
41984,,,0.001,,,
41999,,,0.001,,,
41999,656,0.22553019225597382,,,,
42047,656,,,0.03518616035580635,,
42047,656,,,,0.22026470303535461,
42048,,,0.001,,,
42049,,,0.001,,,
42049,657,0.24440521001815796,,,,
42099,,,0.001,,,
42099,657,0.1671295017004013,,,,
42111,657,,,0.03490143641829491,,
42111,657,,,,0.22000783681869507,
42112,,,0.001,,,
42149,,,0.001,,,
42149,658,0.29809892177581787,,,,
42175,658,,,0.034145329147577286,,
42175,658,,,,0.21904577314853668,
42176,,,0.001,,,
42199,,,0.001,,,
42199,659,0.17890504002571106,,,,
42239,659,,,0.0329165942966938,,
42239,659,,,,0.22355668246746063,
42240,,,0.001,,,
42249,,,0.001,,,
42249,660,0.23287416994571686,,,,
42299,,,0.001,,,
42299,660,0.23168198764324188,,,,
42303,660,,,0.03350724279880524,,
42303,660,,,,0.22030022740364075,
42304,,,0.001,,,
42349,,,0.001,,,
42349,661,0.16166268289089203,,,,
42367,661,,,0.03593527525663376,,
42367,661,,,,0.22045369446277618,
42368,,,0.001,,,
42399,,,0.001,,,
42399,662,0.14110802114009857,,,,
42431,662,,,0.03433273732662201,,
42431,662,,,,0.2260187864303589,
42432,,,0.001,,,
42449,,,0.001,,,
42449,663,0.16566598415374756,,,,
42495,663,,,0.03239365667104721,,
42495,663,,,,0.22308598458766937,
42496,,,0.001,,,
42499,,,0.001,,,
42499,664,0.21827277541160583,,,,
42549,,,0.001,,,
42549,664,0.21964047849178314,,,,
42559,664,,,0.03405901789665222,,
42559,664,,,,0.2186005562543869,
42560,,,0.001,,,
42599,,,0.001,,,
42599,665,0.30464139580726624,,,,
42623,665,,,0.03315907344222069,,
42623,665,,,,0.2202354520559311,
42624,,,0.001,,,
42649,,,0.001,,,
42649,666,0.22144724428653717,,,,
42687,666,,,0.03463519364595413,,
42687,666,,,,0.223089337348938,
42688,,,0.001,,,
42699,,,0.001,,,
42699,667,0.2886636555194855,,,,
42749,,,0.001,,,
42749,667,0.2710372805595398,,,,
42751,667,,,0.03367515280842781,,
42751,667,,,,0.22162103652954102,
42752,,,0.001,,,
42799,,,0.001,,,
42799,668,0.2677312195301056,,,,
42815,668,,,0.03330805525183678,,
42815,668,,,,0.2187945544719696,
42816,,,0.001,,,
42849,,,0.001,,,
42849,669,0.298705130815506,,,,
42879,669,,,0.03519540652632713,,
42879,669,,,,0.22347959876060486,
42880,,,0.001,,,
42899,,,0.001,,,
42899,670,0.1902458369731903,,,,
42943,670,,,0.033472102135419846,,
42943,670,,,,0.22217606008052826,
42944,,,0.001,,,
42949,,,0.001,,,
42949,671,0.301726758480072,,,,
42999,,,0.001,,,
42999,671,0.2113995999097824,,,,
43007,671,,,0.03339048847556114,,
43007,671,,,,0.22216717898845673,
43008,,,0.001,,,
43049,,,0.001,,,
43049,672,0.27019065618515015,,,,
43071,672,,,0.03517577424645424,,
43071,672,,,,0.22199411690235138,
43072,,,0.001,,,
43099,,,0.001,,,
43099,673,0.22840529680252075,,,,
43135,673,,,0.037253785878419876,,
43135,673,,,,0.22273965179920197,
43136,,,0.001,,,
43149,,,0.001,,,
43149,674,0.1672777384519577,,,,
43199,,,0.001,,,
43199,674,0.24152036011219025,,,,
43199,674,,,0.03450145944952965,,
43199,674,,,,0.22330139577388763,
43200,,,0.001,,,
43249,,,0.001,,,
43249,675,0.3374391496181488,,,,
43263,675,,,0.035151708871126175,,
43263,675,,,,0.22108016908168793,
43264,,,0.001,,,
43299,,,0.001,,,
43299,676,0.23751956224441528,,,,
43327,676,,,0.032804522663354874,,
43327,676,,,,0.22259987890720367,
43328,,,0.001,,,
43349,,,0.001,,,
43349,677,0.13198094069957733,,,,
43391,677,,,0.034067727625370026,,
43391,677,,,,0.2205943465232849,
43392,,,0.001,,,
43399,,,0.001,,,
43399,678,0.25952625274658203,,,,
43449,,,0.001,,,
43449,678,0.21581318974494934,,,,
43455,678,,,0.03312663361430168,,
43455,678,,,,0.22293344140052795,
43456,,,0.001,,,
43499,,,0.001,,,
43499,679,0.1169523149728775,,,,
43519,679,,,0.03309779614210129,,
43519,679,,,,0.22002992033958435,
43520,,,0.001,,,
43549,,,0.001,,,
43549,680,0.21764445304870605,,,,
43583,680,,,0.032233670353889465,,
43583,680,,,,0.2208372801542282,
43584,,,0.001,,,
43599,,,0.001,,,
43599,681,0.21375305950641632,,,,
43647,681,,,0.03552595153450966,,
43647,681,,,,0.22467495501041412,
43648,,,0.001,,,
43649,,,0.001,,,
43649,682,0.20757973194122314,,,,
43699,,,0.001,,,
43699,682,0.13738340139389038,,,,
43711,682,,,0.03321319818496704,,
43711,682,,,,0.2231041043996811,
43712,,,0.001,,,
43749,,,0.001,,,
43749,683,0.26173385977745056,,,,
43775,683,,,0.03300188109278679,,
43775,683,,,,0.22145941853523254,
43776,,,0.001,,,
43799,,,0.001,,,
43799,684,0.24390602111816406,,,,
43839,684,,,0.03307165205478668,,
43839,684,,,,0.22174759209156036,
43840,,,0.001,,,
43849,,,0.001,,,
43849,685,0.24965935945510864,,,,
43899,,,0.001,,,
43899,685,0.2573666274547577,,,,
43903,685,,,0.0333733931183815,,
43903,685,,,,0.22102957963943481,
43904,,,0.001,,,
43949,,,0.001,,,
43949,686,0.16499044001102448,,,,
43967,686,,,0.03338365629315376,,
43967,686,,,,0.22229121625423431,
43968,,,0.001,,,
43999,,,0.001,,,
43999,687,0.19414179027080536,,,,
44031,687,,,0.03285114839673042,,
44031,687,,,,0.22016572952270508,
44032,,,0.001,,,
44049,,,0.001,,,
44049,688,0.2745828628540039,,,,
44095,688,,,0.03403434529900551,,
44095,688,,,,0.22157305479049683,
44096,,,0.001,,,
44099,,,0.001,,,
44099,689,0.1965574324131012,,,,
44149,,,0.001,,,
44149,689,0.2104710042476654,,,,
44159,689,,,0.03372930735349655,,
44159,689,,,,0.22092735767364502,
44160,,,0.001,,,
44199,,,0.001,,,
44199,690,0.20809730887413025,,,,
44223,690,,,0.032692618668079376,,
44223,690,,,,0.2205919772386551,
44224,,,0.001,,,
44249,,,0.001,,,
44249,691,0.13194982707500458,,,,
44287,691,,,0.03238634392619133,,
44287,691,,,,0.21912424266338348,
44288,,,0.001,,,
44299,,,0.001,,,
44299,692,0.24874284863471985,,,,
44349,,,0.001,,,
44349,692,0.16503943502902985,,,,
44351,692,,,0.03407559171319008,,
44351,692,,,,0.22330768406391144,
44352,,,0.001,,,
44399,,,0.001,,,
44399,693,0.13503913581371307,,,,
44415,693,,,0.03407270461320877,,
44415,693,,,,0.22053220868110657,
44416,,,0.001,,,
44449,,,0.001,,,
44449,694,0.23597270250320435,,,,
44479,694,,,0.034782975912094116,,
44479,694,,,,0.22126443684101105,
44480,,,0.001,,,
44499,,,0.001,,,
44499,695,0.12990480661392212,,,,
44543,695,,,0.033198002725839615,,
44543,695,,,,0.22039425373077393,
44544,,,0.001,,,
44549,,,0.001,,,
44549,696,0.13674715161323547,,,,
44599,,,0.001,,,
44599,696,0.243305504322052,,,,
44607,696,,,0.03323572129011154,,
44607,696,,,,0.21895261108875275,
44608,,,0.001,,,
44649,,,0.001,,,
44649,697,0.15027257800102234,,,,
44671,697,,,0.03371818736195564,,
44671,697,,,,0.2183622121810913,
44672,,,0.001,,,
44699,,,0.001,,,
44699,698,0.2982003688812256,,,,
44735,698,,,0.032629601657390594,,
44735,698,,,,0.22080031037330627,
44736,,,0.001,,,
44749,,,0.001,,,
44749,699,0.24043524265289307,,,,
44799,,,0.001,,,
44799,699,0.23786383867263794,,,,
44799,699,,,0.034285012632608414,,
44799,699,,,,0.21868889033794403,
44800,,,0.001,,,
44849,,,0.001,,,
44849,700,0.3309796452522278,,,,
44863,700,,,0.03418314829468727,,
44863,700,,,,0.21890750527381897,
44864,,,0.001,,,
44899,,,0.001,,,
44899,701,0.21605020761489868,,,,
44927,701,,,0.03280709683895111,,
44927,701,,,,0.22057239711284637,
44928,,,0.001,,,
44949,,,0.001,,,
44949,702,0.21113747358322144,,,,
44991,702,,,0.0330633707344532,,
44991,702,,,,0.22225430607795715,
44992,,,0.001,,,
44999,,,0.001,,,
44999,703,0.22678759694099426,,,,
45049,,,0.001,,,
45049,703,0.1835135817527771,,,,
45055,703,,,0.03298540040850639,,
45055,703,,,,0.21892894804477692,
45056,,,0.001,,,
45099,,,0.001,,,
45099,704,0.27133917808532715,,,,
45119,704,,,0.032878559082746506,,
45119,704,,,,0.22193129360675812,
45120,,,0.001,,,
45149,,,0.001,,,
45149,705,0.2502360939979553,,,,
45183,705,,,0.03415237367153168,,
45183,705,,,,0.22147305309772491,
45184,,,0.001,,,
45199,,,0.001,,,
45199,706,0.2618025541305542,,,,
45247,706,,,0.032251112163066864,,
45247,706,,,,0.22138531506061554,
45248,,,0.001,,,
45249,,,0.001,,,
45249,707,0.22752225399017334,,,,
45299,,,0.001,,,
45299,707,0.196329265832901,,,,
45311,707,,,0.033744122833013535,,
45311,707,,,,0.2224327027797699,
45312,,,0.001,,,
45349,,,0.001,,,
45349,708,0.17149966955184937,,,,
45375,708,,,0.03670118749141693,,
45375,708,,,,0.22179140150547028,
45376,,,0.001,,,
45399,,,0.001,,,
45399,709,0.24728554487228394,,,,
45439,709,,,0.03275696188211441,,
45439,709,,,,0.22168615460395813,
45440,,,0.001,,,
45449,,,0.001,,,
45449,710,0.28186362981796265,,,,
45499,,,0.001,,,
45499,710,0.19501528143882751,,,,
45503,710,,,0.03449888154864311,,
45503,710,,,,0.220939502120018,
45504,,,0.001,,,
45549,,,0.001,,,
45549,711,0.29376867413520813,,,,
45567,711,,,0.0342373326420784,,
45567,711,,,,0.2229074239730835,
45568,,,0.001,,,
45599,,,0.001,,,
45599,712,0.29606229066848755,,,,
45631,712,,,0.03397373482584953,,
45631,712,,,,0.22244159877300262,
45632,,,0.001,,,
45649,,,0.001,,,
45649,713,0.2167271226644516,,,,
45695,713,,,0.0338696725666523,,
45695,713,,,,0.2203708291053772,
45696,,,0.001,,,
45699,,,0.001,,,
45699,714,0.22365546226501465,,,,
45749,,,0.001,,,
45749,714,0.10671573132276535,,,,
45759,714,,,0.03468097001314163,,
45759,714,,,,0.21802182495594025,
45760,,,0.001,,,
45799,,,0.001,,,
45799,715,0.2739749550819397,,,,
45823,715,,,0.03324146941304207,,
45823,715,,,,0.22025331854820251,
45824,,,0.001,,,
45849,,,0.001,,,
45849,716,0.2882551848888397,,,,
45887,716,,,0.03671259433031082,,
45887,716,,,,0.21744927763938904,
45888,,,0.001,,,
45899,,,0.001,,,
45899,717,0.28833410143852234,,,,
45949,,,0.001,,,
45949,717,0.21845993399620056,,,,
45951,717,,,0.03283226117491722,,
45951,717,,,,0.218277245759964,
45952,,,0.001,,,
45999,,,0.001,,,
45999,718,0.16201207041740417,,,,
46015,718,,,0.03299331292510033,,
46015,718,,,,0.2239047884941101,
46016,,,0.001,,,
46049,,,0.001,,,
46049,719,0.2926899790763855,,,,
46079,719,,,0.03353188931941986,,
46079,719,,,,0.22034864127635956,
46080,,,0.001,,,
46099,,,0.001,,,
46099,720,0.29065588116645813,,,,
46143,720,,,0.03235727548599243,,
46143,720,,,,0.22019469738006592,
46144,,,0.001,,,
46149,,,0.001,,,
46149,721,0.21485841274261475,,,,
46199,,,0.001,,,
46199,721,0.2808578908443451,,,,
46207,721,,,0.03357337415218353,,
46207,721,,,,0.22045642137527466,
46208,,,0.001,,,
46249,,,0.001,,,
46249,722,0.23093180358409882,,,,
46271,722,,,0.033305488526821136,,
46271,722,,,,0.2208048552274704,
46272,,,0.001,,,
46299,,,0.001,,,
46299,723,0.23349757492542267,,,,
46335,723,,,0.03533122316002846,,
46335,723,,,,0.22073012590408325,
46336,,,0.001,,,
46349,,,0.001,,,
46349,724,0.28482359647750854,,,,
46399,,,0.001,,,
46399,724,0.16718439757823944,,,,
46399,724,,,0.03289593383669853,,
46399,724,,,,0.2206103503704071,
46400,,,0.001,,,
46449,,,0.001,,,
46449,725,0.22272631525993347,,,,
46463,725,,,0.03261791914701462,,
46463,725,,,,0.2221982628107071,
46464,,,0.001,,,
46499,,,0.001,,,
46499,726,0.19367027282714844,,,,
46527,726,,,0.03287690877914429,,
46527,726,,,,0.221471905708313,
46528,,,0.001,,,
46549,,,0.001,,,
46549,727,0.24342720210552216,,,,
46591,727,,,0.03351135551929474,,
46591,727,,,,0.21891064941883087,
46592,,,0.001,,,
46599,,,0.001,,,
46599,728,0.11118447780609131,,,,
46649,,,0.001,,,
46649,728,0.245197132229805,,,,
46655,728,,,0.036548029631376266,,
46655,728,,,,0.22146587073802948,
46656,,,0.001,,,
46699,,,0.001,,,
46699,729,0.1653679609298706,,,,
46719,729,,,0.032115206122398376,,
46719,729,,,,0.21808016300201416,
46720,,,0.001,,,
46749,,,0.001,,,
46749,730,0.2581406235694885,,,,
46783,730,,,0.03305494785308838,,
46783,730,,,,0.22226104140281677,
46784,,,0.001,,,
46799,,,0.001,,,
46799,731,0.30649521946907043,,,,
46847,731,,,0.034743405878543854,,
46847,731,,,,0.2236841917037964,
46848,,,0.001,,,
46849,,,0.001,,,
46849,732,0.3108723759651184,,,,
46899,,,0.001,,,
46899,732,0.25311893224716187,,,,
46911,732,,,0.03430585190653801,,
46911,732,,,,0.22156165540218353,
46912,,,0.001,,,
46949,,,0.001,,,
46949,733,0.20940737426280975,,,,
46975,733,,,0.03463047370314598,,
46975,733,,,,0.2214212566614151,
46976,,,0.001,,,
46999,,,0.001,,,
46999,734,0.13745465874671936,,,,
47039,734,,,0.037830810993909836,,
47039,734,,,,0.22150088846683502,
47040,,,0.001,,,
47049,,,0.001,,,
47049,735,0.12523925304412842,,,,
47099,,,0.001,,,
47099,735,0.17352312803268433,,,,
47103,735,,,0.03357730060815811,,
47103,735,,,,0.22206708788871765,
47104,,,0.001,,,
47149,,,0.001,,,
47149,736,0.20417049527168274,,,,
47167,736,,,0.033623650670051575,,
47167,736,,,,0.21917322278022766,
47168,,,0.001,,,
47199,,,0.001,,,
47199,737,0.24686869978904724,,,,
47231,737,,,0.03435681015253067,,
47231,737,,,,0.21945980191230774,
47232,,,0.001,,,
47249,,,0.001,,,
47249,738,0.25816771388053894,,,,
47295,738,,,0.03357822448015213,,
47295,738,,,,0.22051289677619934,
47296,,,0.001,,,
47299,,,0.001,,,
47299,739,0.2166270911693573,,,,
47349,,,0.001,,,
47349,739,0.20623323321342468,,,,
47359,739,,,0.03578970581293106,,
47359,739,,,,0.2204776555299759,
47360,,,0.001,,,
47399,,,0.001,,,
47399,740,0.31044721603393555,,,,
47423,740,,,0.03490454703569412,,
47423,740,,,,0.22331668436527252,
47424,,,0.001,,,
47449,,,0.001,,,
47449,741,0.2990187108516693,,,,
47487,741,,,0.033233094960451126,,
47487,741,,,,0.22062121331691742,
47488,,,0.001,,,
47499,,,0.001,,,
47499,742,0.18393757939338684,,,,
47549,,,0.001,,,
47549,742,0.27680549025535583,,,,
47551,742,,,0.03252433240413666,,
47551,742,,,,0.21892768144607544,
47552,,,0.001,,,
47599,,,0.001,,,
47599,743,0.1800433099269867,,,,
47615,743,,,0.03306451067328453,,
47615,743,,,,0.21904055774211884,
47616,,,0.001,,,
47649,,,0.001,,,
47649,744,0.2355937361717224,,,,
47679,744,,,0.03268803656101227,,
47679,744,,,,0.22180475294589996,
47680,,,0.001,,,
47699,,,0.001,,,
47699,745,0.27738475799560547,,,,
47743,745,,,0.033455077558755875,,
47743,745,,,,0.2201426923274994,
47744,,,0.001,,,
47749,,,0.001,,,
47749,746,0.2355092465877533,,,,
47799,,,0.001,,,
47799,746,0.16971060633659363,,,,
47807,746,,,0.034972257912158966,,
47807,746,,,,0.22107893228530884,
47808,,,0.001,,,
47849,,,0.001,,,
47849,747,0.15548181533813477,,,,
47871,747,,,0.034464094787836075,,
47871,747,,,,0.22069041430950165,
47872,,,0.001,,,
47899,,,0.001,,,
47899,748,0.16435691714286804,,,,
47935,748,,,0.03270971402525902,,
47935,748,,,,0.22082948684692383,
47936,,,0.001,,,
47949,,,0.001,,,
47949,749,0.290232390165329,,,,
47999,,,0.001,,,
47999,749,0.26499223709106445,,,,
47999,749,,,0.033071041107177734,,
47999,749,,,,0.22079169750213623,
48000,,,0.001,,,
48049,,,0.001,,,
48049,750,0.2906109690666199,,,,
48063,750,,,0.03334842622280121,,
48063,750,,,,0.22187533974647522,
48064,,,0.001,,,
48099,,,0.001,,,
48099,751,0.1251753270626068,,,,
48127,751,,,0.03322037309408188,,
48127,751,,,,0.2195439487695694,
48128,,,0.001,,,
48149,,,0.001,,,
48149,752,0.14448855817317963,,,,
48191,752,,,0.03321230784058571,,
48191,752,,,,0.2196035236120224,
48192,,,0.001,,,
48199,,,0.001,,,
48199,753,0.22041314840316772,,,,
48249,,,0.001,,,
48249,753,0.22418874502182007,,,,
48255,753,,,0.032659754157066345,,
48255,753,,,,0.21967020630836487,
48256,,,0.001,,,
48299,,,0.001,,,
48299,754,0.14375728368759155,,,,
48319,754,,,0.03230692818760872,,
48319,754,,,,0.21990461647510529,
48320,,,0.001,,,
48349,,,0.001,,,
48349,755,0.23028014600276947,,,,
48383,755,,,0.03289886936545372,,
48383,755,,,,0.2211655229330063,
48384,,,0.001,,,
48399,,,0.001,,,
48399,756,0.16524115204811096,,,,
48447,756,,,0.03222692385315895,,
48447,756,,,,0.21861957013607025,
48448,,,0.001,,,
48449,,,0.001,,,
48449,757,0.17961512506008148,,,,
48499,,,0.001,,,
48499,757,0.15997003018856049,,,,
48511,757,,,0.03423445671796799,,
48511,757,,,,0.22033140063285828,
48512,,,0.001,,,
48549,,,0.001,,,
48549,758,0.23349851369857788,,,,
48575,758,,,0.03242996335029602,,
48575,758,,,,0.22033566236495972,
48576,,,0.001,,,
48599,,,0.001,,,
48599,759,0.2612803876399994,,,,
48639,759,,,0.039051368832588196,,
48639,759,,,,0.22025761008262634,
48640,,,0.001,,,
48649,,,0.001,,,
48649,760,0.18933957815170288,,,,
48699,,,0.001,,,
48699,760,0.24827800691127777,,,,
48703,760,,,0.034173280000686646,,
48703,760,,,,0.22111919522285461,
48704,,,0.001,,,
48749,,,0.001,,,
48749,761,0.22449758648872375,,,,
48767,761,,,0.03330914303660393,,
48767,761,,,,0.218185693025589,
48768,,,0.001,,,
48799,,,0.001,,,
48799,762,0.1996224969625473,,,,
48831,762,,,0.03241879865527153,,
48831,762,,,,0.21900472044944763,
48832,,,0.001,,,
48849,,,0.001,,,
48849,763,0.18333542346954346,,,,
48895,763,,,0.03366178274154663,,
48895,763,,,,0.2194422036409378,
48896,,,0.001,,,
48899,,,0.001,,,
48899,764,0.31262287497520447,,,,
48949,,,0.001,,,
48949,764,0.21760953962802887,,,,
48959,764,,,0.032473839819431305,,
48959,764,,,,0.2196549028158188,
48960,,,0.001,,,
48999,,,0.001,,,
48999,765,0.23842234909534454,,,,
49023,765,,,0.03532617539167404,,
49023,765,,,,0.22088801860809326,
49024,,,0.001,,,
49049,,,0.001,,,
49049,766,0.252602219581604,,,,
49087,766,,,0.03616182506084442,,
49087,766,,,,0.22191378474235535,
49088,,,0.001,,,
49099,,,0.001,,,
49099,767,0.27988380193710327,,,,
49149,,,0.001,,,
49149,767,0.24174372851848602,,,,
49151,767,,,0.03272174671292305,,
49151,767,,,,0.21987342834472656,
49152,,,0.001,,,
49199,,,0.001,,,
49199,768,0.28080296516418457,,,,
49215,768,,,0.03243105858564377,,
49215,768,,,,0.220442533493042,
49216,,,0.001,,,
49249,,,0.001,,,
49249,769,0.18794739246368408,,,,
49279,769,,,0.03247614577412605,,
49279,769,,,,0.21874898672103882,
49280,,,0.001,,,
49299,,,0.001,,,
49299,770,0.22180314362049103,,,,
49343,770,,,0.03341878205537796,,
49343,770,,,,0.22000306844711304,
49344,,,0.001,,,
49349,,,0.001,,,
49349,771,0.2992475628852844,,,,
49399,,,0.001,,,
49399,771,0.24843162298202515,,,,
49407,771,,,0.033605366945266724,,
49407,771,,,,0.2193250060081482,
49408,,,0.001,,,
49449,,,0.001,,,
49449,772,0.24958200752735138,,,,
49471,772,,,0.03247389569878578,,
49471,772,,,,0.21997544169425964,
49472,,,0.001,,,
49499,,,0.001,,,
49499,773,0.2677227258682251,,,,
49535,773,,,0.03229139745235443,,
49535,773,,,,0.21904006600379944,
49536,,,0.001,,,
49549,,,0.001,,,
49549,774,0.22237852215766907,,,,
49599,,,0.001,,,
49599,774,0.12736250460147858,,,,
49599,774,,,0.033669743686914444,,
49599,774,,,,0.22257116436958313,
49600,,,0.001,,,
49649,,,0.001,,,
49649,775,0.15790699422359467,,,,
49663,775,,,0.033575549721717834,,
49663,775,,,,0.2190522998571396,
49664,,,0.001,,,
49699,,,0.001,,,
49699,776,0.22484257817268372,,,,
49727,776,,,0.03289942815899849,,
49727,776,,,,0.22105498611927032,
49728,,,0.001,,,
49749,,,0.001,,,
49749,777,0.2574502229690552,,,,
49791,777,,,0.03208969160914421,,
49791,777,,,,0.22060522437095642,
49792,,,0.001,,,
49799,,,0.001,,,
49799,778,0.1334291398525238,,,,
49849,,,0.001,,,
49849,778,0.2616654932498932,,,,
49855,778,,,0.03355392813682556,,
49855,778,,,,0.2198638617992401,
49856,,,0.001,,,
49899,,,0.001,,,
49899,779,0.1898023933172226,,,,
49919,779,,,0.032255273312330246,,
49919,779,,,,0.22096043825149536,
49920,,,0.001,,,
49949,,,0.001,,,
49949,780,0.25845015048980713,,,,
49983,780,,,0.033395230770111084,,
49983,780,,,,0.2212788313627243,
49984,,,0.001,,,
49999,,,0.001,,,
49999,781,0.11355423927307129,,,,
50047,781,,,0.032061390578746796,,
50047,781,,,,0.21870452165603638,
50048,,,0.001,,,
50049,,,0.001,,,
50049,782,0.14679796993732452,,,,
50099,,,0.001,,,
50099,782,0.28743666410446167,,,,
50111,782,,,0.03520013019442558,,
50111,782,,,,0.22161297500133514,
50112,,,0.001,,,
50149,,,0.001,,,
50149,783,0.2075500190258026,,,,
50175,783,,,0.03506999835371971,,
50175,783,,,,0.2214958667755127,
50176,,,0.001,,,
50199,,,0.001,,,
50199,784,0.26019006967544556,,,,
50239,784,,,0.03374220430850983,,
50239,784,,,,0.21993550658226013,
50240,,,0.001,,,
50249,,,0.001,,,
50249,785,0.2867569923400879,,,,
50299,,,0.001,,,
50299,785,0.22358615696430206,,,,
50303,785,,,0.03244619071483612,,
50303,785,,,,0.21934017539024353,
50304,,,0.001,,,
50349,,,0.001,,,
50349,786,0.23211562633514404,,,,
50367,786,,,0.03584497421979904,,
50367,786,,,,0.2229326069355011,
50368,,,0.001,,,
50399,,,0.001,,,
50399,787,0.15845289826393127,,,,
50431,787,,,0.03276563808321953,,
50431,787,,,,0.21959809958934784,
50432,,,0.001,,,
50449,,,0.001,,,
50449,788,0.28337496519088745,,,,
50495,788,,,0.03349434956908226,,
50495,788,,,,0.22060871124267578,
50496,,,0.001,,,
50499,,,0.001,,,
50499,789,0.3283652365207672,,,,
50549,,,0.001,,,
50549,789,0.1377716064453125,,,,
50559,789,,,0.033746495842933655,,
50559,789,,,,0.22149735689163208,
50560,,,0.001,,,
50599,,,0.001,,,
50599,790,0.16587500274181366,,,,
50623,790,,,0.032598625868558884,,
50623,790,,,,0.21884049475193024,
50624,,,0.001,,,
50649,,,0.001,,,
50649,791,0.2496674358844757,,,,
50687,791,,,0.03351327404379845,,
50687,791,,,,0.2190852165222168,
50688,,,0.001,,,
50699,,,0.001,,,
50699,792,0.21441349387168884,,,,
50749,,,0.001,,,
50749,792,0.27115893363952637,,,,
50751,792,,,0.03261140361428261,,
50751,792,,,,0.22113794088363647,
50752,,,0.001,,,
50799,,,0.001,,,
50799,793,0.21929419040679932,,,,
50815,793,,,0.03408422693610191,,
50815,793,,,,0.22289684414863586,
50816,,,0.001,,,
50849,,,0.001,,,
50849,794,0.23071840405464172,,,,
50879,794,,,0.03318851441144943,,
50879,794,,,,0.21979625523090363,
50880,,,0.001,,,
50899,,,0.001,,,
50899,795,0.2689779996871948,,,,
50943,795,,,0.033748187124729156,,
50943,795,,,,0.21974943578243256,
50944,,,0.001,,,
50949,,,0.001,,,
50949,796,0.25022611021995544,,,,
50999,,,0.001,,,
50999,796,0.3041937053203583,,,,
51007,796,,,0.03253981098532677,,
51007,796,,,,0.22075065970420837,
51008,,,0.001,,,
51049,,,0.001,,,
51049,797,0.2523179352283478,,,,
51071,797,,,0.03440675884485245,,
51071,797,,,,0.2193690836429596,
51072,,,0.001,,,
51099,,,0.001,,,
51099,798,0.2604050934314728,,,,
51135,798,,,0.03499139845371246,,
51135,798,,,,0.21880100667476654,
51136,,,0.001,,,
51149,,,0.001,,,
51149,799,0.1921016275882721,,,,
51199,,,0.001,,,
51199,799,0.23542621731758118,,,,
51199,799,,,0.03199930489063263,,
51199,799,,,,0.22280392050743103,
51200,,,0.001,,,
51249,,,0.001,,,
51249,800,0.1058860644698143,,,,
51263,800,,,0.03378280624747276,,
51263,800,,,,0.21717670559883118,
51264,,,0.001,,,
51299,,,0.001,,,
51299,801,0.2553521394729614,,,,
51327,801,,,0.03349081054329872,,
51327,801,,,,0.22038766741752625,
51328,,,0.001,,,
51349,,,0.001,,,
51349,802,0.23133566975593567,,,,
51391,802,,,0.03256789967417717,,
51391,802,,,,0.22087666392326355,
51392,,,0.001,,,
51399,,,0.001,,,
51399,803,0.275797575712204,,,,
51449,,,0.001,,,
51449,803,0.2505103349685669,,,,
51455,803,,,0.033274561166763306,,
51455,803,,,,0.21784663200378418,
51456,,,0.001,,,
51499,,,0.001,,,
51499,804,0.19430309534072876,,,,
51519,804,,,0.034777652472257614,,
51519,804,,,,0.2194574773311615,
51520,,,0.001,,,
51549,,,0.001,,,
51549,805,0.2110622674226761,,,,
51583,805,,,0.032828692346811295,,
51583,805,,,,0.21836869418621063,
51584,,,0.001,,,
51599,,,0.001,,,
51599,806,0.15995651483535767,,,,
51647,806,,,0.03412594273686409,,
51647,806,,,,0.22217999398708344,
51648,,,0.001,,,
51649,,,0.001,,,
