lr-Adam,train_loss_step,epoch,step,val_loss,train_loss_epoch,test_loss
,,484,31039,0.021993935108184814,,
,,484,31039,,0.20484058558940887,
0.001,,,31040,,,
0.001,,,31049,,,
,0.249747633934021,485,31049,,,
0.001,,,31099,,,
,0.13989226520061493,485,31099,,,
,,485,31103,0.021519020199775696,,
,,485,31103,,0.20482507348060608,
0.001,,,31104,,,
0.001,,,31149,,,
,0.19908280670642853,486,31149,,,
,,486,31167,0.02280120737850666,,
,,486,31167,,0.20446468889713287,
0.001,,,31168,,,
0.001,,,31199,,,
,0.1798934042453766,487,31199,,,
,,487,31231,0.021991629153490067,,
,,487,31231,,0.2043076753616333,
0.001,,,31232,,,
0.001,,,31249,,,
,0.20148234069347382,488,31249,,,
,,488,31295,0.021744301542639732,,
,,488,31295,,0.2060553878545761,
0.001,,,31296,,,
0.001,,,31299,,,
,0.2987652122974396,489,31299,,,
0.001,,,31349,,,
,0.216300368309021,489,31349,,,
,,489,31359,0.021134503185749054,,
,,489,31359,,0.20484595000743866,
0.001,,,31360,,,
0.001,,,31399,,,
,0.2292790412902832,490,31399,,,
,,490,31423,0.022329289466142654,,
,,490,31423,,0.20590534806251526,
0.001,,,31424,,,
0.001,,,31449,,,
,0.2530897259712219,491,31449,,,
,,491,31487,0.020994100719690323,,
,,491,31487,,0.20726719498634338,
0.001,,,31488,,,
0.001,,,31499,,,
,0.18354448676109314,492,31499,,,
0.001,,,31549,,,
,0.1732330322265625,492,31549,,,
,,492,31551,0.02471991255879402,,
,,492,31551,,0.2072376012802124,
0.001,,,31552,,,
0.001,,,31599,,,
,0.19384264945983887,493,31599,,,
,,493,31615,0.021920643746852875,,
,,493,31615,,0.20728668570518494,
0.001,,,31616,,,
0.001,,,31649,,,
,0.22303363680839539,494,31649,,,
,,494,31679,0.02331436239182949,,
,,494,31679,,0.20681189000606537,
0.001,,,31680,,,
0.001,,,31699,,,
,0.1805134266614914,495,31699,,,
,,495,31743,0.022893497720360756,,
,,495,31743,,0.20476962625980377,
0.001,,,31744,,,
0.001,,,31749,,,
,0.2609160542488098,496,31749,,,
0.001,,,31799,,,
,0.28656187653541565,496,31799,,,
,,496,31807,0.02120078355073929,,
,,496,31807,,0.20595887303352356,
0.001,,,31808,,,
0.001,,,31849,,,
,0.1340806782245636,497,31849,,,
,,497,31871,0.021360546350479126,,
,,497,31871,,0.20607195794582367,
0.001,,,31872,,,
0.001,,,31899,,,
,0.2647678554058075,498,31899,,,
,,498,31935,0.022221794351935387,,
,,498,31935,,0.20297886431217194,
0.001,,,31936,,,
0.001,,,31949,,,
,0.09255731850862503,499,31949,,,
0.001,,,31999,,,
,0.25851961970329285,499,31999,,,
,,499,31999,0.0225755013525486,,
,,499,31999,,0.2030889391899109,
0.001,,,32000,,,
0.001,,,32049,,,
,0.21021777391433716,500,32049,,,
,,500,32063,0.021595170721411705,,
,,500,32063,,0.20666366815567017,
0.001,,,32064,,,
0.001,,,32099,,,
,0.17325162887573242,501,32099,,,
,,501,32127,0.022535981610417366,,
,,501,32127,,0.20526869595050812,
0.001,,,32128,,,
0.001,,,32149,,,
,0.20766620337963104,502,32149,,,
,,502,32191,0.021219808608293533,,
,,502,32191,,0.20623068511486053,
0.001,,,32192,,,
0.001,,,32199,,,
,0.16737394034862518,503,32199,,,
0.001,,,32249,,,
,0.1110626757144928,503,32249,,,
,,503,32255,0.021479995921254158,,
,,503,32255,,0.20398131012916565,
0.001,,,32256,,,
0.001,,,32299,,,
,0.2540985345840454,504,32299,,,
,,504,32319,0.023188406601548195,,
,,504,32319,,0.20522353053092957,
0.001,,,32320,,,
0.001,,,32349,,,
,0.1141301691532135,505,32349,,,
,,505,32383,0.020994611084461212,,
,,505,32383,,0.2059755176305771,
0.001,,,32384,,,
0.001,,,32399,,,
,0.18784146010875702,506,32399,,,
,,506,32447,0.021691977977752686,,
,,506,32447,,0.20480039715766907,
0.001,,,32448,,,
0.001,,,32449,,,
,0.19321797788143158,507,32449,,,
0.001,,,32499,,,
,0.24177467823028564,507,32499,,,
,,507,32511,0.024167710915207863,,
,,507,32511,,0.20421920716762543,
0.001,,,32512,,,
0.001,,,32549,,,
,0.24565748870372772,508,32549,,,
,,508,32575,0.02137066423892975,,
,,508,32575,,0.20352870225906372,
0.001,,,32576,,,
0.001,,,32599,,,
,0.18485340476036072,509,32599,,,
,,509,32639,0.021262576803565025,,
,,509,32639,,0.2068161517381668,
0.001,,,32640,,,
0.001,,,32649,,,
,0.22456148266792297,510,32649,,,
0.001,,,32699,,,
,0.235184445977211,510,32699,,,
,,510,32703,0.021048087626695633,,
,,510,32703,,0.206955686211586,
0.001,,,32704,,,
0.001,,,32749,,,
,0.23449814319610596,511,32749,,,
,,511,32767,0.020984705537557602,,
,,511,32767,,0.20433476567268372,
0.001,,,32768,,,
0.001,,,32799,,,
,0.20035725831985474,512,32799,,,
,,512,32831,0.02199830301105976,,
,,512,32831,,0.2024485021829605,
0.001,,,32832,,,
0.001,,,32849,,,
,0.2518016993999481,513,32849,,,
,,513,32895,0.02164987288415432,,
,,513,32895,,0.20622333884239197,
0.001,,,32896,,,
0.001,,,32899,,,
,0.13215167820453644,514,32899,,,
0.001,,,32949,,,
,0.23257234692573547,514,32949,,,
,,514,32959,0.0225084125995636,,
,,514,32959,,0.20698072016239166,
0.001,,,32960,,,
0.001,,,32999,,,
,0.1789892017841339,515,32999,,,
,,515,33023,0.02205384522676468,,
,,515,33023,,0.20418551564216614,
0.001,,,33024,,,
0.001,,,33049,,,
,0.21940329670906067,516,33049,,,
,,516,33087,0.02477494440972805,,
,,516,33087,,0.20215801894664764,
0.001,,,33088,,,
0.001,,,33099,,,
,0.16893933713436127,517,33099,,,
0.001,,,33149,,,
,0.07562746852636337,517,33149,,,
,,517,33151,0.021301111206412315,,
,,517,33151,,0.20489920675754547,
0.001,,,33152,,,
0.001,,,33199,,,
,0.19684112071990967,518,33199,,,
,,518,33215,0.021863577887415886,,
,,518,33215,,0.2039860486984253,
0.001,,,33216,,,
0.001,,,33249,,,
,0.1526709645986557,519,33249,,,
,,519,33279,0.020716868340969086,,
,,519,33279,,0.2051924467086792,
0.001,,,33280,,,
0.001,,,33299,,,
,0.23019778728485107,520,33299,,,
,,520,33343,0.021082310006022453,,
,,520,33343,,0.2052515745162964,
0.001,,,33344,,,
0.001,,,33349,,,
,0.21922366321086884,521,33349,,,
0.001,,,33399,,,
,0.1845243275165558,521,33399,,,
,,521,33407,0.021824607625603676,,
,,521,33407,,0.2056978940963745,
0.001,,,33408,,,
0.001,,,33449,,,
,0.26173877716064453,522,33449,,,
,,522,33471,0.023694084957242012,,
,,522,33471,,0.20145566761493683,
0.001,,,33472,,,
0.001,,,33499,,,
,0.18220344185829163,523,33499,,,
,,523,33535,0.021136777475476265,,
,,523,33535,,0.2032518982887268,
0.001,,,33536,,,
0.001,,,33549,,,
,0.19778768718242645,524,33549,,,
0.001,,,33599,,,
,0.24432528018951416,524,33599,,,
,,524,33599,0.021087557077407837,,
,,524,33599,,0.2054804265499115,
0.001,,,33600,,,
0.001,,,33649,,,
,0.22064340114593506,525,33649,,,
,,525,33663,0.021631872281432152,,
,,525,33663,,0.20385131239891052,
0.001,,,33664,,,
0.001,,,33699,,,
,0.23417510092258453,526,33699,,,
,,526,33727,0.02197451703250408,,
,,526,33727,,0.2060173600912094,
0.001,,,33728,,,
0.001,,,33749,,,
,0.2166227102279663,527,33749,,,
,,527,33791,0.022651413455605507,,
,,527,33791,,0.20492413640022278,
0.001,,,33792,,,
0.001,,,33799,,,
,0.28525641560554504,528,33799,,,
0.001,,,33849,,,
,0.24714858829975128,528,33849,,,
,,528,33855,0.021716898307204247,,
,,528,33855,,0.20460408926010132,
0.001,,,33856,,,
0.001,,,33899,,,
,0.18035024404525757,529,33899,,,
,,529,33919,0.021515285596251488,,
,,529,33919,,0.20302796363830566,
0.001,,,33920,,,
0.001,,,33949,,,
,0.21697190403938293,530,33949,,,
,,530,33983,0.02171493135392666,,
,,530,33983,,0.20503313839435577,
0.001,,,33984,,,
0.001,,,33999,,,
,0.1504923403263092,531,33999,,,
,,531,34047,0.02201903611421585,,
,,531,34047,,0.20290648937225342,
0.001,,,34048,,,
0.001,,,34049,,,
,0.1856241375207901,532,34049,,,
0.001,,,34099,,,
,0.2415759265422821,532,34099,,,
,,532,34111,0.022634949535131454,,
,,532,34111,,0.2068481296300888,
0.001,,,34112,,,
0.001,,,34149,,,
,0.19977617263793945,533,34149,,,
,,533,34175,0.02156897448003292,,
,,533,34175,,0.20553457736968994,
0.001,,,34176,,,
0.001,,,34199,,,
,0.1779814064502716,534,34199,,,
,,534,34239,0.02273564785718918,,
,,534,34239,,0.2059619426727295,
0.001,,,34240,,,
0.001,,,34249,,,
,0.24017329514026642,535,34249,,,
0.001,,,34299,,,
,0.13905301690101624,535,34299,,,
,,535,34303,0.020900636911392212,,
,,535,34303,,0.20452970266342163,
0.001,,,34304,,,
0.001,,,34349,,,
,0.1195313110947609,536,34349,,,
,,536,34367,0.022283880040049553,,
,,536,34367,,0.2063630074262619,
0.001,,,34368,,,
0.001,,,34399,,,
,0.20477625727653503,537,34399,,,
,,537,34431,0.021261071786284447,,
,,537,34431,,0.2059294879436493,
0.001,,,34432,,,
0.001,,,34449,,,
,0.07061576843261719,538,34449,,,
,,538,34495,0.028590943664312363,,
,,538,34495,,0.20322993397712708,
0.001,,,34496,,,
0.001,,,34499,,,
,0.2995173931121826,539,34499,,,
0.001,,,34549,,,
,0.19404983520507812,539,34549,,,
,,539,34559,0.023467732593417168,,
,,539,34559,,0.2080570012331009,
0.001,,,34560,,,
0.001,,,34599,,,
,0.15021735429763794,540,34599,,,
,,540,34623,0.023790322244167328,,
,,540,34623,,0.20710697770118713,
0.001,,,34624,,,
0.001,,,34649,,,
,0.14289233088493347,541,34649,,,
,,541,34687,0.022886699065566063,,
,,541,34687,,0.20633505284786224,
0.001,,,34688,,,
0.001,,,34699,,,
,0.18313457071781158,542,34699,,,
0.001,,,34749,,,
,0.20946401357650757,542,34749,,,
,,542,34751,0.02275499328970909,,
,,542,34751,,0.20614732801914215,
0.001,,,34752,,,
0.001,,,34799,,,
,0.21741905808448792,543,34799,,,
,,543,34815,0.021334432065486908,,
,,543,34815,,0.2033310830593109,
0.001,,,34816,,,
0.001,,,34849,,,
,0.19644126296043396,544,34849,,,
,,544,34879,0.02491152286529541,,
,,544,34879,,0.203603595495224,
0.001,,,34880,,,
0.001,,,34899,,,
,0.22505049407482147,545,34899,,,
,,545,34943,0.021381400525569916,,
,,545,34943,,0.20352604985237122,
0.001,,,34944,,,
0.001,,,34949,,,
,0.2617994248867035,546,34949,,,
0.001,,,34999,,,
,0.1836293637752533,546,34999,,,
,,546,35007,0.021206112578511238,,
,,546,35007,,0.2053053081035614,
0.001,,,35008,,,
0.001,,,35049,,,
,0.19770070910453796,547,35049,,,
,,547,35071,0.02095910906791687,,
,,547,35071,,0.20495791733264923,
0.001,,,35072,,,
0.001,,,35099,,,
,0.16519951820373535,548,35099,,,
,,548,35135,0.021630097180604935,,
,,548,35135,,0.202823668718338,
0.001,,,35136,,,
0.001,,,35149,,,
,0.24951991438865662,549,35149,,,
0.001,,,35199,,,
,0.14702710509300232,549,35199,,,
,,549,35199,0.020938029512763023,,
,,549,35199,,0.20420680940151215,
0.001,,,35200,,,
0.001,,,35249,,,
,0.18753285706043243,550,35249,,,
,,550,35263,0.02106347680091858,,
,,550,35263,,0.2067873179912567,
0.001,,,35264,,,
0.001,,,35299,,,
,0.1665230542421341,551,35299,,,
,,551,35327,0.021160418167710304,,
,,551,35327,,0.20460188388824463,
0.001,,,35328,,,
0.001,,,35349,,,
,0.11583258211612701,552,35349,,,
,,552,35391,0.02283628284931183,,
,,552,35391,,0.20436279475688934,
0.001,,,35392,,,
0.001,,,35399,,,
,0.23509377241134644,553,35399,,,
0.001,,,35449,,,
,0.12076833844184875,553,35449,,,
,,553,35455,0.02200298011302948,,
,,553,35455,,0.2059391736984253,
0.001,,,35456,,,
0.001,,,35499,,,
,0.2626429498195648,554,35499,,,
,,554,35519,0.02472734823822975,,
,,554,35519,,0.20478743314743042,
0.001,,,35520,,,
0.001,,,35549,,,
,0.2084735780954361,555,35549,,,
,,555,35583,0.02285345084965229,,
,,555,35583,,0.2041318565607071,
0.001,,,35584,,,
0.001,,,35599,,,
,0.2596051096916199,556,35599,,,
,,556,35647,0.021517738699913025,,
,,556,35647,,0.20596317946910858,
0.001,,,35648,,,
0.001,,,35649,,,
,0.191672682762146,557,35649,,,
0.001,,,35699,,,
,0.2748541235923767,557,35699,,,
,,557,35711,0.021504130214452744,,
,,557,35711,,0.20580041408538818,
0.001,,,35712,,,
0.001,,,35749,,,
,0.20808883011341095,558,35749,,,
,,558,35775,0.02160375379025936,,
,,558,35775,,0.2034442275762558,
0.001,,,35776,,,
0.001,,,35799,,,
,0.22769223153591156,559,35799,,,
,,559,35839,0.022020548582077026,,
,,559,35839,,0.20449399948120117,
0.001,,,35840,,,
0.001,,,35849,,,
,0.2558958828449249,560,35849,,,
0.001,,,35899,,,
,0.2242119014263153,560,35899,,,
,,560,35903,0.021204300224781036,,
,,560,35903,,0.20610196888446808,
0.001,,,35904,,,
0.001,,,35949,,,
,0.18751567602157593,561,35949,,,
,,561,35967,0.02099848911166191,,
,,561,35967,,0.202468603849411,
0.001,,,35968,,,
0.001,,,35999,,,
,0.21921908855438232,562,35999,,,
,,562,36031,0.02105989120900631,,
,,562,36031,,0.20580434799194336,
0.001,,,36032,,,
0.001,,,36049,,,
,0.19467101991176605,563,36049,,,
,,563,36095,0.021436402574181557,,
,,563,36095,,0.20742113888263702,
0.001,,,36096,,,
0.001,,,36099,,,
,0.21047309041023254,564,36099,,,
0.001,,,36149,,,
,0.17277972400188446,564,36149,,,
,,564,36159,0.02327357977628708,,
,,564,36159,,0.2055673748254776,
0.001,,,36160,,,
0.001,,,36199,,,
,0.19964230060577393,565,36199,,,
,,565,36223,0.022348759695887566,,
,,565,36223,,0.20621272921562195,
0.001,,,36224,,,
0.001,,,36249,,,
,0.17930328845977783,566,36249,,,
,,566,36287,0.021828969940543175,,
,,566,36287,,0.20577917993068695,
0.001,,,36288,,,
0.001,,,36299,,,
,0.23187807202339172,567,36299,,,
0.001,,,36349,,,
,0.20263847708702087,567,36349,,,
,,567,36351,0.02315537817776203,,
,,567,36351,,0.2047632485628128,
0.001,,,36352,,,
0.001,,,36399,,,
,0.24624915421009064,568,36399,,,
,,568,36415,0.02178933285176754,,
,,568,36415,,0.20353180170059204,
0.001,,,36416,,,
0.001,,,36449,,,
,0.2319774478673935,569,36449,,,
,,569,36479,0.0244021974503994,,
,,569,36479,,0.20432177186012268,
0.001,,,36480,,,
0.001,,,36499,,,
,0.23222115635871887,570,36499,,,
,,570,36543,0.02234688214957714,,
,,570,36543,,0.20346325635910034,
0.001,,,36544,,,
0.001,,,36549,,,
,0.22499682009220123,571,36549,,,
0.001,,,36599,,,
,0.24029186367988586,571,36599,,,
,,571,36607,0.0228550024330616,,
,,571,36607,,0.20541761815547943,
0.001,,,36608,,,
0.001,,,36649,,,
,0.2621196210384369,572,36649,,,
,,572,36671,0.021318448707461357,,
,,572,36671,,0.20756959915161133,
0.001,,,36672,,,
0.001,,,36699,,,
,0.11321866512298584,573,36699,,,
,,573,36735,0.02206442877650261,,
,,573,36735,,0.20441804826259613,
0.001,,,36736,,,
0.001,,,36749,,,
,0.22701658308506012,574,36749,,,
0.001,,,36799,,,
,0.14123223721981049,574,36799,,,
,,574,36799,0.022530488669872284,,
,,574,36799,,0.20438623428344727,
0.001,,,36800,,,
0.001,,,36849,,,
,0.20868676900863647,575,36849,,,
,,575,36863,0.021022988483309746,,
,,575,36863,,0.2041022628545761,
0.001,,,36864,,,
0.001,,,36899,,,
,0.2332150787115097,576,36899,,,
,,576,36927,0.022728919982910156,,
,,576,36927,,0.2034449428319931,
0.001,,,36928,,,
0.001,,,36949,,,
,0.11021199077367783,577,36949,,,
,,577,36991,0.022051934152841568,,
,,577,36991,,0.2022072821855545,
0.001,,,36992,,,
0.001,,,36999,,,
,0.1927681565284729,578,36999,,,
0.001,,,37049,,,
,0.22648091614246368,578,37049,,,
,,578,37055,0.020943330600857735,,
,,578,37055,,0.20388932526111603,
0.001,,,37056,,,
0.001,,,37099,,,
,0.23215627670288086,579,37099,,,
,,579,37119,0.021713925525546074,,
,,579,37119,,0.20612940192222595,
0.001,,,37120,,,
0.001,,,37149,,,
,0.25308799743652344,580,37149,,,
,,580,37183,0.020758960396051407,,
,,580,37183,,0.20365609228610992,
0.001,,,37184,,,
0.001,,,37199,,,
,0.21758151054382324,581,37199,,,
,,581,37247,0.02127373404800892,,
,,581,37247,,0.20483113825321198,
0.001,,,37248,,,
0.001,,,37249,,,
,0.19742803275585175,582,37249,,,
0.001,,,37299,,,
,0.21903526782989502,582,37299,,,
,,582,37311,0.020859425887465477,,
,,582,37311,,0.2056015580892563,
0.001,,,37312,,,
0.001,,,37349,,,
,0.1813332438468933,583,37349,,,
,,583,37375,0.021705780178308487,,
,,583,37375,,0.20331433415412903,
0.001,,,37376,,,
0.001,,,37399,,,
,0.16422595083713531,584,37399,,,
,,584,37439,0.021492628380656242,,
,,584,37439,,0.20393060147762299,
0.001,,,37440,,,
0.001,,,37449,,,
,0.22503753006458282,585,37449,,,
0.001,,,37499,,,
,0.3051410913467407,585,37499,,,
,,585,37503,0.021689491346478462,,
,,585,37503,,0.20465706288814545,
0.001,,,37504,,,
0.001,,,37549,,,
,0.25314658880233765,586,37549,,,
,,586,37567,0.022171437740325928,,
,,586,37567,,0.20087912678718567,
0.001,,,37568,,,
0.001,,,37599,,,
,0.2683115601539612,587,37599,,,
,,587,37631,0.020936785265803337,,
,,587,37631,,0.20559777319431305,
0.001,,,37632,,,
0.001,,,37649,,,
,0.2710459232330322,588,37649,,,
,,588,37695,0.022790348157286644,,
,,588,37695,,0.20710018277168274,
0.001,,,37696,,,
0.001,,,37699,,,
,0.2893620431423187,589,37699,,,
0.001,,,37749,,,
,0.28028514981269836,589,37749,,,
,,589,37759,0.02165433205664158,,
,,589,37759,,0.20216339826583862,
0.001,,,37760,,,
0.001,,,37799,,,
,0.12629534304141998,590,37799,,,
,,590,37823,0.020896151661872864,,
,,590,37823,,0.20642024278640747,
0.001,,,37824,,,
0.001,,,37849,,,
,0.11716458201408386,591,37849,,,
,,591,37887,0.022888563573360443,,
,,591,37887,,0.2041509449481964,
0.001,,,37888,,,
0.001,,,37899,,,
,0.23037777841091156,592,37899,,,
0.001,,,37949,,,
,0.22668172419071198,592,37949,,,
,,592,37951,0.020914971828460693,,
,,592,37951,,0.20398204028606415,
0.001,,,37952,,,
0.001,,,37999,,,
,0.2993384003639221,593,37999,,,
,,593,38015,0.023386668413877487,,
,,593,38015,,0.2070973962545395,
0.001,,,38016,,,
0.001,,,38049,,,
,0.2466171830892563,594,38049,,,
,,594,38079,0.020786182954907417,,
,,594,38079,,0.2041100412607193,
0.001,,,38080,,,
0.001,,,38099,,,
,0.32503148913383484,595,38099,,,
,,595,38143,0.02331494353711605,,
,,595,38143,,0.20522703230381012,
0.001,,,38144,,,
0.001,,,38149,,,
,0.2502594292163849,596,38149,,,
0.001,,,38199,,,
,0.22338999807834625,596,38199,,,
,,596,38207,0.022723685950040817,,
,,596,38207,,0.2075267732143402,
0.001,,,38208,,,
0.001,,,38249,,,
,0.19662387669086456,597,38249,,,
,,597,38271,0.021482553333044052,,
,,597,38271,,0.2059560865163803,
0.001,,,38272,,,
0.001,,,38299,,,
,0.18054130673408508,598,38299,,,
,,598,38335,0.023738333955407143,,
,,598,38335,,0.20396915078163147,
0.001,,,38336,,,
0.001,,,38349,,,
,0.2392972856760025,599,38349,,,
0.001,,,38399,,,
,0.24162308871746063,599,38399,,,
,,599,38399,0.021146120503544807,,
,,599,38399,,0.20629848539829254,
0.001,,,38400,,,
0.001,,,38449,,,
,0.20408953726291656,600,38449,,,
,,600,38463,0.021885158494114876,,
,,600,38463,,0.20211665332317352,
0.001,,,38464,,,
0.001,,,38499,,,
,0.08632182329893112,601,38499,,,
,,601,38527,0.021451139822602272,,
,,601,38527,,0.20293040573596954,
0.001,,,38528,,,
0.001,,,38549,,,
,0.19811230897903442,602,38549,,,
,,602,38591,0.02143113873898983,,
,,602,38591,,0.20435179769992828,
0.001,,,38592,,,
0.001,,,38599,,,
,0.21433761715888977,603,38599,,,
0.001,,,38649,,,
,0.22774671018123627,603,38649,,,
,,603,38655,0.02274160459637642,,
,,603,38655,,0.20495884120464325,
0.001,,,38656,,,
0.001,,,38699,,,
,0.09395945817232132,604,38699,,,
,,604,38719,0.020829444751143456,,
,,604,38719,,0.20230984687805176,
0.001,,,38720,,,
0.001,,,38749,,,
,0.14649148285388947,605,38749,,,
,,605,38783,0.021005230024456978,,
,,605,38783,,0.20478393137454987,
0.001,,,38784,,,
0.001,,,38799,,,
,0.07103483378887177,606,38799,,,
,,606,38847,0.021670997142791748,,
,,606,38847,,0.20422469079494476,
0.001,,,38848,,,
0.001,,,38849,,,
,0.13363274931907654,607,38849,,,
0.001,,,38899,,,
,0.1930023431777954,607,38899,,,
,,607,38911,0.022448282688856125,,
,,607,38911,,0.20550556480884552,
0.001,,,38912,,,
0.001,,,38949,,,
,0.1553354263305664,608,38949,,,
,,608,38975,0.022213900461792946,,
,,608,38975,,0.20549987256526947,
0.001,,,38976,,,
0.001,,,38999,,,
,0.23527896404266357,609,38999,,,
,,609,39039,0.02143639512360096,,
,,609,39039,,0.2041412889957428,
0.001,,,39040,,,
0.001,,,39049,,,
,0.1952362060546875,610,39049,,,
0.001,,,39099,,,
,0.29518282413482666,610,39099,,,
,,610,39103,0.020808184519410133,,
,,610,39103,,0.20433714985847473,
0.001,,,39104,,,
0.001,,,39149,,,
,0.23823890089988708,611,39149,,,
,,611,39167,0.021492399275302887,,
,,611,39167,,0.20623154938220978,
0.001,,,39168,,,
0.001,,,39199,,,
,0.16043400764465332,612,39199,,,
,,612,39231,0.021013299003243446,,
,,612,39231,,0.20428156852722168,
0.001,,,39232,,,
0.001,,,39249,,,
,0.16709589958190918,613,39249,,,
,,613,39295,0.022028017789125443,,
,,613,39295,,0.20510096848011017,
0.001,,,39296,,,
0.001,,,39299,,,
,0.2970140278339386,614,39299,,,
0.001,,,39349,,,
,0.1750756949186325,614,39349,,,
,,614,39359,0.025684097781777382,,
,,614,39359,,0.20573890209197998,
0.001,,,39360,,,
0.001,,,39399,,,
,0.16858433187007904,615,39399,,,
,,615,39423,0.021639090031385422,,
,,615,39423,,0.20432418584823608,
0.001,,,39424,,,
0.001,,,39449,,,
,0.19011229276657104,616,39449,,,
,,616,39487,0.02191893197596073,,
,,616,39487,,0.2047649770975113,
0.001,,,39488,,,
0.001,,,39499,,,
,0.23665308952331543,617,39499,,,
0.001,,,39549,,,
,0.12952743470668793,617,39549,,,
,,617,39551,0.021129686385393143,,
,,617,39551,,0.20396986603736877,
0.001,,,39552,,,
0.001,,,39599,,,
,0.10628245770931244,618,39599,,,
,,618,39615,0.02141798660159111,,
,,618,39615,,0.20243161916732788,
0.001,,,39616,,,
0.001,,,39649,,,
,0.1895098239183426,619,39649,,,
,,619,39679,0.0209145899862051,,
,,619,39679,,0.20478811860084534,
0.001,,,39680,,,
0.001,,,39699,,,
,0.2910754978656769,620,39699,,,
,,620,39743,0.021779783070087433,,
,,620,39743,,0.20637628436088562,
0.001,,,39744,,,
0.001,,,39749,,,
,0.23778647184371948,621,39749,,,
0.001,,,39799,,,
,0.22849074006080627,621,39799,,,
,,621,39807,0.02326955273747444,,
,,621,39807,,0.20403294265270233,
0.001,,,39808,,,
0.001,,,39849,,,
,0.23290754854679108,622,39849,,,
,,622,39871,0.021344194188714027,,
,,622,39871,,0.20616962015628815,
0.001,,,39872,,,
0.001,,,39899,,,
,0.2597777843475342,623,39899,,,
,,623,39935,0.021095626056194305,,
,,623,39935,,0.20694510638713837,
0.001,,,39936,,,
0.001,,,39949,,,
,0.11729013174772263,624,39949,,,
0.001,,,39999,,,
,0.30491265654563904,624,39999,,,
,,624,39999,0.02258850820362568,,
,,624,39999,,0.204487144947052,
0.001,,,40000,,,
0.001,,,40049,,,
,0.22859413921833038,625,40049,,,
,,625,40063,0.021814219653606415,,
,,625,40063,,0.20504724979400635,
0.001,,,40064,,,
0.001,,,40099,,,
,0.1650945544242859,626,40099,,,
,,626,40127,0.02165384590625763,,
,,626,40127,,0.20377926528453827,
0.001,,,40128,,,
0.001,,,40149,,,
,0.15114645659923553,627,40149,,,
,,627,40191,0.020991390570998192,,
,,627,40191,,0.2035561352968216,
0.001,,,40192,,,
0.001,,,40199,,,
,0.26618432998657227,628,40199,,,
0.001,,,40249,,,
,0.25969818234443665,628,40249,,,
,,628,40255,0.020888134837150574,,
,,628,40255,,0.20446397364139557,
0.001,,,40256,,,
0.001,,,40299,,,
,0.24793314933776855,629,40299,,,
,,629,40319,0.02174563705921173,,
,,629,40319,,0.20679721236228943,
0.001,,,40320,,,
0.001,,,40349,,,
,0.2745837867259979,630,40349,,,
,,630,40383,0.024140212684869766,,
,,630,40383,,0.20428712666034698,
0.001,,,40384,,,
0.001,,,40399,,,
,0.22959575057029724,631,40399,,,
,,631,40447,0.02187301777303219,,
,,631,40447,,0.20295414328575134,
0.001,,,40448,,,
0.001,,,40449,,,
,0.29293307662010193,632,40449,,,
0.001,,,40499,,,
,0.17796026170253754,632,40499,,,
,,632,40511,0.021528704091906548,,
,,632,40511,,0.20584210753440857,
0.001,,,40512,,,
0.001,,,40549,,,
,0.261862188577652,633,40549,,,
,,633,40575,0.022040193900465965,,
,,633,40575,,0.20626431703567505,
0.001,,,40576,,,
0.001,,,40599,,,
,0.19535581767559052,634,40599,,,
,,634,40639,0.021223535761237144,,
,,634,40639,,0.20430515706539154,
0.001,,,40640,,,
0.001,,,40649,,,
,0.19011902809143066,635,40649,,,
0.001,,,40699,,,
,0.1640545129776001,635,40699,,,
,,635,40703,0.023223141208291054,,
,,635,40703,,0.20319925248622894,
0.001,,,40704,,,
0.001,,,40749,,,
,0.1837727278470993,636,40749,,,
,,636,40767,0.020937912166118622,,
,,636,40767,,0.20325541496276855,
0.001,,,40768,,,
0.001,,,40799,,,
,0.18644443154335022,637,40799,,,
,,637,40831,0.020852679386734962,,
,,637,40831,,0.20260702073574066,
0.001,,,40832,,,
0.001,,,40849,,,
,0.14717207849025726,638,40849,,,
,,638,40895,0.021288955584168434,,
,,638,40895,,0.20357930660247803,
0.001,,,40896,,,
0.001,,,40899,,,
,0.245834082365036,639,40899,,,
0.001,,,40949,,,
,0.19548702239990234,639,40949,,,
,,639,40959,0.02640766091644764,,
,,639,40959,,0.20491857826709747,
0.001,,,40960,,,
0.001,,,40999,,,
,0.30343005061149597,640,40999,,,
,,640,41023,0.021940015256404877,,
,,640,41023,,0.20208443701267242,
0.001,,,41024,,,
0.001,,,41049,,,
,0.27648207545280457,641,41049,,,
,,641,41087,0.02177232690155506,,
,,641,41087,,0.2031991332769394,
0.001,,,41088,,,
0.001,,,41099,,,
,0.1812078207731247,642,41099,,,
0.001,,,41149,,,
,0.1001722514629364,642,41149,,,
,,642,41151,0.02139894664287567,,
,,642,41151,,0.20188814401626587,
0.001,,,41152,,,
0.001,,,41199,,,
,0.23836570978164673,643,41199,,,
,,643,41215,0.02195485681295395,,
,,643,41215,,0.2070823460817337,
0.001,,,41216,,,
0.001,,,41249,,,
,0.1686440408229828,644,41249,,,
,,644,41279,0.021006550639867783,,
,,644,41279,,0.2041385918855667,
0.001,,,41280,,,
0.001,,,41299,,,
,0.2155379205942154,645,41299,,,
,,645,41343,0.022327221930027008,,
,,645,41343,,0.20300403237342834,
0.001,,,41344,,,
0.001,,,41349,,,
