epoch,lr-AdamW,step,train_loss_step,val_loss,train_loss_epoch,test_loss
,0.001,20749,,,,
324,,20749,0.28284111618995667,,,
,0.001,20799,,,,
324,,20799,0.4073306620121002,,,
324,,20799,,0.18113505840301514,,
324,,20799,,,0.3988092839717865,
,0.001,20800,,,,
,0.001,20849,,,,
325,,20849,0.346859872341156,,,
325,,20863,,0.18086569011211395,,
325,,20863,,,0.3980346620082855,
,0.001,20864,,,,
,0.001,20899,,,,
326,,20899,0.41947662830352783,,,
326,,20927,,0.18101808428764343,,
326,,20927,,,0.3994951546192169,
,0.001,20928,,,,
,0.001,20949,,,,
327,,20949,0.4216282367706299,,,
327,,20991,,0.18096885085105896,,
327,,20991,,,0.3970717191696167,
,0.001,20992,,,,
,0.001,20999,,,,
328,,20999,0.3617602288722992,,,
,0.001,21049,,,,
328,,21049,0.355023592710495,,,
328,,21055,,0.18127602338790894,,
328,,21055,,,0.3987179696559906,
,0.001,21056,,,,
,0.001,21099,,,,
329,,21099,0.4417386054992676,,,
329,,21119,,0.18114842474460602,,
329,,21119,,,0.39846429228782654,
,0.001,21120,,,,
,0.001,21149,,,,
330,,21149,0.36545103788375854,,,
330,,21183,,0.18139766156673431,,
330,,21183,,,0.3994872272014618,
,0.001,21184,,,,
,0.001,21199,,,,
331,,21199,0.3677077293395996,,,
331,,21247,,0.1812315434217453,,
331,,21247,,,0.39988985657691956,
,0.001,21248,,,,
,0.001,21249,,,,
332,,21249,0.42378169298171997,,,
,0.001,21299,,,,
332,,21299,0.40545541048049927,,,
332,,21311,,0.1812795251607895,,
332,,21311,,,0.39811941981315613,
,0.001,21312,,,,
,0.001,21349,,,,
333,,21349,0.4154495298862457,,,
333,,21375,,0.1814209669828415,,
333,,21375,,,0.3988591432571411,
,0.001,21376,,,,
,0.001,21399,,,,
334,,21399,0.4373862147331238,,,
334,,21439,,0.1813400238752365,,
334,,21439,,,0.3980928361415863,
,0.001,21440,,,,
,0.001,21449,,,,
335,,21449,0.4066988229751587,,,
,0.001,21499,,,,
335,,21499,0.4228222966194153,,,
335,,21503,,0.1812402904033661,,
335,,21503,,,0.3980528712272644,
,0.001,21504,,,,
,0.001,21549,,,,
336,,21549,0.42690354585647583,,,
336,,21567,,0.1809988021850586,,
336,,21567,,,0.3992771506309509,
,0.001,21568,,,,
,0.001,21599,,,,
337,,21599,0.42106765508651733,,,
337,,21631,,0.1813877671957016,,
337,,21631,,,0.3990476727485657,
,0.001,21632,,,,
,0.001,21649,,,,
338,,21649,0.34860777854919434,,,
338,,21695,,0.18097321689128876,,
338,,21695,,,0.3992714583873749,
,0.001,21696,,,,
,0.001,21699,,,,
339,,21699,0.2950228750705719,,,
,0.001,21749,,,,
339,,21749,0.4171386957168579,,,
339,,21759,,0.18113559484481812,,
339,,21759,,,0.3980751931667328,
,0.001,21760,,,,
,0.001,21799,,,,
340,,21799,0.36291831731796265,,,
340,,21823,,0.18124891817569733,,
340,,21823,,,0.39958593249320984,
,0.001,21824,,,,
,0.001,21849,,,,
341,,21849,0.3881561756134033,,,
341,,21887,,0.1811148226261139,,
341,,21887,,,0.39836516976356506,
,0.001,21888,,,,
,0.001,21899,,,,
342,,21899,0.4446200728416443,,,
,0.001,21949,,,,
342,,21949,0.38729506731033325,,,
342,,21951,,0.18096323311328888,,
342,,21951,,,0.3980347216129303,
,0.001,21952,,,,
,0.001,21999,,,,
343,,21999,0.39735978841781616,,,
343,,22015,,0.18099409341812134,,
343,,22015,,,0.398771733045578,
,0.001,22016,,,,
,0.001,22049,,,,
344,,22049,0.4288344979286194,,,
344,,22079,,0.18108446896076202,,
344,,22079,,,0.39851832389831543,
,0.001,22080,,,,
,0.001,22099,,,,
345,,22099,0.38645434379577637,,,
345,,22143,,0.1810867339372635,,
345,,22143,,,0.3995380103588104,
,0.001,22144,,,,
,0.001,22149,,,,
346,,22149,0.4023978114128113,,,
,0.001,22199,,,,
346,,22199,0.3915943205356598,,,
346,,22207,,0.18145492672920227,,
346,,22207,,,0.39901432394981384,
,0.001,22208,,,,
,0.001,22249,,,,
347,,22249,0.33205369114875793,,,
347,,22271,,0.18174949288368225,,
347,,22271,,,0.39819231629371643,
,0.001,22272,,,,
,0.001,22299,,,,
348,,22299,0.4118345379829407,,,
348,,22335,,0.18137481808662415,,
348,,22335,,,0.3984958231449127,
,0.001,22336,,,,
,0.001,22349,,,,
349,,22349,0.40401554107666016,,,
,0.001,22399,,,,
349,,22399,0.31644150614738464,,,
349,,22399,,0.18106772005558014,,
349,,22399,,,0.39784377813339233,
,0.001,22400,,,,
,0.001,22449,,,,
350,,22449,0.4134161174297333,,,
350,,22463,,0.18122054636478424,,
350,,22463,,,0.39979347586631775,
,0.001,22464,,,,
,0.001,22499,,,,
351,,22499,0.4679321050643921,,,
351,,22527,,0.18115448951721191,,
351,,22527,,,0.39876052737236023,
,0.001,22528,,,,
,0.001,22549,,,,
352,,22549,0.40180087089538574,,,
352,,22591,,0.18095499277114868,,
352,,22591,,,0.39725369215011597,
,0.001,22592,,,,
,0.001,22599,,,,
353,,22599,0.39424407482147217,,,
,0.001,22649,,,,
353,,22649,0.4029034376144409,,,
353,,22655,,0.18115319311618805,,
353,,22655,,,0.399641215801239,
,0.001,22656,,,,
,0.001,22699,,,,
354,,22699,0.4078737795352936,,,
354,,22719,,0.18134748935699463,,
354,,22719,,,0.3991740643978119,
,0.001,22720,,,,
,0.001,22749,,,,
355,,22749,0.3272658884525299,,,
355,,22783,,0.18132348358631134,,
355,,22783,,,0.3992673456668854,
,0.001,22784,,,,
,0.001,22799,,,,
356,,22799,0.3344947099685669,,,
356,,22847,,0.18134112656116486,,
356,,22847,,,0.3982638120651245,
,0.001,22848,,,,
,0.001,22849,,,,
357,,22849,0.3559691905975342,,,
,0.001,22899,,,,
357,,22899,0.4524651765823364,,,
357,,22911,,0.1811896562576294,,
357,,22911,,,0.3989984393119812,
,0.001,22912,,,,
,0.001,22949,,,,
358,,22949,0.327166348695755,,,
358,,22975,,0.18109510838985443,,
358,,22975,,,0.3976970911026001,
,0.001,22976,,,,
,0.001,22999,,,,
359,,22999,0.4117695093154907,,,
359,,23039,,0.18142223358154297,,
359,,23039,,,0.40016603469848633,
,0.001,23040,,,,
,0.001,23049,,,,
360,,23049,0.4471382796764374,,,
,0.001,23099,,,,
360,,23099,0.4136493504047394,,,
360,,23103,,0.18079888820648193,,
360,,23103,,,0.3985002636909485,
,0.001,23104,,,,
,0.001,23149,,,,
361,,23149,0.3583807349205017,,,
361,,23167,,0.18099384009838104,,
361,,23167,,,0.399164080619812,
,0.001,23168,,,,
,0.001,23199,,,,
362,,23199,0.3832669258117676,,,
362,,23231,,0.18110968172550201,,
362,,23231,,,0.40031638741493225,
,0.001,23232,,,,
,0.001,23249,,,,
363,,23249,0.4014669954776764,,,
363,,23295,,0.1808987259864807,,
363,,23295,,,0.39949432015419006,
,0.001,23296,,,,
,0.001,23299,,,,
364,,23299,0.44266068935394287,,,
,0.001,23349,,,,
364,,23349,0.3722253143787384,,,
364,,23359,,0.1812322586774826,,
364,,23359,,,0.3986409604549408,
,0.001,23360,,,,
,0.001,23399,,,,
365,,23399,0.4411696791648865,,,
365,,23423,,0.18108046054840088,,
365,,23423,,,0.39965230226516724,
,0.001,23424,,,,
,0.001,23449,,,,
366,,23449,0.41898494958877563,,,
366,,23487,,0.18111629784107208,,
366,,23487,,,0.39844244718551636,
,0.001,23488,,,,
,0.001,23499,,,,
367,,23499,0.4330480098724365,,,
,0.001,23549,,,,
367,,23549,0.29216501116752625,,,
367,,23551,,0.18096038699150085,,
367,,23551,,,0.3980700671672821,
,0.001,23552,,,,
,0.001,23599,,,,
368,,23599,0.453640878200531,,,
368,,23615,,0.18105988204479218,,
368,,23615,,,0.39940163493156433,
,0.001,23616,,,,
,0.001,23649,,,,
369,,23649,0.3865734934806824,,,
369,,23679,,0.18124648928642273,,
369,,23679,,,0.3986402153968811,
,0.001,23680,,,,
,0.001,23699,,,,
370,,23699,0.4151632785797119,,,
370,,23743,,0.1812259405851364,,
370,,23743,,,0.39818522334098816,
,0.001,23744,,,,
,0.001,23749,,,,
371,,23749,0.3380421996116638,,,
,0.001,23799,,,,
371,,23799,0.3551411032676697,,,
371,,23807,,0.18109847605228424,,
371,,23807,,,0.39813292026519775,
,0.001,23808,,,,
,0.001,23849,,,,
372,,23849,0.37318477034568787,,,
372,,23871,,0.18132323026657104,,
372,,23871,,,0.3992515206336975,
,0.001,23872,,,,
,0.001,23899,,,,
373,,23899,0.43296563625335693,,,
373,,23935,,0.18084022402763367,,
373,,23935,,,0.3993317484855652,
,0.001,23936,,,,
,0.001,23949,,,,
374,,23949,0.41093116998672485,,,
,0.001,23999,,,,
374,,23999,0.3671199381351471,,,
374,,23999,,0.18159109354019165,,
374,,23999,,,0.39887702465057373,
,0.001,24000,,,,
,0.001,24049,,,,
375,,24049,0.4360215961933136,,,
375,,24063,,0.1809653490781784,,
375,,24063,,,0.398061603307724,
,0.001,24064,,,,
,0.001,24099,,,,
376,,24099,0.49180227518081665,,,
376,,24127,,0.18111807107925415,,
376,,24127,,,0.3987095355987549,
,0.001,24128,,,,
,0.001,24149,,,,
377,,24149,0.4970111846923828,,,
377,,24191,,0.18165601789951324,,
377,,24191,,,0.3979983627796173,
,0.001,24192,,,,
,0.001,24199,,,,
378,,24199,0.4128381013870239,,,
,0.001,24249,,,,
378,,24249,0.3449133038520813,,,
378,,24255,,0.18133841454982758,,
378,,24255,,,0.3990551829338074,
,0.001,24256,,,,
,0.001,24299,,,,
379,,24299,0.29548385739326477,,,
379,,24319,,0.18105927109718323,,
379,,24319,,,0.3988814055919647,
,0.001,24320,,,,
,0.001,24349,,,,
380,,24349,0.4028719365596771,,,
380,,24383,,0.18096134066581726,,
380,,24383,,,0.39865991473197937,
,0.001,24384,,,,
,0.001,24399,,,,
381,,24399,0.42237791419029236,,,
381,,24447,,0.18134473264217377,,
381,,24447,,,0.3979456424713135,
,0.001,24448,,,,
,0.001,24449,,,,
382,,24449,0.3723130226135254,,,
,0.001,24499,,,,
382,,24499,0.42789018154144287,,,
382,,24511,,0.18115171790122986,,
382,,24511,,,0.39949628710746765,
,0.001,24512,,,,
,0.001,24549,,,,
383,,24549,0.4121300280094147,,,
383,,24575,,0.181454598903656,,
383,,24575,,,0.3979052007198334,
,0.001,24576,,,,
,0.001,24599,,,,
384,,24599,0.4657976031303406,,,
384,,24639,,0.18115192651748657,,
384,,24639,,,0.39992189407348633,
,0.001,24640,,,,
,0.001,24649,,,,
385,,24649,0.35144758224487305,,,
,0.001,24699,,,,
385,,24699,0.38847672939300537,,,
385,,24703,,0.18121449649333954,,
385,,24703,,,0.39815983176231384,
,0.001,24704,,,,
,0.001,24749,,,,
386,,24749,0.4545638859272003,,,
386,,24767,,0.18175169825553894,,
386,,24767,,,0.3983933627605438,
,0.001,24768,,,,
,0.001,24799,,,,
387,,24799,0.3903947174549103,,,
387,,24831,,0.1810459941625595,,
387,,24831,,,0.3996942341327667,
,0.001,24832,,,,
,0.001,24849,,,,
388,,24849,0.4686945080757141,,,
388,,24895,,0.18105460703372955,,
388,,24895,,,0.398989737033844,
,0.001,24896,,,,
,0.001,24899,,,,
389,,24899,0.3390635848045349,,,
,0.001,24949,,,,
389,,24949,0.2992691993713379,,,
389,,24959,,0.18099351227283478,,
389,,24959,,,0.3977128863334656,
,0.001,24960,,,,
,0.001,24999,,,,
390,,24999,0.3707115054130554,,,
390,,25023,,0.18094657361507416,,
390,,25023,,,0.39835941791534424,
,0.001,25024,,,,
,0.001,25049,,,,
391,,25049,0.3684570789337158,,,
391,,25087,,0.18104219436645508,,
391,,25087,,,0.39979344606399536,
,0.001,25088,,,,
,0.001,25099,,,,
392,,25099,0.4149535298347473,,,
,0.001,25149,,,,
392,,25149,0.3911765515804291,,,
392,,25151,,0.18101570010185242,,
392,,25151,,,0.39965617656707764,
,0.001,25152,,,,
,0.001,25199,,,,
393,,25199,0.37207508087158203,,,
393,,25215,,0.18103833496570587,,
393,,25215,,,0.39800965785980225,
,0.001,25216,,,,
,0.001,25249,,,,
394,,25249,0.39990678429603577,,,
394,,25279,,0.18132896721363068,,
394,,25279,,,0.3987458348274231,
,0.001,25280,,,,
,0.001,25299,,,,
395,,25299,0.5046776533126831,,,
395,,25343,,0.18116270005702972,,
395,,25343,,,0.3983026444911957,
,0.001,25344,,,,
,0.001,25349,,,,
396,,25349,0.40943634510040283,,,
,0.001,25399,,,,
396,,25399,0.4073444902896881,,,
396,,25407,,0.18147586286067963,,
396,,25407,,,0.3990541398525238,
,0.001,25408,,,,
,0.001,25449,,,,
397,,25449,0.32324856519699097,,,
397,,25471,,0.18120558559894562,,
397,,25471,,,0.3975173234939575,
,0.001,25472,,,,
,0.001,25499,,,,
398,,25499,0.33158421516418457,,,
398,,25535,,0.18120545148849487,,
398,,25535,,,0.39926064014434814,
,0.001,25536,,,,
,0.001,25549,,,,
399,,25549,0.4539536237716675,,,
,0.001,25599,,,,
399,,25599,0.4095888137817383,,,
399,,25599,,0.18104413151741028,,
399,,25599,,,0.3991039991378784,
,0.001,25600,,,,
,0.001,25649,,,,
400,,25649,0.3289810121059418,,,
400,,25663,,0.18097521364688873,,
400,,25663,,,0.3995004892349243,
,0.001,25664,,,,
,0.001,25699,,,,
401,,25699,0.376603364944458,,,
401,,25727,,0.18123392760753632,,
401,,25727,,,0.39931702613830566,
,0.001,25728,,,,
,0.001,25749,,,,
402,,25749,0.3484004735946655,,,
402,,25791,,0.18094314634799957,,
402,,25791,,,0.39827823638916016,
,0.001,25792,,,,
,0.001,25799,,,,
403,,25799,0.3836461901664734,,,
,0.001,25849,,,,
403,,25849,0.45887401700019836,,,
403,,25855,,0.18105056881904602,,
403,,25855,,,0.39968782663345337,
,0.001,25856,,,,
,0.001,25899,,,,
404,,25899,0.5375056266784668,,,
404,,25919,,0.18101151287555695,,
404,,25919,,,0.39905479550361633,
,0.001,25920,,,,
,0.001,25949,,,,
405,,25949,0.49493175745010376,,,
405,,25983,,0.18096092343330383,,
405,,25983,,,0.3991064131259918,
,0.001,25984,,,,
,0.001,25999,,,,
406,,25999,0.44728994369506836,,,
406,,26047,,0.1812155544757843,,
406,,26047,,,0.39849841594696045,
,0.001,26048,,,,
,0.001,26049,,,,
407,,26049,0.3799715042114258,,,
,0.001,26099,,,,
407,,26099,0.45513492822647095,,,
407,,26111,,0.1814350038766861,,
407,,26111,,,0.39823073148727417,
,0.001,26112,,,,
,0.001,26149,,,,
408,,26149,0.41287070512771606,,,
408,,26175,,0.18125003576278687,,
408,,26175,,,0.3994496166706085,
,0.001,26176,,,,
,0.001,26199,,,,
409,,26199,0.38379624485969543,,,
409,,26239,,0.18113410472869873,,
409,,26239,,,0.3994777500629425,
,0.001,26240,,,,
,0.001,26249,,,,
410,,26249,0.31353384256362915,,,
,0.001,26299,,,,
410,,26299,0.31778085231781006,,,
410,,26303,,0.1814732551574707,,
410,,26303,,,0.3990875780582428,
,0.001,26304,,,,
,0.001,26349,,,,
411,,26349,0.4303255081176758,,,
411,,26367,,0.18112188577651978,,
411,,26367,,,0.3991568088531494,
,0.001,26368,,,,
,0.001,26399,,,,
412,,26399,0.34254175424575806,,,
412,,26431,,0.18094807863235474,,
412,,26431,,,0.3995540738105774,
,0.001,26432,,,,
,0.001,26449,,,,
413,,26449,0.3948344588279724,,,
413,,26495,,0.18136467039585114,,
413,,26495,,,0.3991584777832031,
,0.001,26496,,,,
,0.001,26499,,,,
414,,26499,0.3972775936126709,,,
,0.001,26549,,,,
414,,26549,0.37372487783432007,,,
414,,26559,,0.18124885857105255,,
414,,26559,,,0.3974266052246094,
,0.001,26560,,,,
,0.001,26599,,,,
415,,26599,0.3668425679206848,,,
415,,26623,,0.18111112713813782,,
415,,26623,,,0.3985236883163452,
,0.001,26624,,,,
,0.001,26649,,,,
416,,26649,0.3710588216781616,,,
416,,26687,,0.1812521368265152,,
416,,26687,,,0.3981356620788574,
,0.001,26688,,,,
,0.001,26699,,,,
417,,26699,0.4272213876247406,,,
,0.001,26749,,,,
417,,26749,0.4283083379268646,,,
417,,26751,,0.18134059011936188,,
417,,26751,,,0.39955830574035645,
,0.001,26752,,,,
,0.001,26799,,,,
418,,26799,0.38908326625823975,,,
418,,26815,,0.18106146156787872,,
418,,26815,,,0.3982325792312622,
,0.001,26816,,,,
,0.001,26849,,,,
419,,26849,0.346174955368042,,,
419,,26879,,0.18106603622436523,,
419,,26879,,,0.3984784185886383,
,0.001,26880,,,,
,0.001,26899,,,,
420,,26899,0.4317628741264343,,,
420,,26943,,0.18127039074897766,,
420,,26943,,,0.39803874492645264,
,0.001,26944,,,,
,0.001,26949,,,,
421,,26949,0.30422577261924744,,,
,0.001,26999,,,,
421,,26999,0.4334987998008728,,,
421,,27007,,0.1812446117401123,,
421,,27007,,,0.39876967668533325,
,0.001,27008,,,,
,0.001,27049,,,,
422,,27049,0.4297260642051697,,,
422,,27071,,0.18129175901412964,,
422,,27071,,,0.3978375494480133,
,0.001,27072,,,,
,0.001,27099,,,,
423,,27099,0.44880810379981995,,,
423,,27135,,0.18106815218925476,,
423,,27135,,,0.39811527729034424,
,0.001,27136,,,,
,0.001,27149,,,,
424,,27149,0.3330400586128235,,,
,0.001,27199,,,,
424,,27199,0.33034828305244446,,,
424,,27199,,0.1810484230518341,,
424,,27199,,,0.3982245624065399,
,0.001,27200,,,,
,0.001,27249,,,,
425,,27249,0.4214284420013428,,,
425,,27263,,0.18138299882411957,,
425,,27263,,,0.39885076880455017,
,0.001,27264,,,,
,0.001,27299,,,,
426,,27299,0.41838374733924866,,,
426,,27327,,0.18169887363910675,,
426,,27327,,,0.39907312393188477,
,0.001,27328,,,,
,0.001,27349,,,,
427,,27349,0.34260863065719604,,,
427,,27391,,0.18101166188716888,,
427,,27391,,,0.39865654706954956,
,0.001,27392,,,,
,0.001,27399,,,,
428,,27399,0.33496981859207153,,,
,0.001,27449,,,,
428,,27449,0.3902921676635742,,,
428,,27455,,0.18148866295814514,,
428,,27455,,,0.3992948532104492,
,0.001,27456,,,,
,0.001,27499,,,,
429,,27499,0.4406473636627197,,,
429,,27519,,0.1810213029384613,,
429,,27519,,,0.39904358983039856,
,0.001,27520,,,,
,0.001,27549,,,,
430,,27549,0.37583035230636597,,,
430,,27583,,0.18109145760536194,,
430,,27583,,,0.40007591247558594,
,0.001,27584,,,,
,0.001,27599,,,,
431,,27599,0.4451933801174164,,,
431,,27647,,0.1815946251153946,,
431,,27647,,,0.39921441674232483,
,0.001,27648,,,,
,0.001,27649,,,,
432,,27649,0.44688165187835693,,,
,0.001,27699,,,,
432,,27699,0.403994619846344,,,
432,,27711,,0.1814332902431488,,
432,,27711,,,0.396921843290329,
,0.001,27712,,,,
,0.001,27749,,,,
433,,27749,0.392128050327301,,,
433,,27775,,0.1811479926109314,,
433,,27775,,,0.39812585711479187,
,0.001,27776,,,,
,0.001,27799,,,,
434,,27799,0.4069374203681946,,,
434,,27839,,0.18096233904361725,,
434,,27839,,,0.3996213972568512,
,0.001,27840,,,,
,0.001,27849,,,,
435,,27849,0.39054667949676514,,,
,0.001,27899,,,,
435,,27899,0.41473865509033203,,,
435,,27903,,0.1812155395746231,,
435,,27903,,,0.39813634753227234,
,0.001,27904,,,,
,0.001,27949,,,,
436,,27949,0.47661370038986206,,,
436,,27967,,0.1812305599451065,,
436,,27967,,,0.39976152777671814,
,0.001,27968,,,,
,0.001,27999,,,,
437,,27999,0.3347012996673584,,,
437,,28031,,0.18123380839824677,,
437,,28031,,,0.3994739353656769,
,0.001,28032,,,,
,0.001,28049,,,,
438,,28049,0.3475777208805084,,,
438,,28095,,0.1812373399734497,,
438,,28095,,,0.39771685004234314,
,0.001,28096,,,,
,0.001,28099,,,,
439,,28099,0.3850281238555908,,,
,0.001,28149,,,,
439,,28149,0.3897385597229004,,,
439,,28159,,0.18148718774318695,,
439,,28159,,,0.39745286107063293,
,0.001,28160,,,,
,0.001,28199,,,,
440,,28199,0.45999473333358765,,,
440,,28223,,0.181057870388031,,
440,,28223,,,0.39760705828666687,
,0.001,28224,,,,
,0.001,28249,,,,
441,,28249,0.3627544045448303,,,
441,,28287,,0.18134963512420654,,
441,,28287,,,0.39873677492141724,
,0.001,28288,,,,
,0.001,28299,,,,
442,,28299,0.38246339559555054,,,
,0.001,28349,,,,
442,,28349,0.4198295474052429,,,
442,,28351,,0.18151339888572693,,
442,,28351,,,0.39755716919898987,
,0.001,28352,,,,
,0.001,28399,,,,
443,,28399,0.47195732593536377,,,
443,,28415,,0.1812850683927536,,
443,,28415,,,0.3990921378135681,
,0.001,28416,,,,
,0.001,28449,,,,
444,,28449,0.4269533157348633,,,
444,,28479,,0.18201345205307007,,
444,,28479,,,0.3981679677963257,
,0.001,28480,,,,
,0.001,28499,,,,
445,,28499,0.40024399757385254,,,
445,,28543,,0.18112137913703918,,
445,,28543,,,0.399833619594574,
,0.001,28544,,,,
,0.001,28549,,,,
446,,28549,0.3520076870918274,,,
,0.001,28599,,,,
446,,28599,0.4531639814376831,,,
446,,28607,,0.18126074969768524,,
446,,28607,,,0.3997142016887665,
,0.001,28608,,,,
,0.001,28649,,,,
447,,28649,0.41830044984817505,,,
447,,28671,,0.18119576573371887,,
447,,28671,,,0.4002010226249695,
,0.001,28672,,,,
,0.001,28699,,,,
448,,28699,0.3962346315383911,,,
448,,28735,,0.18134848773479462,,
448,,28735,,,0.3984294831752777,
,0.001,28736,,,,
,0.001,28749,,,,
449,,28749,0.39949533343315125,,,
,0.001,28799,,,,
449,,28799,0.35286688804626465,,,
449,,28799,,0.18127743899822235,,
449,,28799,,,0.3975360095500946,
,0.001,28800,,,,
,0.001,28849,,,,
450,,28849,0.4077457785606384,,,
450,,28863,,0.18111686408519745,,
450,,28863,,,0.398931622505188,
,0.001,28864,,,,
,0.001,28899,,,,
451,,28899,0.45368173718452454,,,
451,,28927,,0.18118678033351898,,
451,,28927,,,0.3990236520767212,
,0.001,28928,,,,
,0.001,28949,,,,
452,,28949,0.346230149269104,,,
452,,28991,,0.1814163327217102,,
452,,28991,,,0.3987101912498474,
,0.001,28992,,,,
,0.001,28999,,,,
453,,28999,0.35517069697380066,,,
,0.001,29049,,,,
453,,29049,0.4946601390838623,,,
453,,29055,,0.18118461966514587,,
453,,29055,,,0.3993002474308014,
,0.001,29056,,,,
,0.001,29099,,,,
454,,29099,0.4151754379272461,,,
454,,29119,,0.18119485676288605,,
454,,29119,,,0.40017473697662354,
,0.001,29120,,,,
,0.001,29149,,,,
455,,29149,0.3528474271297455,,,
455,,29183,,0.18114343285560608,,
455,,29183,,,0.39944979548454285,
,0.001,29184,,,,
,0.001,29199,,,,
456,,29199,0.40638840198516846,,,
456,,29247,,0.18116194009780884,,
456,,29247,,,0.39896026253700256,
,0.001,29248,,,,
,0.001,29249,,,,
457,,29249,0.34973055124282837,,,
,0.001,29299,,,,
457,,29299,0.3544403314590454,,,
457,,29311,,0.1812683790922165,,
457,,29311,,,0.3989628553390503,
,0.001,29312,,,,
,0.001,29349,,,,
458,,29349,0.4235932528972626,,,
458,,29375,,0.1813458353281021,,
458,,29375,,,0.39854902029037476,
,0.001,29376,,,,
,0.001,29399,,,,
459,,29399,0.4431711435317993,,,
459,,29439,,0.18125469982624054,,
459,,29439,,,0.39815711975097656,
,0.001,29440,,,,
,0.001,29449,,,,
460,,29449,0.41975945234298706,,,
,0.001,29499,,,,
460,,29499,0.40689194202423096,,,
460,,29503,,0.18171685934066772,,
460,,29503,,,0.3989638388156891,
,0.001,29504,,,,
,0.001,29549,,,,
461,,29549,0.370150089263916,,,
461,,29567,,0.18153725564479828,,
461,,29567,,,0.39819714426994324,
,0.001,29568,,,,
,0.001,29599,,,,
462,,29599,0.3288167119026184,,,
462,,29631,,0.18114973604679108,,
462,,29631,,,0.39893391728401184,
,0.001,29632,,,,
,0.001,29649,,,,
463,,29649,0.3827834725379944,,,
463,,29695,,0.18100441992282867,,
463,,29695,,,0.39780253171920776,
,0.001,29696,,,,
,0.001,29699,,,,
464,,29699,0.42623117566108704,,,
,0.001,29749,,,,
464,,29749,0.3363756835460663,,,
464,,29759,,0.1812254935503006,,
464,,29759,,,0.3987765908241272,
,0.001,29760,,,,
,0.001,29799,,,,
465,,29799,0.35748767852783203,,,
465,,29823,,0.18125814199447632,,
465,,29823,,,0.3981781303882599,
,0.001,29824,,,,
,0.001,29849,,,,
466,,29849,0.42519068717956543,,,
466,,29887,,0.18131814897060394,,
466,,29887,,,0.3992268443107605,
,0.001,29888,,,,
,0.001,29899,,,,
467,,29899,0.3680945038795471,,,
,0.001,29949,,,,
467,,29949,0.37341153621673584,,,
467,,29951,,0.18138450384140015,,
467,,29951,,,0.3991624414920807,
,0.001,29952,,,,
,0.001,29999,,,,
468,,29999,0.4548548460006714,,,
468,,30015,,0.1810813844203949,,
468,,30015,,,0.3987640142440796,
,0.001,30016,,,,
,0.001,30049,,,,
469,,30049,0.39976680278778076,,,
469,,30079,,0.1813754439353943,,
469,,30079,,,0.39795392751693726,
,0.001,30080,,,,
,0.001,30099,,,,
470,,30099,0.3761560320854187,,,
470,,30143,,0.18133476376533508,,
470,,30143,,,0.39930400252342224,
,0.001,30144,,,,
,0.001,30149,,,,
471,,30149,0.316836953163147,,,
,0.001,30199,,,,
471,,30199,0.4808812141418457,,,
471,,30207,,0.1813274472951889,,
471,,30207,,,0.39810168743133545,
,0.001,30208,,,,
,0.001,30249,,,,
472,,30249,0.3691057562828064,,,
472,,30271,,0.18093475699424744,,
472,,30271,,,0.3990490436553955,
,0.001,30272,,,,
,0.001,30299,,,,
473,,30299,0.4160645604133606,,,
473,,30335,,0.18097582459449768,,
473,,30335,,,0.3990795910358429,
,0.001,30336,,,,
,0.001,30349,,,,
474,,30349,0.3307507634162903,,,
,0.001,30399,,,,
474,,30399,0.39488041400909424,,,
474,,30399,,0.1813732236623764,,
474,,30399,,,0.3977918028831482,
,0.001,30400,,,,
,0.001,30449,,,,
475,,30449,0.3497263193130493,,,
475,,30463,,0.18103758990764618,,
475,,30463,,,0.39897671341896057,
,0.001,30464,,,,
,0.001,30499,,,,
476,,30499,0.41321825981140137,,,
476,,30527,,0.18123114109039307,,
476,,30527,,,0.3998275399208069,
,0.001,30528,,,,
,0.001,30549,,,,
477,,30549,0.4032243490219116,,,
477,,30591,,0.18118014931678772,,
477,,30591,,,0.3983500301837921,
,0.001,30592,,,,
,0.001,30599,,,,
478,,30599,0.37516161799430847,,,
,0.001,30649,,,,
478,,30649,0.3448478579521179,,,
478,,30655,,0.18122294545173645,,
478,,30655,,,0.39809083938598633,
,0.001,30656,,,,
,0.001,30699,,,,
479,,30699,0.39826589822769165,,,
479,,30719,,0.1811017394065857,,
479,,30719,,,0.3985280394554138,
,0.001,30720,,,,
,0.001,30749,,,,
480,,30749,0.4572029411792755,,,
480,,30783,,0.18097877502441406,,
480,,30783,,,0.3986424207687378,
,0.001,30784,,,,
,0.001,30799,,,,
481,,30799,0.425762802362442,,,
481,,30847,,0.1808227300643921,,
481,,30847,,,0.39841321110725403,
,0.001,30848,,,,
,0.001,30849,,,,
482,,30849,0.43603330850601196,,,
,0.001,30899,,,,
482,,30899,0.3893125653266907,,,
482,,30911,,0.18136633932590485,,
482,,30911,,,0.3987274467945099,
,0.001,30912,,,,
,0.001,30949,,,,
483,,30949,0.42363807559013367,,,
483,,30975,,0.1811884641647339,,
483,,30975,,,0.39889657497406006,
,0.001,30976,,,,
,0.001,30999,,,,
484,,30999,0.3766392469406128,,,
484,,31039,,0.18117639422416687,,
484,,31039,,,0.4006696045398712,
,0.001,31040,,,,
,0.001,31049,,,,
485,,31049,0.3795357942581177,,,
,0.001,31099,,,,
485,,31099,0.3898671269416809,,,
