lr-Adam,step,train_loss_step,epoch,val_loss,train_loss_epoch,test_loss
,30975,,483,,0.1844785213470459,
0.001,30976,,,,,
0.001,30999,,,,,
,30999,0.18258658051490784,484,,,
,31039,,484,0.1838519126176834,,
,31039,,484,,0.18438485264778137,
0.001,31040,,,,,
0.001,31049,,,,,
,31049,0.18303881585597992,485,,,
0.001,31099,,,,,
,31099,0.18430717289447784,485,,,
,31103,,485,0.18381060659885406,,
,31103,,485,,0.18438704311847687,
0.001,31104,,,,,
0.001,31149,,,,,
,31149,0.18424831330776215,486,,,
,31167,,486,0.18382254242897034,,
,31167,,486,,0.1843920201063156,
0.001,31168,,,,,
0.001,31199,,,,,
,31199,0.18265895545482635,487,,,
,31231,,487,0.18381865322589874,,
,31231,,487,,0.1843961626291275,
0.001,31232,,,,,
0.001,31249,,,,,
,31249,0.18316179513931274,488,,,
,31295,,488,0.18382957577705383,,
,31295,,488,,0.18437747657299042,
0.001,31296,,,,,
0.001,31299,,,,,
,31299,0.1849592924118042,489,,,
0.001,31349,,,,,
,31349,0.18505263328552246,489,,,
,31359,,489,0.1838219314813614,,
,31359,,489,,0.18445420265197754,
0.001,31360,,,,,
0.001,31399,,,,,
,31399,0.18417306244373322,490,,,
,31423,,490,0.1838119477033615,,
,31423,,490,,0.18437884747982025,
0.001,31424,,,,,
0.001,31449,,,,,
,31449,0.18391931056976318,491,,,
,31487,,491,0.18380454182624817,,
,31487,,491,,0.18438720703125,
0.001,31488,,,,,
0.001,31499,,,,,
,31499,0.1833469122648239,492,,,
0.001,31549,,,,,
,31549,0.18214552104473114,492,,,
,31551,,492,0.18381579220294952,,
,31551,,492,,0.18440957367420197,
0.001,31552,,,,,
0.001,31599,,,,,
,31599,0.1825011968612671,493,,,
,31615,,493,0.18381249904632568,,
,31615,,493,,0.18440009653568268,
0.001,31616,,,,,
0.001,31649,,,,,
,31649,0.18406426906585693,494,,,
,31679,,494,0.18381378054618835,,
,31679,,494,,0.18439427018165588,
0.001,31680,,,,,
0.001,31699,,,,,
,31699,0.18383976817131042,495,,,
,31743,,495,0.18381643295288086,,
,31743,,495,,0.18439649045467377,
0.001,31744,,,,,
0.001,31749,,,,,
,31749,0.18606311082839966,496,,,
0.001,31799,,,,,
,31799,0.18451698124408722,496,,,
,31807,,496,0.18383972346782684,,
,31807,,496,,0.18445993959903717,
0.001,31808,,,,,
0.001,31849,,,,,
,31849,0.1845855563879013,497,,,
,31871,,497,0.18381132185459137,,
,31871,,497,,0.1843985617160797,
0.001,31872,,,,,
0.001,31899,,,,,
,31899,0.18287672102451324,498,,,
,31935,,498,0.1838320642709732,,
,31935,,498,,0.18441040813922882,
0.001,31936,,,,,
0.001,31949,,,,,
,31949,0.18145625293254852,499,,,
0.001,31999,,,,,
,31999,0.18472380936145782,499,,,
,31999,,499,0.18384133279323578,,
,31999,,499,,0.1843978762626648,
0.001,32000,,,,,
0.001,32049,,,,,
,32049,0.18323040008544922,500,,,
,32063,,500,0.18394909799098969,,
,32063,,500,,0.18449798226356506,
0.001,32064,,,,,
0.001,32099,,,,,
,32099,0.18627004325389862,501,,,
,32127,,501,0.18381474912166595,,
,32127,,501,,0.18443237245082855,
0.001,32128,,,,,
0.001,32149,,,,,
,32149,0.18507547676563263,502,,,
,32191,,502,0.18379820883274078,,
,32191,,502,,0.18441146612167358,
0.001,32192,,,,,
0.001,32199,,,,,
,32199,0.18443848192691803,503,,,
0.001,32249,,,,,
,32249,0.1831251084804535,503,,,
,32255,,503,0.18385173380374908,,
,32255,,503,,0.1843925565481186,
0.001,32256,,,,,
0.001,32299,,,,,
,32299,0.18524585664272308,504,,,
,32319,,504,0.18392866849899292,,
,32319,,504,,0.18439021706581116,
0.001,32320,,,,,
0.001,32349,,,,,
,32349,0.18304049968719482,505,,,
,32383,,505,0.18379925191402435,,
,32383,,505,,0.18441003561019897,
0.001,32384,,,,,
0.001,32399,,,,,
,32399,0.1838178038597107,506,,,
,32447,,506,0.18391115963459015,,
,32447,,506,,0.18448519706726074,
0.001,32448,,,,,
0.001,32449,,,,,
,32449,0.18466734886169434,507,,,
0.001,32499,,,,,
,32499,0.18629615008831024,507,,,
,32511,,507,0.18382427096366882,,
,32511,,507,,0.1844736486673355,
0.001,32512,,,,,
0.001,32549,,,,,
,32549,0.18478932976722717,508,,,
,32575,,508,0.18380719423294067,,
,32575,,508,,0.18438801169395447,
0.001,32576,,,,,
0.001,32599,,,,,
,32599,0.18569545447826385,509,,,
,32639,,509,0.18381257355213165,,
,32639,,509,,0.18438169360160828,
0.001,32640,,,,,
0.001,32649,,,,,
,32649,0.18498851358890533,510,,,
0.001,32699,,,,,
,32699,0.18322516977787018,510,,,
,32703,,510,0.18389694392681122,,
,32703,,510,,0.18438908457756042,
0.001,32704,,,,,
0.001,32749,,,,,
,32749,0.18432891368865967,511,,,
,32767,,511,0.18383952975273132,,
,32767,,511,,0.18440647423267365,
0.001,32768,,,,,
0.001,32799,,,,,
,32799,0.18676090240478516,512,,,
,32831,,512,0.1840069442987442,,
,32831,,512,,0.18439070880413055,
0.001,32832,,,,,
0.001,32849,,,,,
,32849,0.18453368544578552,513,,,
,32895,,513,0.18381890654563904,,
,32895,,513,,0.1843988597393036,
0.001,32896,,,,,
0.001,32899,,,,,
,32899,0.18683208525180817,514,,,
0.001,32949,,,,,
,32949,0.18341726064682007,514,,,
,32959,,514,0.18390725553035736,,
,32959,,514,,0.18440622091293335,
0.001,32960,,,,,
0.001,32999,,,,,
,32999,0.18357603251934052,515,,,
,33023,,515,0.18381305038928986,,
,33023,,515,,0.18439537286758423,
0.001,33024,,,,,
0.001,33049,,,,,
,33049,0.1841842234134674,516,,,
,33087,,516,0.18384522199630737,,
,33087,,516,,0.18438400328159332,
0.001,33088,,,,,
0.001,33099,,,,,
,33099,0.18189318478107452,517,,,
0.001,33149,,,,,
,33149,0.18537533283233643,517,,,
,33151,,517,0.18380793929100037,,
,33151,,517,,0.1844099909067154,
0.001,33152,,,,,
0.001,33199,,,,,
,33199,0.18581874668598175,518,,,
,33215,,518,0.1837969571352005,,
,33215,,518,,0.18438082933425903,
0.001,33216,,,,,
0.001,33249,,,,,
,33249,0.1823936551809311,519,,,
,33279,,519,0.1837877482175827,,
,33279,,519,,0.18438343703746796,
0.001,33280,,,,,
0.001,33299,,,,,
,33299,0.18368281424045563,520,,,
,33343,,520,0.1837962567806244,,
,33343,,520,,0.18439112603664398,
0.001,33344,,,,,
0.001,33349,,,,,
,33349,0.18342579901218414,521,,,
0.001,33399,,,,,
,33399,0.1831403523683548,521,,,
,33407,,521,0.1838560849428177,,
,33407,,521,,0.18441665172576904,
0.001,33408,,,,,
0.001,33449,,,,,
,33449,0.18285098671913147,522,,,
,33471,,522,0.183846116065979,,
,33471,,522,,0.18439477682113647,
0.001,33472,,,,,
0.001,33499,,,,,
,33499,0.18518154323101044,523,,,
,33535,,523,0.1838376522064209,,
,33535,,523,,0.18440444767475128,
0.001,33536,,,,,
0.001,33549,,,,,
,33549,0.18503302335739136,524,,,
0.001,33599,,,,,
,33599,0.18646293878555298,524,,,
,33599,,524,0.18383391201496124,,
,33599,,524,,0.18443767726421356,
0.001,33600,,,,,
0.001,33649,,,,,
,33649,0.182900533080101,525,,,
,33663,,525,0.1838565319776535,,
,33663,,525,,0.1843915432691574,
0.001,33664,,,,,
0.001,33699,,,,,
,33699,0.1841512769460678,526,,,
,33727,,526,0.1838047206401825,,
,33727,,526,,0.18439021706581116,
0.001,33728,,,,,
0.001,33749,,,,,
,33749,0.18524646759033203,527,,,
,33791,,527,0.18379555642604828,,
,33791,,527,,0.1844179630279541,
0.001,33792,,,,,
0.001,33799,,,,,
,33799,0.18407362699508667,528,,,
0.001,33849,,,,,
,33849,0.18509544432163239,528,,,
,33855,,528,0.18404193222522736,,
,33855,,528,,0.18441136181354523,
0.001,33856,,,,,
0.001,33899,,,,,
,33899,0.18357227742671967,529,,,
,33919,,529,0.1838342398405075,,
,33919,,529,,0.1844959706068039,
0.001,33920,,,,,
0.001,33949,,,,,
,33949,0.1855064034461975,530,,,
,33983,,530,0.18389341235160828,,
,33983,,530,,0.18439511954784393,
0.001,33984,,,,,
0.001,33999,,,,,
,33999,0.18388541042804718,531,,,
,34047,,531,0.18381181359291077,,
,34047,,531,,0.18442946672439575,
0.001,34048,,,,,
0.001,34049,,,,,
,34049,0.18335352838039398,532,,,
0.001,34099,,,,,
,34099,0.1824258416891098,532,,,
,34111,,532,0.18380148708820343,,
,34111,,532,,0.18437165021896362,
0.001,34112,,,,,
0.001,34149,,,,,
,34149,0.1848437339067459,533,,,
,34175,,533,0.18383081257343292,,
,34175,,533,,0.1843693107366562,
0.001,34176,,,,,
0.001,34199,,,,,
,34199,0.18396688997745514,534,,,
,34239,,534,0.18388605117797852,,
,34239,,534,,0.18439246714115143,
0.001,34240,,,,,
0.001,34249,,,,,
,34249,0.18499711155891418,535,,,
0.001,34299,,,,,
,34299,0.18392691016197205,535,,,
,34303,,535,0.1838284730911255,,
,34303,,535,,0.18437960743904114,
0.001,34304,,,,,
0.001,34349,,,,,
,34349,0.18495488166809082,536,,,
,34367,,536,0.18378911912441254,,
,34367,,536,,0.1843821406364441,
0.001,34368,,,,,
0.001,34399,,,,,
,34399,0.18491172790527344,537,,,
,34431,,537,0.18382662534713745,,
,34431,,537,,0.1843784600496292,
0.001,34432,,,,,
0.001,34449,,,,,
,34449,0.1859697699546814,538,,,
,34495,,538,0.1838129758834839,,
,34495,,538,,0.18441416323184967,
0.001,34496,,,,,
0.001,34499,,,,,
,34499,0.1832081526517868,539,,,
0.001,34549,,,,,
,34549,0.18285712599754333,539,,,
,34559,,539,0.18378661572933197,,
,34559,,539,,0.18439103662967682,
0.001,34560,,,,,
0.001,34599,,,,,
,34599,0.18658730387687683,540,,,
,34623,,540,0.1838124543428421,,
,34623,,540,,0.18443459272384644,
0.001,34624,,,,,
0.001,34649,,,,,
,34649,0.18532714247703552,541,,,
,34687,,541,0.18382145464420319,,
,34687,,541,,0.18437445163726807,
0.001,34688,,,,,
0.001,34699,,,,,
,34699,0.18261364102363586,542,,,
0.001,34749,,,,,
,34749,0.18601693212985992,542,,,
,34751,,542,0.1838666945695877,,
,34751,,542,,0.18437305092811584,
0.001,34752,,,,,
0.001,34799,,,,,
,34799,0.18341416120529175,543,,,
,34815,,543,0.1838434338569641,,
,34815,,543,,0.18445564806461334,
0.001,34816,,,,,
0.001,34849,,,,,
,34849,0.1858382225036621,544,,,
,34879,,544,0.18383021652698517,,
,34879,,544,,0.18437620997428894,
0.001,34880,,,,,
0.001,34899,,,,,
,34899,0.18548916280269623,545,,,
,34943,,545,0.18381290137767792,,
,34943,,545,,0.18445266783237457,
0.001,34944,,,,,
0.001,34949,,,,,
,34949,0.18333378434181213,546,,,
0.001,34999,,,,,
,34999,0.18435370922088623,546,,,
,35007,,546,0.18378569185733795,,
,35007,,546,,0.18436773121356964,
0.001,35008,,,,,
0.001,35049,,,,,
,35049,0.18428583443164825,547,,,
,35071,,547,0.18381266295909882,,
,35071,,547,,0.18437793850898743,
0.001,35072,,,,,
0.001,35099,,,,,
,35099,0.18547239899635315,548,,,
,35135,,548,0.18379998207092285,,
,35135,,548,,0.1843738704919815,
0.001,35136,,,,,
0.001,35149,,,,,
,35149,0.18456514179706573,549,,,
0.001,35199,,,,,
,35199,0.1837744563817978,549,,,
,35199,,549,0.18377985060214996,,
,35199,,549,,0.18437041342258453,
0.001,35200,,,,,
0.001,35249,,,,,
,35249,0.1827469766139984,550,,,
,35263,,550,0.18393349647521973,,
,35263,,550,,0.18439500033855438,
0.001,35264,,,,,
0.001,35299,,,,,
,35299,0.1865186095237732,551,,,
,35327,,551,0.183841273188591,,
,35327,,551,,0.18439526855945587,
0.001,35328,,,,,
0.001,35349,,,,,
,35349,0.18290452659130096,552,,,
,35391,,552,0.18378856778144836,,
,35391,,552,,0.18439799547195435,
0.001,35392,,,,,
0.001,35399,,,,,
,35399,0.1826460361480713,553,,,
0.001,35449,,,,,
,35449,0.18314813077449799,553,,,
,35455,,553,0.18385493755340576,,
,35455,,553,,0.18438410758972168,
0.001,35456,,,,,
0.001,35499,,,,,
,35499,0.18327316641807556,554,,,
,35519,,554,0.18380890786647797,,
,35519,,554,,0.1843951940536499,
0.001,35520,,,,,
0.001,35549,,,,,
,35549,0.1843157261610031,555,,,
,35583,,555,0.18381983041763306,,
,35583,,555,,0.1844908446073532,
0.001,35584,,,,,
0.001,35599,,,,,
,35599,0.1860005408525467,556,,,
,35647,,556,0.1838296800851822,,
,35647,,556,,0.18453560769557953,
0.001,35648,,,,,
0.001,35649,,,,,
,35649,0.18492849171161652,557,,,
0.001,35699,,,,,
,35699,0.1829933226108551,557,,,
,35711,,557,0.18377630412578583,,
,35711,,557,,0.18437039852142334,
0.001,35712,,,,,
0.001,35749,,,,,
,35749,0.18362760543823242,558,,,
,35775,,558,0.18382474780082703,,
,35775,,558,,0.18438859283924103,
0.001,35776,,,,,
0.001,35799,,,,,
,35799,0.18397024273872375,559,,,
,35839,,559,0.1837988644838333,,
,35839,,559,,0.18440525233745575,
0.001,35840,,,,,
0.001,35849,,,,,
,35849,0.1830117106437683,560,,,
0.001,35899,,,,,
,35899,0.1836855709552765,560,,,
,35903,,560,0.18379834294319153,,
,35903,,560,,0.18445824086666107,
0.001,35904,,,,,
0.001,35949,,,,,
,35949,0.1835327297449112,561,,,
,35967,,561,0.18380413949489594,,
,35967,,561,,0.1843647062778473,
0.001,35968,,,,,
0.001,35999,,,,,
,35999,0.18325160443782806,562,,,
,36031,,562,0.18379174172878265,,
,36031,,562,,0.184359610080719,
0.001,36032,,,,,
0.001,36049,,,,,
,36049,0.18292993307113647,563,,,
,36095,,563,0.18378819525241852,,
,36095,,563,,0.1843726485967636,
0.001,36096,,,,,
0.001,36099,,,,,
,36099,0.18715690076351166,564,,,
0.001,36149,,,,,
,36149,0.18410417437553406,564,,,
,36159,,564,0.18379519879817963,,
,36159,,564,,0.1843634843826294,
0.001,36160,,,,,
0.001,36199,,,,,
,36199,0.182859405875206,565,,,
,36223,,565,0.18377864360809326,,
,36223,,565,,0.1843649446964264,
0.001,36224,,,,,
0.001,36249,,,,,
,36249,0.18640951812267303,566,,,
,36287,,566,0.18377532064914703,,
,36287,,566,,0.18436117470264435,
0.001,36288,,,,,
0.001,36299,,,,,
,36299,0.18614043295383453,567,,,
0.001,36349,,,,,
,36349,0.18531858921051025,567,,,
,36351,,567,0.18382781744003296,,
,36351,,567,,0.1843617707490921,
0.001,36352,,,,,
0.001,36399,,,,,
,36399,0.1855802834033966,568,,,
,36415,,568,0.1837761253118515,,
,36415,,568,,0.18436308205127716,
0.001,36416,,,,,
0.001,36449,,,,,
,36449,0.18426229059696198,569,,,
,36479,,569,0.1837763786315918,,
,36479,,569,,0.18441763520240784,
0.001,36480,,,,,
0.001,36499,,,,,
,36499,0.18464221060276031,570,,,
,36543,,570,0.18380025029182434,,
,36543,,570,,0.18438230454921722,
0.001,36544,,,,,
0.001,36549,,,,,
,36549,0.18392837047576904,571,,,
0.001,36599,,,,,
,36599,0.18406040966510773,571,,,
,36607,,571,0.18379974365234375,,
,36607,,571,,0.184483602643013,
0.001,36608,,,,,
0.001,36649,,,,,
,36649,0.18419919908046722,572,,,
,36671,,572,0.18379142880439758,,
,36671,,572,,0.18437188863754272,
0.001,36672,,,,,
0.001,36699,,,,,
,36699,0.18505749106407166,573,,,
,36735,,573,0.18386515974998474,,
,36735,,573,,0.1843830645084381,
0.001,36736,,,,,
0.001,36749,,,,,
,36749,0.1870955228805542,574,,,
0.001,36799,,,,,
,36799,0.18402110040187836,574,,,
,36799,,574,0.18378722667694092,,
,36799,,574,,0.18436945974826813,
0.001,36800,,,,,
0.001,36849,,,,,
,36849,0.18401189148426056,575,,,
,36863,,575,0.18377187848091125,,
,36863,,575,,0.184358149766922,
0.001,36864,,,,,
0.001,36899,,,,,
,36899,0.18346230685710907,576,,,
,36927,,576,0.18378004431724548,,
,36927,,576,,0.1843975931406021,
0.001,36928,,,,,
0.001,36949,,,,,
,36949,0.1845414936542511,577,,,
,36991,,577,0.18395498394966125,,
,36991,,577,,0.18450066447257996,
0.001,36992,,,,,
0.001,36999,,,,,
,36999,0.18472839891910553,578,,,
0.001,37049,,,,,
,37049,0.1844778060913086,578,,,
,37055,,578,0.18378634750843048,,
,37055,,578,,0.1843927651643753,
0.001,37056,,,,,
0.001,37099,,,,,
,37099,0.18293090164661407,579,,,
,37119,,579,0.1838083565235138,,
,37119,,579,,0.18437521159648895,
0.001,37120,,,,,
0.001,37149,,,,,
,37149,0.183890238404274,580,,,
,37183,,580,0.1837722510099411,,
,37183,,580,,0.18435025215148926,
0.001,37184,,,,,
0.001,37199,,,,,
,37199,0.18561933934688568,581,,,
,37247,,581,0.18379737436771393,,
,37247,,581,,0.184357151389122,
0.001,37248,,,,,
0.001,37249,,,,,
,37249,0.18409748375415802,582,,,
0.001,37299,,,,,
,37299,0.18537630140781403,582,,,
,37311,,582,0.18399617075920105,,
,37311,,582,,0.18449227511882782,
0.001,37312,,,,,
0.001,37349,,,,,
,37349,0.1841699331998825,583,,,
,37375,,583,0.18381942808628082,,
,37375,,583,,0.18442799150943756,
0.001,37376,,,,,
0.001,37399,,,,,
,37399,0.18516851961612701,584,,,
,37439,,584,0.18380670249462128,,
,37439,,584,,0.18442632257938385,
0.001,37440,,,,,
0.001,37449,,,,,
,37449,0.18230584263801575,585,,,
0.001,37499,,,,,
,37499,0.18214157223701477,585,,,
,37503,,585,0.183771014213562,,
,37503,,585,,0.18435603380203247,
0.001,37504,,,,,
0.001,37549,,,,,
,37549,0.18429584801197052,586,,,
,37567,,586,0.18380361795425415,,
,37567,,586,,0.18435560166835785,
0.001,37568,,,,,
0.001,37599,,,,,
,37599,0.1826404631137848,587,,,
,37631,,587,0.18381689488887787,,
,37631,,587,,0.18437093496322632,
0.001,37632,,,,,
0.001,37649,,,,,
,37649,0.18267790973186493,588,,,
,37695,,588,0.1838005632162094,,
,37695,,588,,0.18442344665527344,
0.001,37696,,,,,
0.001,37699,,,,,
,37699,0.18454717099666595,589,,,
0.001,37749,,,,,
,37749,0.1850002259016037,589,,,
,37759,,589,0.1838473677635193,,
,37759,,589,,0.18446014821529388,
0.001,37760,,,,,
0.001,37799,,,,,
,37799,0.1826799064874649,590,,,
,37823,,590,0.18377231061458588,,
,37823,,590,,0.18438895046710968,
0.001,37824,,,,,
0.001,37849,,,,,
,37849,0.18437112867832184,591,,,
,37887,,591,0.18377946317195892,,
,37887,,591,,0.1843518763780594,
0.001,37888,,,,,
0.001,37899,,,,,
,37899,0.18444496393203735,592,,,
0.001,37949,,,,,
,37949,0.18670181930065155,592,,,
,37951,,592,0.18380679190158844,,
,37951,,592,,0.18436339497566223,
0.001,37952,,,,,
0.001,37999,,,,,
,37999,0.18371246755123138,593,,,
,38015,,593,0.18378202617168427,,
,38015,,593,,0.18436133861541748,
0.001,38016,,,,,
0.001,38049,,,,,
,38049,0.18346598744392395,594,,,
,38079,,594,0.18379618227481842,,
,38079,,594,,0.1844121664762497,
0.001,38080,,,,,
0.001,38099,,,,,
,38099,0.1836087554693222,595,,,
,38143,,595,0.18379300832748413,,
,38143,,595,,0.18439306318759918,
0.001,38144,,,,,
0.001,38149,,,,,
,38149,0.18545542657375336,596,,,
0.001,38199,,,,,
,38199,0.18324071168899536,596,,,
,38207,,596,0.1837843805551529,,
,38207,,596,,0.1843809336423874,
0.001,38208,,,,,
0.001,38249,,,,,
,38249,0.1834426075220108,597,,,
,38271,,597,0.18376578390598297,,
,38271,,597,,0.18435940146446228,
0.001,38272,,,,,
0.001,38299,,,,,
,38299,0.18383504450321198,598,,,
,38335,,598,0.18382957577705383,,
,38335,,598,,0.184368297457695,
0.001,38336,,,,,
0.001,38349,,,,,
,38349,0.1835937201976776,599,,,
0.001,38399,,,,,
,38399,0.18657150864601135,599,,,
,38399,,599,0.18383391201496124,,
,38399,,599,,0.18441364169120789,
0.001,38400,,,,,
0.001,38449,,,,,
,38449,0.1837068647146225,600,,,
,38463,,600,0.18376751244068146,,
,38463,,600,,0.1843673437833786,
0.001,38464,,,,,
0.001,38499,,,,,
,38499,0.18392574787139893,601,,,
,38527,,601,0.1837930977344513,,
,38527,,601,,0.1843636929988861,
0.001,38528,,,,,
0.001,38549,,,,,
,38549,0.18280640244483948,602,,,
,38591,,602,0.18380562961101532,,
,38591,,602,,0.1843547821044922,
0.001,38592,,,,,
0.001,38599,,,,,
,38599,0.1843651384115219,603,,,
0.001,38649,,,,,
,38649,0.183757483959198,603,,,
,38655,,603,0.18377789855003357,,
,38655,,603,,0.18436606228351593,
0.001,38656,,,,,
0.001,38699,,,,,
,38699,0.18354269862174988,604,,,
,38719,,604,0.18381261825561523,,
,38719,,604,,0.18436002731323242,
0.001,38720,,,,,
0.001,38749,,,,,
,38749,0.18481411039829254,605,,,
,38783,,605,0.18381696939468384,,
,38783,,605,,0.18435826897621155,
0.001,38784,,,,,
0.001,38799,,,,,
,38799,0.18481186032295227,606,,,
,38847,,606,0.183778777718544,,
,38847,,606,,0.18438494205474854,
0.001,38848,,,,,
0.001,38849,,,,,
,38849,0.18458279967308044,607,,,
0.001,38899,,,,,
,38899,0.18296265602111816,607,,,
,38911,,607,0.18376654386520386,,
,38911,,607,,0.1843787133693695,
0.001,38912,,,,,
0.001,38949,,,,,
,38949,0.18376441299915314,608,,,
,38975,,608,0.18379712104797363,,
,38975,,608,,0.1843515783548355,
0.001,38976,,,,,
0.001,38999,,,,,
,38999,0.1841740608215332,609,,,
,39039,,609,0.18377859890460968,,
,39039,,609,,0.18438482284545898,
0.001,39040,,,,,
0.001,39049,,,,,
,39049,0.1841641664505005,610,,,
0.001,39099,,,,,
,39099,0.1869899332523346,610,,,
,39103,,610,0.18387946486473083,,
,39103,,610,,0.1844416707754135,
0.001,39104,,,,,
0.001,39149,,,,,
,39149,0.18431921303272247,611,,,
,39167,,611,0.18408329784870148,,
,39167,,611,,0.18448802828788757,
0.001,39168,,,,,
0.001,39199,,,,,
,39199,0.185213103890419,612,,,
,39231,,612,0.18378351628780365,,
,39231,,612,,0.1844329833984375,
0.001,39232,,,,,
0.001,39249,,,,,
,39249,0.1828213632106781,613,,,
,39295,,613,0.18380126357078552,,
,39295,,613,,0.18435794115066528,
0.001,39296,,,,,
0.001,39299,,,,,
,39299,0.18365474045276642,614,,,
0.001,39349,,,,,
,39349,0.18522600829601288,614,,,
,39359,,614,0.1837812215089798,,
,39359,,614,,0.18435034155845642,
0.001,39360,,,,,
0.001,39399,,,,,
,39399,0.1851249784231186,615,,,
,39423,,615,0.18383316695690155,,
,39423,,615,,0.18434514105319977,
0.001,39424,,,,,
0.001,39449,,,,,
,39449,0.18552426993846893,616,,,
,39487,,616,0.18377140164375305,,
,39487,,616,,0.18435348570346832,
0.001,39488,,,,,
0.001,39499,,,,,
,39499,0.18314437568187714,617,,,
0.001,39549,,,,,
,39549,0.18354138731956482,617,,,
,39551,,617,0.18380965292453766,,
,39551,,617,,0.18434631824493408,
0.001,39552,,,,,
0.001,39599,,,,,
,39599,0.1840347945690155,618,,,
,39615,,618,0.1837848573923111,,
,39615,,618,,0.1844201385974884,
0.001,39616,,,,,
0.001,39649,,,,,
,39649,0.18480992317199707,619,,,
,39679,,619,0.1837853044271469,,
,39679,,619,,0.18436354398727417,
0.001,39680,,,,,
0.001,39699,,,,,
,39699,0.18425381183624268,620,,,
,39743,,620,0.18376964330673218,,
,39743,,620,,0.18434569239616394,
0.001,39744,,,,,
0.001,39749,,,,,
,39749,0.18278852105140686,621,,,
0.001,39799,,,,,
,39799,0.1847047209739685,621,,,
,39807,,621,0.18376334011554718,,
,39807,,621,,0.18435367941856384,
0.001,39808,,,,,
0.001,39849,,,,,
,39849,0.18294864892959595,622,,,
,39871,,622,0.18382681906223297,,
,39871,,622,,0.1843595802783966,
0.001,39872,,,,,
0.001,39899,,,,,
,39899,0.18296092748641968,623,,,
,39935,,623,0.1837940812110901,,
,39935,,623,,0.18436194956302643,
0.001,39936,,,,,
0.001,39949,,,,,
,39949,0.18280312418937683,624,,,
0.001,39999,,,,,
,39999,0.18568235635757446,624,,,
,39999,,624,0.18388327956199646,,
,39999,,624,,0.18438100814819336,
0.001,40000,,,,,
0.001,40049,,,,,
,40049,0.1833643615245819,625,,,
,40063,,625,0.18376974761486053,,
,40063,,625,,0.18443065881729126,
0.001,40064,,,,,
0.001,40099,,,,,
,40099,0.18440385162830353,626,,,
,40127,,626,0.18377932906150818,,
,40127,,626,,0.18436822295188904,
0.001,40128,,,,,
0.001,40149,,,,,
,40149,0.18393118679523468,627,,,
,40191,,627,0.1838201880455017,,
,40191,,627,,0.184347465634346,
0.001,40192,,,,,
0.001,40199,,,,,
,40199,0.18337397277355194,628,,,
0.001,40249,,,,,
,40249,0.18391959369182587,628,,,
,40255,,628,0.18380685150623322,,
,40255,,628,,0.18439866602420807,
0.001,40256,,,,,
0.001,40299,,,,,
,40299,0.18428172171115875,629,,,
,40319,,629,0.18377216160297394,,
,40319,,629,,0.1843574047088623,
0.001,40320,,,,,
0.001,40349,,,,,
,40349,0.1850467026233673,630,,,
,40383,,630,0.18387526273727417,,
,40383,,630,,0.18444031476974487,
0.001,40384,,,,,
0.001,40399,,,,,
,40399,0.18485590815544128,631,,,
,40447,,631,0.18380562961101532,,
,40447,,631,,0.18438720703125,
0.001,40448,,,,,
0.001,40449,,,,,
,40449,0.1836264431476593,632,,,
0.001,40499,,,,,
,40499,0.18521250784397125,632,,,
,40511,,632,0.1837984174489975,,
,40511,,632,,0.1844933182001114,
0.001,40512,,,,,
0.001,40549,,,,,
,40549,0.1845068782567978,633,,,
,40575,,633,0.18376176059246063,,
,40575,,633,,0.1843447983264923,
0.001,40576,,,,,
0.001,40599,,,,,
,40599,0.18265585601329803,634,,,
,40639,,634,0.18376348912715912,,
,40639,,634,,0.18434621393680573,
0.001,40640,,,,,
0.001,40649,,,,,
,40649,0.18254344165325165,635,,,
0.001,40699,,,,,
,40699,0.18624167144298553,635,,,
,40703,,635,0.1838017702102661,,
,40703,,635,,0.1844143569469452,
0.001,40704,,,,,
0.001,40749,,,,,
,40749,0.18407796323299408,636,,,
,40767,,636,0.1837703436613083,,
,40767,,636,,0.1843564808368683,
0.001,40768,,,,,
0.001,40799,,,,,
,40799,0.1849275380373001,637,,,
,40831,,637,0.18376770615577698,,
,40831,,637,,0.184351846575737,
0.001,40832,,,,,
0.001,40849,,,,,
,40849,0.18488024175167084,638,,,
,40895,,638,0.18388083577156067,,
,40895,,638,,0.18438610434532166,
0.001,40896,,,,,
0.001,40899,,,,,
,40899,0.18350118398666382,639,,,
0.001,40949,,,,,
,40949,0.18365104496479034,639,,,
,40959,,639,0.18384969234466553,,
,40959,,639,,0.18438540399074554,
0.001,40960,,,,,
0.001,40999,,,,,
,40999,0.1836894154548645,640,,,
,41023,,640,0.18377235531806946,,
,41023,,640,,0.18437036871910095,
0.001,41024,,,,,
0.001,41049,,,,,
,41049,0.18566404283046722,641,,,
,41087,,641,0.18377076089382172,,
,41087,,641,,0.18434050679206848,
0.001,41088,,,,,
0.001,41099,,,,,
,41099,0.18413791060447693,642,,,
0.001,41149,,,,,
,41149,0.18473030626773834,642,,,
,41151,,642,0.18378549814224243,,
,41151,,642,,0.18434911966323853,
0.001,41152,,,,,
0.001,41199,,,,,
,41199,0.18474912643432617,643,,,
,41215,,643,0.1839914321899414,,
,41215,,643,,0.18433885276317596,
0.001,41216,,,,,
0.001,41249,,,,,
,41249,0.1829598844051361,644,,,
,41279,,644,0.18377219140529633,,
,41279,,644,,0.18438675999641418,
0.001,41280,,,,,
0.001,41299,,,,,
,41299,0.18577919900417328,645,,,
