lr-Adam,step,train_loss_step,epoch,val_loss,train_loss_epoch
,22143,,345,,0.20223979651927948
0.001,22144,,,,
0.001,22149,,,,
,22149,0.28445377945899963,346,,
0.001,22199,,,,
,22199,0.16597002744674683,346,,
,22207,,346,0.018384402617812157,
,22207,,346,,0.19811008870601654
0.001,22208,,,,
0.001,22249,,,,
,22249,0.1806483417749405,347,,
,22271,,347,0.01676977425813675,
,22271,,347,,0.1998571902513504
0.001,22272,,,,
0.001,22299,,,,
,22299,0.22110550105571747,348,,
,22335,,348,0.019272729754447937,
,22335,,348,,0.19951097667217255
0.001,22336,,,,
0.001,22349,,,,
,22349,0.187343567609787,349,,
0.001,22399,,,,
,22399,0.23435074090957642,349,,
,22399,,349,0.017579950392246246,
,22399,,349,,0.2015220820903778
0.001,22400,,,,
0.001,22449,,,,
,22449,0.2358240783214569,350,,
,22463,,350,0.01595066860318184,
,22463,,350,,0.19872170686721802
0.001,22464,,,,
0.001,22499,,,,
,22499,0.1908736377954483,351,,
,22527,,351,0.02261943742632866,
,22527,,351,,0.20146963000297546
0.001,22528,,,,
0.001,22549,,,,
,22549,0.21380485594272614,352,,
,22591,,352,0.015973113477230072,
,22591,,352,,0.20270667970180511
0.001,22592,,,,
0.001,22599,,,,
,22599,0.1997072696685791,353,,
0.001,22649,,,,
,22649,0.24370749294757843,353,,
,22655,,353,0.017871970310807228,
,22655,,353,,0.1998479664325714
0.001,22656,,,,
0.001,22699,,,,
,22699,0.20133736729621887,354,,
,22719,,354,0.017531534656882286,
,22719,,354,,0.19865906238555908
0.001,22720,,,,
0.001,22749,,,,
,22749,0.13892203569412231,355,,
,22783,,355,0.01582760363817215,
,22783,,355,,0.19957005977630615
0.001,22784,,,,
0.001,22799,,,,
,22799,0.19635753333568573,356,,
,22847,,356,0.0157549437135458,
,22847,,356,,0.196731835603714
0.001,22848,,,,
0.001,22849,,,,
,22849,0.26912206411361694,357,,
0.001,22899,,,,
,22899,0.25990551710128784,357,,
,22911,,357,0.018119245767593384,
,22911,,357,,0.20048560202121735
0.001,22912,,,,
0.001,22949,,,,
,22949,0.12743310630321503,358,,
,22975,,358,0.018918806686997414,
,22975,,358,,0.20055663585662842
0.001,22976,,,,
0.001,22999,,,,
,22999,0.17210184037685394,359,,
,23039,,359,0.016093971207737923,
,23039,,359,,0.20271003246307373
0.001,23040,,,,
0.001,23049,,,,
,23049,0.20608636736869812,360,,
0.001,23099,,,,
,23099,0.2228032648563385,360,,
,23103,,360,0.017690077424049377,
,23103,,360,,0.2012617290019989
0.001,23104,,,,
0.001,23149,,,,
,23149,0.21689373254776,361,,
,23167,,361,0.018196076154708862,
,23167,,361,,0.20076078176498413
0.001,23168,,,,
0.001,23199,,,,
,23199,0.20716968178749084,362,,
,23231,,362,0.016943039372563362,
,23231,,362,,0.19974881410598755
0.001,23232,,,,
0.001,23249,,,,
,23249,0.1573014259338379,363,,
,23295,,363,0.017418088391423225,
,23295,,363,,0.19843654334545135
0.001,23296,,,,
0.001,23299,,,,
,23299,0.2522094249725342,364,,
0.001,23349,,,,
,23349,0.2054031640291214,364,,
,23359,,364,0.01709490455687046,
,23359,,364,,0.19768492877483368
0.001,23360,,,,
0.001,23399,,,,
,23399,0.2239789515733719,365,,
,23423,,365,0.025985559448599815,
,23423,,365,,0.2310372143983841
0.001,23424,,,,
0.001,23449,,,,
,23449,0.2651626467704773,366,,
,23487,,366,0.02084437385201454,
,23487,,366,,0.2214203029870987
0.001,23488,,,,
0.001,23499,,,,
,23499,0.2379896342754364,367,,
0.001,23549,,,,
,23549,0.2846052050590515,367,,
,23551,,367,0.020886918529868126,
,23551,,367,,0.21255335211753845
0.001,23552,,,,
0.001,23599,,,,
,23599,0.15540094673633575,368,,
,23615,,368,0.018441231921315193,
,23615,,368,,0.2088267207145691
0.001,23616,,,,
0.001,23649,,,,
,23649,0.2989938259124756,369,,
,23679,,369,0.018311405554413795,
,23679,,369,,0.20599959790706635
0.001,23680,,,,
0.001,23699,,,,
,23699,0.23142924904823303,370,,
,23743,,370,0.01948387362062931,
,23743,,370,,0.2055518627166748
0.001,23744,,,,
0.001,23749,,,,
,23749,0.19683602452278137,371,,
0.001,23799,,,,
,23799,0.24521659314632416,371,,
,23807,,371,0.01865287683904171,
,23807,,371,,0.2062520831823349
0.001,23808,,,,
0.001,23849,,,,
,23849,0.17864541709423065,372,,
,23871,,372,0.01915007457137108,
,23871,,372,,0.20416171848773956
0.001,23872,,,,
0.001,23899,,,,
,23899,0.18800203502178192,373,,
,23935,,373,0.01749337650835514,
,23935,,373,,0.20378923416137695
0.001,23936,,,,
0.001,23949,,,,
,23949,0.23885628581047058,374,,
0.001,23999,,,,
,23999,0.14482617378234863,374,,
,23999,,374,0.01853744499385357,
,23999,,374,,0.2050641030073166
0.001,24000,,,,
0.001,24049,,,,
,24049,0.15185709297657013,375,,
,24063,,375,0.02075742371380329,
,24063,,375,,0.20555362105369568
0.001,24064,,,,
0.001,24099,,,,
,24099,0.17849017679691315,376,,
,24127,,376,0.01853209361433983,
,24127,,376,,0.2017332911491394
0.001,24128,,,,
0.001,24149,,,,
,24149,0.25065118074417114,377,,
,24191,,377,0.01838974468410015,
,24191,,377,,0.20247946679592133
0.001,24192,,,,
0.001,24199,,,,
,24199,0.21811671555042267,378,,
0.001,24249,,,,
,24249,0.21481481194496155,378,,
,24255,,378,0.020098119974136353,
,24255,,378,,0.2034575194120407
0.001,24256,,,,
0.001,24299,,,,
,24299,0.23096661269664764,379,,
,24319,,379,0.01725860685110092,
,24319,,379,,0.2003982961177826
0.001,24320,,,,
0.001,24349,,,,
,24349,0.156263530254364,380,,
,24383,,380,0.016664255410432816,
,24383,,380,,0.20244331657886505
0.001,24384,,,,
0.001,24399,,,,
,24399,0.1362510770559311,381,,
,24447,,381,0.019971530884504318,
,24447,,381,,0.2010035663843155
0.001,24448,,,,
0.001,24449,,,,
,24449,0.11425565183162689,382,,
0.001,24499,,,,
,24499,0.1861816644668579,382,,
,24511,,382,0.017287887632846832,
,24511,,382,,0.2038334757089615
0.001,24512,,,,
0.001,24549,,,,
,24549,0.24386855959892273,383,,
,24575,,383,0.016514042392373085,
,24575,,383,,0.20219185948371887
0.001,24576,,,,
0.001,24599,,,,
,24599,0.15285387635231018,384,,
,24639,,384,0.01754259318113327,
,24639,,384,,0.19986848533153534
0.001,24640,,,,
0.001,24649,,,,
,24649,0.17276932299137115,385,,
0.001,24699,,,,
,24699,0.09541187435388565,385,,
,24703,,385,0.019079724326729774,
,24703,,385,,0.20567134022712708
0.001,24704,,,,
0.001,24749,,,,
,24749,0.22009755671024323,386,,
,24767,,386,0.01762484572827816,
,24767,,386,,0.20342868566513062
0.001,24768,,,,
0.001,24799,,,,
,24799,0.2638224959373474,387,,
,24831,,387,0.01833457313477993,
,24831,,387,,0.20258088409900665
0.001,24832,,,,
0.001,24849,,,,
,24849,0.25074106454849243,388,,
,24895,,388,0.017042016610503197,
,24895,,388,,0.20201575756072998
0.001,24896,,,,
0.001,24899,,,,
,24899,0.14743734896183014,389,,
0.001,24949,,,,
,24949,0.23573634028434753,389,,
,24959,,389,0.017076794058084488,
,24959,,389,,0.2042299062013626
0.001,24960,,,,
0.001,24999,,,,
,24999,0.2380615621805191,390,,
,25023,,390,0.01626686193048954,
,25023,,390,,0.19939734041690826
0.001,25024,,,,
0.001,25049,,,,
,25049,0.19539298117160797,391,,
,25087,,391,0.01633688062429428,
,25087,,391,,0.19961562752723694
0.001,25088,,,,
0.001,25099,,,,
,25099,0.08705787360668182,392,,
0.001,25149,,,,
,25149,0.2287665605545044,392,,
,25151,,392,0.016477013006806374,
,25151,,392,,0.19924066960811615
0.001,25152,,,,
0.001,25199,,,,
,25199,0.16977354884147644,393,,
,25215,,393,0.017074836418032646,
,25215,,393,,0.20161837339401245
0.001,25216,,,,
0.001,25249,,,,
,25249,0.18122582137584686,394,,
,25279,,394,0.018075138330459595,
,25279,,394,,0.20037004351615906
0.001,25280,,,,
0.001,25299,,,,
,25299,0.204056516289711,395,,
,25343,,395,0.017033163458108902,
,25343,,395,,0.20215697586536407
0.001,25344,,,,
0.001,25349,,,,
,25349,0.14349454641342163,396,,
0.001,25399,,,,
,25399,0.26265811920166016,396,,
,25407,,396,0.020531442016363144,
,25407,,396,,0.20326761901378632
0.001,25408,,,,
0.001,25449,,,,
,25449,0.1982099860906601,397,,
,25471,,397,0.016627676784992218,
,25471,,397,,0.20319019258022308
0.001,25472,,,,
0.001,25499,,,,
,25499,0.23463734984397888,398,,
,25535,,398,0.016579318791627884,
,25535,,398,,0.2003551572561264
0.001,25536,,,,
0.001,25549,,,,
,25549,0.20179115235805511,399,,
0.001,25599,,,,
,25599,0.1424625664949417,399,,
,25599,,399,0.017855120822787285,
,25599,,399,,0.198698490858078
0.001,25600,,,,
0.001,25649,,,,
,25649,0.1785324513912201,400,,
,25663,,400,0.016157351434230804,
,25663,,400,,0.20003513991832733
0.001,25664,,,,
0.001,25699,,,,
,25699,0.18395553529262543,401,,
,25727,,401,0.017080234363675117,
,25727,,401,,0.20246240496635437
0.001,25728,,,,
0.001,25749,,,,
,25749,0.12742671370506287,402,,
,25791,,402,0.017875924706459045,
,25791,,402,,0.20276279747486115
0.001,25792,,,,
0.001,25799,,,,
,25799,0.2200494408607483,403,,
0.001,25849,,,,
,25849,0.1841643750667572,403,,
,25855,,403,0.017894597724080086,
,25855,,403,,0.20198848843574524
0.001,25856,,,,
0.001,25899,,,,
,25899,0.29283004999160767,404,,
,25919,,404,0.019732467830181122,
,25919,,404,,0.20072109997272491
0.001,25920,,,,
0.001,25949,,,,
,25949,0.19750761985778809,405,,
,25983,,405,0.017183873802423477,
,25983,,405,,0.20144833624362946
0.001,25984,,,,
0.001,25999,,,,
,25999,0.2320530265569687,406,,
,26047,,406,0.01726609654724598,
,26047,,406,,0.1999509036540985
0.001,26048,,,,
0.001,26049,,,,
,26049,0.16249103844165802,407,,
0.001,26099,,,,
,26099,0.243800550699234,407,,
,26111,,407,0.016282929107546806,
,26111,,407,,0.20354805886745453
0.001,26112,,,,
0.001,26149,,,,
,26149,0.17454059422016144,408,,
,26175,,408,0.016955792903900146,
,26175,,408,,0.20045633614063263
0.001,26176,,,,
0.001,26199,,,,
,26199,0.19050145149230957,409,,
,26239,,409,0.01652168296277523,
,26239,,409,,0.2008306384086609
0.001,26240,,,,
0.001,26249,,,,
,26249,0.2410493791103363,410,,
0.001,26299,,,,
,26299,0.20565852522850037,410,,
,26303,,410,0.01589617319405079,
,26303,,410,,0.200388103723526
0.001,26304,,,,
0.001,26349,,,,
,26349,0.26509037613868713,411,,
,26367,,411,0.016568483784794807,
,26367,,411,,0.20009025931358337
0.001,26368,,,,
0.001,26399,,,,
,26399,0.17295484244823456,412,,
,26431,,412,0.019140830263495445,
,26431,,412,,0.2002851665019989
0.001,26432,,,,
0.001,26449,,,,
,26449,0.17918157577514648,413,,
,26495,,413,0.02162851020693779,
,26495,,413,,0.20144736766815186
0.001,26496,,,,
0.001,26499,,,,
,26499,0.3046337068080902,414,,
0.001,26549,,,,
,26549,0.15031075477600098,414,,
,26559,,414,0.01697111316025257,
,26559,,414,,0.2006707787513733
0.001,26560,,,,
0.001,26599,,,,
,26599,0.34816625714302063,415,,
,26623,,415,0.017664220184087753,
,26623,,415,,0.19965355098247528
0.001,26624,,,,
0.001,26649,,,,
,26649,0.17883524298667908,416,,
,26687,,416,0.01729450561106205,
,26687,,416,,0.20105485618114471
0.001,26688,,,,
0.001,26699,,,,
,26699,0.30204296112060547,417,,
0.001,26749,,,,
,26749,0.18674972653388977,417,,
,26751,,417,0.01585106924176216,
,26751,,417,,0.20247696340084076
0.001,26752,,,,
0.001,26799,,,,
,26799,0.2510146498680115,418,,
,26815,,418,0.01596369780600071,
,26815,,418,,0.20090512931346893
0.001,26816,,,,
0.001,26849,,,,
,26849,0.23472309112548828,419,,
,26879,,419,0.01671423390507698,
,26879,,419,,0.20205996930599213
0.001,26880,,,,
0.001,26899,,,,
,26899,0.1379372924566269,420,,
,26943,,420,0.018826443701982498,
,26943,,420,,0.1984158456325531
0.001,26944,,,,
0.001,26949,,,,
,26949,0.1894458830356598,421,,
0.001,26999,,,,
,26999,0.1512598693370819,421,,
,27007,,421,0.016253037378191948,
,27007,,421,,0.20030254125595093
0.001,27008,,,,
0.001,27049,,,,
,27049,0.22650864720344543,422,,
,27071,,422,0.04317155107855797,
,27071,,422,,0.21917441487312317
0.001,27072,,,,
0.001,27099,,,,
,27099,0.2531130015850067,423,,
,27135,,423,0.017567407339811325,
,27135,,423,,0.22358645498752594
0.001,27136,,,,
0.001,27149,,,,
,27149,0.21763141453266144,424,,
0.001,27199,,,,
,27199,0.19639846682548523,424,,
,27199,,424,0.01664024218916893,
,27199,,424,,0.2026372253894806
0.001,27200,,,,
0.001,27249,,,,
,27249,0.21501831710338593,425,,
,27263,,425,0.017625370994210243,
,27263,,425,,0.19959472119808197
0.001,27264,,,,
0.001,27299,,,,
,27299,0.2489435374736786,426,,
,27327,,426,0.01639561727643013,
,27327,,426,,0.19932493567466736
0.001,27328,,,,
0.001,27349,,,,
,27349,0.1989564448595047,427,,
,27391,,427,0.016088075935840607,
,27391,,427,,0.19671344757080078
0.001,27392,,,,
0.001,27399,,,,
,27399,0.21802584826946259,428,,
0.001,27449,,,,
,27449,0.18009723722934723,428,,
,27455,,428,0.01597827672958374,
,27455,,428,,0.19825494289398193
0.001,27456,,,,
0.001,27499,,,,
,27499,0.18088018894195557,429,,
,27519,,429,0.017612528055906296,
,27519,,429,,0.1980530023574829
0.001,27520,,,,
0.001,27549,,,,
,27549,0.24170862138271332,430,,
,27583,,430,0.017002571374177933,
,27583,,430,,0.20017555356025696
0.001,27584,,,,
0.001,27599,,,,
,27599,0.14038553833961487,431,,
,27647,,431,0.016873501241207123,
,27647,,431,,0.19768939912319183
0.001,27648,,,,
0.001,27649,,,,
,27649,0.2628902494907379,432,,
0.001,27699,,,,
,27699,0.15770770609378815,432,,
,27711,,432,0.01735079288482666,
,27711,,432,,0.199322909116745
0.001,27712,,,,
0.001,27749,,,,
,27749,0.2766467034816742,433,,
,27775,,433,0.020468343049287796,
,27775,,433,,0.20054121315479279
0.001,27776,,,,
0.001,27799,,,,
,27799,0.24466098845005035,434,,
,27839,,434,0.01871383935213089,
,27839,,434,,0.216360405087471
0.001,27840,,,,
0.001,27849,,,,
,27849,0.12247262895107269,435,,
0.001,27899,,,,
,27899,0.15045693516731262,435,,
,27903,,435,0.016253627836704254,
,27903,,435,,0.19816340506076813
0.001,27904,,,,
0.001,27949,,,,
,27949,0.21957965195178986,436,,
,27967,,436,0.016897814348340034,
,27967,,436,,0.19955424964427948
0.001,27968,,,,
0.001,27999,,,,
,27999,0.28676939010620117,437,,
,28031,,437,0.01785544492304325,
,28031,,437,,0.20252200961112976
0.001,28032,,,,
0.001,28049,,,,
,28049,0.17832539975643158,438,,
,28095,,438,0.01621878892183304,
,28095,,438,,0.2010958343744278
0.001,28096,,,,
0.001,28099,,,,
,28099,0.27149689197540283,439,,
0.001,28149,,,,
,28149,0.11537790298461914,439,,
,28159,,439,0.01726004295051098,
,28159,,439,,0.197405144572258
0.001,28160,,,,
0.001,28199,,,,
,28199,0.1991051435470581,440,,
,28223,,440,0.01626826822757721,
,28223,,440,,0.20203058421611786
0.001,28224,,,,
0.001,28249,,,,
,28249,0.17998036742210388,441,,
,28287,,441,0.01631128042936325,
,28287,,441,,0.20105357468128204
0.001,28288,,,,
0.001,28299,,,,
,28299,0.17221881449222565,442,,
0.001,28349,,,,
,28349,0.28401297330856323,442,,
,28351,,442,0.016069144010543823,
,28351,,442,,0.19731877744197845
0.001,28352,,,,
0.001,28399,,,,
,28399,0.20384295284748077,443,,
,28415,,443,0.016682302579283714,
,28415,,443,,0.2000933438539505
0.001,28416,,,,
0.001,28449,,,,
,28449,0.24230971932411194,444,,
,28479,,444,0.015651417896151543,
,28479,,444,,0.1994214802980423
0.001,28480,,,,
0.001,28499,,,,
,28499,0.16815906763076782,445,,
,28543,,445,0.016198204830288887,
,28543,,445,,0.19745084643363953
0.001,28544,,,,
0.001,28549,,,,
,28549,0.1660609245300293,446,,
0.001,28599,,,,
,28599,0.1191016212105751,446,,
,28607,,446,0.017112497240304947,
,28607,,446,,0.19729124009609222
0.001,28608,,,,
0.001,28649,,,,
,28649,0.20180846750736237,447,,
,28671,,447,0.018318377435207367,
,28671,,447,,0.19728291034698486
0.001,28672,,,,
0.001,28699,,,,
,28699,0.22748015820980072,448,,
,28735,,448,0.015587093308568,
,28735,,448,,0.1985170841217041
0.001,28736,,,,
0.001,28749,,,,
,28749,0.1997978538274765,449,,
0.001,28799,,,,
,28799,0.2916654944419861,449,,
,28799,,449,0.01761789433658123,
,28799,,449,,0.1994030773639679
0.001,28800,,,,
0.001,28849,,,,
,28849,0.1998327672481537,450,,
,28863,,450,0.016805071383714676,
,28863,,450,,0.20078574120998383
0.001,28864,,,,
0.001,28899,,,,
,28899,0.29778432846069336,451,,
,28927,,451,0.01641741208732128,
,28927,,451,,0.1977345496416092
0.001,28928,,,,
0.001,28949,,,,
,28949,0.23259684443473816,452,,
,28991,,452,0.016556402668356895,
,28991,,452,,0.19795170426368713
0.001,28992,,,,
0.001,28999,,,,
,28999,0.2510015666484833,453,,
0.001,29049,,,,
,29049,0.30359047651290894,453,,
,29055,,453,0.01641455851495266,
,29055,,453,,0.19819730520248413
0.001,29056,,,,
0.001,29099,,,,
,29099,0.297418475151062,454,,
,29119,,454,0.017965329810976982,
,29119,,454,,0.19934570789337158
0.001,29120,,,,
0.001,29149,,,,
,29149,0.194874569773674,455,,
,29183,,455,0.017767615616321564,
,29183,,455,,0.1997898817062378
0.001,29184,,,,
0.001,29199,,,,
,29199,0.17688226699829102,456,,
,29247,,456,0.01670660823583603,
,29247,,456,,0.19958046078681946
0.001,29248,,,,
0.001,29249,,,,
,29249,0.25037881731987,457,,
0.001,29299,,,,
,29299,0.09227153658866882,457,,
,29311,,457,0.01614406891167164,
,29311,,457,,0.1992088258266449
0.001,29312,,,,
0.001,29349,,,,
,29349,0.276146799325943,458,,
,29375,,458,0.018252519890666008,
,29375,,458,,0.1993362456560135
0.001,29376,,,,
0.001,29399,,,,
,29399,0.20975343883037567,459,,
,29439,,459,0.016471251845359802,
,29439,,459,,0.1984369307756424
0.001,29440,,,,
0.001,29449,,,,
,29449,0.1213579773902893,460,,
0.001,29499,,,,
,29499,0.23292776942253113,460,,
,29503,,460,0.016072381287813187,
,29503,,460,,0.19778403639793396
0.001,29504,,,,
0.001,29549,,,,
,29549,0.20801253616809845,461,,
,29567,,461,0.016335222870111465,
,29567,,461,,0.20045214891433716
0.001,29568,,,,
0.001,29599,,,,
,29599,0.22179050743579865,462,,
,29631,,462,0.017726799473166466,
,29631,,462,,0.19878406822681427
0.001,29632,,,,
0.001,29649,,,,
,29649,0.22601540386676788,463,,
,29695,,463,0.01991349644958973,
,29695,,463,,0.20026864111423492
0.001,29696,,,,
0.001,29699,,,,
,29699,0.23407433927059174,464,,
0.001,29749,,,,
,29749,0.2042536586523056,464,,
,29759,,464,0.017304781824350357,
,29759,,464,,0.19896972179412842
0.001,29760,,,,
0.001,29799,,,,
,29799,0.11961019039154053,465,,
,29823,,465,0.01617884635925293,
,29823,,465,,0.19893935322761536
0.001,29824,,,,
0.001,29849,,,,
,29849,0.28706374764442444,466,,
,29887,,466,0.017348548397421837,
,29887,,466,,0.2016412764787674
0.001,29888,,,,
0.001,29899,,,,
,29899,0.10659614205360413,467,,
0.001,29949,,,,
,29949,0.1959141343832016,467,,
,29951,,467,0.016407735645771027,
,29951,,467,,0.1995481699705124
0.001,29952,,,,
0.001,29999,,,,
,29999,0.22496113181114197,468,,
,30015,,468,0.01561526209115982,
,30015,,468,,0.19715377688407898
0.001,30016,,,,
0.001,30049,,,,
,30049,0.16926586627960205,469,,
,30079,,469,0.01773066073656082,
,30079,,469,,0.19810941815376282
0.001,30080,,,,
0.001,30099,,,,
,30099,0.21877041459083557,470,,
,30143,,470,0.016458550468087196,
,30143,,470,,0.19776923954486847
0.001,30144,,,,
0.001,30149,,,,
,30149,0.19652076065540314,471,,
0.001,30199,,,,
,30199,0.17788080871105194,471,,
,30207,,471,0.01681997813284397,
,30207,,471,,0.19873107969760895
0.001,30208,,,,
0.001,30249,,,,
,30249,0.1708713322877884,472,,
,30271,,472,0.016586406156420708,
,30271,,472,,0.19776001572608948
0.001,30272,,,,
0.001,30299,,,,
,30299,0.24411427974700928,473,,
,30335,,473,0.01648133248090744,
,30335,,473,,0.19871260225772858
0.001,30336,,,,
0.001,30349,,,,
,30349,0.21756955981254578,474,,
0.001,30399,,,,
,30399,0.17054279148578644,474,,
,30399,,474,0.01558278314769268,
,30399,,474,,0.1981612741947174
0.001,30400,,,,
0.001,30449,,,,
,30449,0.15247179567813873,475,,
,30463,,475,0.017102530226111412,
,30463,,475,,0.20146922767162323
0.001,30464,,,,
0.001,30499,,,,
,30499,0.1509801745414734,476,,
,30527,,476,0.01702762581408024,
,30527,,476,,0.19662149250507355
0.001,30528,,,,
0.001,30549,,,,
,30549,0.24327929317951202,477,,
,30591,,477,0.01867269165813923,
,30591,,477,,0.20425976812839508
0.001,30592,,,,
0.001,30599,,,,
,30599,0.10120009630918503,478,,
0.001,30649,,,,
,30649,0.19131354987621307,478,,
,30655,,478,0.016519976779818535,
,30655,,478,,0.20035406947135925
0.001,30656,,,,
0.001,30699,,,,
,30699,0.2441117763519287,479,,
,30719,,479,0.015481725335121155,
,30719,,479,,0.198782280087471
0.001,30720,,,,
0.001,30749,,,,
,30749,0.27253299951553345,480,,
,30783,,480,0.016072245314717293,
,30783,,480,,0.1987873911857605
0.001,30784,,,,
0.001,30799,,,,
,30799,0.21059365570545197,481,,
,30847,,481,0.016525376588106155,
,30847,,481,,0.2002154290676117
0.001,30848,,,,
0.001,30849,,,,
,30849,0.12118835747241974,482,,
0.001,30899,,,,
,30899,0.1857244074344635,482,,
,30911,,482,0.017734946683049202,
,30911,,482,,0.1983099728822708
0.001,30912,,,,
0.001,30949,,,,
,30949,0.29792043566703796,483,,
,30975,,483,0.01826457493007183,
,30975,,483,,0.19717620313167572
0.001,30976,,,,
0.001,30999,,,,
,30999,0.2129235863685608,484,,
,31039,,484,0.017149070277810097,
,31039,,484,,0.20144441723823547
0.001,31040,,,,
0.001,31049,,,,
,31049,0.13095790147781372,485,,
0.001,31099,,,,
,31099,0.22633546590805054,485,,
,31103,,485,0.016836604103446007,
,31103,,485,,0.19799022376537323
0.001,31104,,,,
0.001,31149,,,,
,31149,0.1458994448184967,486,,
,31167,,486,0.015812821686267853,
,31167,,486,,0.19769135117530823
0.001,31168,,,,
0.001,31199,,,,
,31199,0.2565392553806305,487,,
,31231,,487,0.018574077636003494,
,31231,,487,,0.19843335449695587
0.001,31232,,,,
0.001,31249,,,,
,31249,0.21460393071174622,488,,
,31295,,488,0.01847008243203163,
,31295,,488,,0.20249997079372406
0.001,31296,,,,
0.001,31299,,,,
,31299,0.23689015209674835,489,,
0.001,31349,,,,
,31349,0.07104681432247162,489,,
,31359,,489,0.016242295503616333,
,31359,,489,,0.19876834750175476
0.001,31360,,,,
0.001,31399,,,,
,31399,0.22424280643463135,490,,
,31423,,490,0.01672510802745819,
,31423,,490,,0.19864888489246368
0.001,31424,,,,
0.001,31449,,,,
,31449,0.2150995284318924,491,,
,31487,,491,0.019199294969439507,
,31487,,491,,0.1987733393907547
0.001,31488,,,,
0.001,31499,,,,
,31499,0.17090173065662384,492,,
0.001,31549,,,,
,31549,0.2677026093006134,492,,
,31551,,492,0.015627527609467506,
,31551,,492,,0.20151196420192719
0.001,31552,,,,
0.001,31599,,,,
,31599,0.17128503322601318,493,,
,31615,,493,0.017281649634242058,
,31615,,493,,0.1986328363418579
0.001,31616,,,,
0.001,31649,,,,
,31649,0.2028045803308487,494,,
,31679,,494,0.01685269922018051,
,31679,,494,,0.2005787491798401
0.001,31680,,,,
0.001,31699,,,,
,31699,0.2297597974538803,495,,
,31743,,495,0.016058025881648064,
,31743,,495,,0.1974581778049469
0.001,31744,,,,
0.001,31749,,,,
,31749,0.19423754513263702,496,,
0.001,31799,,,,
,31799,0.24672313034534454,496,,
,31807,,496,0.016148239374160767,
,31807,,496,,0.19906732439994812
0.001,31808,,,,
0.001,31849,,,,
,31849,0.14911668002605438,497,,
,31871,,497,0.01582186296582222,
,31871,,497,,0.1977429986000061
0.001,31872,,,,
0.001,31899,,,,
,31899,0.21905861794948578,498,,
,31935,,498,0.016137711703777313,
,31935,,498,,0.19756244122982025
0.001,31936,,,,
0.001,31949,,,,
,31949,0.12289412319660187,499,,
0.001,31999,,,,
,31999,0.3485530614852905,499,,
,31999,,499,0.016982387751340866,
,31999,,499,,0.19758720695972443
0.001,32000,,,,
0.001,32049,,,,
,32049,0.1172603890299797,500,,
,32063,,500,0.016572846099734306,
,32063,,500,,0.19814704358577728
0.001,32064,,,,
0.001,32099,,,,
,32099,0.23060312867164612,501,,
,32127,,501,0.01812358759343624,
,32127,,501,,0.19937458634376526
0.001,32128,,,,
0.001,32149,,,,
,32149,0.29370617866516113,502,,
,32191,,502,0.016824157908558846,
,32191,,502,,0.19610044360160828
0.001,32192,,,,
0.001,32199,,,,
,32199,0.184881329536438,503,,
0.001,32249,,,,
,32249,0.17263126373291016,503,,
,32255,,503,0.018029507249593735,
,32255,,503,,0.19802139699459076
0.001,32256,,,,
0.001,32299,,,,
,32299,0.23089081048965454,504,,
,32319,,504,0.01568329706788063,
,32319,,504,,0.1982533186674118
0.001,32320,,,,
0.001,32349,,,,
,32349,0.21968786418437958,505,,
,32383,,505,0.01887616328895092,
,32383,,505,,0.2000640630722046
0.001,32384,,,,
0.001,32399,,,,
,32399,0.20671363174915314,506,,
,32447,,506,0.01587352342903614,
,32447,,506,,0.20596171915531158
0.001,32448,,,,
0.001,32449,,,,
,32449,0.1962062120437622,507,,
0.001,32499,,,,
,32499,0.2872970998287201,507,,
,32511,,507,0.015858907252550125,
,32511,,507,,0.1962861865758896
0.001,32512,,,,
0.001,32549,,,,
,32549,0.16162021458148956,508,,
,32575,,508,0.015606359578669071,
,32575,,508,,0.19881601631641388
0.001,32576,,,,
0.001,32599,,,,
,32599,0.2587134838104248,509,,
,32639,,509,0.016969211399555206,
,32639,,509,,0.19821234047412872
0.001,32640,,,,
0.001,32649,,,,
,32649,0.14644208550453186,510,,
0.001,32699,,,,
,32699,0.18178772926330566,510,,
,32703,,510,0.017956415191292763,
,32703,,510,,0.20033003389835358
0.001,32704,,,,
0.001,32749,,,,
,32749,0.11177200078964233,511,,
,32767,,511,0.015269392170011997,
,32767,,511,,0.1978973150253296
0.001,32768,,,,
0.001,32799,,,,
,32799,0.11311158537864685,512,,
,32831,,512,0.020724425092339516,
,32831,,512,,0.19732727110385895
0.001,32832,,,,
0.001,32849,,,,
,32849,0.18380585312843323,513,,
,32895,,513,0.016674097627401352,
,32895,,513,,0.20219700038433075
0.001,32896,,,,
0.001,32899,,,,
,32899,0.18954738974571228,514,,
0.001,32949,,,,
,32949,0.22595778107643127,514,,
,32959,,514,0.016436457633972168,
,32959,,514,,0.19710521399974823
0.001,32960,,,,
0.001,32999,,,,
,32999,0.15527474880218506,515,,
,33023,,515,0.01571900025010109,
,33023,,515,,0.1975555121898651
0.001,33024,,,,
0.001,33049,,,,
,33049,0.23391714692115784,516,,
,33087,,516,0.016766797751188278,
,33087,,516,,0.19785569608211517
0.001,33088,,,,
0.001,33099,,,,
,33099,0.2716393768787384,517,,
0.001,33149,,,,
,33149,0.12496443092823029,517,,
,33151,,517,0.015721606090664864,
,33151,,517,,0.19486850500106812
0.001,33152,,,,
0.001,33199,,,,
,33199,0.2203856110572815,518,,
