epoch,train_loss_step,lr-Adam,step,val_loss,train_loss_epoch,test_loss
321,0.01953018456697464,,20599,,,
321,,,20607,0.01914774626493454,,
321,,,20607,,0.019270528107881546,
,,0.001,20608,,,
,,0.001,20649,,,
322,0.019321952015161514,,20649,,,
322,,,20671,0.01917116716504097,,
322,,,20671,,0.01929371803998947,
,,0.001,20672,,,
,,0.001,20699,,,
323,0.01930222287774086,,20699,,,
323,,,20735,0.019162312150001526,,
323,,,20735,,0.019371788948774338,
,,0.001,20736,,,
,,0.001,20749,,,
324,0.01947939023375511,,20749,,,
,,0.001,20799,,,
324,0.018975915387272835,,20799,,,
324,,,20799,0.019134489819407463,,
324,,,20799,,0.020267324522137642,
,,0.001,20800,,,
,,0.001,20849,,,
325,0.018567435443401337,,20849,,,
325,,,20863,0.019645575433969498,,
325,,,20863,,0.01930517517030239,
,,0.001,20864,,,
,,0.001,20899,,,
326,0.019556529819965363,,20899,,,
326,,,20927,0.01967361383140087,,
326,,,20927,,0.019667861983180046,
,,0.001,20928,,,
,,0.001,20949,,,
327,0.019224561750888824,,20949,,,
327,,,20991,0.01888979785144329,,
327,,,20991,,0.01917300932109356,
,,0.001,20992,,,
,,0.001,20999,,,
328,0.019051585346460342,,20999,,,
,,0.001,21049,,,
328,0.019218558445572853,,21049,,,
328,,,21055,0.01904599368572235,,
328,,,21055,,0.01938561536371708,
,,0.001,21056,,,
,,0.001,21099,,,
329,0.0215176809579134,,21099,,,
329,,,21119,0.025022272020578384,,
329,,,21119,,0.020911885425448418,
,,0.001,21120,,,
,,0.001,21149,,,
330,0.020124919712543488,,21149,,,
330,,,21183,0.019106119871139526,,
330,,,21183,,0.02167251706123352,
,,0.001,21184,,,
,,0.001,21199,,,
331,0.01894000917673111,,21199,,,
331,,,21247,0.01968872733414173,,
331,,,21247,,0.019450033083558083,
,,0.001,21248,,,
,,0.001,21249,,,
332,0.018805740401148796,,21249,,,
,,0.001,21299,,,
332,0.018981831148266792,,21299,,,
332,,,21311,0.019634155556559563,,
332,,,21311,,0.019291339442133904,
,,0.001,21312,,,
,,0.001,21349,,,
333,0.018579475581645966,,21349,,,
333,,,21375,0.019128601998090744,,
333,,,21375,,0.019108125939965248,
,,0.001,21376,,,
,,0.001,21399,,,
334,0.018247906118631363,,21399,,,
334,,,21439,0.018964385613799095,,
334,,,21439,,0.019200647249817848,
,,0.001,21440,,,
,,0.001,21449,,,
335,0.01905079372227192,,21449,,,
,,0.001,21499,,,
335,0.019665943458676338,,21499,,,
335,,,21503,0.019034307450056076,,
335,,,21503,,0.019131654873490334,
,,0.001,21504,,,
,,0.001,21549,,,
336,0.019444020465016365,,21549,,,
336,,,21567,0.01979377493262291,,
336,,,21567,,0.019394483417272568,
,,0.001,21568,,,
,,0.001,21599,,,
337,0.019109545275568962,,21599,,,
337,,,21631,0.019097018986940384,,
337,,,21631,,0.019338492304086685,
,,0.001,21632,,,
,,0.001,21649,,,
338,0.01967688463628292,,21649,,,
338,,,21695,0.019010649994015694,,
338,,,21695,,0.01912427507340908,
,,0.001,21696,,,
,,0.001,21699,,,
339,0.01934848539531231,,21699,,,
,,0.001,21749,,,
339,0.018994208425283432,,21749,,,
339,,,21759,0.01887107640504837,,
339,,,21759,,0.01941659301519394,
,,0.001,21760,,,
,,0.001,21799,,,
340,0.01936548575758934,,21799,,,
340,,,21823,0.019556019455194473,,
340,,,21823,,0.01927783340215683,
,,0.001,21824,,,
,,0.001,21849,,,
341,0.019686881452798843,,21849,,,
341,,,21887,0.02125464752316475,,
341,,,21887,,0.019818495959043503,
,,0.001,21888,,,
,,0.001,21899,,,
342,0.0208437480032444,,21899,,,
,,0.001,21949,,,
342,0.019120531156659126,,21949,,,
342,,,21951,0.018845727667212486,,
342,,,21951,,0.01953991875052452,
,,0.001,21952,,,
,,0.001,21999,,,
343,0.01920446939766407,,21999,,,
343,,,22015,0.019669054076075554,,
343,,,22015,,0.019032100215554237,
,,0.001,22016,,,
,,0.001,22049,,,
344,0.02033826895058155,,22049,,,
344,,,22079,0.019589154049754143,,
344,,,22079,,0.019543390721082687,
,,0.001,22080,,,
,,0.001,22099,,,
345,0.018775220960378647,,22099,,,
345,,,22143,0.019194385036826134,,
345,,,22143,,0.019073622301220894,
,,0.001,22144,,,
,,0.001,22149,,,
346,0.01929412968456745,,22149,,,
,,0.001,22199,,,
346,0.01941259577870369,,22199,,,
346,,,22207,0.018853552639484406,,
346,,,22207,,0.019285473972558975,
,,0.001,22208,,,
,,0.001,22249,,,
347,0.021130288019776344,,22249,,,
347,,,22271,0.01906471699476242,,
347,,,22271,,0.019866053014993668,
,,0.001,22272,,,
,,0.001,22299,,,
348,0.018881356343626976,,22299,,,
348,,,22335,0.019167844206094742,,
348,,,22335,,0.01922938972711563,
,,0.001,22336,,,
,,0.001,22349,,,
349,0.019805438816547394,,22349,,,
,,0.001,22399,,,
349,0.01974388211965561,,22399,,,
349,,,22399,0.018844563513994217,,
349,,,22399,,0.01917777769267559,
,,0.001,22400,,,
,,0.001,22449,,,
350,0.019008608534932137,,22449,,,
350,,,22463,0.02059924043715,,
350,,,22463,,0.019455162808299065,
,,0.001,22464,,,
,,0.001,22499,,,
351,0.02000676468014717,,22499,,,
351,,,22527,0.019206739962100983,,
351,,,22527,,0.01937873661518097,
,,0.001,22528,,,
,,0.001,22549,,,
352,0.019021369516849518,,22549,,,
352,,,22591,0.019266478717327118,,
352,,,22591,,0.019170448184013367,
,,0.001,22592,,,
,,0.001,22599,,,
353,0.01912824437022209,,22599,,,
,,0.001,22649,,,
353,0.01889173500239849,,22649,,,
353,,,22655,0.01947593316435814,,
353,,,22655,,0.01940714195370674,
,,0.001,22656,,,
,,0.001,22699,,,
354,0.019544828683137894,,22699,,,
354,,,22719,0.01966903917491436,,
354,,,22719,,0.019279181957244873,
,,0.001,22720,,,
,,0.001,22749,,,
355,0.018720479682087898,,22749,,,
355,,,22783,0.01949644461274147,,
355,,,22783,,0.019113216549158096,
,,0.001,22784,,,
,,0.001,22799,,,
356,0.019850609824061394,,22799,,,
356,,,22847,0.019081037491559982,,
356,,,22847,,0.0195991899818182,
,,0.001,22848,,,
,,0.001,22849,,,
357,0.01888103596866131,,22849,,,
,,0.001,22899,,,
357,0.019715094938874245,,22899,,,
357,,,22911,0.020752884447574615,,
357,,,22911,,0.019577598199248314,
,,0.001,22912,,,
,,0.001,22949,,,
358,0.019363785162568092,,22949,,,
358,,,22975,0.02151251584291458,,
358,,,22975,,0.019623421132564545,
,,0.001,22976,,,
,,0.001,22999,,,
359,0.019718151539564133,,22999,,,
359,,,23039,0.0196329765021801,,
359,,,23039,,0.019363073632121086,
,,0.001,23040,,,
,,0.001,23049,,,
360,0.018601950258016586,,23049,,,
,,0.001,23099,,,
360,0.019641494378447533,,23099,,,
360,,,23103,0.018881630152463913,,
360,,,23103,,0.01938721537590027,
,,0.001,23104,,,
,,0.001,23149,,,
361,0.01895628683269024,,23149,,,
361,,,23167,0.019113073125481606,,
361,,,23167,,0.019122211262583733,
,,0.001,23168,,,
,,0.001,23199,,,
362,0.019395887851715088,,23199,,,
362,,,23231,0.019766949117183685,,
362,,,23231,,0.01930784061551094,
,,0.001,23232,,,
,,0.001,23249,,,
363,0.01873067207634449,,23249,,,
363,,,23295,0.019672028720378876,,
363,,,23295,,0.019072046503424644,
,,0.001,23296,,,
,,0.001,23299,,,
364,0.01945754885673523,,23299,,,
,,0.001,23349,,,
364,0.02002234198153019,,23349,,,
364,,,23359,0.019011935219168663,,
364,,,23359,,0.019286610186100006,
,,0.001,23360,,,
,,0.001,23399,,,
365,0.0188380628824234,,23399,,,
365,,,23423,0.019019197672605515,,
365,,,23423,,0.019569156691432,
,,0.001,23424,,,
,,0.001,23449,,,
366,0.019139645621180534,,23449,,,
366,,,23487,0.018874887377023697,,
366,,,23487,,0.019153675064444542,
,,0.001,23488,,,
,,0.001,23499,,,
367,0.018291892483830452,,23499,,,
,,0.001,23549,,,
367,0.018564118072390556,,23549,,,
367,,,23551,0.019829396158456802,,
367,,,23551,,0.01901344768702984,
,,0.001,23552,,,
,,0.001,23599,,,
368,0.020656438544392586,,23599,,,
368,,,23615,0.01931261643767357,,
368,,,23615,,0.01930220238864422,
,,0.001,23616,,,
,,0.001,23649,,,
369,0.01889805495738983,,23649,,,
369,,,23679,0.018842237070202827,,
369,,,23679,,0.019797755405306816,
,,0.001,23680,,,
,,0.001,23699,,,
370,0.018892746418714523,,23699,,,
370,,,23743,0.01881065033376217,,
370,,,23743,,0.018884524703025818,
,,0.001,23744,,,
,,0.001,23749,,,
371,0.0190034881234169,,23749,,,
,,0.001,23799,,,
371,0.019016064703464508,,23799,,,
371,,,23807,0.01943300850689411,,
371,,,23807,,0.019354719668626785,
,,0.001,23808,,,
,,0.001,23849,,,
372,0.01915852539241314,,23849,,,
372,,,23871,0.01894829422235489,,
372,,,23871,,0.019032198935747147,
,,0.001,23872,,,
,,0.001,23899,,,
373,0.019202005118131638,,23899,,,
373,,,23935,0.018990719690918922,,
373,,,23935,,0.019441071897745132,
,,0.001,23936,,,
,,0.001,23949,,,
374,0.01959579810500145,,23949,,,
,,0.001,23999,,,
374,0.019287753850221634,,23999,,,
374,,,23999,0.019039416685700417,,
374,,,23999,,0.019102031365036964,
,,0.001,24000,,,
,,0.001,24049,,,
375,0.02104020304977894,,24049,,,
375,,,24063,0.019665153697133064,,
375,,,24063,,0.01929546147584915,
,,0.001,24064,,,
,,0.001,24099,,,
376,0.018813325092196465,,24099,,,
376,,,24127,0.018805043771862984,,
376,,,24127,,0.019048169255256653,
,,0.001,24128,,,
,,0.001,24149,,,
377,0.01994922012090683,,24149,,,
377,,,24191,0.018845604732632637,,
377,,,24191,,0.01957022398710251,
,,0.001,24192,,,
,,0.001,24199,,,
378,0.01922513172030449,,24199,,,
,,0.001,24249,,,
378,0.018412025645375252,,24249,,,
378,,,24255,0.019164172932505608,,
378,,,24255,,0.018982401117682457,
,,0.001,24256,,,
,,0.001,24299,,,
379,0.018201153725385666,,24299,,,
379,,,24319,0.01934715360403061,,
379,,,24319,,0.01887579634785652,
,,0.001,24320,,,
,,0.001,24349,,,
380,0.018429484218358994,,24349,,,
380,,,24383,0.01909465156495571,,
380,,,24383,,0.019096406176686287,
,,0.001,24384,,,
,,0.001,24399,,,
381,0.019115600734949112,,24399,,,
381,,,24447,0.01935824565589428,,
381,,,24447,,0.018928229808807373,
,,0.001,24448,,,
,,0.001,24449,,,
382,0.019623342901468277,,24449,,,
,,0.001,24499,,,
382,0.01914837583899498,,24499,,,
382,,,24511,0.018829345703125,,
382,,,24511,,0.019681867212057114,
,,0.001,24512,,,
,,0.001,24549,,,
383,0.01949755661189556,,24549,,,
383,,,24575,0.019798967987298965,,
383,,,24575,,0.019091637805104256,
,,0.001,24576,,,
,,0.001,24599,,,
384,0.020267857238650322,,24599,,,
384,,,24639,0.01894303411245346,,
384,,,24639,,0.019049707800149918,
,,0.001,24640,,,
,,0.001,24649,,,
385,0.018839219585061073,,24649,,,
,,0.001,24699,,,
385,0.019115028902888298,,24699,,,
385,,,24703,0.018756620585918427,,
385,,,24703,,0.019525786861777306,
,,0.001,24704,,,
,,0.001,24749,,,
386,0.01815173588693142,,24749,,,
386,,,24767,0.01854248158633709,,
386,,,24767,,0.018788574263453484,
,,0.001,24768,,,
,,0.001,24799,,,
387,0.019630584865808487,,24799,,,
387,,,24831,0.01880773901939392,,
387,,,24831,,0.018894216045737267,
,,0.001,24832,,,
,,0.001,24849,,,
388,0.018251987174153328,,24849,,,
388,,,24895,0.0201033316552639,,
388,,,24895,,0.019627759233117104,
,,0.001,24896,,,
,,0.001,24899,,,
389,0.01893233135342598,,24899,,,
,,0.001,24949,,,
389,0.01833880878984928,,24949,,,
389,,,24959,0.01896931417286396,,
389,,,24959,,0.019038431346416473,
,,0.001,24960,,,
,,0.001,24999,,,
390,0.01916547864675522,,24999,,,
390,,,25023,0.020422829315066338,,
390,,,25023,,0.01929033361375332,
,,0.001,25024,,,
,,0.001,25049,,,
391,0.019360464066267014,,25049,,,
391,,,25087,0.018742777407169342,,
391,,,25087,,0.01897168718278408,
,,0.001,25088,,,
,,0.001,25099,,,
392,0.01924116164445877,,25099,,,
,,0.001,25149,,,
392,0.018528377637267113,,25149,,,
392,,,25151,0.0188753604888916,,
392,,,25151,,0.018834980204701424,
,,0.001,25152,,,
,,0.001,25199,,,
393,0.019013071432709694,,25199,,,
393,,,25215,0.019077712669968605,,
393,,,25215,,0.01904410868883133,
,,0.001,25216,,,
,,0.001,25249,,,
394,0.018726365640759468,,25249,,,
394,,,25279,0.018850289285182953,,
394,,,25279,,0.018803467974066734,
,,0.001,25280,,,
,,0.001,25299,,,
395,0.020227771252393723,,25299,,,
395,,,25343,0.01897389627993107,,
395,,,25343,,0.019670380279421806,
,,0.001,25344,,,
,,0.001,25349,,,
396,0.01888178288936615,,25349,,,
,,0.001,25399,,,
396,0.019498681649565697,,25399,,,
396,,,25407,0.018665822222828865,,
396,,,25407,,0.0191107839345932,
,,0.001,25408,,,
,,0.001,25449,,,
397,0.0187583826482296,,25449,,,
397,,,25471,0.018460713326931,,
397,,,25471,,0.018740622326731682,
,,0.001,25472,,,
,,0.001,25499,,,
398,0.01860888861119747,,25499,,,
398,,,25535,0.018955469131469727,,
398,,,25535,,0.019113657996058464,
,,0.001,25536,,,
,,0.001,25549,,,
399,0.018935684114694595,,25549,,,
,,0.001,25599,,,
399,0.019519900903105736,,25599,,,
399,,,25599,0.0185921061784029,,
399,,,25599,,0.01934261992573738,
,,0.001,25600,,,
,,0.001,25649,,,
400,0.018534893169999123,,25649,,,
400,,,25663,0.01911121793091297,,
400,,,25663,,0.018990006297826767,
,,0.001,25664,,,
,,0.001,25699,,,
401,0.019314957782626152,,25699,,,
401,,,25727,0.01860957406461239,,
401,,,25727,,0.018771665170788765,
,,0.001,25728,,,
,,0.001,25749,,,
402,0.019249441102147102,,25749,,,
402,,,25791,0.018690533936023712,,
402,,,25791,,0.01892700605094433,
,,0.001,25792,,,
,,0.001,25799,,,
403,0.018413938581943512,,25799,,,
,,0.001,25849,,,
403,0.01983596198260784,,25849,,,
403,,,25855,0.01896068826317787,,
403,,,25855,,0.01906152255833149,
,,0.001,25856,,,
,,0.001,25899,,,
404,0.018804660066962242,,25899,,,
404,,,25919,0.018644647672772408,,
404,,,25919,,0.019010331481695175,
,,0.001,25920,,,
,,0.001,25949,,,
405,0.01972058229148388,,25949,,,
405,,,25983,0.01939355954527855,,
405,,,25983,,0.01918129064142704,
,,0.001,25984,,,
,,0.001,25999,,,
406,0.0187823548913002,,25999,,,
406,,,26047,0.01855393499135971,,
406,,,26047,,0.018891965970396996,
,,0.001,26048,,,
,,0.001,26049,,,
407,0.018403925001621246,,26049,,,
,,0.001,26099,,,
407,0.018802734091877937,,26099,,,
407,,,26111,0.019726494327187538,,
407,,,26111,,0.018787464126944542,
,,0.001,26112,,,
,,0.001,26149,,,
408,0.019675802439451218,,26149,,,
408,,,26175,0.018629208207130432,,
408,,,26175,,0.01899321749806404,
,,0.001,26176,,,
,,0.001,26199,,,
409,0.0190435741096735,,26199,,,
409,,,26239,0.0191096942871809,,
409,,,26239,,0.018772067502141,
,,0.001,26240,,,
,,0.001,26249,,,
410,0.018437044695019722,,26249,,,
,,0.001,26299,,,
410,0.018878603354096413,,26299,,,
410,,,26303,0.01859365776181221,,
410,,,26303,,0.018980713561177254,
,,0.001,26304,,,
,,0.001,26349,,,
411,0.018315989524126053,,26349,,,
411,,,26367,0.020531438291072845,,
411,,,26367,,0.01884586364030838,
,,0.001,26368,,,
,,0.001,26399,,,
412,0.018862811848521233,,26399,,,
412,,,26431,0.01884281449019909,,
412,,,26431,,0.01919042319059372,
,,0.001,26432,,,
,,0.001,26449,,,
413,0.020445896312594414,,26449,,,
413,,,26495,0.01852792501449585,,
413,,,26495,,0.018923301249742508,
,,0.001,26496,,,
,,0.001,26499,,,
414,0.01816653273999691,,26499,,,
,,0.001,26549,,,
414,0.02000780589878559,,26549,,,
414,,,26559,0.021048322319984436,,
414,,,26559,,0.019805314019322395,
,,0.001,26560,,,
,,0.001,26599,,,
415,0.018179045990109444,,26599,,,
415,,,26623,0.018656127154827118,,
415,,,26623,,0.019195029512047768,
,,0.001,26624,,,
,,0.001,26649,,,
416,0.01852906309068203,,26649,,,
416,,,26687,0.019037039950489998,,
416,,,26687,,0.018790312111377716,
,,0.001,26688,,,
,,0.001,26699,,,
417,0.019979331642389297,,26699,,,
,,0.001,26749,,,
417,0.018878178671002388,,26749,,,
417,,,26751,0.018722182139754295,,
417,,,26751,,0.019351374357938766,
,,0.001,26752,,,
,,0.001,26799,,,
418,0.018530912697315216,,26799,,,
418,,,26815,0.018421614542603493,,
418,,,26815,,0.019002877175807953,
,,0.001,26816,,,
,,0.001,26849,,,
419,0.01895228959619999,,26849,,,
419,,,26879,0.019819263368844986,,
419,,,26879,,0.018925990909337997,
,,0.001,26880,,,
,,0.001,26899,,,
420,0.019459454342722893,,26899,,,
420,,,26943,0.018617363646626472,,
420,,,26943,,0.01909698359668255,
,,0.001,26944,,,
,,0.001,26949,,,
421,0.018877601251006126,,26949,,,
,,0.001,26999,,,
421,0.02025490254163742,,26999,,,
421,,,27007,0.01938728429377079,,
421,,,27007,,0.018912995234131813,
,,0.001,27008,,,
,,0.001,27049,,,
422,0.018012313172221184,,27049,,,
422,,,27071,0.018529724329710007,,
422,,,27071,,0.018748585134744644,
,,0.001,27072,,,
,,0.001,27099,,,
423,0.018733302131295204,,27099,,,
423,,,27135,0.01847713254392147,,
423,,,27135,,0.018739497289061546,
,,0.001,27136,,,
,,0.001,27149,,,
424,0.01911062002182007,,27149,,,
,,0.001,27199,,,
424,0.019511500373482704,,27199,,,
424,,,27199,0.01994422636926174,,
424,,,27199,,0.018912814557552338,
,,0.001,27200,,,
,,0.001,27249,,,
425,0.01882743462920189,,27249,,,
425,,,27263,0.018629569560289383,,
425,,,27263,,0.01877487637102604,
,,0.001,27264,,,
,,0.001,27299,,,
426,0.018658751621842384,,27299,,,
426,,,27327,0.018321342766284943,,
426,,,27327,,0.018668562173843384,
,,0.001,27328,,,
,,0.001,27349,,,
427,0.018544459715485573,,27349,,,
427,,,27391,0.018549861386418343,,
427,,,27391,,0.019386760890483856,
,,0.001,27392,,,
,,0.001,27399,,,
428,0.020016448572278023,,27399,,,
,,0.001,27449,,,
428,0.018010005354881287,,27449,,,
428,,,27455,0.018677368760108948,,
428,,,27455,,0.01879802532494068,
,,0.001,27456,,,
,,0.001,27499,,,
429,0.01882026344537735,,27499,,,
429,,,27519,0.018801691010594368,,
429,,,27519,,0.018793754279613495,
,,0.001,27520,,,
,,0.001,27549,,,
430,0.01886695809662342,,27549,,,
430,,,27583,0.019753817468881607,,
430,,,27583,,0.018893802538514137,
,,0.001,27584,,,
,,0.001,27599,,,
431,0.019144205376505852,,27599,,,
431,,,27647,0.0192329753190279,,
431,,,27647,,0.018913205713033676,
,,0.001,27648,,,
,,0.001,27649,,,
432,0.019448943436145782,,27649,,,
,,0.001,27699,,,
432,0.01902064122259617,,27699,,,
432,,,27711,0.0184791199862957,,
432,,,27711,,0.018750645220279694,
,,0.001,27712,,,
,,0.001,27749,,,
433,0.01776917278766632,,27749,,,
433,,,27775,0.018695035949349403,,
433,,,27775,,0.018744738772511482,
,,0.001,27776,,,
,,0.001,27799,,,
434,0.019685344770550728,,27799,,,
434,,,27839,0.018567685037851334,,
434,,,27839,,0.019120922312140465,
,,0.001,27840,,,
,,0.001,27849,,,
435,0.019116807729005814,,27849,,,
,,0.001,27899,,,
435,0.019307292997837067,,27899,,,
435,,,27903,0.01952556148171425,,
435,,,27903,,0.018747368827462196,
,,0.001,27904,,,
,,0.001,27949,,,
436,0.019046533852815628,,27949,,,
436,,,27967,0.018520282581448555,,
436,,,27967,,0.018807783722877502,
,,0.001,27968,,,
,,0.001,27999,,,
437,0.020799022167921066,,27999,,,
437,,,28031,0.01894092559814453,,
437,,,28031,,0.019222456961870193,
,,0.001,28032,,,
,,0.001,28049,,,
438,0.020191635936498642,,28049,,,
438,,,28095,0.018370971083641052,,
438,,,28095,,0.019079580903053284,
,,0.001,28096,,,
,,0.001,28099,,,
439,0.0184488408267498,,28099,,,
,,0.001,28149,,,
439,0.019535571336746216,,28149,,,
439,,,28159,0.018725009635090828,,
439,,,28159,,0.018661079928278923,
,,0.001,28160,,,
,,0.001,28199,,,
440,0.01832607015967369,,28199,,,
440,,,28223,0.018701016902923584,,
440,,,28223,,0.018925577402114868,
,,0.001,28224,,,
,,0.001,28249,,,
441,0.017890283837914467,,28249,,,
441,,,28287,0.018726155161857605,,
441,,,28287,,0.01863395981490612,
,,0.001,28288,,,
,,0.001,28299,,,
442,0.019266003742814064,,28299,,,
,,0.001,28349,,,
442,0.018641052767634392,,28349,,,
442,,,28351,0.018465999513864517,,
442,,,28351,,0.01874799281358719,
,,0.001,28352,,,
,,0.001,28399,,,
443,0.018534598872065544,,28399,,,
443,,,28415,0.01861797459423542,,
443,,,28415,,0.01866629533469677,
,,0.001,28416,,,
,,0.001,28449,,,
444,0.01850767992436886,,28449,,,
444,,,28479,0.01835702918469906,,
444,,,28479,,0.018614647909998894,
,,0.001,28480,,,
,,0.001,28499,,,
445,0.019422408193349838,,28499,,,
445,,,28543,0.01893560215830803,,
445,,,28543,,0.018946442753076553,
,,0.001,28544,,,
,,0.001,28549,,,
446,0.019114937633275986,,28549,,,
,,0.001,28599,,,
446,0.018504636362195015,,28599,,,
446,,,28607,0.018743954598903656,,
446,,,28607,,0.01864924468100071,
,,0.001,28608,,,
,,0.001,28649,,,
447,0.018246738240122795,,28649,,,
447,,,28671,0.018870403990149498,,
447,,,28671,,0.018737951293587685,
,,0.001,28672,,,
,,0.001,28699,,,
448,0.018659763038158417,,28699,,,
448,,,28735,0.018466442823410034,,
448,,,28735,,0.018626438453793526,
,,0.001,28736,,,
,,0.001,28749,,,
449,0.01848505809903145,,28749,,,
,,0.001,28799,,,
449,0.019886339083313942,,28799,,,
449,,,28799,0.021564403548836708,,
449,,,28799,,0.019279642030596733,
,,0.001,28800,,,
,,0.001,28849,,,
450,0.01944667659699917,,28849,,,
450,,,28863,0.018413018435239792,,
450,,,28863,,0.0197320356965065,
,,0.001,28864,,,
,,0.001,28899,,,
451,0.018227797001600266,,28899,,,
451,,,28927,0.018305303528904915,,
451,,,28927,,0.01850156858563423,
,,0.001,28928,,,
,,0.001,28949,,,
452,0.01886569708585739,,28949,,,
452,,,28991,0.02033272013068199,,
452,,,28991,,0.018960535526275635,
,,0.001,28992,,,
,,0.001,28999,,,
453,0.018881170079112053,,28999,,,
,,0.001,29049,,,
453,0.01816459745168686,,29049,,,
453,,,29055,0.018495256081223488,,
453,,,29055,,0.018625788390636444,
,,0.001,29056,,,
,,0.001,29099,,,
454,0.018387887626886368,,29099,,,
454,,,29119,0.01826278306543827,,
454,,,29119,,0.018864938989281654,
,,0.001,29120,,,
,,0.001,29149,,,
455,0.018047677353024483,,29149,,,
455,,,29183,0.01853916421532631,,
455,,,29183,,0.01873527094721794,
,,0.001,29184,,,
,,0.001,29199,,,
456,0.017986372113227844,,29199,,,
456,,,29247,0.018511245027184486,,
456,,,29247,,0.01862369477748871,
,,0.001,29248,,,
,,0.001,29249,,,
457,0.01885700598359108,,29249,,,
,,0.001,29299,,,
457,0.018091395497322083,,29299,,,
457,,,29311,0.019055746495723724,,
457,,,29311,,0.019274989143013954,
,,0.001,29312,,,
,,0.001,29349,,,
458,0.01800370402634144,,29349,,,
458,,,29375,0.018994832411408424,,
458,,,29375,,0.01860908977687359,
,,0.001,29376,,,
,,0.001,29399,,,
459,0.01846645213663578,,29399,,,
459,,,29439,0.01854790188372135,,
459,,,29439,,0.018904659897089005,
,,0.001,29440,,,
,,0.001,29449,,,
460,0.018662838265299797,,29449,,,
,,0.001,29499,,,
460,0.01892116479575634,,29499,,,
460,,,29503,0.018500497564673424,,
460,,,29503,,0.018667882308363914,
,,0.001,29504,,,
,,0.001,29549,,,
461,0.018303191289305687,,29549,,,
461,,,29567,0.01932206004858017,,
461,,,29567,,0.018478794023394585,
,,0.001,29568,,,
,,0.001,29599,,,
462,0.018327811732888222,,29599,,,
462,,,29631,0.01832427643239498,,
462,,,29631,,0.019092045724391937,
,,0.001,29632,,,
,,0.001,29649,,,
463,0.018629584461450577,,29649,,,
463,,,29695,0.018580226227641106,,
463,,,29695,,0.018483474850654602,
,,0.001,29696,,,
,,0.001,29699,,,
464,0.018423641100525856,,29699,,,
,,0.001,29749,,,
464,0.018846485763788223,,29749,,,
464,,,29759,0.018522711470723152,,
464,,,29759,,0.01869945228099823,
,,0.001,29760,,,
,,0.001,29799,,,
465,0.018919210880994797,,29799,,,
465,,,29823,0.018952053040266037,,
465,,,29823,,0.01862913928925991,
,,0.001,29824,,,
,,0.001,29849,,,
466,0.019112734124064445,,29849,,,
466,,,29887,0.01886788383126259,,
466,,,29887,,0.018849356099963188,
,,0.001,29888,,,
,,0.001,29899,,,
467,0.01881648600101471,,29899,,,
,,0.001,29949,,,
467,0.018485456705093384,,29949,,,
467,,,29951,0.01883971318602562,,
467,,,29951,,0.018702153116464615,
,,0.001,29952,,,
,,0.001,29999,,,
468,0.018866878002882004,,29999,,,
468,,,30015,0.018276860937476158,,
468,,,30015,,0.01869720220565796,
,,0.001,30016,,,
,,0.001,30049,,,
469,0.01809355989098549,,30049,,,
469,,,30079,0.018480535596609116,,
469,,,30079,,0.01835041120648384,
,,0.001,30080,,,
,,0.001,30099,,,
470,0.019097262993454933,,30099,,,
470,,,30143,0.018277041614055634,,
470,,,30143,,0.018549231812357903,
,,0.001,30144,,,
,,0.001,30149,,,
471,0.01835397630929947,,30149,,,
,,0.001,30199,,,
471,0.019069770351052284,,30199,,,
471,,,30207,0.018429463729262352,,
471,,,30207,,0.018506187945604324,
,,0.001,30208,,,
,,0.001,30249,,,
472,0.02186138555407524,,30249,,,
472,,,30271,0.019392825663089752,,
472,,,30271,,0.019352970644831657,
,,0.001,30272,,,
,,0.001,30299,,,
473,0.020043008029460907,,30299,,,
473,,,30335,0.01838260143995285,,
473,,,30335,,0.019063852727413177,
,,0.001,30336,,,
,,0.001,30349,,,
474,0.018467271700501442,,30349,,,
,,0.001,30399,,,
474,0.019001953303813934,,30399,,,
474,,,30399,0.018470512703061104,,
474,,,30399,,0.01886347495019436,
,,0.001,30400,,,
,,0.001,30449,,,
475,0.018153512850403786,,30449,,,
475,,,30463,0.0184714887291193,,
475,,,30463,,0.01858271099627018,
,,0.001,30464,,,
,,0.001,30499,,,
476,0.018804801627993584,,30499,,,
476,,,30527,0.019456004723906517,,
476,,,30527,,0.01911836303770542,
,,0.001,30528,,,
,,0.001,30549,,,
477,0.019072575494647026,,30549,,,
477,,,30591,0.018793845549225807,,
477,,,30591,,0.018826529383659363,
,,0.001,30592,,,
,,0.001,30599,,,
478,0.018172362819314003,,30599,,,
,,0.001,30649,,,
478,0.017873214557766914,,30649,,,
478,,,30655,0.0182536318898201,,
478,,,30655,,0.018606416881084442,
,,0.001,30656,,,
,,0.001,30699,,,
479,0.01849733665585518,,30699,,,
479,,,30719,0.018296441063284874,,
479,,,30719,,0.018454983830451965,
,,0.001,30720,,,
,,0.001,30749,,,
480,0.018282460048794746,,30749,,,
480,,,30783,0.01856791041791439,,
480,,,30783,,0.018300868570804596,
,,0.001,30784,,,
,,0.001,30799,,,
481,0.01849365234375,,30799,,,
481,,,30847,0.018168335780501366,,
481,,,30847,,0.018434729427099228,
,,0.001,30848,,,
,,0.001,30849,,,
482,0.018626198172569275,,30849,,,
,,0.001,30899,,,
482,0.0186928678303957,,30899,,,
482,,,30911,0.0187714584171772,,
482,,,30911,,0.018542984500527382,
