step,lr-Adam,epoch,train_loss_step,val_loss,train_loss_epoch,test_loss
20672,0.001,,,,,
20699,0.001,,,,,
20699,,323,0.013117853552103043,,,
20735,,323,,0.013376528397202492,,
20735,,323,,,0.012720317579805851,
20736,0.001,,,,,
20749,0.001,,,,,
20749,,324,0.013125327415764332,,,
20799,0.001,,,,,
20799,,324,0.01237550564110279,,,
20799,,324,,0.012444001622498035,,
20799,,324,,,0.012989690527319908,
20800,0.001,,,,,
20849,0.001,,,,,
20849,,325,0.01302835252135992,,,
20863,,325,,0.012996107339859009,,
20863,,325,,,0.012721122242510319,
20864,0.001,,,,,
20899,0.001,,,,,
20899,,326,0.012544187717139721,,,
20927,,326,,0.012916863895952702,,
20927,,326,,,0.012760513462126255,
20928,0.001,,,,,
20949,0.001,,,,,
20949,,327,0.012580853886902332,,,
20991,,327,,0.01696433313190937,,
20991,,327,,,0.012760081328451633,
20992,0.001,,,,,
20999,0.001,,,,,
20999,,328,0.013908280991017818,,,
21049,0.001,,,,,
21049,,328,0.012603855691850185,,,
21055,,328,,0.013138219714164734,,
21055,,328,,,0.013129979372024536,
21056,0.001,,,,,
21099,0.001,,,,,
21099,,329,0.012201426550745964,,,
21119,,329,,0.012718128971755505,,
21119,,329,,,0.012583237141370773,
21120,0.001,,,,,
21149,0.001,,,,,
21149,,330,0.013679264113307,,,
21183,,330,,0.014077534899115562,,
21183,,330,,,0.014007770456373692,
21184,0.001,,,,,
21199,0.001,,,,,
21199,,331,0.013475896790623665,,,
21247,,331,,0.012920242734253407,,
21247,,331,,,0.01269445475190878,
21248,0.001,,,,,
21249,0.001,,,,,
21249,,332,0.012613693252205849,,,
21299,0.001,,,,,
21299,,332,0.011620288714766502,,,
21311,,332,,0.012684224173426628,,
21311,,332,,,0.012364841997623444,
21312,0.001,,,,,
21349,0.001,,,,,
21349,,333,0.012316439300775528,,,
21375,,333,,0.012539511546492577,,
21375,,333,,,0.012616248801350594,
21376,0.001,,,,,
21399,0.001,,,,,
21399,,334,0.012242453172802925,,,
21439,,334,,0.012576906010508537,,
21439,,334,,,0.012581133283674717,
21440,0.001,,,,,
21449,0.001,,,,,
21449,,335,0.012724552303552628,,,
21499,0.001,,,,,
21499,,335,0.013729507103562355,,,
21503,,335,,0.01357648428529501,,
21503,,335,,,0.013291136361658573,
21504,0.001,,,,,
21549,0.001,,,,,
21549,,336,0.013777736574411392,,,
21567,,336,,0.01237243041396141,,
21567,,336,,,0.012673920951783657,
21568,0.001,,,,,
21599,0.001,,,,,
21599,,337,0.012520523741841316,,,
21631,,337,,0.01225579995661974,,
21631,,337,,,0.012443359941244125,
21632,0.001,,,,,
21649,0.001,,,,,
21649,,338,0.01247585192322731,,,
21695,,338,,0.012780196033418179,,
21695,,338,,,0.012961240485310555,
21696,0.001,,,,,
21699,0.001,,,,,
21699,,339,0.013111457228660583,,,
21749,0.001,,,,,
21749,,339,0.012282051146030426,,,
21759,,339,,0.013101593591272831,,
21759,,339,,,0.01270456425845623,
21760,0.001,,,,,
21799,0.001,,,,,
21799,,340,0.01227919664233923,,,
21823,,340,,0.012293095700442791,,
21823,,340,,,0.012556136585772038,
21824,0.001,,,,,
21849,0.001,,,,,
21849,,341,0.0134819857776165,,,
21887,,341,,0.012781806290149689,,
21887,,341,,,0.012818345800042152,
21888,0.001,,,,,
21899,0.001,,,,,
21899,,342,0.013620937243103981,,,
21949,0.001,,,,,
21949,,342,0.011973409913480282,,,
21951,,342,,0.012271011248230934,,
21951,,342,,,0.012594048865139484,
21952,0.001,,,,,
21999,0.001,,,,,
21999,,343,0.012618537992238998,,,
22015,,343,,0.012210843153297901,,
22015,,343,,,0.01256232988089323,
22016,0.001,,,,,
22049,0.001,,,,,
22049,,344,0.012285086326301098,,,
22079,,344,,0.013732371851801872,,
22079,,344,,,0.012616555206477642,
22080,0.001,,,,,
22099,0.001,,,,,
22099,,345,0.013673766516149044,,,
22143,,345,,0.012435142882168293,,
22143,,345,,,0.012916794046759605,
22144,0.001,,,,,
22149,0.001,,,,,
22149,,346,0.01286384742707014,,,
22199,0.001,,,,,
22199,,346,0.01211236510425806,,,
22207,,346,,0.012011370621621609,,
22207,,346,,,0.012439083307981491,
22208,0.001,,,,,
22249,0.001,,,,,
22249,,347,0.012162531726062298,,,
22271,,347,,0.012036163359880447,,
22271,,347,,,0.012213164940476418,
22272,0.001,,,,,
22299,0.001,,,,,
22299,,348,0.01253463700413704,,,
22335,,348,,0.013749619945883751,,
22335,,348,,,0.01254610437899828,
22336,0.001,,,,,
22349,0.001,,,,,
22349,,349,0.01240941695868969,,,
22399,0.001,,,,,
22399,,349,0.012085718102753162,,,
22399,,349,,0.01211530715227127,,
22399,,349,,,0.012605641037225723,
22400,0.001,,,,,
22449,0.001,,,,,
22449,,350,0.013153289444744587,,,
22463,,350,,0.013497501611709595,,
22463,,350,,,0.012631259858608246,
22464,0.001,,,,,
22499,0.001,,,,,
22499,,351,0.012157841585576534,,,
22527,,351,,0.012453373521566391,,
22527,,351,,,0.012684992514550686,
22528,0.001,,,,,
22549,0.001,,,,,
22549,,352,0.013051705434918404,,,
22591,,352,,0.012622728943824768,,
22591,,352,,,0.012900646775960922,
22592,0.001,,,,,
22599,0.001,,,,,
22599,,353,0.012185930274426937,,,
22649,0.001,,,,,
22649,,353,0.012395632453262806,,,
22655,,353,,0.012452532537281513,,
22655,,353,,,0.012647218070924282,
22656,0.001,,,,,
22699,0.001,,,,,
22699,,354,0.012530695647001266,,,
22719,,354,,0.012421192601323128,,
22719,,354,,,0.012550550512969494,
22720,0.001,,,,,
22749,0.001,,,,,
22749,,355,0.012134899385273457,,,
22783,,355,,0.012561318464577198,,
22783,,355,,,0.012353643774986267,
22784,0.001,,,,,
22799,0.001,,,,,
22799,,356,0.014114199206233025,,,
22847,,356,,0.012036355212330818,,
22847,,356,,,0.012728098779916763,
22848,0.001,,,,,
22849,0.001,,,,,
22849,,357,0.012170440517365932,,,
22899,0.001,,,,,
22899,,357,0.014238053932785988,,,
22911,,357,,0.012440645135939121,,
22911,,357,,,0.012922587804496288,
22912,0.001,,,,,
22949,0.001,,,,,
22949,,358,0.013392345048487186,,,
22975,,358,,0.012119718827307224,,
22975,,358,,,0.0130357276648283,
22976,0.001,,,,,
22999,0.001,,,,,
22999,,359,0.014102466404438019,,,
23039,,359,,0.012254197150468826,,
23039,,359,,,0.012771767564117908,
23040,0.001,,,,,
23049,0.001,,,,,
23049,,360,0.012641290202736855,,,
23099,0.001,,,,,
23099,,360,0.011936621740460396,,,
23103,,360,,0.01293935626745224,,
23103,,360,,,0.012500951997935772,
23104,0.001,,,,,
23149,0.001,,,,,
23149,,361,0.012410213239490986,,,
23167,,361,,0.012324298731982708,,
23167,,361,,,0.012662772089242935,
23168,0.001,,,,,
23199,0.001,,,,,
23199,,362,0.012457822449505329,,,
23231,,362,,0.013324548490345478,,
23231,,362,,,0.012499755248427391,
23232,0.001,,,,,
23249,0.001,,,,,
23249,,363,0.01248681079596281,,,
23295,,363,,0.012332801707088947,,
23295,,363,,,0.012543908320367336,
23296,0.001,,,,,
23299,0.001,,,,,
23299,,364,0.01206738781183958,,,
23349,0.001,,,,,
23349,,364,0.01219210959970951,,,
23359,,364,,0.012288056313991547,,
23359,,364,,,0.01233781035989523,
23360,0.001,,,,,
23399,0.001,,,,,
23399,,365,0.011990743689239025,,,
23423,,365,,0.012598144821822643,,
23423,,365,,,0.012455672025680542,
23424,0.001,,,,,
23449,0.001,,,,,
23449,,366,0.01300504058599472,,,
23487,,366,,0.012920189648866653,,
23487,,366,,,0.012729277834296227,
23488,0.001,,,,,
23499,0.001,,,,,
23499,,367,0.012367598712444305,,,
23549,0.001,,,,,
23549,,367,0.012574730440974236,,,
23551,,367,,0.012706094421446323,,
23551,,367,,,0.012864692136645317,
23552,0.001,,,,,
23599,0.001,,,,,
23599,,368,0.012123562395572662,,,
23615,,368,,0.012543831951916218,,
23615,,368,,,0.012560537084937096,
23616,0.001,,,,,
23649,0.001,,,,,
23649,,369,0.011886457912623882,,,
23679,,369,,0.013559792190790176,,
23679,,369,,,0.012317773886024952,
23680,0.001,,,,,
23699,0.001,,,,,
23699,,370,0.012237782590091228,,,
23743,,370,,0.01267191767692566,,
23743,,370,,,0.01251593790948391,
23744,0.001,,,,,
23749,0.001,,,,,
23749,,371,0.01715058460831642,,,
23799,0.001,,,,,
23799,,371,0.012788437306880951,,,
23807,,371,,0.012629212811589241,,
23807,,371,,,0.014764482155442238,
23808,0.001,,,,,
23849,0.001,,,,,
23849,,372,0.011609699577093124,,,
23871,,372,,0.012536527588963509,,
23871,,372,,,0.012206210754811764,
23872,0.001,,,,,
23899,0.001,,,,,
23899,,373,0.013478079810738564,,,
23935,,373,,0.012895901687443256,,
23935,,373,,,0.012478874996304512,
23936,0.001,,,,,
23949,0.001,,,,,
23949,,374,0.012157672084867954,,,
23999,0.001,,,,,
23999,,374,0.011958209797739983,,,
23999,,374,,0.012881303206086159,,
23999,,374,,,0.012783925049006939,
24000,0.001,,,,,
24049,0.001,,,,,
24049,,375,0.012434705160558224,,,
24063,,375,,0.01199345476925373,,
24063,,375,,,0.012323097325861454,
24064,0.001,,,,,
24099,0.001,,,,,
24099,,376,0.012391756288707256,,,
24127,,376,,0.012156466022133827,,
24127,,376,,,0.012320144101977348,
24128,0.001,,,,,
24149,0.001,,,,,
24149,,377,0.012621887028217316,,,
24191,,377,,0.01211952418088913,,
24191,,377,,,0.012402907013893127,
24192,0.001,,,,,
24199,0.001,,,,,
24199,,378,0.012609045952558517,,,
24249,0.001,,,,,
24249,,378,0.013205572962760925,,,
24255,,378,,0.01361818891018629,,
24255,,378,,,0.012695271521806717,
24256,0.001,,,,,
24299,0.001,,,,,
24299,,379,0.012169849127531052,,,
24319,,379,,0.01234426163136959,,
24319,,379,,,0.012742719613015652,
24320,0.001,,,,,
24349,0.001,,,,,
24349,,380,0.012250435538589954,,,
24383,,380,,0.01191829051822424,,
24383,,380,,,0.012266162782907486,
24384,0.001,,,,,
24399,0.001,,,,,
24399,,381,0.012556944042444229,,,
24447,,381,,0.012448348104953766,,
24447,,381,,,0.012362020090222359,
24448,0.001,,,,,
24449,0.001,,,,,
24449,,382,0.011969503946602345,,,
24499,0.001,,,,,
24499,,382,0.012338442727923393,,,
24511,,382,,0.012632230296730995,,
24511,,382,,,0.012220707722008228,
24512,0.001,,,,,
24549,0.001,,,,,
24549,,383,0.012638313695788383,,,
24575,,383,,0.01198998000472784,,
24575,,383,,,0.01284934300929308,
24576,0.001,,,,,
24599,0.001,,,,,
24599,,384,0.011837205849587917,,,
24639,,384,,0.012679079547524452,,
24639,,384,,,0.012161418795585632,
24640,0.001,,,,,
24649,0.001,,,,,
24649,,385,0.011738323606550694,,,
24699,0.001,,,,,
24699,,385,0.011941362172365189,,,
24703,,385,,0.012067231349647045,,
24703,,385,,,0.012385142035782337,
24704,0.001,,,,,
24749,0.001,,,,,
24749,,386,0.013202525675296783,,,
24767,,386,,0.012149631045758724,,
24767,,386,,,0.012565000914037228,
24768,0.001,,,,,
24799,0.001,,,,,
24799,,387,0.012481003068387508,,,
24831,,387,,0.014080026187002659,,
24831,,387,,,0.012232800014317036,
24832,0.001,,,,,
24849,0.001,,,,,
24849,,388,0.012188894674181938,,,
24895,,388,,0.01371007040143013,,
24895,,388,,,0.01269624475389719,
24896,0.001,,,,,
24899,0.001,,,,,
24899,,389,0.013304410502314568,,,
24949,0.001,,,,,
24949,,389,0.012846594676375389,,,
24959,,389,,0.011979389935731888,,
24959,,389,,,0.012429610826075077,
24960,0.001,,,,,
24999,0.001,,,,,
24999,,390,0.01248573511838913,,,
25023,,390,,0.011983360163867474,,
25023,,390,,,0.012303758412599564,
25024,0.001,,,,,
25049,0.001,,,,,
25049,,391,0.01181196141988039,,,
25087,,391,,0.01245760265737772,,
25087,,391,,,0.012240954674780369,
25088,0.001,,,,,
25099,0.001,,,,,
25099,,392,0.012337589636445045,,,
25149,0.001,,,,,
25149,,392,0.012468818575143814,,,
25151,,392,,0.013314728625118732,,
25151,,392,,,0.0124029740691185,
25152,0.001,,,,,
25199,0.001,,,,,
25199,,393,0.012124459259212017,,,
25215,,393,,0.011962608434259892,,
25215,,393,,,0.012552004307508469,
25216,0.001,,,,,
25249,0.001,,,,,
25249,,394,0.011788261123001575,,,
25279,,394,,0.011951408348977566,,
25279,,394,,,0.01236011553555727,
25280,0.001,,,,,
25299,0.001,,,,,
25299,,395,0.01201664935797453,,,
25343,,395,,0.012300452217459679,,
25343,,395,,,0.012269635684788227,
25344,0.001,,,,,
25349,0.001,,,,,
25349,,396,0.011935590766370296,,,
25399,0.001,,,,,
25399,,396,0.012871375307440758,,,
25407,,396,,0.012574806809425354,,
25407,,396,,,0.01211744174361229,
25408,0.001,,,,,
25449,0.001,,,,,
25449,,397,0.013041527941823006,,,
25471,,397,,0.012153214775025845,,
25471,,397,,,0.012571052648127079,
25472,0.001,,,,,
25499,0.001,,,,,
25499,,398,0.013307861052453518,,,
25535,,398,,0.012326935306191444,,
25535,,398,,,0.012726702727377415,
25536,0.001,,,,,
25549,0.001,,,,,
25549,,399,0.013849867507815361,,,
25599,0.001,,,,,
25599,,399,0.012448517605662346,,,
25599,,399,,0.012581816874444485,,
25599,,399,,,0.012577704153954983,
25600,0.001,,,,,
25649,0.001,,,,,
25649,,400,0.011796621605753899,,,
25663,,400,,0.011911967769265175,,
25663,,400,,,0.012260660529136658,
25664,0.001,,,,,
25699,0.001,,,,,
25699,,401,0.013234839774668217,,,
25727,,401,,0.011979151517152786,,
25727,,401,,,0.012632428668439388,
25728,0.001,,,,,
25749,0.001,,,,,
25749,,402,0.012360213324427605,,,
25791,,402,,0.011984717100858688,,
25791,,402,,,0.012176786549389362,
25792,0.001,,,,,
25799,0.001,,,,,
25799,,403,0.011912071146070957,,,
25849,0.001,,,,,
25849,,403,0.012416674755513668,,,
25855,,403,,0.011982003226876259,,
25855,,403,,,0.012181444093585014,
25856,0.001,,,,,
25899,0.001,,,,,
25899,,404,0.013385097496211529,,,
25919,,404,,0.013312389142811298,,
25919,,404,,,0.012820919044315815,
25920,0.001,,,,,
25949,0.001,,,,,
25949,,405,0.013687649741768837,,,
25983,,405,,0.013234566897153854,,
25983,,405,,,0.013111515901982784,
25984,0.001,,,,,
25999,0.001,,,,,
25999,,406,0.013247053138911724,,,
26047,,406,,0.014198258519172668,,
26047,,406,,,0.012694298289716244,
26048,0.001,,,,,
26049,0.001,,,,,
26049,,407,0.012401497922837734,,,
26099,0.001,,,,,
26099,,407,0.011726980097591877,,,
26111,,407,,0.012400037609040737,,
26111,,407,,,0.012327224016189575,
26112,0.001,,,,,
26149,0.001,,,,,
26149,,408,0.011399537324905396,,,
26175,,408,,0.011856128461658955,,
26175,,408,,,0.01243628654628992,
26176,0.001,,,,,
26199,0.001,,,,,
26199,,409,0.012011200189590454,,,
26239,,409,,0.012206845916807652,,
26239,,409,,,0.011928791180253029,
26240,0.001,,,,,
26249,0.001,,,,,
26249,,410,0.012257340364158154,,,
26299,0.001,,,,,
26299,,410,0.01184061449021101,,,
26303,,410,,0.0118818124756217,,
26303,,410,,,0.012112241238355637,
26304,0.001,,,,,
26349,0.001,,,,,
26349,,411,0.011710066348314285,,,
26367,,411,,0.011756165884435177,,
26367,,411,,,0.012127647176384926,
26368,0.001,,,,,
26399,0.001,,,,,
26399,,412,0.012265510857105255,,,
26431,,412,,0.01254358422011137,,
26431,,412,,,0.012075640261173248,
26432,0.001,,,,,
26449,0.001,,,,,
26449,,413,0.01202458143234253,,,
26495,,413,,0.01184510625898838,,
26495,,413,,,0.012367780320346355,
26496,0.001,,,,,
26499,0.001,,,,,
26499,,414,0.011770404875278473,,,
26549,0.001,,,,,
26549,,414,0.012466906569898129,,,
26559,,414,,0.011774762533605099,,
26559,,414,,,0.01212545670568943,
26560,0.001,,,,,
26599,0.001,,,,,
26599,,415,0.013021774590015411,,,
26623,,415,,0.01296718418598175,,
26623,,415,,,0.01235650572925806,
26624,0.001,,,,,
26649,0.001,,,,,
26649,,416,0.0119325565174222,,,
26687,,416,,0.01244290266185999,,
26687,,416,,,0.01227551233023405,
26688,0.001,,,,,
26699,0.001,,,,,
26699,,417,0.01220779400318861,,,
26749,0.001,,,,,
26749,,417,0.012652103789150715,,,
26751,,417,,0.012597356922924519,,
26751,,417,,,0.012245631776750088,
26752,0.001,,,,,
26799,0.001,,,,,
26799,,418,0.01185960229486227,,,
26815,,418,,0.011822612956166267,,
26815,,418,,,0.011969337239861488,
26816,0.001,,,,,
26849,0.001,,,,,
26849,,419,0.011836482211947441,,,
26879,,419,,0.012612408958375454,,
26879,,419,,,0.012230988591909409,
26880,0.001,,,,,
26899,0.001,,,,,
26899,,420,0.012579921633005142,,,
26943,,420,,0.011852409690618515,,
26943,,420,,,0.012372198514640331,
26944,0.001,,,,,
26949,0.001,,,,,
26949,,421,0.011853302828967571,,,
26999,0.001,,,,,
26999,,421,0.011883080005645752,,,
27007,,421,,0.012306476943194866,,
27007,,421,,,0.012091316282749176,
27008,0.001,,,,,
27049,0.001,,,,,
27049,,422,0.012289907783269882,,,
27071,,422,,0.012272524647414684,,
27071,,422,,,0.012592111714184284,
27072,0.001,,,,,
27099,0.001,,,,,
27099,,423,0.01206583995372057,,,
27135,,423,,0.012048739939928055,,
27135,,423,,,0.01214530784636736,
27136,0.001,,,,,
27149,0.001,,,,,
27149,,424,0.01207514014095068,,,
27199,0.001,,,,,
27199,,424,0.01207739021629095,,,
27199,,424,,0.012032420374453068,,
27199,,424,,,0.012418500147759914,
27200,0.001,,,,,
27249,0.001,,,,,
27249,,425,0.01474829763174057,,,
27263,,425,,0.013162710703909397,,
27263,,425,,,0.012220270000398159,
27264,0.001,,,,,
27299,0.001,,,,,
27299,,426,0.011813221499323845,,,
27327,,426,,0.012693651020526886,,
27327,,426,,,0.012354345992207527,
27328,0.001,,,,,
27349,0.001,,,,,
27349,,427,0.011646482162177563,,,
27391,,427,,0.011938968673348427,,
27391,,427,,,0.01212144922465086,
27392,0.001,,,,,
27399,0.001,,,,,
27399,,428,0.01412665843963623,,,
27449,0.001,,,,,
27449,,428,0.013023722916841507,,,
27455,,428,,0.013595147989690304,,
27455,,428,,,0.012492183595895767,
27456,0.001,,,,,
27499,0.001,,,,,
27499,,429,0.011751469224691391,,,
27519,,429,,0.011601611040532589,,
27519,,429,,,0.012127379886806011,
27520,0.001,,,,,
27549,0.001,,,,,
27549,,430,0.013083405792713165,,,
27583,,430,,0.011852433905005455,,
27583,,430,,,0.012539809569716454,
27584,0.001,,,,,
27599,0.001,,,,,
27599,,431,0.012262459844350815,,,
27647,,431,,0.014798285439610481,,
27647,,431,,,0.012057673186063766,
27648,0.001,,,,,
27649,0.001,,,,,
27649,,432,0.012811229564249516,,,
27699,0.001,,,,,
27699,,432,0.012065553106367588,,,
27711,,432,,0.012057512998580933,,
27711,,432,,,0.012540584430098534,
27712,0.001,,,,,
27749,0.001,,,,,
27749,,433,0.012215260416269302,,,
27775,,433,,0.012113484553992748,,
27775,,433,,,0.011866038665175438,
27776,0.001,,,,,
27799,0.001,,,,,
27799,,434,0.011904171667993069,,,
27839,,434,,0.012678937055170536,,
27839,,434,,,0.012114064767956734,
27840,0.001,,,,,
27849,0.001,,,,,
27849,,435,0.014101365581154823,,,
27899,0.001,,,,,
27899,,435,0.012825732119381428,,,
27903,,435,,0.012348342686891556,,
27903,,435,,,0.012634114362299442,
27904,0.001,,,,,
27949,0.001,,,,,
27949,,436,0.01245669461786747,,,
27967,,436,,0.0115952268242836,,
27967,,436,,,0.012108828872442245,
27968,0.001,,,,,
27999,0.001,,,,,
27999,,437,0.011824021115899086,,,
28031,,437,,0.012184902094304562,,
28031,,437,,,0.011943788267672062,
28032,0.001,,,,,
28049,0.001,,,,,
28049,,438,0.013161939568817616,,,
28095,,438,,0.014241766184568405,,
28095,,438,,,0.01358520146459341,
28096,0.001,,,,,
28099,0.001,,,,,
28099,,439,0.013220427557826042,,,
28149,0.001,,,,,
28149,,439,0.0117814801633358,,,
28159,,439,,0.012139898724853992,,
28159,,439,,,0.012470125220716,
28160,0.001,,,,,
28199,0.001,,,,,
28199,,440,0.012716596014797688,,,
28223,,440,,0.012500962242484093,,
28223,,440,,,0.012677598744630814,
28224,0.001,,,,,
28249,0.001,,,,,
28249,,441,0.012475220486521721,,,
28287,,441,,0.011913897469639778,,
28287,,441,,,0.012192021124064922,
28288,0.001,,,,,
28299,0.001,,,,,
28299,,442,0.011355364695191383,,,
28349,0.001,,,,,
28349,,442,0.011860840022563934,,,
28351,,442,,0.012106838636100292,,
28351,,442,,,0.01193243358284235,
28352,0.001,,,,,
28399,0.001,,,,,
28399,,443,0.012153629213571548,,,
28415,,443,,0.012110942043364048,,
28415,,443,,,0.012120237573981285,
28416,0.001,,,,,
28449,0.001,,,,,
28449,,444,0.012263443320989609,,,
28479,,444,,0.01164675410836935,,
28479,,444,,,0.01207827404141426,
28480,0.001,,,,,
28499,0.001,,,,,
28499,,445,0.012194938957691193,,,
28543,,445,,0.012662338092923164,,
28543,,445,,,0.011890807189047337,
28544,0.001,,,,,
28549,0.001,,,,,
28549,,446,0.011836032383143902,,,
28599,0.001,,,,,
28599,,446,0.012244264595210552,,,
28607,,446,,0.011748447082936764,,
28607,,446,,,0.012111381627619267,
28608,0.001,,,,,
28649,0.001,,,,,
28649,,447,0.011946825310587883,,,
28671,,447,,0.012385892681777477,,
28671,,447,,,0.01202207338064909,
28672,0.001,,,,,
28699,0.001,,,,,
28699,,448,0.011645844206213951,,,
28735,,448,,0.012382595799863338,,
28735,,448,,,0.012895517982542515,
28736,0.001,,,,,
28749,0.001,,,,,
28749,,449,0.011714346706867218,,,
28799,0.001,,,,,
28799,,449,0.012073115445673466,,,
28799,,449,,0.013359672389924526,,
28799,,449,,,0.012118004262447357,
28800,0.001,,,,,
28849,0.001,,,,,
28849,,450,0.01205153577029705,,,
28863,,450,,0.012252136133611202,,
28863,,450,,,0.012455071322619915,
28864,0.001,,,,,
28899,0.001,,,,,
28899,,451,0.01137328241020441,,,
28927,,451,,0.012751356698572636,,
28927,,451,,,0.012019664980471134,
28928,0.001,,,,,
28949,0.001,,,,,
28949,,452,0.011745628900825977,,,
28991,,452,,0.012047894299030304,,
28991,,452,,,0.012225561775267124,
28992,0.001,,,,,
28999,0.001,,,,,
28999,,453,0.011793702840805054,,,
29049,0.001,,,,,
29049,,453,0.011917340569198132,,,
29055,,453,,0.011892066337168217,,
29055,,453,,,0.012022657319903374,
29056,0.001,,,,,
29099,0.001,,,,,
29099,,454,0.011993445456027985,,,
29119,,454,,0.011828342452645302,,
29119,,454,,,0.011975890956819057,
29120,0.001,,,,,
29149,0.001,,,,,
29149,,455,0.012540063820779324,,,
29183,,455,,0.012591171078383923,,
29183,,455,,,0.012131311930716038,
29184,0.001,,,,,
29199,0.001,,,,,
29199,,456,0.0122093316167593,,,
29247,,456,,0.012107767164707184,,
29247,,456,,,0.0120722446590662,
29248,0.001,,,,,
29249,0.001,,,,,
29249,,457,0.011400424875319004,,,
29299,0.001,,,,,
29299,,457,0.011898752301931381,,,
29311,,457,,0.012359474785625935,,
29311,,457,,,0.011995919980108738,
29312,0.001,,,,,
29349,0.001,,,,,
29349,,458,0.011845924891531467,,,
29375,,458,,0.011717872694134712,,
29375,,458,,,0.01179542951285839,
29376,0.001,,,,,
29399,0.001,,,,,
29399,,459,0.012111677788197994,,,
29439,,459,,0.01214951928704977,,
29439,,459,,,0.01199312973767519,
29440,0.001,,,,,
29449,0.001,,,,,
29449,,460,0.011595431715250015,,,
29499,0.001,,,,,
29499,,460,0.012127229012548923,,,
29503,,460,,0.012088433839380741,,
29503,,460,,,0.011866962537169456,
29504,0.001,,,,,
29549,0.001,,,,,
29549,,461,0.012135908007621765,,,
29567,,461,,0.011546053923666477,,
29567,,461,,,0.012210936285555363,
29568,0.001,,,,,
29599,0.001,,,,,
29599,,462,0.011769288219511509,,,
29631,,462,,0.013527543283998966,,
29631,,462,,,0.012053508311510086,
29632,0.001,,,,,
29649,0.001,,,,,
29649,,463,0.012737875804305077,,,
29695,,463,,0.012337538413703442,,
29695,,463,,,0.01230189111083746,
29696,0.001,,,,,
29699,0.001,,,,,
29699,,464,0.012421831488609314,,,
29749,0.001,,,,,
29749,,464,0.01166876032948494,,,
29759,,464,,0.012241180054843426,,
29759,,464,,,0.012157595716416836,
29760,0.001,,,,,
29799,0.001,,,,,
29799,,465,0.011499847285449505,,,
29823,,465,,0.012138782069087029,,
29823,,465,,,0.012016604654490948,
29824,0.001,,,,,
29849,0.001,,,,,
29849,,466,0.012106463313102722,,,
29887,,466,,0.01181102730333805,,
29887,,466,,,0.01202241238206625,
29888,0.001,,,,,
29899,0.001,,,,,
29899,,467,0.011653446592390537,,,
29949,0.001,,,,,
29949,,467,0.011607282795011997,,,
29951,,467,,0.01169680431485176,,
29951,,467,,,0.011786708608269691,
29952,0.001,,,,,
29999,0.001,,,,,
29999,,468,0.011493069119751453,,,
30015,,468,,0.012174581177532673,,
30015,,468,,,0.012150644324719906,
30016,0.001,,,,,
30049,0.001,,,,,
30049,,469,0.011677517555654049,,,
30079,,469,,0.01182353775948286,,
30079,,469,,,0.01220911554992199,
30080,0.001,,,,,
30099,0.001,,,,,
30099,,470,0.012166710570454597,,,
30143,,470,,0.01248866505920887,,
30143,,470,,,0.012054850347340107,
30144,0.001,,,,,
30149,0.001,,,,,
30149,,471,0.012085997499525547,,,
30199,0.001,,,,,
30199,,471,0.012707204557955265,,,
30207,,471,,0.01247965544462204,,
30207,,471,,,0.012119041755795479,
30208,0.001,,,,,
30249,0.001,,,,,
30249,,472,0.011902104131877422,,,
30271,,472,,0.01191024575382471,,
30271,,472,,,0.011998720467090607,
30272,0.001,,,,,
30299,0.001,,,,,
30299,,473,0.013639870099723339,,,
30335,,473,,0.011873304843902588,,
30335,,473,,,0.012666333466768265,
30336,0.001,,,,,
30349,0.001,,,,,
30349,,474,0.012670757248997688,,,
30399,0.001,,,,,
30399,,474,0.012193053960800171,,,
30399,,474,,0.01183717418462038,,
30399,,474,,,0.012058950960636139,
30400,0.001,,,,,
30449,0.001,,,,,
30449,,475,0.011756684631109238,,,
30463,,475,,0.011891128495335579,,
30463,,475,,,0.011951456777751446,
30464,0.001,,,,,
30499,0.001,,,,,
30499,,476,0.01218857616186142,,,
30527,,476,,0.012444406747817993,,
30527,,476,,,0.012205653823912144,
30528,0.001,,,,,
30549,0.001,,,,,
30549,,477,0.012114232406020164,,,
30591,,477,,0.012013866566121578,,
30591,,477,,,0.012479512020945549,
30592,0.001,,,,,
30599,0.001,,,,,
30599,,478,0.0118592269718647,,,
30649,0.001,,,,,
30649,,478,0.012338545173406601,,,
30655,,478,,0.011739655397832394,,
30655,,478,,,0.011844640597701073,
30656,0.001,,,,,
30699,0.001,,,,,
30699,,479,0.01197348814457655,,,
30719,,479,,0.0115721570327878,,
30719,,479,,,0.012037195265293121,
30720,0.001,,,,,
30749,0.001,,,,,
30749,,480,0.012129530310630798,,,
30783,,480,,0.011476587504148483,,
30783,,480,,,0.011743716895580292,
30784,0.001,,,,,
30799,0.001,,,,,
30799,,481,0.012618024833500385,,,
30847,,481,,0.011730547063052654,,
30847,,481,,,0.012263678014278412,
30848,0.001,,,,,
30849,0.001,,,,,
30849,,482,0.011416207998991013,,,
30899,0.001,,,,,
30899,,482,0.012203358113765717,,,
30911,,482,,0.011624441482126713,,
30911,,482,,,0.011707372032105923,
30912,0.001,,,,,
30949,0.001,,,,,
30949,,483,0.011123056523501873,,,
30975,,483,,0.0125189907848835,,
30975,,483,,,0.011979122646152973,
30976,0.001,,,,,
30999,0.001,,,,,
30999,,484,0.011741424910724163,,,
