train_loss_step,epoch,lr-Adam,step,val_loss,train_loss_epoch,test_loss
,,0.001,20736,,,
,,0.001,20749,,,
0.15250857174396515,324,,20749,,,
,,0.001,20799,,,
0.16995130479335785,324,,20799,,,
,324,,20799,0.01805173046886921,,
,324,,20799,,0.19611921906471252,
,,0.001,20800,,,
,,0.001,20849,,,
0.1697438657283783,325,,20849,,,
,325,,20863,0.017052071169018745,,
,325,,20863,,0.19490452110767365,
,,0.001,20864,,,
,,0.001,20899,,,
0.25883540511131287,326,,20899,,,
,326,,20927,0.019021006301045418,,
,326,,20927,,0.19566330313682556,
,,0.001,20928,,,
,,0.001,20949,,,
0.20937444269657135,327,,20949,,,
,327,,20991,0.017418354749679565,,
,327,,20991,,0.1947038620710373,
,,0.001,20992,,,
,,0.001,20999,,,
0.06299170106649399,328,,20999,,,
,,0.001,21049,,,
0.21739254891872406,328,,21049,,,
,328,,21055,0.01718934066593647,,
,328,,21055,,0.1940634548664093,
,,0.001,21056,,,
,,0.001,21099,,,
0.20523260533809662,329,,21099,,,
,329,,21119,0.01766580156981945,,
,329,,21119,,0.19545108079910278,
,,0.001,21120,,,
,,0.001,21149,,,
0.11141509562730789,330,,21149,,,
,330,,21183,0.01901029795408249,,
,330,,21183,,0.19237132370471954,
,,0.001,21184,,,
,,0.001,21199,,,
0.28675577044487,331,,21199,,,
,331,,21247,0.018834609538316727,,
,331,,21247,,0.1959533393383026,
,,0.001,21248,,,
,,0.001,21249,,,
0.1045907735824585,332,,21249,,,
,,0.001,21299,,,
0.2739678621292114,332,,21299,,,
,332,,21311,0.01727149821817875,,
,332,,21311,,0.19441945850849152,
,,0.001,21312,,,
,,0.001,21349,,,
0.2039272040128708,333,,21349,,,
,333,,21375,0.019859790802001953,,
,333,,21375,,0.19545897841453552,
,,0.001,21376,,,
,,0.001,21399,,,
0.145380437374115,334,,21399,,,
,334,,21439,0.01757880300283432,,
,334,,21439,,0.1953725963830948,
,,0.001,21440,,,
,,0.001,21449,,,
0.2222297191619873,335,,21449,,,
,,0.001,21499,,,
0.19095654785633087,335,,21499,,,
,335,,21503,0.018915781751275063,,
,335,,21503,,0.2009427696466446,
,,0.001,21504,,,
,,0.001,21549,,,
0.2018180638551712,336,,21549,,,
,336,,21567,0.0164329931139946,,
,336,,21567,,0.19359660148620605,
,,0.001,21568,,,
,,0.001,21599,,,
0.2167738676071167,337,,21599,,,
,337,,21631,0.017128894105553627,,
,337,,21631,,0.1951431781053543,
,,0.001,21632,,,
,,0.001,21649,,,
0.16567465662956238,338,,21649,,,
,338,,21695,0.01903636008501053,,
,338,,21695,,0.19351938366889954,
,,0.001,21696,,,
,,0.001,21699,,,
0.11579544097185135,339,,21699,,,
,,0.001,21749,,,
0.15529346466064453,339,,21749,,,
,339,,21759,0.018676714971661568,,
,339,,21759,,0.1952832192182541,
,,0.001,21760,,,
,,0.001,21799,,,
0.16739489138126373,340,,21799,,,
,340,,21823,0.017663823440670967,,
,340,,21823,,0.19425489008426666,
,,0.001,21824,,,
,,0.001,21849,,,
0.11410510540008545,341,,21849,,,
,341,,21887,0.01714020036160946,,
,341,,21887,,0.19474416971206665,
,,0.001,21888,,,
,,0.001,21899,,,
0.17592614889144897,342,,21899,,,
,,0.001,21949,,,
0.15944217145442963,342,,21949,,,
,342,,21951,0.018513448536396027,,
,342,,21951,,0.19383636116981506,
,,0.001,21952,,,
,,0.001,21999,,,
0.24483947455883026,343,,21999,,,
,343,,22015,0.018213868141174316,,
,343,,22015,,0.1958419233560562,
,,0.001,22016,,,
,,0.001,22049,,,
0.23943577706813812,344,,22049,,,
,344,,22079,0.02002136968076229,,
,344,,22079,,0.19418881833553314,
,,0.001,22080,,,
,,0.001,22099,,,
0.2187471091747284,345,,22099,,,
,345,,22143,0.017325717955827713,,
,345,,22143,,0.1961715817451477,
,,0.001,22144,,,
,,0.001,22149,,,
0.27518758177757263,346,,22149,,,
,,0.001,22199,,,
0.16314217448234558,346,,22199,,,
,346,,22207,0.01728218048810959,,
,346,,22207,,0.1926352083683014,
,,0.001,22208,,,
,,0.001,22249,,,
0.17972370982170105,347,,22249,,,
,347,,22271,0.016766073182225227,,
,347,,22271,,0.19668489694595337,
,,0.001,22272,,,
,,0.001,22299,,,
0.21507956087589264,348,,22299,,,
,348,,22335,0.017891470342874527,,
,348,,22335,,0.1944020688533783,
,,0.001,22336,,,
,,0.001,22349,,,
0.1835600733757019,349,,22349,,,
,,0.001,22399,,,
0.2294992357492447,349,,22399,,,
,349,,22399,0.01793782040476799,,
,349,,22399,,0.19662241637706757,
,,0.001,22400,,,
,,0.001,22449,,,
0.23105335235595703,350,,22449,,,
,350,,22463,0.01925177127122879,,
,350,,22463,,0.19301339983940125,
,,0.001,22464,,,
,,0.001,22499,,,
0.18224984407424927,351,,22499,,,
,351,,22527,0.020761974155902863,,
,351,,22527,,0.19497224688529968,
,,0.001,22528,,,
,,0.001,22549,,,
0.2085401713848114,352,,22549,,,
,352,,22591,0.017918355762958527,,
,352,,22591,,0.2032996416091919,
,,0.001,22592,,,
,,0.001,22599,,,
0.18442760407924652,353,,22599,,,
,,0.001,22649,,,
0.24627473950386047,353,,22649,,,
,353,,22655,0.018520399928092957,,
,353,,22655,,0.19408895075321198,
,,0.001,22656,,,
,,0.001,22699,,,
0.20402497053146362,354,,22699,,,
,354,,22719,0.017472032457590103,,
,354,,22719,,0.19325107336044312,
,,0.001,22720,,,
,,0.001,22749,,,
0.13464418053627014,355,,22749,,,
,355,,22783,0.019505759701132774,,
,355,,22783,,0.19492599368095398,
,,0.001,22784,,,
,,0.001,22799,,,
0.19964562356472015,356,,22799,,,
,356,,22847,0.018787629902362823,,
,356,,22847,,0.19311687350273132,
,,0.001,22848,,,
,,0.001,22849,,,
0.2546626031398773,357,,22849,,,
,,0.001,22899,,,
0.260699063539505,357,,22899,,,
,357,,22911,0.018072452396154404,,
,357,,22911,,0.19713835418224335,
,,0.001,22912,,,
,,0.001,22949,,,
0.12304319441318512,358,,22949,,,
,358,,22975,0.017605435103178024,,
,358,,22975,,0.1966656595468521,
,,0.001,22976,,,
,,0.001,22999,,,
0.16906286776065826,359,,22999,,,
,359,,23039,0.01755182072520256,,
,359,,23039,,0.19655928015708923,
,,0.001,23040,,,
,,0.001,23049,,,
0.19764719903469086,360,,23049,,,
,,0.001,23099,,,
0.21791183948516846,360,,23099,,,
,360,,23103,0.017833426594734192,,
,360,,23103,,0.1954665333032608,
,,0.001,23104,,,
,,0.001,23149,,,
0.21011772751808167,361,,23149,,,
,361,,23167,0.018413089215755463,,
,361,,23167,,0.19310790300369263,
,,0.001,23168,,,
,,0.001,23199,,,
0.20843997597694397,362,,23199,,,
,362,,23231,0.01744922623038292,,
,362,,23231,,0.19503900408744812,
,,0.001,23232,,,
,,0.001,23249,,,
0.15376098453998566,363,,23249,,,
,363,,23295,0.01701771840453148,,
,363,,23295,,0.1926264762878418,
,,0.001,23296,,,
,,0.001,23299,,,
0.2449953556060791,364,,23299,,,
,,0.001,23349,,,
0.20366781949996948,364,,23349,,,
,364,,23359,0.018054623156785965,,
,364,,23359,,0.19186663627624512,
,,0.001,23360,,,
,,0.001,23399,,,
0.2033649981021881,365,,23399,,,
,365,,23423,0.019513333216309547,,
,365,,23423,,0.20880959928035736,
,,0.001,23424,,,
,,0.001,23449,,,
0.23784539103507996,366,,23449,,,
,366,,23487,0.01769692450761795,,
,366,,23487,,0.1995021253824234,
,,0.001,23488,,,
,,0.001,23499,,,
0.2305009514093399,367,,23499,,,
,,0.001,23549,,,
0.26419079303741455,367,,23549,,,
,367,,23551,0.01881302520632744,,
,367,,23551,,0.19404298067092896,
,,0.001,23552,,,
,,0.001,23599,,,
0.14520327746868134,368,,23599,,,
,368,,23615,0.01712987944483757,,
,368,,23615,,0.19478610157966614,
,,0.001,23616,,,
,,0.001,23649,,,
0.2730974853038788,369,,23649,,,
,369,,23679,0.018691452220082283,,
,369,,23679,,0.19353792071342468,
,,0.001,23680,,,
,,0.001,23699,,,
0.21899773180484772,370,,23699,,,
,370,,23743,0.017877360805869102,,
,370,,23743,,0.19432534277439117,
,,0.001,23744,,,
,,0.001,23749,,,
0.1841392070055008,371,,23749,,,
,,0.001,23799,,,
0.2286798655986786,371,,23799,,,
,371,,23807,0.019319845363497734,,
,371,,23807,,0.19432254135608673,
,,0.001,23808,,,
,,0.001,23849,,,
0.1761569231748581,372,,23849,,,
,372,,23871,0.017941005527973175,,
,372,,23871,,0.1976054310798645,
,,0.001,23872,,,
,,0.001,23899,,,
0.18399232625961304,373,,23899,,,
,373,,23935,0.016748394817113876,,
,373,,23935,,0.19434206187725067,
,,0.001,23936,,,
,,0.001,23949,,,
0.23322725296020508,374,,23949,,,
,,0.001,23999,,,
0.13970991969108582,374,,23999,,,
,374,,23999,0.01694665290415287,,
,374,,23999,,0.19584926962852478,
,,0.001,24000,,,
,,0.001,24049,,,
0.14118005335330963,375,,24049,,,
,375,,24063,0.019997136667370796,,
,375,,24063,,0.1942865252494812,
,,0.001,24064,,,
,,0.001,24099,,,
0.17770643532276154,376,,24099,,,
,376,,24127,0.01711050420999527,,
,376,,24127,,0.19339337944984436,
,,0.001,24128,,,
,,0.001,24149,,,
0.2498893290758133,377,,24149,,,
,377,,24191,0.017618419602513313,,
,377,,24191,,0.19475020468235016,
,,0.001,24192,,,
,,0.001,24199,,,
0.2042880654335022,378,,24199,,,
,,0.001,24249,,,
0.20625880360603333,378,,24249,,,
,378,,24255,0.023315344005823135,,
,378,,24255,,0.1952168196439743,
,,0.001,24256,,,
,,0.001,24299,,,
0.22851751744747162,379,,24299,,,
,379,,24319,0.017707135528326035,,
,379,,24319,,0.20456933975219727,
,,0.001,24320,,,
,,0.001,24349,,,
0.14683061838150024,380,,24349,,,
,380,,24383,0.016834184527397156,,
,380,,24383,,0.19338954985141754,
,,0.001,24384,,,
,,0.001,24399,,,
0.12502822279930115,381,,24399,,,
,381,,24447,0.02067505195736885,,
,381,,24447,,0.19375474750995636,
,,0.001,24448,,,
,,0.001,24449,,,
0.10975431650876999,382,,24449,,,
,,0.001,24499,,,
0.18019239604473114,382,,24499,,,
,382,,24511,0.017994098365306854,,
,382,,24511,,0.1950468271970749,
,,0.001,24512,,,
,,0.001,24549,,,
0.22821122407913208,383,,24549,,,
,383,,24575,0.018135301768779755,,
,383,,24575,,0.19429028034210205,
,,0.001,24576,,,
,,0.001,24599,,,
0.1453045904636383,384,,24599,,,
,384,,24639,0.01721280813217163,,
,384,,24639,,0.19331501424312592,
,,0.001,24640,,,
,,0.001,24649,,,
0.1652723252773285,385,,24649,,,
,,0.001,24699,,,
0.08619944751262665,385,,24699,,,
,385,,24703,0.017261723056435585,,
,385,,24703,,0.19564026594161987,
,,0.001,24704,,,
,,0.001,24749,,,
0.211429163813591,386,,24749,,,
,386,,24767,0.0176765825599432,,
,386,,24767,,0.19200678169727325,
,,0.001,24768,,,
,,0.001,24799,,,
0.254197359085083,387,,24799,,,
,387,,24831,0.017743488773703575,,
,387,,24831,,0.19503086805343628,
,,0.001,24832,,,
,,0.001,24849,,,
0.2441585212945938,388,,24849,,,
,388,,24895,0.01805296540260315,,
,388,,24895,,0.1955695003271103,
,,0.001,24896,,,
,,0.001,24899,,,
0.12581521272659302,389,,24899,,,
,,0.001,24949,,,
0.2291993647813797,389,,24949,,,
,389,,24959,0.017078515142202377,,
,389,,24959,,0.19546128809452057,
,,0.001,24960,,,
,,0.001,24999,,,
0.23581641912460327,390,,24999,,,
,390,,25023,0.01621592603623867,,
,390,,25023,,0.19200736284255981,
,,0.001,25024,,,
,,0.001,25049,,,
0.19619587063789368,391,,25049,,,
,391,,25087,0.016807522624731064,,
,391,,25087,,0.19299226999282837,
,,0.001,25088,,,
,,0.001,25099,,,
0.08249299228191376,392,,25099,,,
,,0.001,25149,,,
0.22930477559566498,392,,25149,,,
,392,,25151,0.017808405682444572,,
,392,,25151,,0.19416041672229767,
,,0.001,25152,,,
,,0.001,25199,,,
0.16148267686367035,393,,25199,,,
,393,,25215,0.01764056459069252,,
,393,,25215,,0.19396395981311798,
,,0.001,25216,,,
,,0.001,25249,,,
0.17441433668136597,394,,25249,,,
,394,,25279,0.017894012853503227,,
,394,,25279,,0.1941939741373062,
,,0.001,25280,,,
,,0.001,25299,,,
0.19803468883037567,395,,25299,,,
,395,,25343,0.01737816445529461,,
,395,,25343,,0.1952836811542511,
,,0.001,25344,,,
,,0.001,25349,,,
0.13852083683013916,396,,25349,,,
,,0.001,25399,,,
0.24591927230358124,396,,25399,,,
,396,,25407,0.016911718994379044,,
,396,,25407,,0.19518700242042542,
,,0.001,25408,,,
,,0.001,25449,,,
0.19445662200450897,397,,25449,,,
,397,,25471,0.01704445853829384,,
,397,,25471,,0.19445160031318665,
,,0.001,25472,,,
,,0.001,25499,,,
0.22913968563079834,398,,25499,,,
,398,,25535,0.016418252140283585,,
,398,,25535,,0.19322070479393005,
,,0.001,25536,,,
,,0.001,25549,,,
0.19975759088993073,399,,25549,,,
,,0.001,25599,,,
0.14690546691417694,399,,25599,,,
,399,,25599,0.021524446085095406,,
,399,,25599,,0.1958175152540207,
,,0.001,25600,,,
,,0.001,25649,,,
0.17370933294296265,400,,25649,,,
,400,,25663,0.01728750392794609,,
,400,,25663,,0.19508026540279388,
,,0.001,25664,,,
,,0.001,25699,,,
0.18377825617790222,401,,25699,,,
,401,,25727,0.017652517184615135,,
,401,,25727,,0.19673596322536469,
,,0.001,25728,,,
,,0.001,25749,,,
0.110924631357193,402,,25749,,,
,402,,25791,0.01684429496526718,,
,402,,25791,,0.19364280998706818,
,,0.001,25792,,,
,,0.001,25799,,,
0.21264779567718506,403,,25799,,,
,,0.001,25849,,,
0.17688269913196564,403,,25849,,,
,403,,25855,0.016828641295433044,,
,403,,25855,,0.19375605881214142,
,,0.001,25856,,,
,,0.001,25899,,,
0.28731557726860046,404,,25899,,,
,404,,25919,0.01877725124359131,,
,404,,25919,,0.19615241885185242,
,,0.001,25920,,,
,,0.001,25949,,,
0.18816617131233215,405,,25949,,,
,405,,25983,0.020052846521139145,,
,405,,25983,,0.19907188415527344,
,,0.001,25984,,,
,,0.001,25999,,,
0.22739055752754211,406,,25999,,,
,406,,26047,0.018813451752066612,,
,406,,26047,,0.19540932774543762,
,,0.001,26048,,,
,,0.001,26049,,,
0.16059961915016174,407,,26049,,,
,,0.001,26099,,,
0.23299743235111237,407,,26099,,,
,407,,26111,0.017946481704711914,,
,407,,26111,,0.19526353478431702,
,,0.001,26112,,,
,,0.001,26149,,,
0.16760902106761932,408,,26149,,,
,408,,26175,0.017990557476878166,,
,408,,26175,,0.1943526715040207,
,,0.001,26176,,,
,,0.001,26199,,,
0.18544334173202515,409,,26199,,,
,409,,26239,0.01744658313691616,,
,409,,26239,,0.19489502906799316,
,,0.001,26240,,,
,,0.001,26249,,,
0.2332940697669983,410,,26249,,,
,,0.001,26299,,,
0.20342238247394562,410,,26299,,,
,410,,26303,0.016941720619797707,,
,410,,26303,,0.19426921010017395,
,,0.001,26304,,,
,,0.001,26349,,,
0.26438355445861816,411,,26349,,,
,411,,26367,0.017736932262778282,,
,411,,26367,,0.19398078322410583,
,,0.001,26368,,,
,,0.001,26399,,,
0.16828162968158722,412,,26399,,,
,412,,26431,0.016645431518554688,,
,412,,26431,,0.19369660317897797,
,,0.001,26432,,,
,,0.001,26449,,,
0.1696416735649109,413,,26449,,,
,413,,26495,0.021206527948379517,,
,413,,26495,,0.19340422749519348,
,,0.001,26496,,,
,,0.001,26499,,,
0.3085876405239105,414,,26499,,,
,,0.001,26549,,,
0.1490688920021057,414,,26549,,,
,414,,26559,0.01673038862645626,,
,414,,26559,,0.19441427290439606,
,,0.001,26560,,,
,,0.001,26599,,,
0.3394635319709778,415,,26599,,,
,415,,26623,0.017803676426410675,,
,415,,26623,,0.19385690987110138,
,,0.001,26624,,,
,,0.001,26649,,,
0.16634903848171234,416,,26649,,,
,416,,26687,0.01764104515314102,,
,416,,26687,,0.19374047219753265,
,,0.001,26688,,,
,,0.001,26699,,,
0.2873114049434662,417,,26699,,,
,,0.001,26749,,,
0.182566300034523,417,,26749,,,
,417,,26751,0.016703011468052864,,
,417,,26751,,0.19428366422653198,
,,0.001,26752,,,
,,0.001,26799,,,
0.24082599580287933,418,,26799,,,
,418,,26815,0.01807812973856926,,
,418,,26815,,0.1939479112625122,
,,0.001,26816,,,
,,0.001,26849,,,
0.23142531514167786,419,,26849,,,
,419,,26879,0.016455737873911858,,
,419,,26879,,0.1940525472164154,
,,0.001,26880,,,
,,0.001,26899,,,
0.13516801595687866,420,,26899,,,
,420,,26943,0.017342770472168922,,
,420,,26943,,0.19092918932437897,
,,0.001,26944,,,
,,0.001,26949,,,
0.18050315976142883,421,,26949,,,
,,0.001,26999,,,
0.14663544297218323,421,,26999,,,
,421,,27007,0.019128739833831787,,
,421,,27007,,0.1933329999446869,
,,0.001,27008,,,
,,0.001,27049,,,
0.2072560042142868,422,,27049,,,
,422,,27071,0.01710863597691059,,
,422,,27071,,0.19375485181808472,
,,0.001,27072,,,
,,0.001,27099,,,
0.22925037145614624,423,,27099,,,
,423,,27135,0.01728460192680359,,
,423,,27135,,0.1949552595615387,
,,0.001,27136,,,
,,0.001,27149,,,
0.2054533064365387,424,,27149,,,
,,0.001,27199,,,
0.193817138671875,424,,27199,,,
,424,,27199,0.025245677679777145,,
,424,,27199,,0.19634956121444702,
,,0.001,27200,,,
,,0.001,27249,,,
0.20768293738365173,425,,27249,,,
,425,,27263,0.016499238088726997,,
,425,,27263,,0.1929236650466919,
,,0.001,27264,,,
,,0.001,27299,,,
0.24172741174697876,426,,27299,,,
,426,,27327,0.017607195302844048,,
,426,,27327,,0.1910490244626999,
,,0.001,27328,,,
,,0.001,27349,,,
0.189792662858963,427,,27349,,,
,427,,27391,0.01711488515138626,,
,427,,27391,,0.19181086122989655,
,,0.001,27392,,,
,,0.001,27399,,,
0.21123896539211273,428,,27399,,,
,,0.001,27449,,,
0.16947387158870697,428,,27449,,,
,428,,27455,0.016471192240715027,,
,428,,27455,,0.19220353662967682,
,,0.001,27456,,,
,,0.001,27499,,,
0.17553545534610748,429,,27499,,,
,429,,27519,0.01773563213646412,,
,429,,27519,,0.1901932805776596,
,,0.001,27520,,,
,,0.001,27549,,,
0.24199749529361725,430,,27549,,,
,430,,27583,0.017136195674538612,,
,430,,27583,,0.1945234090089798,
,,0.001,27584,,,
,,0.001,27599,,,
0.133676677942276,431,,27599,,,
,431,,27647,0.016685878857970238,,
,431,,27647,,0.19110405445098877,
,,0.001,27648,,,
,,0.001,27649,,,
0.2592427730560303,432,,27649,,,
,,0.001,27699,,,
0.16253770887851715,432,,27699,,,
,432,,27711,0.020920617505908012,,
,432,,27711,,0.20679935812950134,
,,0.001,27712,,,
,,0.001,27749,,,
0.27114027738571167,433,,27749,,,
,433,,27775,0.020957721397280693,,
,433,,27775,,0.19802336394786835,
,,0.001,27776,,,
,,0.001,27799,,,
0.22418802976608276,434,,27799,,,
,434,,27839,0.019385121762752533,,
,434,,27839,,0.19479215145111084,
,,0.001,27840,,,
,,0.001,27849,,,
0.11495843529701233,435,,27849,,,
,,0.001,27899,,,
0.147211953997612,435,,27899,,,
,435,,27903,0.018105603754520416,,
,435,,27903,,0.19211524724960327,
,,0.001,27904,,,
,,0.001,27949,,,
0.21180939674377441,436,,27949,,,
,436,,27967,0.01723121851682663,,
,436,,27967,,0.19372572004795074,
,,0.001,27968,,,
,,0.001,27999,,,
0.2823043465614319,437,,27999,,,
,437,,28031,0.017126189544796944,,
,437,,28031,,0.19605368375778198,
,,0.001,28032,,,
,,0.001,28049,,,
0.17205876111984253,438,,28049,,,
,438,,28095,0.02016270160675049,,
,438,,28095,,0.19459161162376404,
,,0.001,28096,,,
,,0.001,28099,,,
0.2604902386665344,439,,28099,,,
,,0.001,28149,,,
0.1111379936337471,439,,28149,,,
,439,,28159,0.01642739400267601,,
,439,,28159,,0.19169336557388306,
,,0.001,28160,,,
,,0.001,28199,,,
0.18155121803283691,440,,28199,,,
,440,,28223,0.016880078241229057,,
,440,,28223,,0.19305965304374695,
,,0.001,28224,,,
,,0.001,28249,,,
0.1767648160457611,441,,28249,,,
,441,,28287,0.019098961725831032,,
,441,,28287,,0.19721144437789917,
,,0.001,28288,,,
,,0.001,28299,,,
0.16675011813640594,442,,28299,,,
,,0.001,28349,,,
0.26671889424324036,442,,28349,,,
,442,,28351,0.017828630283474922,,
,442,,28351,,0.1920478194952011,
,,0.001,28352,,,
,,0.001,28399,,,
0.2069542557001114,443,,28399,,,
,443,,28415,0.020746950060129166,,
,443,,28415,,0.19833627343177795,
,,0.001,28416,,,
,,0.001,28449,,,
0.23359468579292297,444,,28449,,,
,444,,28479,0.01700541190803051,,
,444,,28479,,0.19281905889511108,
,,0.001,28480,,,
,,0.001,28499,,,
0.16101090610027313,445,,28499,,,
,445,,28543,0.017458084970712662,,
,445,,28543,,0.19182337820529938,
,,0.001,28544,,,
,,0.001,28549,,,
0.16059769690036774,446,,28549,,,
,,0.001,28599,,,
0.11030101776123047,446,,28599,,,
,446,,28607,0.01637125015258789,,
,446,,28607,,0.19075064361095428,
,,0.001,28608,,,
,,0.001,28649,,,
0.19911175966262817,447,,28649,,,
,447,,28671,0.01744076982140541,,
,447,,28671,,0.1908334642648697,
,,0.001,28672,,,
,,0.001,28699,,,
0.22452771663665771,448,,28699,,,
,448,,28735,0.01685521937906742,,
,448,,28735,,0.1919349581003189,
,,0.001,28736,,,
,,0.001,28749,,,
0.19415390491485596,449,,28749,,,
,,0.001,28799,,,
0.28403472900390625,449,,28799,,,
,449,,28799,0.01668694242835045,,
,449,,28799,,0.19231288135051727,
,,0.001,28800,,,
,,0.001,28849,,,
0.1929367184638977,450,,28849,,,
,450,,28863,0.01756836287677288,,
,450,,28863,,0.19420656561851501,
,,0.001,28864,,,
,,0.001,28899,,,
0.28853344917297363,451,,28899,,,
,451,,28927,0.017024049535393715,,
,451,,28927,,0.19085700809955597,
,,0.001,28928,,,
,,0.001,28949,,,
0.2231648862361908,452,,28949,,,
,452,,28991,0.0182025209069252,,
,452,,28991,,0.19361044466495514,
,,0.001,28992,,,
,,0.001,28999,,,
0.24282102286815643,453,,28999,,,
,,0.001,29049,,,
0.29759150743484497,453,,29049,,,
,453,,29055,0.01765463873744011,,
,453,,29055,,0.1920471489429474,
,,0.001,29056,,,
,,0.001,29099,,,
0.3634422719478607,454,,29099,,,
,454,,29119,0.028654806315898895,,
,454,,29119,,0.2067856788635254,
,,0.001,29120,,,
,,0.001,29149,,,
0.19004422426223755,455,,29149,,,
,455,,29183,0.01767825335264206,,
,455,,29183,,0.19762980937957764,
,,0.001,29184,,,
,,0.001,29199,,,
0.17154259979724884,456,,29199,,,
,456,,29247,0.018132507801055908,,
,456,,29247,,0.19275930523872375,
,,0.001,29248,,,
,,0.001,29249,,,
0.24618075788021088,457,,29249,,,
,,0.001,29299,,,
0.08860296756029129,457,,29299,,,
,457,,29311,0.018938109278678894,,
,457,,29311,,0.1925758272409439,
,,0.001,29312,,,
,,0.001,29349,,,
0.2802458107471466,458,,29349,,,
,458,,29375,0.018099328503012657,,
,458,,29375,,0.19306230545043945,
,,0.001,29376,,,
,,0.001,29399,,,
0.20224222540855408,459,,29399,,,
,459,,29439,0.01759994588792324,,
,459,,29439,,0.19319920241832733,
,,0.001,29440,,,
,,0.001,29449,,,
0.11547644436359406,460,,29449,,,
,,0.001,29499,,,
0.2278117835521698,460,,29499,,,
,460,,29503,0.01727180927991867,,
,460,,29503,,0.1922815889120102,
,,0.001,29504,,,
,,0.001,29549,,,
0.2022809535264969,461,,29549,,,
,461,,29567,0.019075267016887665,,
,461,,29567,,0.19324378669261932,
,,0.001,29568,,,
,,0.001,29599,,,
0.22018134593963623,462,,29599,,,
,462,,29631,0.018426328897476196,,
,462,,29631,,0.1930513232946396,
,,0.001,29632,,,
,,0.001,29649,,,
0.22016024589538574,463,,29649,,,
,463,,29695,0.01748494990170002,,
,463,,29695,,0.19258983433246613,
,,0.001,29696,,,
,,0.001,29699,,,
0.22577911615371704,464,,29699,,,
,,0.001,29749,,,
0.20383194088935852,464,,29749,,,
,464,,29759,0.019856560975313187,,
,464,,29759,,0.1930115818977356,
,,0.001,29760,,,
,,0.001,29799,,,
0.1166263148188591,465,,29799,,,
,465,,29823,0.016968099400401115,,
,465,,29823,,0.19354979693889618,
,,0.001,29824,,,
,,0.001,29849,,,
0.28177937865257263,466,,29849,,,
,466,,29887,0.026058198884129524,,
,466,,29887,,0.19851182401180267,
,,0.001,29888,,,
,,0.001,29899,,,
0.112250916659832,467,,29899,,,
,,0.001,29949,,,
0.18752504885196686,467,,29949,,,
,467,,29951,0.017525652423501015,,
,467,,29951,,0.1923595666885376,
,,0.001,29952,,,
,,0.001,29999,,,
0.21659469604492188,468,,29999,,,
,468,,30015,0.01712276041507721,,
,468,,30015,,0.19103801250457764,
,,0.001,30016,,,
,,0.001,30049,,,
0.16617868840694427,469,,30049,,,
,469,,30079,0.016970263794064522,,
,469,,30079,,0.19142471253871918,
,,0.001,30080,,,
,,0.001,30099,,,
0.21455466747283936,470,,30099,,,
,470,,30143,0.017105214297771454,,
,470,,30143,,0.19243945181369781,
,,0.001,30144,,,
,,0.001,30149,,,
0.19786612689495087,471,,30149,,,
,,0.001,30199,,,
0.16699351370334625,471,,30199,,,
,471,,30207,0.016890928149223328,,
,471,,30207,,0.19139213860034943,
,,0.001,30208,,,
,,0.001,30249,,,
0.16398340463638306,472,,30249,,,
,472,,30271,0.016769375652074814,,
,472,,30271,,0.1903705894947052,
,,0.001,30272,,,
,,0.001,30299,,,
0.2397763431072235,473,,30299,,,
,473,,30335,0.018548719584941864,,
,473,,30335,,0.19220194220542908,
,,0.001,30336,,,
,,0.001,30349,,,
0.20815768837928772,474,,30349,,,
,,0.001,30399,,,
0.17200389504432678,474,,30399,,,
,474,,30399,0.01715898886322975,,
,474,,30399,,0.19168157875537872,
,,0.001,30400,,,
,,0.001,30449,,,
0.1430463045835495,475,,30449,,,
,475,,30463,0.016234401613473892,,
,475,,30463,,0.19426573812961578,
,,0.001,30464,,,
,,0.001,30499,,,
0.1480175107717514,476,,30499,,,
,476,,30527,0.018497131764888763,,
,476,,30527,,0.19127333164215088,
,,0.001,30528,,,
,,0.001,30549,,,
0.23609380424022675,477,,30549,,,
,477,,30591,0.019425371661782265,,
,477,,30591,,0.1954336315393448,
,,0.001,30592,,,
,,0.001,30599,,,
0.09295740723609924,478,,30599,,,
,,0.001,30649,,,
0.1850833147764206,478,,30649,,,
,478,,30655,0.016958363354206085,,
,478,,30655,,0.19421382248401642,
,,0.001,30656,,,
,,0.001,30699,,,
0.23724591732025146,479,,30699,,,
,479,,30719,0.01667202077805996,,
,479,,30719,,0.1931782066822052,
,,0.001,30720,,,
,,0.001,30749,,,
0.26697906851768494,480,,30749,,,
,480,,30783,0.018812689930200577,,
,480,,30783,,0.19295011460781097,
,,0.001,30784,,,
,,0.001,30799,,,
0.20519518852233887,481,,30799,,,
,481,,30847,0.017088811844587326,,
,481,,30847,,0.19298717379570007,
,,0.001,30848,,,
,,0.001,30849,,,
0.1148635596036911,482,,30849,,,
,,0.001,30899,,,
0.1799270063638687,482,,30899,,,
,482,,30911,0.016558365896344185,,
,482,,30911,,0.1921905130147934,
,,0.001,30912,,,
,,0.001,30949,,,
0.285239040851593,483,,30949,,,
,483,,30975,0.018767058849334717,,
,483,,30975,,0.19107016921043396,
,,0.001,30976,,,
,,0.001,30999,,,
0.21391426026821136,484,,30999,,,
,484,,31039,0.018330898135900497,,
,484,,31039,,0.1947629153728485,
,,0.001,31040,,,
,,0.001,31049,,,
0.12293411046266556,485,,31049,,,
,,0.001,31099,,,
