step,lr-Adam,epoch,train_loss_step,val_loss,train_loss_epoch,test_loss
20736,0.001,,,,,
20749,0.001,,,,,
20749,,324,0.7779033184051514,,,
20799,0.001,,,,,
20799,,324,0.7581455111503601,,,
20799,,324,,0.7961090803146362,,
20799,,324,,,0.7892921566963196,
20800,0.001,,,,,
20849,0.001,,,,,
20849,,325,0.8054243326187134,,,
20863,,325,,0.796329915523529,,
20863,,325,,,0.7893555164337158,
20864,0.001,,,,,
20899,0.001,,,,,
20899,,326,0.7949983477592468,,,
20927,,326,,0.7961339950561523,,
20927,,326,,,0.7898510098457336,
20928,0.001,,,,,
20949,0.001,,,,,
20949,,327,0.8051127195358276,,,
20991,,327,,0.7960633039474487,,
20991,,327,,,0.7892621755599976,
20992,0.001,,,,,
20999,0.001,,,,,
20999,,328,0.7718616724014282,,,
21049,0.001,,,,,
21049,,328,0.7799243927001953,,,
21055,,328,,0.7961101531982422,,
21055,,328,,,0.789237916469574,
21056,0.001,,,,,
21099,0.001,,,,,
21099,,329,0.7774962782859802,,,
21119,,329,,0.7965088486671448,,
21119,,329,,,0.7893326282501221,
21120,0.001,,,,,
21149,0.001,,,,,
21149,,330,0.7852302193641663,,,
21183,,330,,0.7960683703422546,,
21183,,330,,,0.7893245220184326,
21184,0.001,,,,,
21199,0.001,,,,,
21199,,331,0.7657765746116638,,,
21247,,331,,0.7966837882995605,,
21247,,331,,,0.7895476222038269,
21248,0.001,,,,,
21249,0.001,,,,,
21249,,332,0.8022520542144775,,,
21299,0.001,,,,,
21299,,332,0.7851385474205017,,,
21311,,332,,0.7962737083435059,,
21311,,332,,,0.7896317839622498,
21312,0.001,,,,,
21349,0.001,,,,,
21349,,333,0.8188562989234924,,,
21375,,333,,0.7960742115974426,,
21375,,333,,,0.7894048690795898,
21376,0.001,,,,,
21399,0.001,,,,,
21399,,334,0.7824959754943848,,,
21439,,334,,0.7961447238922119,,
21439,,334,,,0.7892786264419556,
21440,0.001,,,,,
21449,0.001,,,,,
21449,,335,0.8223825693130493,,,
21499,0.001,,,,,
21499,,335,0.7896137833595276,,,
21503,,335,,0.7961636781692505,,
21503,,335,,,0.78923499584198,
21504,0.001,,,,,
21549,0.001,,,,,
21549,,336,0.803716778755188,,,
21567,,336,,0.7960669994354248,,
21567,,336,,,0.7892662882804871,
21568,0.001,,,,,
21599,0.001,,,,,
21599,,337,0.8019551038742065,,,
21631,,337,,0.7965324521064758,,
21631,,337,,,0.7894244194030762,
21632,0.001,,,,,
21649,0.001,,,,,
21649,,338,0.7830708026885986,,,
21695,,338,,0.7964719533920288,,
21695,,338,,,0.7895288467407227,
21696,0.001,,,,,
21699,0.001,,,,,
21699,,339,0.8101196885108948,,,
21749,0.001,,,,,
21749,,339,0.7700933218002319,,,
21759,,339,,0.7961729168891907,,
21759,,339,,,0.7894334197044373,
21760,0.001,,,,,
21799,0.001,,,,,
21799,,340,0.791333794593811,,,
21823,,340,,0.796036958694458,,
21823,,340,,,0.7892531752586365,
21824,0.001,,,,,
21849,0.001,,,,,
21849,,341,0.7709195613861084,,,
21887,,341,,0.7960823178291321,,
21887,,341,,,0.7891947627067566,
21888,0.001,,,,,
21899,0.001,,,,,
21899,,342,0.7663718461990356,,,
21949,0.001,,,,,
21949,,342,0.8009589910507202,,,
21951,,342,,0.7961617112159729,,
21951,,342,,,0.7893291115760803,
21952,0.001,,,,,
21999,0.001,,,,,
21999,,343,0.772524893283844,,,
22015,,343,,0.7960379719734192,,
22015,,343,,,0.7892686724662781,
22016,0.001,,,,,
22049,0.001,,,,,
22049,,344,0.7901366353034973,,,
22079,,344,,0.7962966561317444,,
22079,,344,,,0.7892332673072815,
22080,0.001,,,,,
22099,0.001,,,,,
22099,,345,0.7710990905761719,,,
22143,,345,,0.7960590720176697,,
22143,,345,,,0.789225697517395,
22144,0.001,,,,,
22149,0.001,,,,,
22149,,346,0.7882653474807739,,,
22199,0.001,,,,,
22199,,346,0.8064182996749878,,,
22207,,346,,0.7960201501846313,,
22207,,346,,,0.7892075181007385,
22208,0.001,,,,,
22249,0.001,,,,,
22249,,347,0.7783913612365723,,,
22271,,347,,0.7960564494132996,,
22271,,347,,,0.7891824841499329,
22272,0.001,,,,,
22299,0.001,,,,,
22299,,348,0.8169679045677185,,,
22335,,348,,0.7962762713432312,,
22335,,348,,,0.7894912958145142,
22336,0.001,,,,,
22349,0.001,,,,,
22349,,349,0.7747217416763306,,,
22399,0.001,,,,,
22399,,349,0.7568506598472595,,,
22399,,349,,0.7962505221366882,,
22399,,349,,,0.7892554998397827,
22400,0.001,,,,,
22449,0.001,,,,,
22449,,350,0.7795058488845825,,,
22463,,350,,0.7960981130599976,,
22463,,350,,,0.7893640995025635,
22464,0.001,,,,,
22499,0.001,,,,,
22499,,351,0.7902697920799255,,,
22527,,351,,0.7979968786239624,,
22527,,351,,,0.789379894733429,
22528,0.001,,,,,
22549,0.001,,,,,
22549,,352,0.8086006045341492,,,
22591,,352,,0.7960904240608215,,
22591,,352,,,0.790077269077301,
22592,0.001,,,,,
22599,0.001,,,,,
22599,,353,0.7845898270606995,,,
22649,0.001,,,,,
22649,,353,0.7919895052909851,,,
22655,,353,,0.7960603833198547,,
22655,,353,,,0.7892138361930847,
22656,0.001,,,,,
22699,0.001,,,,,
22699,,354,0.790599524974823,,,
22719,,354,,0.796012818813324,,
22719,,354,,,0.7892134189605713,
22720,0.001,,,,,
22749,0.001,,,,,
22749,,355,0.7824541330337524,,,
22783,,355,,0.7960507273674011,,
22783,,355,,,0.7891421914100647,
22784,0.001,,,,,
22799,0.001,,,,,
22799,,356,0.785986602306366,,,
22847,,356,,0.7960106730461121,,
22847,,356,,,0.7891868948936462,
22848,0.001,,,,,
22849,0.001,,,,,
22849,,357,0.7756393551826477,,,
22899,0.001,,,,,
22899,,357,0.774456799030304,,,
22911,,357,,0.7961098551750183,,
22911,,357,,,0.7892022728919983,
22912,0.001,,,,,
22949,0.001,,,,,
22949,,358,0.7990976572036743,,,
22975,,358,,0.7962210774421692,,
22975,,358,,,0.7894787192344666,
22976,0.001,,,,,
22999,0.001,,,,,
22999,,359,0.7847306132316589,,,
23039,,359,,0.7962011098861694,,
23039,,359,,,0.7893259525299072,
23040,0.001,,,,,
23049,0.001,,,,,
23049,,360,0.7737947106361389,,,
23099,0.001,,,,,
23099,,360,0.7802473306655884,,,
23103,,360,,0.7960376739501953,,
23103,,360,,,0.7892612814903259,
23104,0.001,,,,,
23149,0.001,,,,,
23149,,361,0.7925372123718262,,,
23167,,361,,0.7960690855979919,,
23167,,361,,,0.7892213463783264,
23168,0.001,,,,,
23199,0.001,,,,,
23199,,362,0.7944169044494629,,,
23231,,362,,0.7960644364356995,,
23231,,362,,,0.7892398238182068,
23232,0.001,,,,,
23249,0.001,,,,,
23249,,363,0.7730259895324707,,,
23295,,363,,0.7960603833198547,,
23295,,363,,,0.7892023324966431,
23296,0.001,,,,,
23299,0.001,,,,,
23299,,364,0.8001607060432434,,,
23349,0.001,,,,,
23349,,364,0.7706689834594727,,,
23359,,364,,0.7960284352302551,,
23359,,364,,,0.7892268300056458,
23360,0.001,,,,,
23399,0.001,,,,,
23399,,365,0.7846810221672058,,,
23423,,365,,0.7961118221282959,,
23423,,365,,,0.7891741991043091,
23424,0.001,,,,,
23449,0.001,,,,,
23449,,366,0.7822645902633667,,,
23487,,366,,0.7960481643676758,,
23487,,366,,,0.7892414331436157,
23488,0.001,,,,,
23499,0.001,,,,,
23499,,367,0.7983818054199219,,,
23549,0.001,,,,,
23549,,367,0.7608205080032349,,,
23551,,367,,0.7960820198059082,,
23551,,367,,,0.789208710193634,
23552,0.001,,,,,
23599,0.001,,,,,
23599,,368,0.812026858329773,,,
23615,,368,,0.7962794303894043,,
23615,,368,,,0.7893508076667786,
23616,0.001,,,,,
23649,0.001,,,,,
23649,,369,0.8127195239067078,,,
23679,,369,,0.7960705757141113,,
23679,,369,,,0.7893107533454895,
23680,0.001,,,,,
23699,0.001,,,,,
23699,,370,0.7713207006454468,,,
23743,,370,,0.7959976196289062,,
23743,,370,,,0.7892129421234131,
23744,0.001,,,,,
23749,0.001,,,,,
23749,,371,0.7793246507644653,,,
23799,0.001,,,,,
23799,,371,0.7843387126922607,,,
23807,,371,,0.7959914803504944,,
23807,,371,,,0.7891485691070557,
23808,0.001,,,,,
23849,0.001,,,,,
23849,,372,0.7829499840736389,,,
23871,,372,,0.7965357899665833,,
23871,,372,,,0.7896766066551208,
23872,0.001,,,,,
23899,0.001,,,,,
23899,,373,0.7820830941200256,,,
23935,,373,,0.7961949110031128,,
23935,,373,,,0.7894327044487,
23936,0.001,,,,,
23949,0.001,,,,,
23949,,374,0.8016523122787476,,,
23999,0.001,,,,,
23999,,374,0.7660699486732483,,,
23999,,374,,0.7961312532424927,,
23999,,374,,,0.7893255949020386,
24000,0.001,,,,,
24049,0.001,,,,,
24049,,375,0.808828592300415,,,
24063,,375,,0.7960194945335388,,
24063,,375,,,0.7892640829086304,
24064,0.001,,,,,
24099,0.001,,,,,
24099,,376,0.8048224449157715,,,
24127,,376,,0.7959817051887512,,
24127,,376,,,0.7891722321510315,
24128,0.001,,,,,
24149,0.001,,,,,
24149,,377,0.7745218873023987,,,
24191,,377,,0.7960049510002136,,
24191,,377,,,0.7891497015953064,
24192,0.001,,,,,
24199,0.001,,,,,
24199,,378,0.764814555644989,,,
24249,0.001,,,,,
24249,,378,0.7898818254470825,,,
24255,,378,,0.7959838509559631,,
24255,,378,,,0.7891761660575867,
24256,0.001,,,,,
24299,0.001,,,,,
24299,,379,0.8019744753837585,,,
24319,,379,,0.7959992289543152,,
24319,,379,,,0.7891494631767273,
24320,0.001,,,,,
24349,0.001,,,,,
24349,,380,0.7733694314956665,,,
24383,,380,,0.7960444092750549,,
24383,,380,,,0.7892194986343384,
24384,0.001,,,,,
24399,0.001,,,,,
24399,,381,0.7776374220848083,,,
24447,,381,,0.7959749698638916,,
24447,,381,,,0.7891813516616821,
24448,0.001,,,,,
24449,0.001,,,,,
24449,,382,0.7971616983413696,,,
24499,0.001,,,,,
24499,,382,0.8083708882331848,,,
24511,,382,,0.7959693074226379,,
24511,,382,,,0.789141833782196,
24512,0.001,,,,,
24549,0.001,,,,,
24549,,383,0.7760161757469177,,,
24575,,383,,0.7980374097824097,,
24575,,383,,,0.7896691560745239,
24576,0.001,,,,,
24599,0.001,,,,,
24599,,384,0.8023626804351807,,,
24639,,384,,0.7960771918296814,,
24639,,384,,,0.7895593643188477,
24640,0.001,,,,,
24649,0.001,,,,,
24649,,385,0.7854797840118408,,,
24699,0.001,,,,,
24699,,385,0.8079917430877686,,,
24703,,385,,0.796118974685669,,
24703,,385,,,0.789219319820404,
24704,0.001,,,,,
24749,0.001,,,,,
24749,,386,0.7793370485305786,,,
24767,,386,,0.7960218191146851,,
24767,,386,,,0.7892277836799622,
24768,0.001,,,,,
24799,0.001,,,,,
24799,,387,0.7825451493263245,,,
24831,,387,,0.7962002158164978,,
24831,,387,,,0.7891379594802856,
24832,0.001,,,,,
24849,0.001,,,,,
24849,,388,0.7742536664009094,,,
24895,,388,,0.796805202960968,,
24895,,388,,,0.7894180417060852,
24896,0.001,,,,,
24899,0.001,,,,,
24899,,389,0.8058642745018005,,,
24949,0.001,,,,,
24949,,389,0.8053107857704163,,,
24959,,389,,0.7961042523384094,,
24959,,389,,,0.7899187803268433,
24960,0.001,,,,,
24999,0.001,,,,,
24999,,390,0.787100076675415,,,
25023,,390,,0.7960076928138733,,
25023,,390,,,0.7891507744789124,
25024,0.001,,,,,
25049,0.001,,,,,
25049,,391,0.7981609106063843,,,
25087,,391,,0.7959768176078796,,
25087,,391,,,0.7891207933425903,
25088,0.001,,,,,
25099,0.001,,,,,
25099,,392,0.7679117918014526,,,
25149,0.001,,,,,
25149,,392,0.8057878017425537,,,
25151,,392,,0.795953631401062,,
25151,,392,,,0.7890947461128235,
25152,0.001,,,,,
25199,0.001,,,,,
25199,,393,0.7977502346038818,,,
25215,,393,,0.7960168123245239,,
25215,,393,,,0.78913813829422,
25216,0.001,,,,,
25249,0.001,,,,,
25249,,394,0.7628273367881775,,,
25279,,394,,0.7959868311882019,,
25279,,394,,,0.7890906929969788,
25280,0.001,,,,,
25299,0.001,,,,,
25299,,395,0.7981759309768677,,,
25343,,395,,0.7960039377212524,,
25343,,395,,,0.7890908122062683,
25344,0.001,,,,,
25349,0.001,,,,,
25349,,396,0.7826970219612122,,,
25399,0.001,,,,,
25399,,396,0.7890260219573975,,,
25407,,396,,0.7967293858528137,,
25407,,396,,,0.7892019748687744,
25408,0.001,,,,,
25449,0.001,,,,,
25449,,397,0.7875564694404602,,,
25471,,397,,0.7960790395736694,,
25471,,397,,,0.7894117832183838,
25472,0.001,,,,,
25499,0.001,,,,,
25499,,398,0.8022634983062744,,,
25535,,398,,0.7959809899330139,,
25535,,398,,,0.7892059683799744,
25536,0.001,,,,,
25549,0.001,,,,,
25549,,399,0.7843165397644043,,,
25599,0.001,,,,,
25599,,399,0.7732009291648865,,,
25599,,399,,0.795943021774292,,
25599,,399,,,0.7891064882278442,
25600,0.001,,,,,
25649,0.001,,,,,
25649,,400,0.7888699769973755,,,
25663,,400,,0.7959445118904114,,
25663,,400,,,0.7891348004341125,
25664,0.001,,,,,
25699,0.001,,,,,
25699,,401,0.7940607070922852,,,
25727,,401,,0.7960872054100037,,
25727,,401,,,0.7892277836799622,
25728,0.001,,,,,
25749,0.001,,,,,
25749,,402,0.7968496084213257,,,
25791,,402,,0.7961074113845825,,
25791,,402,,,0.7891480922698975,
25792,0.001,,,,,
25799,0.001,,,,,
25799,,403,0.7805113792419434,,,
25849,0.001,,,,,
25849,,403,0.7859255075454712,,,
25855,,403,,0.7962262630462646,,
25855,,403,,,0.789409875869751,
25856,0.001,,,,,
25899,0.001,,,,,
25899,,404,0.762028694152832,,,
25919,,404,,0.7959848642349243,,
25919,,404,,,0.7893231511116028,
25920,0.001,,,,,
25949,0.001,,,,,
25949,,405,0.7906116843223572,,,
25983,,405,,0.7959822416305542,,
25983,,405,,,0.7891415953636169,
25984,0.001,,,,,
25999,0.001,,,,,
25999,,406,0.7770175337791443,,,
26047,,406,,0.7959632277488708,,
26047,,406,,,0.7891208529472351,
26048,0.001,,,,,
26049,0.001,,,,,
26049,,407,0.8022130727767944,,,
26099,0.001,,,,,
26099,,407,0.7843522429466248,,,
26111,,407,,0.7959534525871277,,
26111,,407,,,0.7891397476196289,
26112,0.001,,,,,
26149,0.001,,,,,
26149,,408,0.8062134981155396,,,
26175,,408,,0.7959335446357727,,
26175,,408,,,0.7890819907188416,
26176,0.001,,,,,
26199,0.001,,,,,
26199,,409,0.7911019921302795,,,
26239,,409,,0.7961384057998657,,
26239,,409,,,0.7891457080841064,
26240,0.001,,,,,
26249,0.001,,,,,
26249,,410,0.8052018284797668,,,
26299,0.001,,,,,
26299,,410,0.7799833416938782,,,
26303,,410,,0.7960667014122009,,
26303,,410,,,0.7896949052810669,
26304,0.001,,,,,
26349,0.001,,,,,
26349,,411,0.7654151916503906,,,
26367,,411,,0.7971035242080688,,
26367,,411,,,0.7893725633621216,
26368,0.001,,,,,
26399,0.001,,,,,
26399,,412,0.8046045303344727,,,
26431,,412,,0.7959713935852051,,
26431,,412,,,0.7893725037574768,
26432,0.001,,,,,
26449,0.001,,,,,
26449,,413,0.7916088104248047,,,
26495,,413,,0.7961944341659546,,
26495,,413,,,0.7895722389221191,
26496,0.001,,,,,
26499,0.001,,,,,
26499,,414,0.7952942252159119,,,
26549,0.001,,,,,
26549,,414,0.7836403846740723,,,
26559,,414,,0.795962393283844,,
26559,,414,,,0.7891843914985657,
26560,0.001,,,,,
26599,0.001,,,,,
26599,,415,0.8039902448654175,,,
26623,,415,,0.7959446907043457,,
26623,,415,,,0.7891181111335754,
26624,0.001,,,,,
26649,0.001,,,,,
26649,,416,0.7892311811447144,,,
26687,,416,,0.7959619164466858,,
26687,,416,,,0.7891141772270203,
26688,0.001,,,,,
26699,0.001,,,,,
26699,,417,0.7782114744186401,,,
26749,0.001,,,,,
26749,,417,0.7964118719100952,,,
26751,,417,,0.7959750890731812,,
26751,,417,,,0.789151132106781,
26752,0.001,,,,,
26799,0.001,,,,,
26799,,418,0.8001547455787659,,,
26815,,418,,0.7959334850311279,,
26815,,418,,,0.7891096472740173,
26816,0.001,,,,,
26849,0.001,,,,,
26849,,419,0.7896928191184998,,,
26879,,419,,0.7959496974945068,,
26879,,419,,,0.7890816330909729,
26880,0.001,,,,,
26899,0.001,,,,,
26899,,420,0.7992455959320068,,,
26943,,420,,0.796279788017273,,
26943,,420,,,0.7890994548797607,
26944,0.001,,,,,
26949,0.001,,,,,
26949,,421,0.7773104310035706,,,
26999,0.001,,,,,
26999,,421,0.7467881441116333,,,
27007,,421,,0.7961595058441162,,
27007,,421,,,0.7897923588752747,
27008,0.001,,,,,
27049,0.001,,,,,
27049,,422,0.7620137929916382,,,
27071,,422,,0.7959167957305908,,
27071,,422,,,0.7891606688499451,
27072,0.001,,,,,
27099,0.001,,,,,
27099,,423,0.7926298975944519,,,
27135,,423,,0.7959760427474976,,
27135,,423,,,0.7891076803207397,
27136,0.001,,,,,
27149,0.001,,,,,
27149,,424,0.7727530598640442,,,
27199,0.001,,,,,
27199,,424,0.7423484325408936,,,
27199,,424,,0.7959030866622925,,
27199,,424,,,0.7891052961349487,
27200,0.001,,,,,
27249,0.001,,,,,
27249,,425,0.8013700842857361,,,
27263,,425,,0.7959166765213013,,
27263,,425,,,0.7890847325325012,
27264,0.001,,,,,
27299,0.001,,,,,
27299,,426,0.7971879243850708,,,
27327,,426,,0.7959952354431152,,
27327,,426,,,0.7890823483467102,
27328,0.001,,,,,
27349,0.001,,,,,
27349,,427,0.7928985953330994,,,
27391,,427,,0.7960693836212158,,
27391,,427,,,0.7892450094223022,
27392,0.001,,,,,
27399,0.001,,,,,
27399,,428,0.7817806601524353,,,
27449,0.001,,,,,
27449,,428,0.7965657114982605,,,
27455,,428,,0.796114444732666,,
27455,,428,,,0.7891254425048828,
27456,0.001,,,,,
27499,0.001,,,,,
27499,,429,0.7578189373016357,,,
27519,,429,,0.796271026134491,,
27519,,429,,,0.7893864512443542,
27520,0.001,,,,,
27549,0.001,,,,,
27549,,430,0.7989067435264587,,,
27583,,430,,0.7959557771682739,,
27583,,430,,,0.7892900705337524,
27584,0.001,,,,,
27599,0.001,,,,,
27599,,431,0.7809478044509888,,,
27647,,431,,0.7960827350616455,,
27647,,431,,,0.7891198992729187,
27648,0.001,,,,,
27649,0.001,,,,,
27649,,432,0.8058043718338013,,,
27699,0.001,,,,,
27699,,432,0.7955188751220703,,,
27711,,432,,0.7959368824958801,,
27711,,432,,,0.7891888618469238,
27712,0.001,,,,,
27749,0.001,,,,,
27749,,433,0.7959941029548645,,,
27775,,433,,0.7960452437400818,,
27775,,433,,,0.7891343832015991,
27776,0.001,,,,,
27799,0.001,,,,,
27799,,434,0.7929866909980774,,,
27839,,434,,0.7959883213043213,,
27839,,434,,,0.789277195930481,
27840,0.001,,,,,
27849,0.001,,,,,
27849,,435,0.7799912691116333,,,
27899,0.001,,,,,
27899,,435,0.7783405184745789,,,
27903,,435,,0.7960149049758911,,
27903,,435,,,0.7892255783081055,
27904,0.001,,,,,
27949,0.001,,,,,
27949,,436,0.7676287293434143,,,
27967,,436,,0.7959577441215515,,
27967,,436,,,0.7891632318496704,
27968,0.001,,,,,
27999,0.001,,,,,
27999,,437,0.7952502369880676,,,
28031,,437,,0.7959797382354736,,
28031,,437,,,0.7893357276916504,
28032,0.001,,,,,
28049,0.001,,,,,
28049,,438,0.7878016233444214,,,
28095,,438,,0.7959319353103638,,
28095,,438,,,0.7890927195549011,
28096,0.001,,,,,
28099,0.001,,,,,
28099,,439,0.8018953800201416,,,
28149,0.001,,,,,
28149,,439,0.7730829119682312,,,
28159,,439,,0.7959587574005127,,
28159,,439,,,0.7890485525131226,
28160,0.001,,,,,
28199,0.001,,,,,
28199,,440,0.7983812689781189,,,
28223,,440,,0.796012282371521,,
28223,,440,,,0.7890396118164062,
28224,0.001,,,,,
28249,0.001,,,,,
28249,,441,0.7814404964447021,,,
28287,,441,,0.7960851192474365,,
28287,,441,,,0.7892497181892395,
28288,0.001,,,,,
28299,0.001,,,,,
28299,,442,0.7614701986312866,,,
28349,0.001,,,,,
28349,,442,0.8150373697280884,,,
28351,,442,,0.7959072589874268,,
28351,,442,,,0.7891413569450378,
28352,0.001,,,,,
28399,0.001,,,,,
28399,,443,0.7881249785423279,,,
28415,,443,,0.795966625213623,,
28415,,443,,,0.7890608310699463,
28416,0.001,,,,,
28449,0.001,,,,,
28449,,444,0.7566871643066406,,,
28479,,444,,0.7959759831428528,,
28479,,444,,,0.789161741733551,
28480,0.001,,,,,
28499,0.001,,,,,
28499,,445,0.7961239814758301,,,
28543,,445,,0.7961943745613098,,
28543,,445,,,0.7892097234725952,
28544,0.001,,,,,
28549,0.001,,,,,
28549,,446,0.7893839478492737,,,
28599,0.001,,,,,
28599,,446,0.7874768376350403,,,
28607,,446,,0.7959640026092529,,
28607,,446,,,0.7891701459884644,
28608,0.001,,,,,
28649,0.001,,,,,
28649,,447,0.7833229303359985,,,
28671,,447,,0.7959806323051453,,
28671,,447,,,0.7890273332595825,
28672,0.001,,,,,
28699,0.001,,,,,
28699,,448,0.7718139886856079,,,
28735,,448,,0.7959893941879272,,
28735,,448,,,0.7892935872077942,
28736,0.001,,,,,
28749,0.001,,,,,
28749,,449,0.7871139049530029,,,
28799,0.001,,,,,
28799,,449,0.8119868636131287,,,
28799,,449,,0.7959222793579102,,
28799,,449,,,0.7891021370887756,
28800,0.001,,,,,
28849,0.001,,,,,
28849,,450,0.7832647562026978,,,
28863,,450,,0.7959191203117371,,
28863,,450,,,0.789044201374054,
28864,0.001,,,,,
28899,0.001,,,,,
28899,,451,0.7969864010810852,,,
28927,,451,,0.7959288358688354,,
28927,,451,,,0.7890791296958923,
28928,0.001,,,,,
28949,0.001,,,,,
28949,,452,0.7973958849906921,,,
28991,,452,,0.7959138751029968,,
28991,,452,,,0.7890697121620178,
28992,0.001,,,,,
28999,0.001,,,,,
28999,,453,0.8058462738990784,,,
29049,0.001,,,,,
29049,,453,0.8174520134925842,,,
29055,,453,,0.7959918975830078,,
29055,,453,,,0.7890978455543518,
29056,0.001,,,,,
29099,0.001,,,,,
29099,,454,0.7839017510414124,,,
29119,,454,,0.7960817813873291,,
29119,,454,,,0.789786159992218,
29120,0.001,,,,,
29149,0.001,,,,,
29149,,455,0.768467366695404,,,
29183,,455,,0.7959163784980774,,
29183,,455,,,0.7890740036964417,
29184,0.001,,,,,
29199,0.001,,,,,
29199,,456,0.7647221088409424,,,
29247,,456,,0.7959057688713074,,
29247,,456,,,0.7890316247940063,
29248,0.001,,,,,
29249,0.001,,,,,
29249,,457,0.7886416912078857,,,
29299,0.001,,,,,
29299,,457,0.7735946774482727,,,
29311,,457,,0.7958937883377075,,
29311,,457,,,0.7890665531158447,
29312,0.001,,,,,
29349,0.001,,,,,
29349,,458,0.7935236692428589,,,
29375,,458,,0.7959346175193787,,
29375,,458,,,0.7890823483467102,
29376,0.001,,,,,
29399,0.001,,,,,
29399,,459,0.7828724384307861,,,
29439,,459,,0.7959352731704712,,
29439,,459,,,0.789142906665802,
29440,0.001,,,,,
29449,0.001,,,,,
29449,,460,0.7829770445823669,,,
29499,0.001,,,,,
29499,,460,0.7631548643112183,,,
29503,,460,,0.7962160706520081,,
29503,,460,,,0.7891374230384827,
29504,0.001,,,,,
29549,0.001,,,,,
29549,,461,0.7906628847122192,,,
29567,,461,,0.7959712147712708,,
29567,,461,,,0.7891450524330139,
29568,0.001,,,,,
29599,0.001,,,,,
29599,,462,0.7816063165664673,,,
29631,,462,,0.7959297895431519,,
29631,,462,,,0.7890709042549133,
29632,0.001,,,,,
29649,0.001,,,,,
29649,,463,0.7856268286705017,,,
29695,,463,,0.795932948589325,,
29695,,463,,,0.7890807390213013,
29696,0.001,,,,,
29699,0.001,,,,,
29699,,464,0.7674643397331238,,,
29749,0.001,,,,,
29749,,464,0.8010385036468506,,,
29759,,464,,0.7959883809089661,,
29759,,464,,,0.7890531420707703,
29760,0.001,,,,,
29799,0.001,,,,,
29799,,465,0.8186593651771545,,,
29823,,465,,0.7958799004554749,,
29823,,465,,,0.7890178561210632,
29824,0.001,,,,,
29849,0.001,,,,,
29849,,466,0.8124945759773254,,,
29887,,466,,0.7959787249565125,,
29887,,466,,,0.7890591025352478,
29888,0.001,,,,,
29899,0.001,,,,,
29899,,467,0.7928873300552368,,,
29949,0.001,,,,,
29949,,467,0.8217957615852356,,,
29951,,467,,0.7959997653961182,,
29951,,467,,,0.7891760468482971,
29952,0.001,,,,,
29999,0.001,,,,,
29999,,468,0.7965513467788696,,,
30015,,468,,0.7960671186447144,,
30015,,468,,,0.7890543937683105,
30016,0.001,,,,,
30049,0.001,,,,,
30049,,469,0.7964531183242798,,,
30079,,469,,0.7960002422332764,,
30079,,469,,,0.789283812046051,
30080,0.001,,,,,
30099,0.001,,,,,
30099,,470,0.7987231612205505,,,
30143,,470,,0.7960693836212158,,
30143,,470,,,0.7892102599143982,
30144,0.001,,,,,
30149,0.001,,,,,
30149,,471,0.7438008785247803,,,
30199,0.001,,,,,
30199,,471,0.7936998009681702,,,
30207,,471,,0.7959296107292175,,
30207,,471,,,0.7890906929969788,
30208,0.001,,,,,
30249,0.001,,,,,
30249,,472,0.7910201549530029,,,
30271,,472,,0.7960315346717834,,
30271,,472,,,0.7890422940254211,
30272,0.001,,,,,
30299,0.001,,,,,
30299,,473,0.7979369759559631,,,
30335,,473,,0.7961029410362244,,
30335,,473,,,0.7891106009483337,
30336,0.001,,,,,
30349,0.001,,,,,
30349,,474,0.7930938005447388,,,
30399,0.001,,,,,
30399,,474,0.8041727542877197,,,
30399,,474,,0.7958968281745911,,
30399,,474,,,0.7890816330909729,
30400,0.001,,,,,
30449,0.001,,,,,
30449,,475,0.7937783002853394,,,
30463,,475,,0.795875608921051,,
30463,,475,,,0.7889881730079651,
30464,0.001,,,,,
30499,0.001,,,,,
30499,,476,0.8097572326660156,,,
30527,,476,,0.796953558921814,,
30527,,476,,,0.7896808385848999,
30528,0.001,,,,,
30549,0.001,,,,,
30549,,477,0.755221962928772,,,
30591,,477,,0.7959927916526794,,
30591,,477,,,0.789503812789917,
30592,0.001,,,,,
30599,0.001,,,,,
30599,,478,0.7878201007843018,,,
30649,0.001,,,,,
30649,,478,0.7834398746490479,,,
30655,,478,,0.7958720922470093,,
30655,,478,,,0.7890340685844421,
30656,0.001,,,,,
30699,0.001,,,,,
30699,,479,0.7897247076034546,,,
30719,,479,,0.7959050536155701,,
30719,,479,,,0.789029061794281,
30720,0.001,,,,,
30749,0.001,,,,,
30749,,480,0.7692533135414124,,,
30783,,480,,0.7959188222885132,,
30783,,480,,,0.7890424728393555,
30784,0.001,,,,,
30799,0.001,,,,,
30799,,481,0.7641225457191467,,,
30847,,481,,0.7959741950035095,,
30847,,481,,,0.7891144156455994,
30848,0.001,,,,,
30849,0.001,,,,,
30849,,482,0.8166266679763794,,,
30899,0.001,,,,,
30899,,482,0.7894982695579529,,,
30911,,482,,0.7958704233169556,,
30911,,482,,,0.789158284664154,
30912,0.001,,,,,
30949,0.001,,,,,
30949,,483,0.7850344181060791,,,
30975,,483,,0.7964105010032654,,
30975,,483,,,0.7891060709953308,
30976,0.001,,,,,
30999,0.001,,,,,
30999,,484,0.7757788300514221,,,
31039,,484,,0.7958909869194031,,
31039,,484,,,0.7891600728034973,
31040,0.001,,,,,
31049,0.001,,,,,
31049,,485,0.7822417616844177,,,
31099,0.001,,,,,
31099,,485,0.7862846851348877,,,
31103,,485,,0.795906662940979,,
