lr-Adam,train_loss_step,step,epoch,val_loss,train_loss_epoch,test_loss
,,20543,320,0.01036107912659645,,
,,20543,320,,0.010798444971442223,
0.001,,20544,,,,
0.001,,20549,,,,
,0.010742300190031528,20549,321,,,
0.001,,20599,,,,
,0.010967928916215897,20599,321,,,
,,20607,321,0.010386815294623375,,
,,20607,321,,0.01074935868382454,
0.001,,20608,,,,
0.001,,20649,,,,
,0.010409122332930565,20649,322,,,
,,20671,322,0.010568832978606224,,
,,20671,322,,0.010586464777588844,
0.001,,20672,,,,
0.001,,20699,,,,
,0.010214780457317829,20699,323,,,
,,20735,323,0.010186489671468735,,
,,20735,323,,0.010659078136086464,
0.001,,20736,,,,
0.001,,20749,,,,
,0.009965039789676666,20749,324,,,
0.001,,20799,,,,
,0.010653696022927761,20799,324,,,
,,20799,324,0.010581303387880325,,
,,20799,324,,0.01059390977025032,
0.001,,20800,,,,
0.001,,20849,,,,
,0.010722247883677483,20849,325,,,
,,20863,325,0.010413906536996365,,
,,20863,325,,0.01050442922860384,
0.001,,20864,,,,
0.001,,20899,,,,
,0.010326709598302841,20899,326,,,
,,20927,326,0.01017411146312952,,
,,20927,326,,0.010877826251089573,
0.001,,20928,,,,
0.001,,20949,,,,
,0.010568255558609962,20949,327,,,
,,20991,327,0.010355928912758827,,
,,20991,327,,0.0106351338326931,
0.001,,20992,,,,
0.001,,20999,,,,
,0.011426419019699097,20999,328,,,
0.001,,21049,,,,
,0.009851035661995411,21049,328,,,
,,21055,328,0.010575760155916214,,
,,21055,328,,0.010554762557148933,
0.001,,21056,,,,
0.001,,21099,,,,
,0.01098218560218811,21099,329,,,
,,21119,329,0.011715465225279331,,
,,21119,329,,0.010502640157938004,
0.001,,21120,,,,
0.001,,21149,,,,
,0.009963047690689564,21149,330,,,
,,21183,330,0.010184386745095253,,
,,21183,330,,0.010815422050654888,
0.001,,21184,,,,
0.001,,21199,,,,
,0.010300932452082634,21199,331,,,
,,21247,331,0.010391195304691792,,
,,21247,331,,0.01071434561163187,
0.001,,21248,,,,
0.001,,21249,,,,
,0.01031079888343811,21249,332,,,
0.001,,21299,,,,
,0.010650873184204102,21299,332,,,
,,21311,332,0.010954663157463074,,
,,21311,332,,0.01039249449968338,
0.001,,21312,,,,
0.001,,21349,,,,
,0.010332990437746048,21349,333,,,
,,21375,333,0.010052337311208248,,
,,21375,333,,0.01058463379740715,
0.001,,21376,,,,
0.001,,21399,,,,
,0.010675054043531418,21399,334,,,
,,21439,334,0.01062499824911356,,
,,21439,334,,0.01074139028787613,
0.001,,21440,,,,
0.001,,21449,,,,
,0.01065059844404459,21449,335,,,
0.001,,21499,,,,
,0.009867706336081028,21499,335,,,
,,21503,335,0.010467056185007095,,
,,21503,335,,0.01084907352924347,
0.001,,21504,,,,
0.001,,21549,,,,
,0.010944337584078312,21549,336,,,
,,21567,336,0.011086475104093552,,
,,21567,336,,0.010677026584744453,
0.001,,21568,,,,
0.001,,21599,,,,
,0.010876924730837345,21599,337,,,
,,21631,337,0.010330913588404655,,
,,21631,337,,0.010467927902936935,
0.001,,21632,,,,
0.001,,21649,,,,
,0.010277525521814823,21649,338,,,
,,21695,338,0.011088632978498936,,
,,21695,338,,0.01050768606364727,
0.001,,21696,,,,
0.001,,21699,,,,
,0.01084612961858511,21699,339,,,
0.001,,21749,,,,
,0.010022894479334354,21749,339,,,
,,21759,339,0.010422619991004467,,
,,21759,339,,0.010907504707574844,
0.001,,21760,,,,
0.001,,21799,,,,
,0.010758040472865105,21799,340,,,
,,21823,340,0.010641993954777718,,
,,21823,340,,0.010626065544784069,
0.001,,21824,,,,
0.001,,21849,,,,
,0.01097836159169674,21849,341,,,
,,21887,341,0.010121355764567852,,
,,21887,341,,0.0104685602709651,
0.001,,21888,,,,
0.001,,21899,,,,
,0.010601945221424103,21899,342,,,
0.001,,21949,,,,
,0.010511846281588078,21949,342,,,
,,21951,342,0.0100721325725317,,
,,21951,342,,0.010530713014304638,
0.001,,21952,,,,
0.001,,21999,,,,
,0.01042137946933508,21999,343,,,
,,22015,343,0.01032028254121542,,
,,22015,343,,0.010458765551447868,
0.001,,22016,,,,
0.001,,22049,,,,
,0.010107234120368958,22049,344,,,
,,22079,344,0.010291838087141514,,
,,22079,344,,0.010410301387310028,
0.001,,22080,,,,
0.001,,22099,,,,
,0.010215834714472294,22099,345,,,
,,22143,345,0.01054026372730732,,
,,22143,345,,0.010416246019303799,
0.001,,22144,,,,
0.001,,22149,,,,
,0.009463387541472912,22149,346,,,
0.001,,22199,,,,
,0.01061528641730547,22199,346,,,
,,22207,346,0.010320321656763554,,
,,22207,346,,0.010558231733739376,
0.001,,22208,,,,
0.001,,22249,,,,
,0.010419009253382683,22249,347,,,
,,22271,347,0.010264242999255657,,
,,22271,347,,0.010537061840295792,
0.001,,22272,,,,
0.001,,22299,,,,
,0.010403700172901154,22299,348,,,
,,22335,348,0.010296863503754139,,
,,22335,348,,0.01047645602375269,
0.001,,22336,,,,
0.001,,22349,,,,
,0.009901809506118298,22349,349,,,
0.001,,22399,,,,
,0.010560278780758381,22399,349,,,
,,22399,349,0.010436423122882843,,
,,22399,349,,0.010700003243982792,
0.001,,22400,,,,
0.001,,22449,,,,
,0.010011072270572186,22449,350,,,
,,22463,350,0.010060190223157406,,
,,22463,350,,0.010704491287469864,
0.001,,22464,,,,
0.001,,22499,,,,
,0.01112453918904066,22499,351,,,
,,22527,351,0.010238670744001865,,
,,22527,351,,0.010828440077602863,
0.001,,22528,,,,
0.001,,22549,,,,
,0.009939187206327915,22549,352,,,
,,22591,352,0.010657495819032192,,
,,22591,352,,0.010321329347789288,
0.001,,22592,,,,
0.001,,22599,,,,
,0.009553392417728901,22599,353,,,
0.001,,22649,,,,
,0.01017687376588583,22649,353,,,
,,22655,353,0.010695270262658596,,
,,22655,353,,0.01027937512844801,
0.001,,22656,,,,
0.001,,22699,,,,
,0.010789500549435616,22699,354,,,
,,22719,354,0.010007493197917938,,
,,22719,354,,0.010553255677223206,
0.001,,22720,,,,
0.001,,22749,,,,
,0.010650116950273514,22749,355,,,
,,22783,355,0.009918865747749805,,
,,22783,355,,0.010342590510845184,
0.001,,22784,,,,
0.001,,22799,,,,
,0.010260217823088169,22799,356,,,
,,22847,356,0.011077162809669971,,
,,22847,356,,0.01050161849707365,
0.001,,22848,,,,
0.001,,22849,,,,
,0.010426116175949574,22849,357,,,
0.001,,22899,,,,
,0.009555884636938572,22899,357,,,
,,22911,357,0.010652277618646622,,
,,22911,357,,0.010600941255688667,
0.001,,22912,,,,
0.001,,22949,,,,
,0.01128586009144783,22949,358,,,
,,22975,358,0.01033085212111473,,
,,22975,358,,0.010503056459128857,
0.001,,22976,,,,
0.001,,22999,,,,
,0.011260896921157837,22999,359,,,
,,23039,359,0.009973273612558842,,
,,23039,359,,0.010505354031920433,
0.001,,23040,,,,
0.001,,23049,,,,
,0.011418439447879791,23049,360,,,
0.001,,23099,,,,
,0.009589340537786484,23099,360,,,
,,23103,360,0.010783948935568333,,
,,23103,360,,0.010518941096961498,
0.001,,23104,,,,
0.001,,23149,,,,
,0.010184318758547306,23149,361,,,
,,23167,361,0.010874231345951557,,
,,23167,361,,0.010552126914262772,
0.001,,23168,,,,
0.001,,23199,,,,
,0.010657020844519138,23199,362,,,
,,23231,362,0.010083694010972977,,
,,23231,362,,0.010246770456433296,
0.001,,23232,,,,
0.001,,23249,,,,
,0.010011671110987663,23249,363,,,
,,23295,363,0.00997995212674141,,
,,23295,363,,0.010454019531607628,
0.001,,23296,,,,
0.001,,23299,,,,
,0.009640516713261604,23299,364,,,
0.001,,23349,,,,
,0.011215955950319767,23349,364,,,
,,23359,364,0.01073236484080553,,
,,23359,364,,0.010328101925551891,
0.001,,23360,,,,
0.001,,23399,,,,
,0.010577769950032234,23399,365,,,
,,23423,365,0.010167082771658897,,
,,23423,365,,0.010726114735007286,
0.001,,23424,,,,
0.001,,23449,,,,
,0.01042496133595705,23449,366,,,
,,23487,366,0.01058558002114296,,
,,23487,366,,0.010389024391770363,
0.001,,23488,,,,
0.001,,23499,,,,
,0.011613832786679268,23499,367,,,
0.001,,23549,,,,
,0.010305031202733517,23549,367,,,
,,23551,367,0.01011745072901249,,
,,23551,367,,0.010824836790561676,
0.001,,23552,,,,
0.001,,23599,,,,
,0.011449073441326618,23599,368,,,
,,23615,368,0.010560537688434124,,
,,23615,368,,0.010681656189262867,
0.001,,23616,,,,
0.001,,23649,,,,
,0.010494274087250233,23649,369,,,
,,23679,369,0.009869362227618694,,
,,23679,369,,0.010171853937208652,
0.001,,23680,,,,
0.001,,23699,,,,
,0.010069701820611954,23699,370,,,
,,23743,370,0.010145660489797592,,
,,23743,370,,0.010234796442091465,
0.001,,23744,,,,
0.001,,23749,,,,
,0.009479098953306675,23749,371,,,
0.001,,23799,,,,
,0.01018915232270956,23799,371,,,
,,23807,371,0.010071014054119587,,
,,23807,371,,0.01036165188997984,
0.001,,23808,,,,
0.001,,23849,,,,
,0.009272273629903793,23849,372,,,
,,23871,372,0.009828804060816765,,
,,23871,372,,0.010164627805352211,
0.001,,23872,,,,
0.001,,23899,,,,
,0.009986646473407745,23899,373,,,
,,23935,373,0.010058056563138962,,
,,23935,373,,0.010432835668325424,
0.001,,23936,,,,
0.001,,23949,,,,
,0.01006176508963108,23949,374,,,
0.001,,23999,,,,
,0.011150428093969822,23999,374,,,
,,23999,374,0.010187041014432907,,
,,23999,374,,0.010341228917241096,
0.001,,24000,,,,
0.001,,24049,,,,
,0.010709473863244057,24049,375,,,
,,24063,375,0.01042493898421526,,
,,24063,375,,0.010486477054655552,
0.001,,24064,,,,
0.001,,24099,,,,
,0.010055530816316605,24099,376,,,
,,24127,376,0.010176021605730057,,
,,24127,376,,0.010320556350052357,
0.001,,24128,,,,
0.001,,24149,,,,
,0.009766347706317902,24149,377,,,
,,24191,377,0.010107648558914661,,
,,24191,377,,0.010251397266983986,
0.001,,24192,,,,
0.001,,24199,,,,
,0.009625923819839954,24199,378,,,
0.001,,24249,,,,
,0.010563083924353123,24249,378,,,
,,24255,378,0.010508082807064056,,
,,24255,378,,0.010501524433493614,
0.001,,24256,,,,
0.001,,24299,,,,
,0.009375260211527348,24299,379,,,
,,24319,379,0.009995931759476662,,
,,24319,379,,0.0104080094024539,
0.001,,24320,,,,
0.001,,24349,,,,
,0.01074287574738264,24349,380,,,
,,24383,380,0.011475791223347187,,
,,24383,380,,0.010918771848082542,
0.001,,24384,,,,
0.001,,24399,,,,
,0.00977730005979538,24399,381,,,
,,24447,381,0.010141292586922646,,
,,24447,381,,0.010296265594661236,
0.001,,24448,,,,
0.001,,24449,,,,
,0.009558706544339657,24449,382,,,
0.001,,24499,,,,
,0.010744499042630196,24499,382,,,
,,24511,382,0.01089979987591505,,
,,24511,382,,0.010351584292948246,
0.001,,24512,,,,
0.001,,24549,,,,
,0.010599295608699322,24549,383,,,
,,24575,383,0.010158495977520943,,
,,24575,383,,0.010314918123185635,
0.001,,24576,,,,
0.001,,24599,,,,
,0.010737783275544643,24599,384,,,
,,24639,384,0.01001072395592928,,
,,24639,384,,0.010173444636166096,
0.001,,24640,,,,
0.001,,24649,,,,
,0.01000483799725771,24649,385,,,
0.001,,24699,,,,
,0.010874000377953053,24699,385,,,
,,24703,385,0.010406671091914177,,
,,24703,385,,0.010402027517557144,
0.001,,24704,,,,
0.001,,24749,,,,
,0.010100212879478931,24749,386,,,
,,24767,386,0.010402372106909752,,
,,24767,386,,0.010409829206764698,
0.001,,24768,,,,
0.001,,24799,,,,
,0.01018993929028511,24799,387,,,
,,24831,387,0.010426180437207222,,
,,24831,387,,0.010289127938449383,
0.001,,24832,,,,
0.001,,24849,,,,
,0.010042451322078705,24849,388,,,
,,24895,388,0.010118703357875347,,
,,24895,388,,0.01037732232362032,
0.001,,24896,,,,
0.001,,24899,,,,
,0.010055677965283394,24899,389,,,
0.001,,24949,,,,
,0.009640589356422424,24949,389,,,
,,24959,389,0.010250616818666458,,
,,24959,389,,0.010255168192088604,
0.001,,24960,,,,
0.001,,24999,,,,
,0.009795482270419598,24999,390,,,
,,25023,390,0.010063599795103073,,
,,25023,390,,0.010308371856808662,
0.001,,25024,,,,
0.001,,25049,,,,
,0.010312262922525406,25049,391,,,
,,25087,391,0.009877094067633152,,
,,25087,391,,0.010398775339126587,
0.001,,25088,,,,
0.001,,25099,,,,
,0.010274025611579418,25099,392,,,
0.001,,25149,,,,
,0.010798223316669464,25149,392,,,
,,25151,392,0.00988117977976799,,
,,25151,392,,0.010346378199756145,
0.001,,25152,,,,
0.001,,25199,,,,
,0.011660237796604633,25199,393,,,
,,25215,393,0.01015180628746748,,
,,25215,393,,0.01042200904339552,
0.001,,25216,,,,
0.001,,25249,,,,
,0.010404431261122227,25249,394,,,
,,25279,394,0.009804115630686283,,
,,25279,394,,0.010205873288214207,
0.001,,25280,,,,
0.001,,25299,,,,
,0.010080033913254738,25299,395,,,
,,25343,395,0.012903363443911076,,
,,25343,395,,0.010165156796574593,
0.001,,25344,,,,
0.001,,25349,,,,
,0.01069620717316866,25349,396,,,
0.001,,25399,,,,
,0.010354552417993546,25399,396,,,
,,25407,396,0.009720208123326302,,
,,25407,396,,0.010576372966170311,
0.001,,25408,,,,
0.001,,25449,,,,
,0.012535627000033855,25449,397,,,
,,25471,397,0.009962243027985096,,
,,25471,397,,0.01059679314494133,
0.001,,25472,,,,
0.001,,25499,,,,
,0.01045027282088995,25499,398,,,
,,25535,398,0.010239217430353165,,
,,25535,398,,0.010182948783040047,
0.001,,25536,,,,
0.001,,25549,,,,
,0.010585357435047626,25549,399,,,
0.001,,25599,,,,
,0.011323950253427029,25599,399,,,
,,25599,399,0.011707941070199013,,
,,25599,399,,0.010288489051163197,
0.001,,25600,,,,
0.001,,25649,,,,
,0.010545711033046246,25649,400,,,
,,25663,400,0.00983497966080904,,
,,25663,400,,0.010365503840148449,
0.001,,25664,,,,
0.001,,25699,,,,
,0.009367691352963448,25699,401,,,
,,25727,401,0.009692973457276821,,
,,25727,401,,0.01020793616771698,
0.001,,25728,,,,
0.001,,25749,,,,
,0.010430770926177502,25749,402,,,
,,25791,402,0.010127276182174683,,
,,25791,402,,0.010258156806230545,
0.001,,25792,,,,
0.001,,25799,,,,
,0.009545416571199894,25799,403,,,
0.001,,25849,,,,
,0.009756548330187798,25849,403,,,
,,25855,403,0.010351387783885002,,
,,25855,403,,0.01021917536854744,
0.001,,25856,,,,
0.001,,25899,,,,
,0.010459640063345432,25899,404,,,
,,25919,404,0.009622680954635143,,
,,25919,404,,0.010214973241090775,
0.001,,25920,,,,
0.001,,25949,,,,
,0.010755753144621849,25949,405,,,
,,25983,405,0.010043087415397167,,
,,25983,405,,0.01003588642925024,
0.001,,25984,,,,
0.001,,25999,,,,
,0.009532974101603031,25999,406,,,
,,26047,406,0.010621781460940838,,
,,26047,406,,0.010209659114480019,
0.001,,26048,,,,
0.001,,26049,,,,
,0.010815633460879326,26049,407,,,
0.001,,26099,,,,
,0.010478200390934944,26099,407,,,
,,26111,407,0.00997154414653778,,
,,26111,407,,0.010401216335594654,
0.001,,26112,,,,
0.001,,26149,,,,
,0.00966469757258892,26149,408,,,
,,26175,408,0.010358264669775963,,
,,26175,408,,0.010162289254367352,
0.001,,26176,,,,
0.001,,26199,,,,
,0.010441475547850132,26199,409,,,
,,26239,409,0.009932479821145535,,
,,26239,409,,0.010283430106937885,
0.001,,26240,,,,
0.001,,26249,,,,
,0.010437371209263802,26249,410,,,
0.001,,26299,,,,
,0.01081803161650896,26299,410,,,
,,26303,410,0.010087353177368641,,
,,26303,410,,0.010142428800463676,
0.001,,26304,,,,
0.001,,26349,,,,
,0.010661222040653229,26349,411,,,
,,26367,411,0.010269802995026112,,
,,26367,411,,0.010187627747654915,
0.001,,26368,,,,
0.001,,26399,,,,
,0.009836113080382347,26399,412,,,
,,26431,412,0.01014641858637333,,
,,26431,412,,0.010117918252944946,
0.001,,26432,,,,
0.001,,26449,,,,
,0.009435388259589672,26449,413,,,
,,26495,413,0.009870869107544422,,
,,26495,413,,0.010158481076359749,
0.001,,26496,,,,
0.001,,26499,,,,
,0.011483006179332733,26499,414,,,
0.001,,26549,,,,
,0.010800148360431194,26549,414,,,
,,26559,414,0.009754594415426254,,
,,26559,414,,0.010310055688023567,
0.001,,26560,,,,
0.001,,26599,,,,
,0.009919745847582817,26599,415,,,
,,26623,415,0.010435661301016808,,
,,26623,415,,0.010389655828475952,
0.001,,26624,,,,
0.001,,26649,,,,
,0.009706880897283554,26649,416,,,
,,26687,416,0.010037479922175407,,
,,26687,416,,0.01003328524529934,
0.001,,26688,,,,
0.001,,26699,,,,
,0.01094461977481842,26699,417,,,
0.001,,26749,,,,
,0.01155905146151781,26749,417,,,
,,26751,417,0.010013774037361145,,
,,26751,417,,0.010174877941608429,
0.001,,26752,,,,
0.001,,26799,,,,
,0.010062274523079395,26799,418,,,
,,26815,418,0.01010772306472063,,
,,26815,418,,0.010130772367119789,
0.001,,26816,,,,
0.001,,26849,,,,
,0.010377812199294567,26849,419,,,
,,26879,419,0.010254270397126675,,
,,26879,419,,0.010062371380627155,
0.001,,26880,,,,
0.001,,26899,,,,
,0.009520547464489937,26899,420,,,
,,26943,420,0.009909935295581818,,
,,26943,420,,0.010278533212840557,
0.001,,26944,,,,
0.001,,26949,,,,
,0.010338186286389828,26949,421,,,
0.001,,26999,,,,
,0.011957937851548195,26999,421,,,
,,27007,421,0.009838787838816643,,
,,27007,421,,0.010111824609339237,
0.001,,27008,,,,
0.001,,27049,,,,
,0.009589076042175293,27049,422,,,
,,27071,422,0.00963632669299841,,
,,27071,422,,0.010133416391909122,
0.001,,27072,,,,
0.001,,27099,,,,
,0.01044232863932848,27099,423,,,
,,27135,423,0.00999464001506567,,
,,27135,423,,0.010248344391584396,
0.001,,27136,,,,
0.001,,27149,,,,
,0.009788385592401028,27149,424,,,
0.001,,27199,,,,
,0.009986547753214836,27199,424,,,
,,27199,424,0.010419821366667747,,
,,27199,424,,0.010199709795415401,
0.001,,27200,,,,
0.001,,27249,,,,
,0.011074082925915718,27249,425,,,
,,27263,425,0.011228574439883232,,
,,27263,425,,0.010417635552585125,
0.001,,27264,,,,
0.001,,27299,,,,
,0.010068167001008987,27299,426,,,
,,27327,426,0.009959453716874123,,
,,27327,426,,0.010507126338779926,
0.001,,27328,,,,
0.001,,27349,,,,
,0.009847791865468025,27349,427,,,
,,27391,427,0.009760108776390553,,
,,27391,427,,0.010470038279891014,
0.001,,27392,,,,
0.001,,27399,,,,
,0.009282124228775501,27399,428,,,
0.001,,27449,,,,
,0.009825937449932098,27449,428,,,
,,27455,428,0.009816327132284641,,
,,27455,428,,0.00975324772298336,
0.001,,27456,,,,
0.001,,27499,,,,
,0.009723794646561146,27499,429,,,
,,27519,429,0.009724953211843967,,
,,27519,429,,0.010013866238296032,
0.001,,27520,,,,
0.001,,27549,,,,
,0.009685409255325794,27549,430,,,
,,27583,430,0.009667434729635715,,
,,27583,430,,0.010159299708902836,
0.001,,27584,,,,
0.001,,27599,,,,
,0.009088515304028988,27599,431,,,
,,27647,431,0.010426289401948452,,
,,27647,431,,0.009902549907565117,
0.001,,27648,,,,
0.001,,27649,,,,
,0.010194573551416397,27649,432,,,
0.001,,27699,,,,
,0.010388273745775223,27699,432,,,
,,27711,432,0.009657584130764008,,
,,27711,432,,0.010414067655801773,
0.001,,27712,,,,
0.001,,27749,,,,
,0.009946081787347794,27749,433,,,
,,27775,433,0.010451213456690311,,
,,27775,433,,0.010124275460839272,
0.001,,27776,,,,
0.001,,27799,,,,
,0.010304605588316917,27799,434,,,
,,27839,434,0.009839402511715889,,
,,27839,434,,0.010000252164900303,
0.001,,27840,,,,
0.001,,27849,,,,
,0.009694735519587994,27849,435,,,
0.001,,27899,,,,
,0.0094832181930542,27899,435,,,
,,27903,435,0.010092233307659626,,
,,27903,435,,0.010023646987974644,
0.001,,27904,,,,
0.001,,27949,,,,
,0.010248026810586452,27949,436,,,
,,27967,436,0.010562976822257042,,
,,27967,436,,0.010026519186794758,
0.001,,27968,,,,
0.001,,27999,,,,
,0.010679065249860287,27999,437,,,
,,28031,437,0.009860572405159473,,
,,28031,437,,0.010043444111943245,
0.001,,28032,,,,
0.001,,28049,,,,
,0.010093975812196732,28049,438,,,
,,28095,438,0.009571644477546215,,
,,28095,438,,0.010115271434187889,
0.001,,28096,,,,
0.001,,28099,,,,
,0.01099193561822176,28099,439,,,
0.001,,28149,,,,
,0.00970557052642107,28149,439,,,
,,28159,439,0.010355236940085888,,
,,28159,439,,0.010006836615502834,
0.001,,28160,,,,
0.001,,28199,,,,
,0.010464356280863285,28199,440,,,
,,28223,440,0.00997187476605177,,
,,28223,440,,0.01025183405727148,
0.001,,28224,,,,
0.001,,28249,,,,
,0.01202770322561264,28249,441,,,
,,28287,441,0.009720959700644016,,
,,28287,441,,0.010459785349667072,
0.001,,28288,,,,
0.001,,28299,,,,
,0.009655714966356754,28299,442,,,
0.001,,28349,,,,
,0.009854472242295742,28349,442,,,
,,28351,442,0.009791089221835136,,
,,28351,442,,0.009983758442103863,
0.001,,28352,,,,
0.001,,28399,,,,
,0.010120438411831856,28399,443,,,
,,28415,443,0.009838324040174484,,
,,28415,443,,0.009876594878733158,
0.001,,28416,,,,
0.001,,28449,,,,
,0.00926801934838295,28449,444,,,
,,28479,444,0.009530666284263134,,
,,28479,444,,0.010192501358687878,
0.001,,28480,,,,
0.001,,28499,,,,
,0.009692339226603508,28499,445,,,
,,28543,445,0.009488114155828953,,
,,28543,445,,0.010285725817084312,
0.001,,28544,,,,
0.001,,28549,,,,
,0.010018697939813137,28549,446,,,
0.001,,28599,,,,
,0.011188016273081303,28599,446,,,
,,28607,446,0.010885211639106274,,
,,28607,446,,0.010102280415594578,
0.001,,28608,,,,
0.001,,28649,,,,
,0.009910349734127522,28649,447,,,
,,28671,447,0.009571495465934277,,
,,28671,447,,0.010219796560704708,
0.001,,28672,,,,
0.001,,28699,,,,
,0.01089147012680769,28699,448,,,
,,28735,448,0.00971690472215414,,
,,28735,448,,0.0100222397595644,
0.001,,28736,,,,
0.001,,28749,,,,
,0.009495663456618786,28749,449,,,
0.001,,28799,,,,
,0.009240340441465378,28799,449,,,
,,28799,449,0.009454980492591858,,
,,28799,449,,0.009807034395635128,
0.001,,28800,,,,
0.001,,28849,,,,
,0.009536540135741234,28849,450,,,
,,28863,450,0.009515486657619476,,
,,28863,450,,0.009820995852351189,
0.001,,28864,,,,
0.001,,28899,,,,
,0.011082032695412636,28899,451,,,
,,28927,451,0.010189157910645008,,
,,28927,451,,0.010090475901961327,
0.001,,28928,,,,
0.001,,28949,,,,
,0.010124512016773224,28949,452,,,
,,28991,452,0.009786320850253105,,
,,28991,452,,0.010052273981273174,
0.001,,28992,,,,
0.001,,28999,,,,
,0.009678985923528671,28999,453,,,
0.001,,29049,,,,
,0.00897122547030449,29049,453,,,
,,29055,453,0.010103229433298111,,
,,29055,453,,0.010143648833036423,
0.001,,29056,,,,
0.001,,29099,,,,
,0.009792422875761986,29099,454,,,
,,29119,454,0.010583296418190002,,
,,29119,454,,0.010075083933770657,
0.001,,29120,,,,
0.001,,29149,,,,
,0.009780977852642536,29149,455,,,
,,29183,455,0.010257081128656864,,
,,29183,455,,0.010415912605822086,
0.001,,29184,,,,
0.001,,29199,,,,
,0.01002500019967556,29199,456,,,
,,29247,456,0.009611055254936218,,
,,29247,456,,0.010940352454781532,
0.001,,29248,,,,
0.001,,29249,,,,
,0.00964293722063303,29249,457,,,
0.001,,29299,,,,
,0.009828511625528336,29299,457,,,
,,29311,457,0.010092980228364468,,
,,29311,457,,0.00997139886021614,
0.001,,29312,,,,
0.001,,29349,,,,
,0.0104067986831069,29349,458,,,
,,29375,458,0.009613942354917526,,
,,29375,458,,0.010086067952215672,
0.001,,29376,,,,
0.001,,29399,,,,
,0.009761289693415165,29399,459,,,
,,29439,459,0.009791960939764977,,
,,29439,459,,0.009771458804607391,
0.001,,29440,,,,
0.001,,29449,,,,
,0.009943370707333088,29449,460,,,
0.001,,29499,,,,
,0.011318827047944069,29499,460,,,
,,29503,460,0.00980813056230545,,
,,29503,460,,0.010025668889284134,
0.001,,29504,,,,
0.001,,29549,,,,
,0.009650819934904575,29549,461,,,
,,29567,461,0.009932277724146843,,
,,29567,461,,0.00996137224137783,
0.001,,29568,,,,
0.001,,29599,,,,
,0.009614172391593456,29599,462,,,
,,29631,462,0.009637074545025826,,
,,29631,462,,0.009777821600437164,
0.001,,29632,,,,
0.001,,29649,,,,
,0.009713450446724892,29649,463,,,
,,29695,463,0.009926174767315388,,
,,29695,463,,0.00983325857669115,
0.001,,29696,,,,
0.001,,29699,,,,
,0.009648228995501995,29699,464,,,
0.001,,29749,,,,
,0.010158396326005459,29749,464,,,
,,29759,464,0.00960547011345625,,
,,29759,464,,0.009870125912129879,
0.001,,29760,,,,
0.001,,29799,,,,
,0.01103156991302967,29799,465,,,
,,29823,465,0.010016960091888905,,
,,29823,465,,0.010225668549537659,
0.001,,29824,,,,
0.001,,29849,,,,
,0.013466918841004372,29849,466,,,
,,29887,466,0.010673163458704948,,
,,29887,466,,0.010335215367376804,
0.001,,29888,,,,
0.001,,29899,,,,
,0.011487708427011967,29899,467,,,
0.001,,29949,,,,
,0.009623686783015728,29949,467,,,
,,29951,467,0.009757560677826405,,
,,29951,467,,0.010228176601231098,
0.001,,29952,,,,
0.001,,29999,,,,
,0.009640620090067387,29999,468,,,
,,30015,468,0.010010866448283195,,
,,30015,468,,0.009762979112565517,
0.001,,30016,,,,
0.001,,30049,,,,
,0.01002597063779831,30049,469,,,
,,30079,469,0.010200354270637035,,
,,30079,469,,0.009841443970799446,
0.001,,30080,,,,
0.001,,30099,,,,
,0.01010705903172493,30099,470,,,
,,30143,470,0.010315744206309319,,
,,30143,470,,0.009765258058905602,
0.001,,30144,,,,
0.001,,30149,,,,
,0.01012644823640585,30149,471,,,
0.001,,30199,,,,
,0.010716167278587818,30199,471,,,
,,30207,471,0.009791840799152851,,
,,30207,471,,0.009975398890674114,
0.001,,30208,,,,
0.001,,30249,,,,
,0.011267800815403461,30249,472,,,
,,30271,472,0.009657531976699829,,
,,30271,472,,0.01008086372166872,
0.001,,30272,,,,
0.001,,30299,,,,
,0.010303067974746227,30299,473,,,
,,30335,473,0.010206079110503197,,
,,30335,473,,0.00979539379477501,
0.001,,30336,,,,
0.001,,30349,,,,
,0.00981147401034832,30349,474,,,
0.001,,30399,,,,
,0.009522562846541405,30399,474,,,
,,30399,474,0.009988116100430489,,
,,30399,474,,0.009832843206822872,
0.001,,30400,,,,
0.001,,30449,,,,
,0.01081065647304058,30449,475,,,
,,30463,475,0.009869659319519997,,
,,30463,475,,0.010257819667458534,
0.001,,30464,,,,
0.001,,30499,,,,
,0.009683014824986458,30499,476,,,
,,30527,476,0.009708818979561329,,
,,30527,476,,0.010478812269866467,
0.001,,30528,,,,
0.001,,30549,,,,
,0.010000206530094147,30549,477,,,
,,30591,477,0.010215451009571552,,
,,30591,477,,0.00978859793394804,
0.001,,30592,,,,
0.001,,30599,,,,
,0.008964377455413342,30599,478,,,
0.001,,30649,,,,
,0.009927644394338131,30649,478,,,
,,30655,478,0.010057080537080765,,
,,30655,478,,0.009767172858119011,
0.001,,30656,,,,
0.001,,30699,,,,
,0.008985099382698536,30699,479,,,
,,30719,479,0.009640711359679699,,
,,30719,479,,0.010017731226980686,
0.001,,30720,,,,
0.001,,30749,,,,
,0.010356024838984013,30749,480,,,
,,30783,480,0.009538763202726841,,
,,30783,480,,0.009763325564563274,
0.001,,30784,,,,
0.001,,30799,,,,
,0.009988311678171158,30799,481,,,
,,30847,481,0.012457865290343761,,
,,30847,481,,0.009886170737445354,
0.001,,30848,,,,
