step,train_loss_step,lr-Adam,epoch,val_loss,train_loss_epoch,test_loss
20749,,0.001,,,,
20749,0.2482803910970688,,324,,,
20799,,0.001,,,,
20799,0.23650984466075897,,324,,,
20799,,,324,0.01791979931294918,,
20799,,,324,,0.19716474413871765,
20800,,0.001,,,,
20849,,0.001,,,,
20849,0.14921920001506805,,325,,,
20863,,,325,0.018269777297973633,,
20863,,,325,,0.19697324931621552,
20864,,0.001,,,,
20899,,0.001,,,,
20899,0.25435084104537964,,326,,,
20927,,,326,0.02032562904059887,,
20927,,,326,,0.1996135413646698,
20928,,0.001,,,,
20949,,0.001,,,,
20949,0.19572685658931732,,327,,,
20991,,,327,0.020172130316495895,,
20991,,,327,,0.1959773451089859,
20992,,0.001,,,,
20999,,0.001,,,,
20999,0.1715601235628128,,328,,,
21049,,0.001,,,,
21049,0.24271348118782043,,328,,,
21055,,,328,0.023625647649168968,,
21055,,,328,,0.19725307822227478,
21056,,0.001,,,,
21099,,0.001,,,,
21099,0.1160409227013588,,329,,,
21119,,,329,0.017915435135364532,,
21119,,,329,,0.19489777088165283,
21120,,0.001,,,,
21149,,0.001,,,,
21149,0.2225283533334732,,330,,,
21183,,,330,0.020271731540560722,,
21183,,,330,,0.1946883201599121,
21184,,0.001,,,,
21199,,0.001,,,,
21199,0.12113127112388611,,331,,,
21247,,,331,0.01906612142920494,,
21247,,,331,,0.19513912498950958,
21248,,0.001,,,,
21249,,0.001,,,,
21249,0.17514270544052124,,332,,,
21299,,0.001,,,,
21299,0.24343307316303253,,332,,,
21311,,,332,0.01869439333677292,,
21311,,,332,,0.19446101784706116,
21312,,0.001,,,,
21349,,0.001,,,,
21349,0.18850550055503845,,333,,,
21375,,,333,0.017849717289209366,,
21375,,,333,,0.19710135459899902,
21376,,0.001,,,,
21399,,0.001,,,,
21399,0.1962435245513916,,334,,,
21439,,,334,0.021319501101970673,,
21439,,,334,,0.19616349041461945,
21440,,0.001,,,,
21449,,0.001,,,,
21449,0.08423103392124176,,335,,,
21499,,0.001,,,,
21499,0.19441482424736023,,335,,,
21503,,,335,0.017700957134366035,,
21503,,,335,,0.19674834609031677,
21504,,0.001,,,,
21549,,0.001,,,,
21549,0.16087724268436432,,336,,,
21567,,,336,0.01788492500782013,,
21567,,,336,,0.19575151801109314,
21568,,0.001,,,,
21599,,0.001,,,,
21599,0.11070562154054642,,337,,,
21631,,,337,0.021160658448934555,,
21631,,,337,,0.19534847140312195,
21632,,0.001,,,,
21649,,0.001,,,,
21649,0.18801508843898773,,338,,,
21695,,,338,0.01801910437643528,,
21695,,,338,,0.1957668960094452,
21696,,0.001,,,,
21699,,0.001,,,,
21699,0.19331014156341553,,339,,,
21749,,0.001,,,,
21749,0.2232164442539215,,339,,,
21759,,,339,0.018850017338991165,,
21759,,,339,,0.19433672726154327,
21760,,0.001,,,,
21799,,0.001,,,,
21799,0.22908899188041687,,340,,,
21823,,,340,0.0201921034604311,,
21823,,,340,,0.19688618183135986,
21824,,0.001,,,,
21849,,0.001,,,,
21849,0.15515126287937164,,341,,,
21887,,,341,0.017382601276040077,,
21887,,,341,,0.19542525708675385,
21888,,0.001,,,,
21899,,0.001,,,,
21899,0.15674065053462982,,342,,,
21949,,0.001,,,,
21949,0.239755779504776,,342,,,
21951,,,342,0.019086023792624474,,
21951,,,342,,0.19613003730773926,
21952,,0.001,,,,
21999,,0.001,,,,
21999,0.12972508370876312,,343,,,
22015,,,343,0.02115582674741745,,
22015,,,343,,0.19677317142486572,
22016,,0.001,,,,
22049,,0.001,,,,
22049,0.15517455339431763,,344,,,
22079,,,344,0.019706863909959793,,
22079,,,344,,0.19537952542304993,
22080,,0.001,,,,
22099,,0.001,,,,
22099,0.1676819622516632,,345,,,
22143,,,345,0.017855890095233917,,
22143,,,345,,0.19748863577842712,
22144,,0.001,,,,
22149,,0.001,,,,
22149,0.21212215721607208,,346,,,
22199,,0.001,,,,
22199,0.23074492812156677,,346,,,
22207,,,346,0.01865464448928833,,
22207,,,346,,0.19424371421337128,
22208,,0.001,,,,
22249,,0.001,,,,
22249,0.223695769906044,,347,,,
22271,,,347,0.020337853580713272,,
22271,,,347,,0.19492235779762268,
22272,,0.001,,,,
22299,,0.001,,,,
22299,0.2822303771972656,,348,,,
22335,,,348,0.018877994269132614,,
22335,,,348,,0.19625049829483032,
22336,,0.001,,,,
22349,,0.001,,,,
22349,0.184617280960083,,349,,,
22399,,0.001,,,,
22399,0.18613672256469727,,349,,,
22399,,,349,0.018239827826619148,,
22399,,,349,,0.19752663373947144,
22400,,0.001,,,,
22449,,0.001,,,,
22449,0.19880005717277527,,350,,,
22463,,,350,0.01919495314359665,,
22463,,,350,,0.19632013142108917,
22464,,0.001,,,,
22499,,0.001,,,,
22499,0.22105570137500763,,351,,,
22527,,,351,0.017486365512013435,,
22527,,,351,,0.1957959681749344,
22528,,0.001,,,,
22549,,0.001,,,,
22549,0.13774636387825012,,352,,,
22591,,,352,0.019346045330166817,,
22591,,,352,,0.19421283900737762,
22592,,0.001,,,,
22599,,0.001,,,,
22599,0.1770452857017517,,353,,,
22649,,0.001,,,,
22649,0.1566566824913025,,353,,,
22655,,,353,0.017676910385489464,,
22655,,,353,,0.19564105570316315,
22656,,0.001,,,,
22699,,0.001,,,,
22699,0.25683659315109253,,354,,,
22719,,,354,0.017810579389333725,,
22719,,,354,,0.19245684146881104,
22720,,0.001,,,,
22749,,0.001,,,,
22749,0.22338144481182098,,355,,,
22783,,,355,0.018568627536296844,,
22783,,,355,,0.1958555430173874,
22784,,0.001,,,,
22799,,0.001,,,,
22799,0.20580387115478516,,356,,,
22847,,,356,0.01724056527018547,,
22847,,,356,,0.1943797618150711,
22848,,0.001,,,,
22849,,0.001,,,,
22849,0.1585208773612976,,357,,,
22899,,0.001,,,,
22899,0.17691044509410858,,357,,,
22911,,,357,0.05671076476573944,,
22911,,,357,,0.20530454814434052,
22912,,0.001,,,,
22949,,0.001,,,,
22949,0.24719063937664032,,358,,,
22975,,,358,0.02199278399348259,,
22975,,,358,,0.21291184425354004,
22976,,0.001,,,,
22999,,0.001,,,,
22999,0.1369323432445526,,359,,,
23039,,,359,0.02208227850496769,,
23039,,,359,,0.19810722768306732,
23040,,0.001,,,,
23049,,0.001,,,,
23049,0.31863901019096375,,360,,,
23099,,0.001,,,,
23099,0.14816217124462128,,360,,,
23103,,,360,0.018770230934023857,,
23103,,,360,,0.19787022471427917,
23104,,0.001,,,,
23149,,0.001,,,,
23149,0.13577333092689514,,361,,,
23167,,,361,0.018360834568738937,,
23167,,,361,,0.19428518414497375,
23168,,0.001,,,,
23199,,0.001,,,,
23199,0.15091004967689514,,362,,,
23231,,,362,0.019480200484395027,,
23231,,,362,,0.19511103630065918,
23232,,0.001,,,,
23249,,0.001,,,,
23249,0.16153496503829956,,363,,,
23295,,,363,0.01894346997141838,,
23295,,,363,,0.19572392106056213,
23296,,0.001,,,,
23299,,0.001,,,,
23299,0.22403278946876526,,364,,,
23349,,0.001,,,,
23349,0.1353686898946762,,364,,,
23359,,,364,0.02007598616182804,,
23359,,,364,,0.1939946860074997,
23360,,0.001,,,,
23399,,0.001,,,,
23399,0.2288355678319931,,365,,,
23423,,,365,0.017185822129249573,,
23423,,,365,,0.19568507373332977,
23424,,0.001,,,,
23449,,0.001,,,,
23449,0.13457760214805603,,366,,,
23487,,,366,0.01824120245873928,,
23487,,,366,,0.19505515694618225,
23488,,0.001,,,,
23499,,0.001,,,,
23499,0.2363278716802597,,367,,,
23549,,0.001,,,,
23549,0.28474104404449463,,367,,,
23551,,,367,0.01856076903641224,,
23551,,,367,,0.19531391561031342,
23552,,0.001,,,,
23599,,0.001,,,,
23599,0.12784218788146973,,368,,,
23615,,,368,0.01686004549264908,,
23615,,,368,,0.1909402757883072,
23616,,0.001,,,,
23649,,0.001,,,,
23649,0.3131292462348938,,369,,,
23679,,,369,0.01748879812657833,,
23679,,,369,,0.19311991333961487,
23680,,0.001,,,,
23699,,0.001,,,,
23699,0.1277168244123459,,370,,,
23743,,,370,0.018074046820402145,,
23743,,,370,,0.1950647383928299,
23744,,0.001,,,,
23749,,0.001,,,,
23749,0.2535954415798187,,371,,,
23799,,0.001,,,,
23799,0.19478951394557953,,371,,,
23807,,,371,0.017917918041348457,,
23807,,,371,,0.19372142851352692,
23808,,0.001,,,,
23849,,0.001,,,,
23849,0.13853202760219574,,372,,,
23871,,,372,0.01779771037399769,,
23871,,,372,,0.19455815851688385,
23872,,0.001,,,,
23899,,0.001,,,,
23899,0.2232844978570938,,373,,,
23935,,,373,0.018906613811850548,,
23935,,,373,,0.19501131772994995,
23936,,0.001,,,,
23949,,0.001,,,,
23949,0.200684055685997,,374,,,
23999,,0.001,,,,
23999,0.1285226196050644,,374,,,
23999,,,374,0.018485981971025467,,
23999,,,374,,0.1943468302488327,
24000,,0.001,,,,
24049,,0.001,,,,
24049,0.19395427405834198,,375,,,
24063,,,375,0.018042927607893944,,
24063,,,375,,0.19498451054096222,
24064,,0.001,,,,
24099,,0.001,,,,
24099,0.2342996448278427,,376,,,
24127,,,376,0.02185111679136753,,
24127,,,376,,0.21289215981960297,
24128,,0.001,,,,
24149,,0.001,,,,
24149,0.1863543689250946,,377,,,
24191,,,377,0.0197480209171772,,
24191,,,377,,0.19566743075847626,
24192,,0.001,,,,
24199,,0.001,,,,
24199,0.2817573547363281,,378,,,
24249,,0.001,,,,
24249,0.23112167418003082,,378,,,
24255,,,378,0.018927255645394325,,
24255,,,378,,0.19623975455760956,
24256,,0.001,,,,
24299,,0.001,,,,
24299,0.16169953346252441,,379,,,
24319,,,379,0.01994369551539421,,
24319,,,379,,0.19345539808273315,
24320,,0.001,,,,
24349,,0.001,,,,
24349,0.08754709362983704,,380,,,
24383,,,380,0.018694419413805008,,
24383,,,380,,0.19570086896419525,
24384,,0.001,,,,
24399,,0.001,,,,
24399,0.2559863328933716,,381,,,
24447,,,381,0.018730558454990387,,
24447,,,381,,0.19814005494117737,
24448,,0.001,,,,
24449,,0.001,,,,
24449,0.19663101434707642,,382,,,
24499,,0.001,,,,
24499,0.22807252407073975,,382,,,
24511,,,382,0.018669001758098602,,
24511,,,382,,0.19484344124794006,
24512,,0.001,,,,
24549,,0.001,,,,
24549,0.22250793874263763,,383,,,
24575,,,383,0.01880885288119316,,
24575,,,383,,0.19642704725265503,
24576,,0.001,,,,
24599,,0.001,,,,
24599,0.08215424418449402,,384,,,
24639,,,384,0.01787852682173252,,
24639,,,384,,0.19504177570343018,
24640,,0.001,,,,
24649,,0.001,,,,
24649,0.13293036818504333,,385,,,
24699,,0.001,,,,
24699,0.1934816539287567,,385,,,
24703,,,385,0.01723525859415531,,
24703,,,385,,0.19337229430675507,
24704,,0.001,,,,
24749,,0.001,,,,
24749,0.1875380277633667,,386,,,
24767,,,386,0.017942743375897408,,
24767,,,386,,0.19490765035152435,
24768,,0.001,,,,
24799,,0.001,,,,
24799,0.19397009909152985,,387,,,
24831,,,387,0.01872328296303749,,
24831,,,387,,0.1936214566230774,
24832,,0.001,,,,
24849,,0.001,,,,
24849,0.19706283509731293,,388,,,
24895,,,388,0.018443739041686058,,
24895,,,388,,0.1947152316570282,
24896,,0.001,,,,
24899,,0.001,,,,
24899,0.22170937061309814,,389,,,
24949,,0.001,,,,
24949,0.21138925850391388,,389,,,
24959,,,389,0.019942115992307663,,
24959,,,389,,0.1944655030965805,
24960,,0.001,,,,
24999,,0.001,,,,
24999,0.21855884790420532,,390,,,
25023,,,390,0.01864865981042385,,
25023,,,390,,0.19529569149017334,
25024,,0.001,,,,
25049,,0.001,,,,
25049,0.2254534512758255,,391,,,
25087,,,391,0.01847871206700802,,
25087,,,391,,0.19273090362548828,
25088,,0.001,,,,
25099,,0.001,,,,
25099,0.21227049827575684,,392,,,
25149,,0.001,,,,
25149,0.2012026011943817,,392,,,
25151,,,392,0.017275802791118622,,
25151,,,392,,0.19480271637439728,
25152,,0.001,,,,
25199,,0.001,,,,
25199,0.19170352816581726,,393,,,
25215,,,393,0.016979752108454704,,
25215,,,393,,0.19392256438732147,
25216,,0.001,,,,
25249,,0.001,,,,
25249,0.25176113843917847,,394,,,
25279,,,394,0.018558669835329056,,
25279,,,394,,0.19509033858776093,
25280,,0.001,,,,
25299,,0.001,,,,
25299,0.12160395085811615,,395,,,
25343,,,395,0.02008831314742565,,
25343,,,395,,0.195254847407341,
25344,,0.001,,,,
25349,,0.001,,,,
25349,0.17078737914562225,,396,,,
25399,,0.001,,,,
25399,0.2789681851863861,,396,,,
25407,,,396,0.017747484147548676,,
25407,,,396,,0.19158002734184265,
25408,,0.001,,,,
25449,,0.001,,,,
25449,0.27758359909057617,,397,,,
25471,,,397,0.017800074070692062,,
25471,,,397,,0.19452060759067535,
25472,,0.001,,,,
25499,,0.001,,,,
25499,0.2785691022872925,,398,,,
25535,,,398,0.019457761198282242,,
25535,,,398,,0.19327735900878906,
25536,,0.001,,,,
25549,,0.001,,,,
25549,0.13202442228794098,,399,,,
25599,,0.001,,,,
25599,0.22772029042243958,,399,,,
25599,,,399,0.01820266619324684,,
25599,,,399,,0.1961148977279663,
25600,,0.001,,,,
25649,,0.001,,,,
25649,0.26427119970321655,,400,,,
25663,,,400,0.01862143725156784,,
25663,,,400,,0.1980963945388794,
25664,,0.001,,,,
25699,,0.001,,,,
25699,0.2185119241476059,,401,,,
25727,,,401,0.01812731847167015,,
25727,,,401,,0.19583985209465027,
25728,,0.001,,,,
25749,,0.001,,,,
25749,0.2382657825946808,,402,,,
25791,,,402,0.0175763051956892,,
25791,,,402,,0.19446706771850586,
25792,,0.001,,,,
25799,,0.001,,,,
25799,0.21741920709609985,,403,,,
25849,,0.001,,,,
25849,0.3108045756816864,,403,,,
25855,,,403,0.02040390856564045,,
25855,,,403,,0.19435423612594604,
25856,,0.001,,,,
25899,,0.001,,,,
25899,0.17927837371826172,,404,,,
25919,,,404,0.017963100224733353,,
25919,,,404,,0.19723005592823029,
25920,,0.001,,,,
25949,,0.001,,,,
25949,0.13841009140014648,,405,,,
25983,,,405,0.020044727250933647,,
25983,,,405,,0.1942322850227356,
25984,,0.001,,,,
25999,,0.001,,,,
25999,0.18588341772556305,,406,,,
26047,,,406,0.01661377213895321,,
26047,,,406,,0.19338436424732208,
26048,,0.001,,,,
26049,,0.001,,,,
26049,0.11294201016426086,,407,,,
26099,,0.001,,,,
26099,0.21140062808990479,,407,,,
26111,,,407,0.017843369394540787,,
26111,,,407,,0.19110071659088135,
26112,,0.001,,,,
26149,,0.001,,,,
26149,0.16059720516204834,,408,,,
26175,,,408,0.017251690849661827,,
26175,,,408,,0.19238504767417908,
26176,,0.001,,,,
26199,,0.001,,,,
26199,0.22277654707431793,,409,,,
26239,,,409,0.01941852457821369,,
26239,,,409,,0.19439420104026794,
26240,,0.001,,,,
26249,,0.001,,,,
26249,0.2157880961894989,,410,,,
26299,,0.001,,,,
26299,0.2214154750108719,,410,,,
26303,,,410,0.01937297359108925,,
26303,,,410,,0.1958593726158142,
26304,,0.001,,,,
26349,,0.001,,,,
26349,0.21800510585308075,,411,,,
26367,,,411,0.018365245312452316,,
26367,,,411,,0.19317342340946198,
26368,,0.001,,,,
26399,,0.001,,,,
26399,0.13043975830078125,,412,,,
26431,,,412,0.017542505636811256,,
26431,,,412,,0.19539287686347961,
26432,,0.001,,,,
26449,,0.001,,,,
26449,0.22773796319961548,,413,,,
26495,,,413,0.017734572291374207,,
26495,,,413,,0.19364020228385925,
26496,,0.001,,,,
26499,,0.001,,,,
26499,0.14259327948093414,,414,,,
26549,,0.001,,,,
26549,0.18728509545326233,,414,,,
26559,,,414,0.02035215124487877,,
26559,,,414,,0.19503790140151978,
26560,,0.001,,,,
26599,,0.001,,,,
26599,0.16776469349861145,,415,,,
26623,,,415,0.01810562238097191,,
26623,,,415,,0.19519764184951782,
26624,,0.001,,,,
26649,,0.001,,,,
26649,0.17548397183418274,,416,,,
26687,,,416,0.023749399930238724,,
26687,,,416,,0.19723021984100342,
26688,,0.001,,,,
26699,,0.001,,,,
26699,0.26484543085098267,,417,,,
26749,,0.001,,,,
26749,0.22910436987876892,,417,,,
26751,,,417,0.017773423343896866,,
26751,,,417,,0.1933688372373581,
26752,,0.001,,,,
26799,,0.001,,,,
26799,0.18701216578483582,,418,,,
26815,,,418,0.01935538277029991,,
26815,,,418,,0.19459941983222961,
26816,,0.001,,,,
26849,,0.001,,,,
26849,0.1686362773180008,,419,,,
26879,,,419,0.01780049130320549,,
26879,,,419,,0.19185896217823029,
26880,,0.001,,,,
26899,,0.001,,,,
26899,0.18877148628234863,,420,,,
26943,,,420,0.017830289900302887,,
26943,,,420,,0.19349591434001923,
26944,,0.001,,,,
26949,,0.001,,,,
26949,0.19926422834396362,,421,,,
26999,,0.001,,,,
26999,0.2062094360589981,,421,,,
27007,,,421,0.021622883155941963,,
27007,,,421,,0.20083335041999817,
27008,,0.001,,,,
27049,,0.001,,,,
27049,0.18330028653144836,,422,,,
27071,,,422,0.01717676967382431,,
27071,,,422,,0.19382140040397644,
27072,,0.001,,,,
27099,,0.001,,,,
27099,0.1718243658542633,,423,,,
27135,,,423,0.01768297515809536,,
27135,,,423,,0.193595752120018,
27136,,0.001,,,,
27149,,0.001,,,,
27149,0.07271593809127808,,424,,,
27199,,0.001,,,,
27199,0.2784111499786377,,424,,,
27199,,,424,0.019238479435443878,,
27199,,,424,,0.19201208651065826,
27200,,0.001,,,,
27249,,0.001,,,,
27249,0.19499708712100983,,425,,,
27263,,,425,0.01758734881877899,,
27263,,,425,,0.19336378574371338,
27264,,0.001,,,,
27299,,0.001,,,,
27299,0.28924858570098877,,426,,,
27327,,,426,0.01800518110394478,,
27327,,,426,,0.19328515231609344,
27328,,0.001,,,,
27349,,0.001,,,,
27349,0.2829365134239197,,427,,,
27391,,,427,0.018065234646201134,,
27391,,,427,,0.19211839139461517,
27392,,0.001,,,,
27399,,0.001,,,,
27399,0.1908954530954361,,428,,,
27449,,0.001,,,,
27449,0.24108894169330597,,428,,,
27455,,,428,0.017826659604907036,,
27455,,,428,,0.1931695193052292,
27456,,0.001,,,,
27499,,0.001,,,,
27499,0.17431524395942688,,429,,,
27519,,,429,0.017434285953640938,,
27519,,,429,,0.1926986426115036,
27520,,0.001,,,,
27549,,0.001,,,,
27549,0.09180363267660141,,430,,,
27583,,,430,0.01855860836803913,,
27583,,,430,,0.19487926363945007,
27584,,0.001,,,,
27599,,0.001,,,,
27599,0.1534985452890396,,431,,,
27647,,,431,0.017217297106981277,,
27647,,,431,,0.1946628838777542,
27648,,0.001,,,,
27649,,0.001,,,,
27649,0.17731624841690063,,432,,,
27699,,0.001,,,,
27699,0.1647571176290512,,432,,,
27711,,,432,0.01724683679640293,,
27711,,,432,,0.19249173998832703,
27712,,0.001,,,,
27749,,0.001,,,,
27749,0.21692973375320435,,433,,,
27775,,,433,0.017578938975930214,,
27775,,,433,,0.19316543638706207,
27776,,0.001,,,,
27799,,0.001,,,,
27799,0.05897141993045807,,434,,,
27839,,,434,0.01818874664604664,,
27839,,,434,,0.19056883454322815,
27840,,0.001,,,,
27849,,0.001,,,,
27849,0.20961076021194458,,435,,,
27899,,0.001,,,,
27899,0.15370923280715942,,435,,,
27903,,,435,0.018337057903409004,,
27903,,,435,,0.19386659562587738,
27904,,0.001,,,,
27949,,0.001,,,,
27949,0.22237080335617065,,436,,,
27967,,,436,0.018684832379221916,,
27967,,,436,,0.19438864290714264,
27968,,0.001,,,,
27999,,0.001,,,,
27999,0.2044791728258133,,437,,,
28031,,,437,0.01835022307932377,,
28031,,,437,,0.19433116912841797,
28032,,0.001,,,,
28049,,0.001,,,,
28049,0.21514105796813965,,438,,,
28095,,,438,0.01669715717434883,,
28095,,,438,,0.1944667398929596,
28096,,0.001,,,,
28099,,0.001,,,,
28099,0.1918121874332428,,439,,,
28149,,0.001,,,,
28149,0.23607993125915527,,439,,,
28159,,,439,0.020054589956998825,,
28159,,,439,,0.19157014787197113,
28160,,0.001,,,,
28199,,0.001,,,,
28199,0.15264417231082916,,440,,,
28223,,,440,0.025111673399806023,,
28223,,,440,,0.19705094397068024,
28224,,0.001,,,,
28249,,0.001,,,,
28249,0.22517845034599304,,441,,,
28287,,,441,0.01827348582446575,,
28287,,,441,,0.1984815001487732,
28288,,0.001,,,,
28299,,0.001,,,,
28299,0.24100080132484436,,442,,,
28349,,0.001,,,,
28349,0.14263784885406494,,442,,,
28351,,,442,0.017660288140177727,,
28351,,,442,,0.19375759363174438,
28352,,0.001,,,,
28399,,0.001,,,,
28399,0.19574414193630219,,443,,,
28415,,,443,0.01853632554411888,,
28415,,,443,,0.19354845583438873,
28416,,0.001,,,,
28449,,0.001,,,,
28449,0.21214509010314941,,444,,,
28479,,,444,0.020180927589535713,,
28479,,,444,,0.1916356384754181,
28480,,0.001,,,,
28499,,0.001,,,,
28499,0.26193809509277344,,445,,,
28543,,,445,0.018326951190829277,,
28543,,,445,,0.19121915102005005,
28544,,0.001,,,,
28549,,0.001,,,,
28549,0.12460220605134964,,446,,,
28599,,0.001,,,,
28599,0.19913318753242493,,446,,,
28607,,,446,0.016903484240174294,,
28607,,,446,,0.19304998219013214,
28608,,0.001,,,,
28649,,0.001,,,,
28649,0.2021237015724182,,447,,,
28671,,,447,0.017866119742393494,,
28671,,,447,,0.1893814504146576,
28672,,0.001,,,,
28699,,0.001,,,,
28699,0.20237450301647186,,448,,,
28735,,,448,0.01697944849729538,,
28735,,,448,,0.19246694445610046,
28736,,0.001,,,,
28749,,0.001,,,,
28749,0.23040875792503357,,449,,,
28799,,0.001,,,,
28799,0.28603804111480713,,449,,,
28799,,,449,0.017656564712524414,,
28799,,,449,,0.1919592171907425,
28800,,0.001,,,,
28849,,0.001,,,,
28849,0.16070863604545593,,450,,,
28863,,,450,0.018511343747377396,,
28863,,,450,,0.19128009676933289,
28864,,0.001,,,,
28899,,0.001,,,,
28899,0.17958469688892365,,451,,,
28927,,,451,0.01707484945654869,,
28927,,,451,,0.19435079395771027,
28928,,0.001,,,,
28949,,0.001,,,,
28949,0.09358956664800644,,452,,,
28991,,,452,0.0178927481174469,,
28991,,,452,,0.1936279833316803,
28992,,0.001,,,,
28999,,0.001,,,,
28999,0.16576263308525085,,453,,,
29049,,0.001,,,,
29049,0.2120092511177063,,453,,,
29055,,,453,0.018197622150182724,,
29055,,,453,,0.19018429517745972,
29056,,0.001,,,,
29099,,0.001,,,,
29099,0.18820935487747192,,454,,,
29119,,,454,0.017934123054146767,,
29119,,,454,,0.19384290277957916,
29120,,0.001,,,,
29149,,0.001,,,,
29149,0.2079022377729416,,455,,,
29183,,,455,0.017372630536556244,,
29183,,,455,,0.19214321672916412,
29184,,0.001,,,,
29199,,0.001,,,,
29199,0.1798008382320404,,456,,,
29247,,,456,0.016997409984469414,,
29247,,,456,,0.19347523152828217,
29248,,0.001,,,,
29249,,0.001,,,,
29249,0.16771642863750458,,457,,,
29299,,0.001,,,,
29299,0.12018734216690063,,457,,,
29311,,,457,0.017547644674777985,,
29311,,,457,,0.19056929647922516,
29312,,0.001,,,,
29349,,0.001,,,,
29349,0.10735224932432175,,458,,,
29375,,,458,0.017678700387477875,,
29375,,,458,,0.1919047087430954,
29376,,0.001,,,,
29399,,0.001,,,,
29399,0.17925098538398743,,459,,,
29439,,,459,0.01823670044541359,,
29439,,,459,,0.19501718878746033,
29440,,0.001,,,,
29449,,0.001,,,,
29449,0.18894356489181519,,460,,,
29499,,0.001,,,,
29499,0.19587211310863495,,460,,,
29503,,,460,0.0169050395488739,,
29503,,,460,,0.19448316097259521,
29504,,0.001,,,,
29549,,0.001,,,,
29549,0.23436586558818817,,461,,,
29567,,,461,0.017126765102148056,,
29567,,,461,,0.1900654435157776,
29568,,0.001,,,,
29599,,0.001,,,,
29599,0.2964019179344177,,462,,,
29631,,,462,0.018071582540869713,,
29631,,,462,,0.19338355958461761,
29632,,0.001,,,,
29649,,0.001,,,,
29649,0.059549883008003235,,463,,,
29695,,,463,0.017145823687314987,,
29695,,,463,,0.19097274541854858,
29696,,0.001,,,,
29699,,0.001,,,,
29699,0.24683040380477905,,464,,,
29749,,0.001,,,,
29749,0.17708273231983185,,464,,,
29759,,,464,0.018912717700004578,,
29759,,,464,,0.1933382898569107,
29760,,0.001,,,,
29799,,0.001,,,,
29799,0.25100165605545044,,465,,,
29823,,,465,0.017578089609742165,,
29823,,,465,,0.19270102679729462,
29824,,0.001,,,,
29849,,0.001,,,,
29849,0.1481139063835144,,466,,,
29887,,,466,0.018130585551261902,,
29887,,,466,,0.19250456988811493,
29888,,0.001,,,,
29899,,0.001,,,,
29899,0.3120449185371399,,467,,,
29949,,0.001,,,,
29949,0.19391606748104095,,467,,,
29951,,,467,0.017399681732058525,,
29951,,,467,,0.19254449009895325,
29952,,0.001,,,,
29999,,0.001,,,,
29999,0.12376615405082703,,468,,,
30015,,,468,0.01870378479361534,,
30015,,,468,,0.1938033550977707,
30016,,0.001,,,,
30049,,0.001,,,,
30049,0.2385939359664917,,469,,,
30079,,,469,0.01870240643620491,,
30079,,,469,,0.1934681534767151,
30080,,0.001,,,,
30099,,0.001,,,,
30099,0.21863894164562225,,470,,,
30143,,,470,0.016951104626059532,,
30143,,,470,,0.19371293485164642,
30144,,0.001,,,,
30149,,0.001,,,,
30149,0.15370340645313263,,471,,,
30199,,0.001,,,,
30199,0.08680784702301025,,471,,,
30207,,,471,0.018636485561728477,,
30207,,,471,,0.1915050894021988,
30208,,0.001,,,,
30249,,0.001,,,,
30249,0.21915307641029358,,472,,,
30271,,,472,0.023927677422761917,,
30271,,,472,,0.19978302717208862,
30272,,0.001,,,,
30299,,0.001,,,,
30299,0.08330428600311279,,473,,,
30335,,,473,0.018070273101329803,,
30335,,,473,,0.19455698132514954,
30336,,0.001,,,,
30349,,0.001,,,,
30349,0.19392737746238708,,474,,,
30399,,0.001,,,,
30399,0.2687016725540161,,474,,,
30399,,,474,0.018363334238529205,,
30399,,,474,,0.19325299561023712,
30400,,0.001,,,,
30449,,0.001,,,,
30449,0.23012468218803406,,475,,,
30463,,,475,0.01906038075685501,,
30463,,,475,,0.19212229549884796,
30464,,0.001,,,,
30499,,0.001,,,,
30499,0.2431478351354599,,476,,,
30527,,,476,0.01760033704340458,,
30527,,,476,,0.19297286868095398,
30528,,0.001,,,,
30549,,0.001,,,,
30549,0.1923079937696457,,477,,,
30591,,,477,0.018946602940559387,,
30591,,,477,,0.19189782440662384,
30592,,0.001,,,,
30599,,0.001,,,,
30599,0.2525820732116699,,478,,,
30649,,0.001,,,,
30649,0.2220020592212677,,478,,,
30655,,,478,0.01810852251946926,,
30655,,,478,,0.19354353845119476,
30656,,0.001,,,,
30699,,0.001,,,,
30699,0.2564263939857483,,479,,,
30719,,,479,0.0178176611661911,,
30719,,,479,,0.19216586649417877,
30720,,0.001,,,,
30749,,0.001,,,,
30749,0.13675571978092194,,480,,,
30783,,,480,0.017522098496556282,,
30783,,,480,,0.1903620958328247,
30784,,0.001,,,,
30799,,0.001,,,,
30799,0.26080894470214844,,481,,,
30847,,,481,0.019437700510025024,,
30847,,,481,,0.19195571541786194,
30848,,0.001,,,,
30849,,0.001,,,,
30849,0.17755186557769775,,482,,,
30899,,0.001,,,,
30899,0.2738383710384369,,482,,,
30911,,,482,0.01722291298210621,,
30911,,,482,,0.19273774325847626,
30912,,0.001,,,,
30949,,0.001,,,,
30949,0.24604888260364532,,483,,,
30975,,,483,0.019123144447803497,,
30975,,,483,,0.19189667701721191,
30976,,0.001,,,,
30999,,0.001,,,,
30999,0.1705683171749115,,484,,,
31039,,,484,0.018840640783309937,,
31039,,,484,,0.19371996819972992,
31040,,0.001,,,,
31049,,0.001,,,,
31049,0.17692865431308746,,485,,,
31099,,0.001,,,,
