train_loss_step,epoch,step,lr-Adam,val_loss,train_loss_epoch,test_loss
,,20799,0.001,,,
0.7955232262611389,324,20799,,,,
,324,20799,,0.7941098809242249,,
,324,20799,,,0.7872874736785889,
,,20800,0.001,,,
,,20849,0.001,,,
0.7855358719825745,325,20849,,,,
,325,20863,,0.7941939830780029,,
,325,20863,,,0.7872454524040222,
,,20864,0.001,,,
,,20899,0.001,,,
0.797654390335083,326,20899,,,,
,326,20927,,0.7942943572998047,,
,326,20927,,,0.7873027324676514,
,,20928,0.001,,,
,,20949,0.001,,,
0.7727676630020142,327,20949,,,,
,327,20991,,0.7941347360610962,,
,327,20991,,,0.787258505821228,
,,20992,0.001,,,
,,20999,0.001,,,
0.7731503248214722,328,20999,,,,
,,21049,0.001,,,
0.7869719862937927,328,21049,,,,
,328,21055,,0.7942000031471252,,
,328,21055,,,0.7872315645217896,
,,21056,0.001,,,
,,21099,0.001,,,
0.7807113528251648,329,21099,,,,
,329,21119,,0.7948050498962402,,
,329,21119,,,0.7877018451690674,
,,21120,0.001,,,
,,21149,0.001,,,
0.799964964389801,330,21149,,,,
,330,21183,,0.7942550778388977,,
,330,21183,,,0.7875216007232666,
,,21184,0.001,,,
,,21199,0.001,,,
0.7869261503219604,331,21199,,,,
,331,21247,,0.7942585945129395,,
,331,21247,,,0.7873726487159729,
,,21248,0.001,,,
,,21249,0.001,,,
0.8017886281013489,332,21249,,,,
,,21299,0.001,,,
0.7585955262184143,332,21299,,,,
,332,21311,,0.7941535115242004,,
,332,21311,,,0.7873473167419434,
,,21312,0.001,,,
,,21349,0.001,,,
0.8003787398338318,333,21349,,,,
,333,21375,,0.7941999435424805,,
,333,21375,,,0.7872490882873535,
,,21376,0.001,,,
,,21399,0.001,,,
0.8248472213745117,334,21399,,,,
,334,21439,,0.7941298484802246,,
,334,21439,,,0.78727126121521,
,,21440,0.001,,,
,,21449,0.001,,,
0.7894796133041382,335,21449,,,,
,,21499,0.001,,,
0.78728848695755,335,21499,,,,
,335,21503,,0.7941017746925354,,
,335,21503,,,0.7872436046600342,
,,21504,0.001,,,
,,21549,0.001,,,
0.7908012866973877,336,21549,,,,
,336,21567,,0.7940897941589355,,
,336,21567,,,0.787217378616333,
,,21568,0.001,,,
,,21599,0.001,,,
0.8040733933448792,337,21599,,,,
,337,21631,,0.7941075563430786,,
,337,21631,,,0.787172257900238,
,,21632,0.001,,,
,,21649,0.001,,,
0.7766110301017761,338,21649,,,,
,338,21695,,0.7941031455993652,,
,338,21695,,,0.7871730923652649,
,,21696,0.001,,,
,,21699,0.001,,,
0.7751945853233337,339,21699,,,,
,,21749,0.001,,,
0.7853703498840332,339,21749,,,,
,339,21759,,0.7940789461135864,,
,339,21759,,,0.7872369289398193,
,,21760,0.001,,,
,,21799,0.001,,,
0.8027704358100891,340,21799,,,,
,340,21823,,0.7941166162490845,,
,340,21823,,,0.7871749401092529,
,,21824,0.001,,,
,,21849,0.001,,,
0.7845696806907654,341,21849,,,,
,341,21887,,0.7941422462463379,,
,341,21887,,,0.7872715592384338,
,,21888,0.001,,,
,,21899,0.001,,,
0.7627992033958435,342,21899,,,,
,,21949,0.001,,,
0.8039495348930359,342,21949,,,,
,342,21951,,0.7941283583641052,,
,342,21951,,,0.787230908870697,
,,21952,0.001,,,
,,21999,0.001,,,
0.7757028937339783,343,21999,,,,
,343,22015,,0.7940803170204163,,
,343,22015,,,0.7872647643089294,
,,22016,0.001,,,
,,22049,0.001,,,
0.7897212505340576,344,22049,,,,
,344,22079,,0.7941854000091553,,
,344,22079,,,0.7872028946876526,
,,22080,0.001,,,
,,22099,0.001,,,
0.7927453517913818,345,22099,,,,
,345,22143,,0.794420063495636,,
,345,22143,,,0.787306010723114,
,,22144,0.001,,,
,,22149,0.001,,,
0.775226354598999,346,22149,,,,
,,22199,0.001,,,
0.7943751811981201,346,22199,,,,
,346,22207,,0.7947281002998352,,
,346,22207,,,0.7876783013343811,
,,22208,0.001,,,
,,22249,0.001,,,
0.7781869173049927,347,22249,,,,
,347,22271,,0.7941665053367615,,
,347,22271,,,0.787624180316925,
,,22272,0.001,,,
,,22299,0.001,,,
0.7910881042480469,348,22299,,,,
,348,22335,,0.7940941452980042,,
,348,22335,,,0.7872455716133118,
,,22336,0.001,,,
,,22349,0.001,,,
0.7772669196128845,349,22349,,,,
,,22399,0.001,,,
0.7856956720352173,349,22399,,,,
,349,22399,,0.7940735816955566,,
,349,22399,,,0.7871766686439514,
,,22400,0.001,,,
,,22449,0.001,,,
0.8048046231269836,350,22449,,,,
,350,22463,,0.7940757870674133,,
,350,22463,,,0.7871991395950317,
,,22464,0.001,,,
,,22499,0.001,,,
0.7742718458175659,351,22499,,,,
,351,22527,,0.794279932975769,,
,351,22527,,,0.7872118949890137,
,,22528,0.001,,,
,,22549,0.001,,,
0.7966222763061523,352,22549,,,,
,352,22591,,0.7941061854362488,,
,352,22591,,,0.7872284054756165,
,,22592,0.001,,,
,,22599,0.001,,,
0.8084555864334106,353,22599,,,,
,,22649,0.001,,,
0.7707434892654419,353,22649,,,,
,353,22655,,0.7941018342971802,,
,353,22655,,,0.7872506380081177,
,,22656,0.001,,,
,,22699,0.001,,,
0.7959069609642029,354,22699,,,,
,354,22719,,0.7941182255744934,,
,354,22719,,,0.7871721982955933,
,,22720,0.001,,,
,,22749,0.001,,,
0.7772162556648254,355,22749,,,,
,355,22783,,0.794307291507721,,
,355,22783,,,0.7872171998023987,
,,22784,0.001,,,
,,22799,0.001,,,
0.7963033318519592,356,22799,,,,
,356,22847,,0.7940900325775146,,
,356,22847,,,0.7872229218482971,
,,22848,0.001,,,
,,22849,0.001,,,
0.8027092218399048,357,22849,,,,
,,22899,0.001,,,
0.7981257438659668,357,22899,,,,
,357,22911,,0.7942882180213928,,
,357,22911,,,0.7872310876846313,
,,22912,0.001,,,
,,22949,0.001,,,
0.8111997246742249,358,22949,,,,
,358,22975,,0.7953774929046631,,
,358,22975,,,0.787260115146637,
,,22976,0.001,,,
,,22999,0.001,,,
0.7725471258163452,359,22999,,,,
,359,23039,,0.7941709756851196,,
,359,23039,,,0.7875094413757324,
,,23040,0.001,,,
,,23049,0.001,,,
0.7651326060295105,360,23049,,,,
,,23099,0.001,,,
0.7888829112052917,360,23099,,,,
,360,23103,,0.7940649390220642,,
,360,23103,,,0.7871707677841187,
,,23104,0.001,,,
,,23149,0.001,,,
0.7928927540779114,361,23149,,,,
,361,23167,,0.7940691709518433,,
,361,23167,,,0.7871801853179932,
,,23168,0.001,,,
,,23199,0.001,,,
0.8184067010879517,362,23199,,,,
,362,23231,,0.7941266298294067,,
,362,23231,,,0.7872088551521301,
,,23232,0.001,,,
,,23249,0.001,,,
0.7864546775817871,363,23249,,,,
,363,23295,,0.7941504120826721,,
,363,23295,,,0.7873578667640686,
,,23296,0.001,,,
,,23299,0.001,,,
0.7864837646484375,364,23299,,,,
,,23349,0.001,,,
0.7713366150856018,364,23349,,,,
,364,23359,,0.7940810322761536,,
,364,23359,,,0.7871704697608948,
,,23360,0.001,,,
,,23399,0.001,,,
0.816522479057312,365,23399,,,,
,365,23423,,0.7943645119667053,,
,365,23423,,,0.7873124480247498,
,,23424,0.001,,,
,,23449,0.001,,,
0.794670581817627,366,23449,,,,
,366,23487,,0.7941012382507324,,
,366,23487,,,0.7873554825782776,
,,23488,0.001,,,
,,23499,0.001,,,
0.8028592467308044,367,23499,,,,
,,23549,0.001,,,
0.7913021445274353,367,23549,,,,
,367,23551,,0.7941690683364868,,
,367,23551,,,0.7871928811073303,
,,23552,0.001,,,
,,23599,0.001,,,
0.7995855808258057,368,23599,,,,
,368,23615,,0.7941160798072815,,
,368,23615,,,0.7871913909912109,
,,23616,0.001,,,
,,23649,0.001,,,
0.8072165846824646,369,23649,,,,
,369,23679,,0.7943858504295349,,
,369,23679,,,0.7874511480331421,
,,23680,0.001,,,
,,23699,0.001,,,
0.7609817981719971,370,23699,,,,
,370,23743,,0.7941222190856934,,
,370,23743,,,0.7874404788017273,
,,23744,0.001,,,
,,23749,0.001,,,
0.7865201830863953,371,23749,,,,
,,23799,0.001,,,
0.8038775324821472,371,23799,,,,
,371,23807,,0.7940632700920105,,
,371,23807,,,0.787211537361145,
,,23808,0.001,,,
,,23849,0.001,,,
0.7526701092720032,372,23849,,,,
,372,23871,,0.7940822839736938,,
,372,23871,,,0.7871381640434265,
,,23872,0.001,,,
,,23899,0.001,,,
0.778643786907196,373,23899,,,,
,373,23935,,0.7940549850463867,,
,373,23935,,,0.787198007106781,
,,23936,0.001,,,
,,23949,0.001,,,
0.7847920656204224,374,23949,,,,
,,23999,0.001,,,
0.7889969944953918,374,23999,,,,
,374,23999,,0.794091522693634,,
,374,23999,,,0.7871611714363098,
,,24000,0.001,,,
,,24049,0.001,,,
0.7936102151870728,375,24049,,,,
,375,24063,,0.7940499782562256,,
,375,24063,,,0.7872098088264465,
,,24064,0.001,,,
,,24099,0.001,,,
0.7471961379051208,376,24099,,,,
,376,24127,,0.7940624356269836,,
,376,24127,,,0.7871853709220886,
,,24128,0.001,,,
,,24149,0.001,,,
0.7879647612571716,377,24149,,,,
,377,24191,,0.794102668762207,,
,377,24191,,,0.7871489524841309,
,,24192,0.001,,,
,,24199,0.001,,,
0.7886565923690796,378,24199,,,,
,,24249,0.001,,,
0.823042094707489,378,24249,,,,
,378,24255,,0.7941286563873291,,
,378,24255,,,0.7872002124786377,
,,24256,0.001,,,
,,24299,0.001,,,
0.8030513525009155,379,24299,,,,
,379,24319,,0.7941445112228394,,
,379,24319,,,0.7871673107147217,
,,24320,0.001,,,
,,24349,0.001,,,
0.792202889919281,380,24349,,,,
,380,24383,,0.7946235537528992,,
,380,24383,,,0.7873733043670654,
,,24384,0.001,,,
,,24399,0.001,,,
0.7897947430610657,381,24399,,,,
,381,24447,,0.7940883636474609,,
,381,24447,,,0.7874125242233276,
,,24448,0.001,,,
,,24449,0.001,,,
0.7836434245109558,382,24449,,,,
,,24499,0.001,,,
0.7968856692314148,382,24499,,,,
,382,24511,,0.7941015362739563,,
,382,24511,,,0.7872519493103027,
,,24512,0.001,,,
,,24549,0.001,,,
0.8023537993431091,383,24549,,,,
,383,24575,,0.7940691709518433,,
,383,24575,,,0.787131130695343,
,,24576,0.001,,,
,,24599,0.001,,,
0.7774436473846436,384,24599,,,,
,384,24639,,0.7940532565116882,,
,384,24639,,,0.7871776223182678,
,,24640,0.001,,,
,,24649,0.001,,,
0.8079469799995422,385,24649,,,,
,,24699,0.001,,,
0.7672791481018066,385,24699,,,,
,385,24703,,0.7941596508026123,,
,385,24703,,,0.7871776819229126,
,,24704,0.001,,,
,,24749,0.001,,,
0.7787752151489258,386,24749,,,,
,386,24767,,0.7942028045654297,,
,386,24767,,,0.787168025970459,
,,24768,0.001,,,
,,24799,0.001,,,
0.7992801666259766,387,24799,,,,
,387,24831,,0.7941076159477234,,
,387,24831,,,0.7872622609138489,
,,24832,0.001,,,
,,24849,0.001,,,
0.7838008999824524,388,24849,,,,
,388,24895,,0.7942138910293579,,
,388,24895,,,0.7872069478034973,
,,24896,0.001,,,
,,24899,0.001,,,
0.8020500540733337,389,24899,,,,
,,24949,0.001,,,
0.7874329686164856,389,24949,,,,
,389,24959,,0.7941101789474487,,
,389,24959,,,0.7872021198272705,
,,24960,0.001,,,
,,24999,0.001,,,
0.7985311150550842,390,24999,,,,
,390,25023,,0.7943735122680664,,
,390,25023,,,0.7874649167060852,
,,25024,0.001,,,
,,25049,0.001,,,
0.8110690116882324,391,25049,,,,
,391,25087,,0.7940766215324402,,
,391,25087,,,0.7873234152793884,
,,25088,0.001,,,
,,25099,0.001,,,
0.7744029760360718,392,25099,,,,
,,25149,0.001,,,
0.7697988152503967,392,25149,,,,
,392,25151,,0.7940478324890137,,
,392,25151,,,0.7871895432472229,
,,25152,0.001,,,
,,25199,0.001,,,
0.754173219203949,393,25199,,,,
,393,25215,,0.7940577864646912,,
,393,25215,,,0.7872099876403809,
,,25216,0.001,,,
,,25249,0.001,,,
0.7948284149169922,394,25249,,,,
,394,25279,,0.7940434813499451,,
,394,25279,,,0.7871460318565369,
,,25280,0.001,,,
,,25299,0.001,,,
0.7678166031837463,395,25299,,,,
,395,25343,,0.7941007018089294,,
,395,25343,,,0.7871301174163818,
,,25344,0.001,,,
,,25349,0.001,,,
0.8045424222946167,396,25349,,,,
,,25399,0.001,,,
0.7771607041358948,396,25399,,,,
,396,25407,,0.794040322303772,,
,396,25407,,,0.7872070670127869,
,,25408,0.001,,,
,,25449,0.001,,,
0.7552616000175476,397,25449,,,,
,397,25471,,0.7940659523010254,,
,397,25471,,,0.7871015071868896,
,,25472,0.001,,,
,,25499,0.001,,,
0.7945524454116821,398,25499,,,,
,398,25535,,0.7940512299537659,,
,398,25535,,,0.7871420383453369,
,,25536,0.001,,,
,,25549,0.001,,,
0.8024683594703674,399,25549,,,,
,,25599,0.001,,,
0.7917827367782593,399,25599,,,,
,399,25599,,0.7944161295890808,,
,399,25599,,,0.787377655506134,
,,25600,0.001,,,
,,25649,0.001,,,
0.7849792242050171,400,25649,,,,
,400,25663,,0.7941358685493469,,
,400,25663,,,0.7872471213340759,
,,25664,0.001,,,
,,25699,0.001,,,
0.8031726479530334,401,25699,,,,
,401,25727,,0.7940808534622192,,
,401,25727,,,0.7872598171234131,
,,25728,0.001,,,
,,25749,0.001,,,
0.7797031998634338,402,25749,,,,
,402,25791,,0.7942773103713989,,
,402,25791,,,0.7872269153594971,
,,25792,0.001,,,
,,25799,0.001,,,
0.8054649233818054,403,25799,,,,
,,25849,0.001,,,
0.8067853450775146,403,25849,,,,
,403,25855,,0.7940688729286194,,
,403,25855,,,0.7872304320335388,
,,25856,0.001,,,
,,25899,0.001,,,
0.7921163439750671,404,25899,,,,
,404,25919,,0.7940430045127869,,
,404,25919,,,0.7871503233909607,
,,25920,0.001,,,
,,25949,0.001,,,
0.7589383125305176,405,25949,,,,
,405,25983,,0.794048547744751,,
,405,25983,,,0.787167489528656,
,,25984,0.001,,,
,,25999,0.001,,,
0.7829926609992981,406,25999,,,,
,406,26047,,0.7940395474433899,,
,406,26047,,,0.787135124206543,
,,26048,0.001,,,
,,26049,0.001,,,
0.8052962422370911,407,26049,,,,
,,26099,0.001,,,
0.7687677145004272,407,26099,,,,
,407,26111,,0.7941178679466248,,
,407,26111,,,0.787161111831665,
,,26112,0.001,,,
,,26149,0.001,,,
0.7974925637245178,408,26149,,,,
,408,26175,,0.7940558791160583,,
,408,26175,,,0.7871658205986023,
,,26176,0.001,,,
,,26199,0.001,,,
0.7864714860916138,409,26199,,,,
,409,26239,,0.7940760850906372,,
,409,26239,,,0.7872309684753418,
,,26240,0.001,,,
,,26249,0.001,,,
0.7593612670898438,410,26249,,,,
,,26299,0.001,,,
0.7809664607048035,410,26299,,,,
,410,26303,,0.7940295338630676,,
,410,26303,,,0.7872300148010254,
,,26304,0.001,,,
,,26349,0.001,,,
0.7783432602882385,411,26349,,,,
,411,26367,,0.7940440773963928,,
,411,26367,,,0.7871441841125488,
,,26368,0.001,,,
,,26399,0.001,,,
0.7895336151123047,412,26399,,,,
,412,26431,,0.7940694093704224,,
,412,26431,,,0.7871963381767273,
,,26432,0.001,,,
,,26449,0.001,,,
0.7811654210090637,413,26449,,,,
,413,26495,,0.7940354943275452,,
,413,26495,,,0.7872796058654785,
,,26496,0.001,,,
,,26499,0.001,,,
0.810340404510498,414,26499,,,,
,,26549,0.001,,,
0.7864775061607361,414,26549,,,,
,414,26559,,0.7941209673881531,,
,414,26559,,,0.7872771620750427,
,,26560,0.001,,,
,,26599,0.001,,,
0.8254345059394836,415,26599,,,,
,415,26623,,0.7940540909767151,,
,415,26623,,,0.7872182726860046,
,,26624,0.001,,,
,,26649,0.001,,,
0.8104766607284546,416,26649,,,,
,416,26687,,0.7940387725830078,,
,416,26687,,,0.7871689796447754,
,,26688,0.001,,,
,,26699,0.001,,,
0.7704899311065674,417,26699,,,,
,,26749,0.001,,,
0.816993236541748,417,26749,,,,
,417,26751,,0.7940508127212524,,
,417,26751,,,0.7871513962745667,
,,26752,0.001,,,
,,26799,0.001,,,
0.7998550534248352,418,26799,,,,
,418,26815,,0.7940865159034729,,
,418,26815,,,0.7872454524040222,
,,26816,0.001,,,
,,26849,0.001,,,
0.7851889133453369,419,26849,,,,
,419,26879,,0.7943963408470154,,
,419,26879,,,0.7873599529266357,
,,26880,0.001,,,
,,26899,0.001,,,
0.7781262993812561,420,26899,,,,
,420,26943,,0.7940654158592224,,
,420,26943,,,0.787274956703186,
,,26944,0.001,,,
,,26949,0.001,,,
0.8149718642234802,421,26949,,,,
,,26999,0.001,,,
0.8097985982894897,421,26999,,,,
,421,27007,,0.7940312623977661,,
,421,27007,,,0.7871541380882263,
,,27008,0.001,,,
,,27049,0.001,,,
0.8030120134353638,422,27049,,,,
,422,27071,,0.7940255999565125,,
,422,27071,,,0.7871430516242981,
,,27072,0.001,,,
,,27099,0.001,,,
0.7921744585037231,423,27099,,,,
,423,27135,,0.7940252423286438,,
,423,27135,,,0.7871963977813721,
,,27136,0.001,,,
,,27149,0.001,,,
0.7984185814857483,424,27149,,,,
,,27199,0.001,,,
0.7613089084625244,424,27199,,,,
,424,27199,,0.7940283417701721,,
,424,27199,,,0.7871664762496948,
,,27200,0.001,,,
,,27249,0.001,,,
0.7777785658836365,425,27249,,,,
,425,27263,,0.7940511703491211,,
,425,27263,,,0.7871226668357849,
,,27264,0.001,,,
,,27299,0.001,,,
0.7989180088043213,426,27299,,,,
,426,27327,,0.7940652966499329,,
,426,27327,,,0.7872039079666138,
,,27328,0.001,,,
,,27349,0.001,,,
0.8165651559829712,427,27349,,,,
,427,27391,,0.7940158247947693,,
,427,27391,,,0.7871460914611816,
,,27392,0.001,,,
,,27399,0.001,,,
0.785695493221283,428,27399,,,,
,,27449,0.001,,,
0.7992386221885681,428,27449,,,,
,428,27455,,0.7941222190856934,,
,428,27455,,,0.7871277332305908,
,,27456,0.001,,,
,,27499,0.001,,,
0.7614445686340332,429,27499,,,,
,429,27519,,0.794079601764679,,
,429,27519,,,0.7873069047927856,
,,27520,0.001,,,
,,27549,0.001,,,
0.7457879185676575,430,27549,,,,
,430,27583,,0.7941148281097412,,
,430,27583,,,0.787247896194458,
,,27584,0.001,,,
,,27599,0.001,,,
0.8149718046188354,431,27599,,,,
,431,27647,,0.7940748333930969,,
,431,27647,,,0.7871675491333008,
,,27648,0.001,,,
,,27649,0.001,,,
0.7987946271896362,432,27649,,,,
,,27699,0.001,,,
0.7846885919570923,432,27699,,,,
,432,27711,,0.7940099835395813,,
,432,27711,,,0.7871562838554382,
,,27712,0.001,,,
,,27749,0.001,,,
0.7902542948722839,433,27749,,,,
,433,27775,,0.7940488457679749,,
,433,27775,,,0.787128210067749,
,,27776,0.001,,,
,,27799,0.001,,,
0.7611143589019775,434,27799,,,,
,434,27839,,0.7940483689308167,,
,434,27839,,,0.787136971950531,
,,27840,0.001,,,
,,27849,0.001,,,
0.7700666189193726,435,27849,,,,
,,27899,0.001,,,
0.7590538263320923,435,27899,,,,
,435,27903,,0.7940384745597839,,
,435,27903,,,0.7871339321136475,
,,27904,0.001,,,
,,27949,0.001,,,
0.7955410480499268,436,27949,,,,
,436,27967,,0.7940734624862671,,
,436,27967,,,0.7872086763381958,
,,27968,0.001,,,
,,27999,0.001,,,
0.7921629548072815,437,27999,,,,
,437,28031,,0.7940811514854431,,
,437,28031,,,0.787256121635437,
,,28032,0.001,,,
,,28049,0.001,,,
0.7902007102966309,438,28049,,,,
,438,28095,,0.7940521240234375,,
,438,28095,,,0.7872806191444397,
,,28096,0.001,,,
,,28099,0.001,,,
0.794196367263794,439,28099,,,,
,,28149,0.001,,,
0.7686576843261719,439,28149,,,,
,439,28159,,0.7940630912780762,,
,439,28159,,,0.7871756553649902,
,,28160,0.001,,,
,,28199,0.001,,,
0.8177893161773682,440,28199,,,,
,440,28223,,0.7942774891853333,,
,440,28223,,,0.7871426939964294,
,,28224,0.001,,,
,,28249,0.001,,,
0.8175418972969055,441,28249,,,,
,441,28287,,0.7942253947257996,,
,441,28287,,,0.7875852584838867,
,,28288,0.001,,,
,,28299,0.001,,,
0.780088484287262,442,28299,,,,
,,28349,0.001,,,
0.7785193920135498,442,28349,,,,
,442,28351,,0.7940407395362854,,
,442,28351,,,0.7871425151824951,
,,28352,0.001,,,
,,28399,0.001,,,
0.7960246801376343,443,28399,,,,
,443,28415,,0.7942101359367371,,
,443,28415,,,0.7871769070625305,
,,28416,0.001,,,
,,28449,0.001,,,
0.7615562081336975,444,28449,,,,
,444,28479,,0.7940306067466736,,
,444,28479,,,0.7871524095535278,
,,28480,0.001,,,
,,28499,0.001,,,
0.7730957865715027,445,28499,,,,
,445,28543,,0.7940150499343872,,
,445,28543,,,0.7871336340904236,
,,28544,0.001,,,
,,28549,0.001,,,
0.7911659479141235,446,28549,,,,
,,28599,0.001,,,
0.8006994128227234,446,28599,,,,
,446,28607,,0.7940310835838318,,
,446,28607,,,0.7871464490890503,
,,28608,0.001,,,
,,28649,0.001,,,
0.7922683954238892,447,28649,,,,
,447,28671,,0.7940924763679504,,
,447,28671,,,0.7871314883232117,
,,28672,0.001,,,
,,28699,0.001,,,
0.7936372756958008,448,28699,,,,
,448,28735,,0.7940050363540649,,
,448,28735,,,0.787148118019104,
,,28736,0.001,,,
,,28749,0.001,,,
0.8111160397529602,449,28749,,,,
,,28799,0.001,,,
0.816645622253418,449,28799,,,,
,449,28799,,0.794101357460022,,
,449,28799,,,0.7870851159095764,
,,28800,0.001,,,
,,28849,0.001,,,
0.8027645349502563,450,28849,,,,
,450,28863,,0.7941080927848816,,
,450,28863,,,0.7872161865234375,
,,28864,0.001,,,
,,28899,0.001,,,
0.8034118413925171,451,28899,,,,
,451,28927,,0.7940123677253723,,
,451,28927,,,0.7871654629707336,
,,28928,0.001,,,
,,28949,0.001,,,
0.7784026861190796,452,28949,,,,
,452,28991,,0.794034481048584,,
,452,28991,,,0.7871083617210388,
,,28992,0.001,,,
,,28999,0.001,,,
0.77936851978302,453,28999,,,,
,,29049,0.001,,,
0.7879191040992737,453,29049,,,,
,453,29055,,0.7939953804016113,,
,453,29055,,,0.7871472239494324,
,,29056,0.001,,,
,,29099,0.001,,,
0.792055606842041,454,29099,,,,
,454,29119,,0.7940464019775391,,
,454,29119,,,0.7871311902999878,
,,29120,0.001,,,
,,29149,0.001,,,
0.804094672203064,455,29149,,,,
,455,29183,,0.7941992878913879,,
,455,29183,,,0.7872139811515808,
,,29184,0.001,,,
,,29199,0.001,,,
0.7810137867927551,456,29199,,,,
,456,29247,,0.794165313243866,,
,456,29247,,,0.7872930765151978,
,,29248,0.001,,,
,,29249,0.001,,,
0.749301016330719,457,29249,,,,
,,29299,0.001,,,
0.8096402287483215,457,29299,,,,
,457,29311,,0.7940826416015625,,
,457,29311,,,0.7875078916549683,
,,29312,0.001,,,
,,29349,0.001,,,
0.7755401730537415,458,29349,,,,
,458,29375,,0.7940120697021484,,
,458,29375,,,0.7871653437614441,
,,29376,0.001,,,
,,29399,0.001,,,
0.7658528685569763,459,29399,,,,
,459,29439,,0.7940077185630798,,
,459,29439,,,0.7870924472808838,
,,29440,0.001,,,
,,29449,0.001,,,
0.7839080095291138,460,29449,,,,
,,29499,0.001,,,
0.7940279841423035,460,29499,,,,
,460,29503,,0.7940181493759155,,
,460,29503,,,0.7870897650718689,
,,29504,0.001,,,
,,29549,0.001,,,
0.7785392999649048,461,29549,,,,
,461,29567,,0.7940227389335632,,
,461,29567,,,0.7871230244636536,
,,29568,0.001,,,
,,29599,0.001,,,
0.7946752309799194,462,29599,,,,
,462,29631,,0.794010579586029,,
,462,29631,,,0.787220299243927,
,,29632,0.001,,,
,,29649,0.001,,,
0.7894255518913269,463,29649,,,,
,463,29695,,0.7940351963043213,,
,463,29695,,,0.7871089577674866,
,,29696,0.001,,,
,,29699,0.001,,,
0.7826083302497864,464,29699,,,,
,,29749,0.001,,,
0.7925377488136292,464,29749,,,,
,464,29759,,0.7940003275871277,,
,464,29759,,,0.7870833873748779,
,,29760,0.001,,,
,,29799,0.001,,,
0.7900969386100769,465,29799,,,,
,465,29823,,0.794016420841217,,
,465,29823,,,0.7870655655860901,
,,29824,0.001,,,
,,29849,0.001,,,
0.7988154888153076,466,29849,,,,
,466,29887,,0.7940676212310791,,
,466,29887,,,0.7871134877204895,
,,29888,0.001,,,
,,29899,0.001,,,
0.781640887260437,467,29899,,,,
,,29949,0.001,,,
0.7812517881393433,467,29949,,,,
,467,29951,,0.7941811084747314,,
,467,29951,,,0.7876600623130798,
,,29952,0.001,,,
,,29999,0.001,,,
0.7690984010696411,468,29999,,,,
,468,30015,,0.7940708994865417,,
,468,30015,,,0.7871588468551636,
,,30016,0.001,,,
,,30049,0.001,,,
0.796338677406311,469,30049,,,,
,469,30079,,0.794022262096405,,
,469,30079,,,0.787095844745636,
,,30080,0.001,,,
,,30099,0.001,,,
0.781464695930481,470,30099,,,,
,470,30143,,0.7940393686294556,,
,470,30143,,,0.7871140837669373,
,,30144,0.001,,,
,,30149,0.001,,,
0.7981462478637695,471,30149,,,,
,,30199,0.001,,,
0.7853792905807495,471,30199,,,,
,471,30207,,0.7940421104431152,,
,471,30207,,,0.7873033881187439,
,,30208,0.001,,,
,,30249,0.001,,,
0.7859399914741516,472,30249,,,,
,472,30271,,0.7939993739128113,,
,472,30271,,,0.7870882153511047,
,,30272,0.001,,,
,,30299,0.001,,,
0.8026825785636902,473,30299,,,,
,473,30335,,0.7940064668655396,,
,473,30335,,,0.7870907783508301,
,,30336,0.001,,,
,,30349,0.001,,,
0.8016952276229858,474,30349,,,,
,,30399,0.001,,,
0.7735170125961304,474,30399,,,,
,474,30399,,0.7939926385879517,,
,474,30399,,,0.7870591282844543,
,,30400,0.001,,,
,,30449,0.001,,,
0.8057606220245361,475,30449,,,,
,475,30463,,0.7940015196800232,,
,475,30463,,,0.787101149559021,
,,30464,0.001,,,
,,30499,0.001,,,
0.798295259475708,476,30499,,,,
,476,30527,,0.7940288186073303,,
,476,30527,,,0.7870630621910095,
,,30528,0.001,,,
,,30549,0.001,,,
0.786746084690094,477,30549,,,,
,477,30591,,0.7939822673797607,,
,477,30591,,,0.7871643900871277,
,,30592,0.001,,,
,,30599,0.001,,,
0.8153738379478455,478,30599,,,,
,,30649,0.001,,,
0.8152410984039307,478,30649,,,,
,478,30655,,0.7940120697021484,,
,478,30655,,,0.7870697379112244,
,,30656,0.001,,,
,,30699,0.001,,,
0.7880663871765137,479,30699,,,,
,479,30719,,0.7940155267715454,,
,479,30719,,,0.7871037721633911,
,,30720,0.001,,,
,,30749,0.001,,,
0.8021481037139893,480,30749,,,,
,480,30783,,0.794063150882721,,
,480,30783,,,0.7870831489562988,
,,30784,0.001,,,
,,30799,0.001,,,
0.7630701065063477,481,30799,,,,
,481,30847,,0.7941304445266724,,
,481,30847,,,0.7871199250221252,
,,30848,0.001,,,
,,30849,0.001,,,
0.7884506583213806,482,30849,,,,
,,30899,0.001,,,
0.8101076483726501,482,30899,,,,
,482,30911,,0.7943658828735352,,
,482,30911,,,0.7873783111572266,
,,30912,0.001,,,
,,30949,0.001,,,
0.7791040539741516,483,30949,,,,
,483,30975,,0.7941032648086548,,
,483,30975,,,0.7872451543807983,
,,30976,0.001,,,
,,30999,0.001,,,
0.780555009841919,484,30999,,,,
,484,31039,,0.7940792441368103,,
,484,31039,,,0.7871406674385071,
,,31040,0.001,,,
,,31049,0.001,,,
0.7893115282058716,485,31049,,,,
,,31099,0.001,,,
0.7901801466941833,485,31099,,,,
,485,31103,,0.7939828634262085,,
,485,31103,,,0.7871223092079163,
,,31104,0.001,,,
,,31149,0.001,,,
0.7595333456993103,486,31149,,,,
