lr-Adam,train_loss_step,step,epoch,val_loss,train_loss_epoch,test_loss
0.001,,20672,,,,
0.001,,20699,,,,
,0.16255289316177368,20699,323,,,
,,20735,323,0.022898618131875992,,
,,20735,323,,0.20953145623207092,
0.001,,20736,,,,
0.001,,20749,,,,
,0.27330368757247925,20749,324,,,
0.001,,20799,,,,
,0.17426946759223938,20799,324,,,
,,20799,324,0.02418375574052334,,
,,20799,324,,0.20510749518871307,
0.001,,20800,,,,
0.001,,20849,,,,
,0.2509470582008362,20849,325,,,
,,20863,325,0.022515758872032166,,
,,20863,325,,0.205495685338974,
0.001,,20864,,,,
0.001,,20899,,,,
,0.16383329033851624,20899,326,,,
,,20927,326,0.022177422419190407,,
,,20927,326,,0.20720206201076508,
0.001,,20928,,,,
0.001,,20949,,,,
,0.2494851052761078,20949,327,,,
,,20991,327,0.02230936475098133,,
,,20991,327,,0.20560654997825623,
0.001,,20992,,,,
0.001,,20999,,,,
,0.1673770695924759,20999,328,,,
0.001,,21049,,,,
,0.1982710361480713,21049,328,,,
,,21055,328,0.023852871730923653,,
,,21055,328,,0.20698143541812897,
0.001,,21056,,,,
0.001,,21099,,,,
,0.11856500059366226,21099,329,,,
,,21119,329,0.02217213436961174,,
,,21119,329,,0.20539571344852448,
0.001,,21120,,,,
0.001,,21149,,,,
,0.21056847274303436,21149,330,,,
,,21183,330,0.0236063189804554,,
,,21183,330,,0.20986096560955048,
0.001,,21184,,,,
0.001,,21199,,,,
,0.16592416167259216,21199,331,,,
,,21247,331,0.023583710193634033,,
,,21247,331,,0.20697416365146637,
0.001,,21248,,,,
0.001,,21249,,,,
,0.3325056731700897,21249,332,,,
0.001,,21299,,,,
,0.25096821784973145,21299,332,,,
,,21311,332,0.022031161934137344,,
,,21311,332,,0.20717060565948486,
0.001,,21312,,,,
0.001,,21349,,,,
,0.13006649911403656,21349,333,,,
,,21375,333,0.023125870153307915,,
,,21375,333,,0.20774038136005402,
0.001,,21376,,,,
0.001,,21399,,,,
,0.17795051634311676,21399,334,,,
,,21439,334,0.024525001645088196,,
,,21439,334,,0.20818975567817688,
0.001,,21440,,,,
0.001,,21449,,,,
,0.18050940334796906,21449,335,,,
0.001,,21499,,,,
,0.20485632121562958,21499,335,,,
,,21503,335,0.02295823022723198,,
,,21503,335,,0.20734965801239014,
0.001,,21504,,,,
0.001,,21549,,,,
,0.2459016591310501,21549,336,,,
,,21567,336,0.023279808461666107,,
,,21567,336,,0.20890584588050842,
0.001,,21568,,,,
0.001,,21599,,,,
,0.2225874960422516,21599,337,,,
,,21631,337,0.022496875375509262,,
,,21631,337,,0.20714350044727325,
0.001,,21632,,,,
0.001,,21649,,,,
,0.15941563248634338,21649,338,,,
,,21695,338,0.021985173225402832,,
,,21695,338,,0.2073366492986679,
0.001,,21696,,,,
0.001,,21699,,,,
,0.2250673621892929,21699,339,,,
0.001,,21749,,,,
,0.17369332909584045,21749,339,,,
,,21759,339,0.023831099271774292,,
,,21759,339,,0.20772148668766022,
0.001,,21760,,,,
0.001,,21799,,,,
,0.17777006328105927,21799,340,,,
,,21823,340,0.03745470196008682,,
,,21823,340,,0.20683325827121735,
0.001,,21824,,,,
0.001,,21849,,,,
,0.2694401741027832,21849,341,,,
,,21887,341,0.023457227274775505,,
,,21887,341,,0.22053582966327667,
0.001,,21888,,,,
0.001,,21899,,,,
,0.29190942645072937,21899,342,,,
0.001,,21949,,,,
,0.1509808599948883,21949,342,,,
,,21951,342,0.023205000907182693,,
,,21951,342,,0.20779544115066528,
0.001,,21952,,,,
0.001,,21999,,,,
,0.1682768613100052,21999,343,,,
,,22015,343,0.025147048756480217,,
,,22015,343,,0.20890745520591736,
0.001,,22016,,,,
0.001,,22049,,,,
,0.18361252546310425,22049,344,,,
,,22079,344,0.02209039032459259,,
,,22079,344,,0.20692066848278046,
0.001,,22080,,,,
0.001,,22099,,,,
,0.18176862597465515,22099,345,,,
,,22143,345,0.02223481424152851,,
,,22143,345,,0.20728598535060883,
0.001,,22144,,,,
0.001,,22149,,,,
,0.20556554198265076,22149,346,,,
0.001,,22199,,,,
,0.20628821849822998,22199,346,,,
,,22207,346,0.02485591545701027,,
,,22207,346,,0.20853324234485626,
0.001,,22208,,,,
0.001,,22249,,,,
,0.1924748718738556,22249,347,,,
,,22271,347,0.022997353225946426,,
,,22271,347,,0.20971344411373138,
0.001,,22272,,,,
0.001,,22299,,,,
,0.25085023045539856,22299,348,,,
,,22335,348,0.02225377783179283,,
,,22335,348,,0.20370109379291534,
0.001,,22336,,,,
0.001,,22349,,,,
,0.16616007685661316,22349,349,,,
0.001,,22399,,,,
,0.25446027517318726,22399,349,,,
,,22399,349,0.024686463177204132,,
,,22399,349,,0.20854316651821136,
0.001,,22400,,,,
0.001,,22449,,,,
,0.1517501175403595,22449,350,,,
,,22463,350,0.023110464215278625,,
,,22463,350,,0.2049274444580078,
0.001,,22464,,,,
0.001,,22499,,,,
,0.14383076131343842,22499,351,,,
,,22527,351,0.02313176356256008,,
,,22527,351,,0.20731060206890106,
0.001,,22528,,,,
0.001,,22549,,,,
,0.2531360387802124,22549,352,,,
,,22591,352,0.02285088039934635,,
,,22591,352,,0.20504656434059143,
0.001,,22592,,,,
0.001,,22599,,,,
,0.138551726937294,22599,353,,,
0.001,,22649,,,,
,0.21529757976531982,22649,353,,,
,,22655,353,0.021735170856118202,,
,,22655,353,,0.20359733700752258,
0.001,,22656,,,,
0.001,,22699,,,,
,0.1715044230222702,22699,354,,,
,,22719,354,0.022110773250460625,,
,,22719,354,,0.20628584921360016,
0.001,,22720,,,,
0.001,,22749,,,,
,0.2457355558872223,22749,355,,,
,,22783,355,0.02162216044962406,,
,,22783,355,,0.2060565948486328,
0.001,,22784,,,,
0.001,,22799,,,,
,0.2211347222328186,22799,356,,,
,,22847,356,0.021642403677105904,,
,,22847,356,,0.2062438726425171,
0.001,,22848,,,,
0.001,,22849,,,,
,0.2333172857761383,22849,357,,,
0.001,,22899,,,,
,0.18964095413684845,22899,357,,,
,,22911,357,0.02503729984164238,,
,,22911,357,,0.20681528747081757,
0.001,,22912,,,,
0.001,,22949,,,,
,0.2487756460905075,22949,358,,,
,,22975,358,0.023340443149209023,,
,,22975,358,,0.20674876868724823,
0.001,,22976,,,,
0.001,,22999,,,,
,0.2893086373806,22999,359,,,
,,23039,359,0.02335463836789131,,
,,23039,359,,0.2062080353498459,
0.001,,23040,,,,
0.001,,23049,,,,
,0.15416479110717773,23049,360,,,
0.001,,23099,,,,
,0.19337669014930725,23099,360,,,
,,23103,360,0.022835612297058105,,
,,23103,360,,0.20738725364208221,
0.001,,23104,,,,
0.001,,23149,,,,
,0.16588306427001953,23149,361,,,
,,23167,361,0.02290857583284378,,
,,23167,361,,0.2079746276140213,
0.001,,23168,,,,
0.001,,23199,,,,
,0.27342259883880615,23199,362,,,
,,23231,362,0.02356436662375927,,
,,23231,362,,0.20480267703533173,
0.001,,23232,,,,
0.001,,23249,,,,
,0.1693250834941864,23249,363,,,
,,23295,363,0.02239525131881237,,
,,23295,363,,0.20547261834144592,
0.001,,23296,,,,
0.001,,23299,,,,
,0.12161566317081451,23299,364,,,
0.001,,23349,,,,
,0.21012064814567566,23349,364,,,
,,23359,364,0.022664738819003105,,
,,23359,364,,0.2069242000579834,
0.001,,23360,,,,
0.001,,23399,,,,
,0.15224359929561615,23399,365,,,
,,23423,365,0.024770475924015045,,
,,23423,365,,0.20660729706287384,
0.001,,23424,,,,
0.001,,23449,,,,
,0.2757413685321808,23449,366,,,
,,23487,366,0.028196513652801514,,
,,23487,366,,0.2090069055557251,
0.001,,23488,,,,
0.001,,23499,,,,
,0.21057245135307312,23499,367,,,
0.001,,23549,,,,
,0.16323964297771454,23549,367,,,
,,23551,367,0.021444356068968773,,
,,23551,367,,0.20685869455337524,
0.001,,23552,,,,
0.001,,23599,,,,
,0.1438392847776413,23599,368,,,
,,23615,368,0.021688826382160187,,
,,23615,368,,0.20362170040607452,
0.001,,23616,,,,
0.001,,23649,,,,
,0.13877832889556885,23649,369,,,
,,23679,369,0.0222920048981905,,
,,23679,369,,0.20339640974998474,
0.001,,23680,,,,
0.001,,23699,,,,
,0.22119297087192535,23699,370,,,
,,23743,370,0.02290385402739048,,
,,23743,370,,0.2113438993692398,
0.001,,23744,,,,
0.001,,23749,,,,
,0.22529006004333496,23749,371,,,
0.001,,23799,,,,
,0.20206451416015625,23799,371,,,
,,23807,371,0.021237315610051155,,
,,23807,371,,0.20561832189559937,
0.001,,23808,,,,
0.001,,23849,,,,
,0.1590709537267685,23849,372,,,
,,23871,372,0.0218537338078022,,
,,23871,372,,0.20852918922901154,
0.001,,23872,,,,
0.001,,23899,,,,
,0.27612483501434326,23899,373,,,
,,23935,373,0.02143079601228237,,
,,23935,373,,0.20423412322998047,
0.001,,23936,,,,
0.001,,23949,,,,
,0.17127497494220734,23949,374,,,
0.001,,23999,,,,
,0.2736053764820099,23999,374,,,
,,23999,374,0.021516747772693634,,
,,23999,374,,0.20409037172794342,
0.001,,24000,,,,
0.001,,24049,,,,
,0.2033682018518448,24049,375,,,
,,24063,375,0.021771719679236412,,
,,24063,375,,0.20605997741222382,
0.001,,24064,,,,
0.001,,24099,,,,
,0.23118573427200317,24099,376,,,
,,24127,376,0.0216770451515913,,
,,24127,376,,0.20623843371868134,
0.001,,24128,,,,
0.001,,24149,,,,
,0.12661457061767578,24149,377,,,
,,24191,377,0.023519285023212433,,
,,24191,377,,0.2055434286594391,
0.001,,24192,,,,
0.001,,24199,,,,
,0.08386129140853882,24199,378,,,
0.001,,24249,,,,
,0.21701018512248993,24249,378,,,
,,24255,378,0.02272813953459263,,
,,24255,378,,0.20529785752296448,
0.001,,24256,,,,
0.001,,24299,,,,
,0.18691886961460114,24299,379,,,
,,24319,379,0.023418879136443138,,
,,24319,379,,0.20489920675754547,
0.001,,24320,,,,
0.001,,24349,,,,
,0.21809794008731842,24349,380,,,
,,24383,380,0.023715868592262268,,
,,24383,380,,0.20855753123760223,
0.001,,24384,,,,
0.001,,24399,,,,
,0.1211155354976654,24399,381,,,
,,24447,381,0.025441939011216164,,
,,24447,381,,0.2080150842666626,
0.001,,24448,,,,
0.001,,24449,,,,
,0.2823747396469116,24449,382,,,
0.001,,24499,,,,
,0.15378981828689575,24499,382,,,
,,24511,382,0.022964447736740112,,
,,24511,382,,0.2068781852722168,
0.001,,24512,,,,
0.001,,24549,,,,
,0.3188895583152771,24549,383,,,
,,24575,383,0.021736685186624527,,
,,24575,383,,0.20197255909442902,
0.001,,24576,,,,
0.001,,24599,,,,
,0.19623762369155884,24599,384,,,
,,24639,384,0.024013472720980644,,
,,24639,384,,0.20338711142539978,
0.001,,24640,,,,
0.001,,24649,,,,
,0.2422894835472107,24649,385,,,
0.001,,24699,,,,
,0.18953093886375427,24699,385,,,
,,24703,385,0.023745108395814896,,
,,24703,385,,0.20693416893482208,
0.001,,24704,,,,
0.001,,24749,,,,
,0.24950669705867767,24749,386,,,
,,24767,386,0.02274058200418949,,
,,24767,386,,0.20663204789161682,
0.001,,24768,,,,
0.001,,24799,,,,
,0.14859211444854736,24799,387,,,
,,24831,387,0.02760056033730507,,
,,24831,387,,0.20713403820991516,
0.001,,24832,,,,
0.001,,24849,,,,
,0.12348777800798416,24849,388,,,
,,24895,388,0.02177617885172367,,
,,24895,388,,0.20658481121063232,
0.001,,24896,,,,
0.001,,24899,,,,
,0.1039714515209198,24899,389,,,
0.001,,24949,,,,
,0.2806851267814636,24949,389,,,
,,24959,389,0.021471183747053146,,
,,24959,389,,0.20334680378437042,
0.001,,24960,,,,
0.001,,24999,,,,
,0.14484137296676636,24999,390,,,
,,25023,390,0.021544158458709717,,
,,25023,390,,0.204298198223114,
0.001,,25024,,,,
0.001,,25049,,,,
,0.1664772778749466,25049,391,,,
,,25087,391,0.023696547374129295,,
,,25087,391,,0.20584477484226227,
0.001,,25088,,,,
0.001,,25099,,,,
,0.29958847165107727,25099,392,,,
0.001,,25149,,,,
,0.29975977540016174,25149,392,,,
,,25151,392,0.0217911284416914,,
,,25151,392,,0.20751315355300903,
0.001,,25152,,,,
0.001,,25199,,,,
,0.2430991232395172,25199,393,,,
,,25215,393,0.022388577461242676,,
,,25215,393,,0.20427066087722778,
0.001,,25216,,,,
0.001,,25249,,,,
,0.13448762893676758,25249,394,,,
,,25279,394,0.021120525896549225,,
,,25279,394,,0.20773547887802124,
0.001,,25280,,,,
0.001,,25299,,,,
,0.23785562813282013,25299,395,,,
,,25343,395,0.02226109616458416,,
,,25343,395,,0.20478492975234985,
0.001,,25344,,,,
0.001,,25349,,,,
,0.27463817596435547,25349,396,,,
0.001,,25399,,,,
,0.2265847623348236,25399,396,,,
,,25407,396,0.021247105672955513,,
,,25407,396,,0.20564034581184387,
0.001,,25408,,,,
0.001,,25449,,,,
,0.12178300321102142,25449,397,,,
,,25471,397,0.021206583827733994,,
,,25471,397,,0.20379258692264557,
0.001,,25472,,,,
0.001,,25499,,,,
,0.1338224560022354,25499,398,,,
,,25535,398,0.022873885929584503,,
,,25535,398,,0.20362547039985657,
0.001,,25536,,,,
0.001,,25549,,,,
,0.19468919932842255,25549,399,,,
0.001,,25599,,,,
,0.34264135360717773,25599,399,,,
,,25599,399,0.023877806961536407,,
,,25599,399,,0.20234626531600952,
0.001,,25600,,,,
0.001,,25649,,,,
,0.2009698748588562,25649,400,,,
,,25663,400,0.022107509896159172,,
,,25663,400,,0.20612703263759613,
0.001,,25664,,,,
0.001,,25699,,,,
,0.26041796803474426,25699,401,,,
,,25727,401,0.02399466559290886,,
,,25727,401,,0.20728492736816406,
0.001,,25728,,,,
0.001,,25749,,,,
,0.21085011959075928,25749,402,,,
,,25791,402,0.02147982455790043,,
,,25791,402,,0.20551250874996185,
0.001,,25792,,,,
0.001,,25799,,,,
,0.3276735842227936,25799,403,,,
0.001,,25849,,,,
,0.20282629132270813,25849,403,,,
,,25855,403,0.02271324209868908,,
,,25855,403,,0.20492562651634216,
0.001,,25856,,,,
0.001,,25899,,,,
,0.12501749396324158,25899,404,,,
,,25919,404,0.02454639971256256,,
,,25919,404,,0.20669205486774445,
0.001,,25920,,,,
0.001,,25949,,,,
,0.18691210448741913,25949,405,,,
,,25983,405,0.023823486641049385,,
,,25983,405,,0.2055077701807022,
0.001,,25984,,,,
0.001,,25999,,,,
,0.2062305361032486,25999,406,,,
,,26047,406,0.02302614413201809,,
,,26047,406,,0.2078617364168167,
0.001,,26048,,,,
0.001,,26049,,,,
,0.13713189959526062,26049,407,,,
0.001,,26099,,,,
,0.21024246513843536,26099,407,,,
,,26111,407,0.02267579361796379,,
,,26111,407,,0.2051820456981659,
0.001,,26112,,,,
0.001,,26149,,,,
,0.26021450757980347,26149,408,,,
,,26175,408,0.021261529996991158,,
,,26175,408,,0.2031242847442627,
0.001,,26176,,,,
0.001,,26199,,,,
,0.24236811697483063,26199,409,,,
,,26239,409,0.022042270749807358,,
,,26239,409,,0.2068917155265808,
0.001,,26240,,,,
0.001,,26249,,,,
,0.2056262195110321,26249,410,,,
0.001,,26299,,,,
,0.1919727921485901,26299,410,,,
,,26303,410,0.023041008040308952,,
,,26303,410,,0.20623131096363068,
0.001,,26304,,,,
0.001,,26349,,,,
,0.2496194690465927,26349,411,,,
,,26367,411,0.022381538525223732,,
,,26367,411,,0.20387642085552216,
0.001,,26368,,,,
0.001,,26399,,,,
,0.26517239212989807,26399,412,,,
,,26431,412,0.022434882819652557,,
,,26431,412,,0.2042076140642166,
0.001,,26432,,,,
0.001,,26449,,,,
,0.27144721150398254,26449,413,,,
,,26495,413,0.02177892066538334,,
,,26495,413,,0.20376554131507874,
0.001,,26496,,,,
0.001,,26499,,,,
,0.12723872065544128,26499,414,,,
0.001,,26549,,,,
,0.11182478815317154,26549,414,,,
,,26559,414,0.022822197526693344,,
,,26559,414,,0.2020382583141327,
0.001,,26560,,,,
0.001,,26599,,,,
,0.14045193791389465,26599,415,,,
,,26623,415,0.026137765496969223,,
,,26623,415,,0.20535925030708313,
0.001,,26624,,,,
0.001,,26649,,,,
,0.18818135559558868,26649,416,,,
,,26687,416,0.023173445835709572,,
,,26687,416,,0.20663298666477203,
0.001,,26688,,,,
0.001,,26699,,,,
,0.20988601446151733,26699,417,,,
0.001,,26749,,,,
,0.2221335768699646,26749,417,,,
,,26751,417,0.022439593449234962,,
,,26751,417,,0.20447590947151184,
0.001,,26752,,,,
0.001,,26799,,,,
,0.21248584985733032,26799,418,,,
,,26815,418,0.022844824939966202,,
,,26815,418,,0.20392531156539917,
0.001,,26816,,,,
0.001,,26849,,,,
,0.1534983515739441,26849,419,,,
,,26879,419,0.022594965994358063,,
,,26879,419,,0.20601870119571686,
0.001,,26880,,,,
0.001,,26899,,,,
,0.27108773589134216,26899,420,,,
,,26943,420,0.022288022562861443,,
,,26943,420,,0.20498746633529663,
0.001,,26944,,,,
0.001,,26949,,,,
,0.15808887779712677,26949,421,,,
0.001,,26999,,,,
,0.24022454023361206,26999,421,,,
,,27007,421,0.02346554771065712,,
,,27007,421,,0.2041509747505188,
0.001,,27008,,,,
0.001,,27049,,,,
,0.231479674577713,27049,422,,,
,,27071,422,0.02191912569105625,,
,,27071,422,,0.2051214873790741,
0.001,,27072,,,,
0.001,,27099,,,,
,0.20306015014648438,27099,423,,,
,,27135,423,0.022307734936475754,,
,,27135,423,,0.20704959332942963,
0.001,,27136,,,,
0.001,,27149,,,,
,0.18769925832748413,27149,424,,,
0.001,,27199,,,,
,0.20931129157543182,27199,424,,,
,,27199,424,0.021491507068276405,,
,,27199,424,,0.203996941447258,
0.001,,27200,,,,
0.001,,27249,,,,
,0.1347189098596573,27249,425,,,
,,27263,425,0.02126697450876236,,
,,27263,425,,0.20588837563991547,
0.001,,27264,,,,
0.001,,27299,,,,
,0.20731890201568604,27299,426,,,
,,27327,426,0.021267119795084,,
,,27327,426,,0.20439480245113373,
0.001,,27328,,,,
0.001,,27349,,,,
,0.19170254468917847,27349,427,,,
,,27391,427,0.02261662296950817,,
,,27391,427,,0.2047639787197113,
0.001,,27392,,,,
0.001,,27399,,,,
,0.20432049036026,27399,428,,,
0.001,,27449,,,,
,0.20847143232822418,27449,428,,,
,,27455,428,0.02174771949648857,,
,,27455,428,,0.20259042084217072,
0.001,,27456,,,,
0.001,,27499,,,,
,0.20621412992477417,27499,429,,,
,,27519,429,0.02206934243440628,,
,,27519,429,,0.20488372445106506,
0.001,,27520,,,,
0.001,,27549,,,,
,0.2174561321735382,27549,430,,,
,,27583,430,0.021198229864239693,,
,,27583,430,,0.20353597402572632,
0.001,,27584,,,,
0.001,,27599,,,,
,0.21803919970989227,27599,431,,,
,,27647,431,0.02232189290225506,,
,,27647,431,,0.2041090726852417,
0.001,,27648,,,,
0.001,,27649,,,,
,0.2878795266151428,27649,432,,,
0.001,,27699,,,,
,0.2085856795310974,27699,432,,,
,,27711,432,0.02278354950249195,,
,,27711,432,,0.20400844514369965,
0.001,,27712,,,,
0.001,,27749,,,,
,0.14761443436145782,27749,433,,,
,,27775,433,0.02739802375435829,,
,,27775,433,,0.20562109351158142,
0.001,,27776,,,,
0.001,,27799,,,,
,0.23091056942939758,27799,434,,,
,,27839,434,0.02124929241836071,,
,,27839,434,,0.20749421417713165,
0.001,,27840,,,,
0.001,,27849,,,,
,0.1692562997341156,27849,435,,,
0.001,,27899,,,,
,0.19230319559574127,27899,435,,,
,,27903,435,0.022168980911374092,,
,,27903,435,,0.20625582337379456,
0.001,,27904,,,,
0.001,,27949,,,,
,0.18278229236602783,27949,436,,,
,,27967,436,0.02324899472296238,,
,,27967,436,,0.20505306124687195,
0.001,,27968,,,,
0.001,,27999,,,,
,0.23825474083423615,27999,437,,,
,,28031,437,0.022264311090111732,,
,,28031,437,,0.20219208300113678,
0.001,,28032,,,,
0.001,,28049,,,,
,0.28953444957733154,28049,438,,,
,,28095,438,0.022316940128803253,,
,,28095,438,,0.2038697749376297,
0.001,,28096,,,,
0.001,,28099,,,,
,0.2156248837709427,28099,439,,,
0.001,,28149,,,,
,0.22361457347869873,28149,439,,,
,,28159,439,0.02517847903072834,,
,,28159,439,,0.20654287934303284,
0.001,,28160,,,,
0.001,,28199,,,,
,0.2448989599943161,28199,440,,,
,,28223,440,0.021743670105934143,,
,,28223,440,,0.20500899851322174,
0.001,,28224,,,,
0.001,,28249,,,,
,0.28246575593948364,28249,441,,,
,,28287,441,0.021030647680163383,,
,,28287,441,,0.2029777318239212,
0.001,,28288,,,,
0.001,,28299,,,,
,0.2715047597885132,28299,442,,,
0.001,,28349,,,,
,0.12334983050823212,28349,442,,,
,,28351,442,0.02134653739631176,,
,,28351,442,,0.20544017851352692,
0.001,,28352,,,,
0.001,,28399,,,,
,0.21867749094963074,28399,443,,,
,,28415,443,0.02323133870959282,,
,,28415,443,,0.2035793960094452,
0.001,,28416,,,,
0.001,,28449,,,,
,0.26166585087776184,28449,444,,,
,,28479,444,0.021351225674152374,,
,,28479,444,,0.202989861369133,
0.001,,28480,,,,
0.001,,28499,,,,
,0.2553427517414093,28499,445,,,
,,28543,445,0.023695379495620728,,
,,28543,445,,0.2045060247182846,
0.001,,28544,,,,
0.001,,28549,,,,
,0.20702259242534637,28549,446,,,
0.001,,28599,,,,
,0.23687882721424103,28599,446,,,
,,28607,446,0.022200556471943855,,
,,28607,446,,0.20436453819274902,
0.001,,28608,,,,
0.001,,28649,,,,
,0.16056309640407562,28649,447,,,
,,28671,447,0.021990638226270676,,
,,28671,447,,0.20510193705558777,
0.001,,28672,,,,
0.001,,28699,,,,
,0.23521281778812408,28699,448,,,
,,28735,448,0.02220184914767742,,
,,28735,448,,0.2042701244354248,
0.001,,28736,,,,
0.001,,28749,,,,
,0.22474157810211182,28749,449,,,
0.001,,28799,,,,
,0.24909460544586182,28799,449,,,
,,28799,449,0.022654300555586815,,
,,28799,449,,0.20513172447681427,
0.001,,28800,,,,
0.001,,28849,,,,
,0.16562184691429138,28849,450,,,
,,28863,450,0.0215300302952528,,
,,28863,450,,0.20399712026119232,
0.001,,28864,,,,
0.001,,28899,,,,
,0.18162158131599426,28899,451,,,
,,28927,451,0.023567743599414825,,
,,28927,451,,0.20773951709270477,
0.001,,28928,,,,
0.001,,28949,,,,
,0.20105379819869995,28949,452,,,
,,28991,452,0.022616298869252205,,
,,28991,452,,0.20514599978923798,
0.001,,28992,,,,
0.001,,28999,,,,
,0.20202012360095978,28999,453,,,
0.001,,29049,,,,
,0.21830716729164124,29049,453,,,
,,29055,453,0.02404593862593174,,
,,29055,453,,0.20653752982616425,
0.001,,29056,,,,
0.001,,29099,,,,
,0.1649443656206131,29099,454,,,
,,29119,454,0.023082448169589043,,
,,29119,454,,0.20512893795967102,
0.001,,29120,,,,
0.001,,29149,,,,
,0.1546037644147873,29149,455,,,
,,29183,455,0.026037858799099922,,
,,29183,455,,0.2049981653690338,
0.001,,29184,,,,
0.001,,29199,,,,
,0.1448715329170227,29199,456,,,
,,29247,456,0.021455280482769012,,
,,29247,456,,0.20372603833675385,
0.001,,29248,,,,
0.001,,29249,,,,
,0.21101176738739014,29249,457,,,
0.001,,29299,,,,
,0.24625980854034424,29299,457,,,
,,29311,457,0.021593421697616577,,
,,29311,457,,0.20698948204517365,
0.001,,29312,,,,
0.001,,29349,,,,
,0.26829275488853455,29349,458,,,
,,29375,458,0.022219322621822357,,
,,29375,458,,0.20507977902889252,
0.001,,29376,,,,
0.001,,29399,,,,
,0.2526181936264038,29399,459,,,
,,29439,459,0.022515324875712395,,
,,29439,459,,0.20604687929153442,
0.001,,29440,,,,
0.001,,29449,,,,
,0.30165016651153564,29449,460,,,
0.001,,29499,,,,
,0.1879296451807022,29499,460,,,
,,29503,460,0.02184702828526497,,
,,29503,460,,0.2019425481557846,
0.001,,29504,,,,
0.001,,29549,,,,
,0.10099540650844574,29549,461,,,
,,29567,461,0.022031081840395927,,
,,29567,461,,0.20458677411079407,
0.001,,29568,,,,
0.001,,29599,,,,
,0.19977480173110962,29599,462,,,
,,29631,462,0.021729839965701103,,
,,29631,462,,0.2034502476453781,
0.001,,29632,,,,
0.001,,29649,,,,
,0.16915921866893768,29649,463,,,
,,29695,463,0.022115206345915794,,
,,29695,463,,0.20547281205654144,
0.001,,29696,,,,
0.001,,29699,,,,
,0.24704718589782715,29699,464,,,
0.001,,29749,,,,
,0.22970494627952576,29749,464,,,
,,29759,464,0.02113424986600876,,
,,29759,464,,0.20406892895698547,
0.001,,29760,,,,
0.001,,29799,,,,
,0.18359015882015228,29799,465,,,
,,29823,465,0.02240743115544319,,
,,29823,465,,0.20456744730472565,
0.001,,29824,,,,
0.001,,29849,,,,
,0.1763155311346054,29849,466,,,
,,29887,466,0.02144523337483406,,
,,29887,466,,0.2025061696767807,
0.001,,29888,,,,
0.001,,29899,,,,
,0.27117565274238586,29899,467,,,
0.001,,29949,,,,
,0.17681534588336945,29949,467,,,
,,29951,467,0.020629758015275,,
,,29951,467,,0.20481672883033752,
0.001,,29952,,,,
0.001,,29999,,,,
,0.2169230580329895,29999,468,,,
,,30015,468,0.02092750184237957,,
,,30015,468,,0.20146510004997253,
0.001,,30016,,,,
0.001,,30049,,,,
,0.2134232521057129,30049,469,,,
,,30079,469,0.021929575130343437,,
,,30079,469,,0.2055366337299347,
0.001,,30080,,,,
0.001,,30099,,,,
,0.17934107780456543,30099,470,,,
,,30143,470,0.021318253129720688,,
,,30143,470,,0.20178881287574768,
0.001,,30144,,,,
0.001,,30149,,,,
,0.15514017641544342,30149,471,,,
0.001,,30199,,,,
,0.21656277775764465,30199,471,,,
,,30207,471,0.022742263972759247,,
,,30207,471,,0.20635010302066803,
0.001,,30208,,,,
0.001,,30249,,,,
,0.26176273822784424,30249,472,,,
,,30271,472,0.021558014675974846,,
,,30271,472,,0.2041926085948944,
0.001,,30272,,,,
0.001,,30299,,,,
,0.2560153603553772,30299,473,,,
,,30335,473,0.022177699953317642,,
,,30335,473,,0.20129036903381348,
0.001,,30336,,,,
0.001,,30349,,,,
,0.17631694674491882,30349,474,,,
0.001,,30399,,,,
,0.17027658224105835,30399,474,,,
,,30399,474,0.021109726279973984,,
,,30399,474,,0.20467284321784973,
0.001,,30400,,,,
0.001,,30449,,,,
,0.25140243768692017,30449,475,,,
,,30463,475,0.02172413282096386,,
,,30463,475,,0.2044726461172104,
0.001,,30464,,,,
0.001,,30499,,,,
,0.2517353892326355,30499,476,,,
,,30527,476,0.023469433188438416,,
,,30527,476,,0.20386505126953125,
0.001,,30528,,,,
0.001,,30549,,,,
,0.1745990514755249,30549,477,,,
,,30591,477,0.020541202276945114,,
,,30591,477,,0.20458857715129852,
0.001,,30592,,,,
0.001,,30599,,,,
,0.29961639642715454,30599,478,,,
0.001,,30649,,,,
,0.17825627326965332,30649,478,,,
,,30655,478,0.021219423040747643,,
,,30655,478,,0.203591451048851,
0.001,,30656,,,,
0.001,,30699,,,,
,0.16782207787036896,30699,479,,,
,,30719,479,0.022692319005727768,,
,,30719,479,,0.20441347360610962,
0.001,,30720,,,,
0.001,,30749,,,,
,0.21387304365634918,30749,480,,,
,,30783,480,0.022151729092001915,,
,,30783,480,,0.20441247522830963,
0.001,,30784,,,,
0.001,,30799,,,,
,0.20496806502342224,30799,481,,,
,,30847,481,0.02190822921693325,,
,,30847,481,,0.20680607855319977,
0.001,,30848,,,,
0.001,,30849,,,,
,0.16564907133579254,30849,482,,,
0.001,,30899,,,,
,0.15031565725803375,30899,482,,,
,,30911,482,0.0217721089720726,,
,,30911,482,,0.20521554350852966,
0.001,,30912,,,,
0.001,,30949,,,,
,0.15583691000938416,30949,483,,,
,,30975,483,0.021256454288959503,,
,,30975,483,,0.2021917700767517,
0.001,,30976,,,,
0.001,,30999,,,,
,0.25386297702789307,30999,484,,,
,,31039,484,0.021939987316727638,,
