train_loss_step,step,lr-Adam,epoch,val_loss,train_loss_epoch,test_loss
,10431,,162,,0.7869347929954529,
,10432,0.001,,,,
,10449,0.001,,,,
0.8154520988464355,10449,,163,,,
,10495,,163,0.793723464012146,,
,10495,,163,,0.7867924571037292,
,10496,0.001,,,,
,10499,0.001,,,,
0.7778578400611877,10499,,164,,,
,10549,0.001,,,,
0.8127248287200928,10549,,164,,,
,10559,,164,0.7937048077583313,,
,10559,,164,,0.7868177890777588,
,10560,0.001,,,,
,10599,0.001,,,,
0.7648571133613586,10599,,165,,,
,10623,,165,0.7937521934509277,,
,10623,,165,,0.7868250608444214,
,10624,0.001,,,,
,10649,0.001,,,,
0.7621898055076599,10649,,166,,,
,10687,,166,0.7937164902687073,,
,10687,,166,,0.7868620753288269,
,10688,0.001,,,,
,10699,0.001,,,,
0.7818346619606018,10699,,167,,,
,10749,0.001,,,,
0.7845040559768677,10749,,167,,,
,10751,,167,0.7942203879356384,,
,10751,,167,,0.7870237231254578,
,10752,0.001,,,,
,10799,0.001,,,,
0.7866772413253784,10799,,168,,,
,10815,,168,0.7938219904899597,,
,10815,,168,,0.7872998714447021,
,10816,0.001,,,,
,10849,0.001,,,,
0.8041805624961853,10849,,169,,,
,10879,,169,0.7937149405479431,,
,10879,,169,,0.7868493795394897,
,10880,0.001,,,,
,10899,0.001,,,,
0.7944276332855225,10899,,170,,,
,10943,,170,0.7936951518058777,,
,10943,,170,,0.7868051528930664,
,10944,0.001,,,,
,10949,0.001,,,,
0.7672976851463318,10949,,171,,,
,10999,0.001,,,,
0.771099865436554,10999,,171,,,
,11007,,171,0.7937103509902954,,
,11007,,171,,0.7869017720222473,
,11008,0.001,,,,
,11049,0.001,,,,
0.8244004845619202,11049,,172,,,
,11071,,172,0.7936980128288269,,
,11071,,172,,0.786795973777771,
,11072,0.001,,,,
,11099,0.001,,,,
0.7688031196594238,11099,,173,,,
,11135,,173,0.7937198877334595,,
,11135,,173,,0.786821186542511,
,11136,0.001,,,,
,11149,0.001,,,,
0.7916901111602783,11149,,174,,,
,11199,0.001,,,,
0.7786962389945984,11199,,174,,,
,11199,,174,0.7937543988227844,,
,11199,,174,,0.7871139049530029,
,11200,0.001,,,,
,11249,0.001,,,,
0.7816380858421326,11249,,175,,,
,11263,,175,0.7936904430389404,,
,11263,,175,,0.7868344783782959,
,11264,0.001,,,,
,11299,0.001,,,,
0.7723342180252075,11299,,176,,,
,11327,,176,0.7937139272689819,,
,11327,,176,,0.7867944836616516,
,11328,0.001,,,,
,11349,0.001,,,,
0.7926342487335205,11349,,177,,,
,11391,,177,0.793806254863739,,
,11391,,177,,0.7868177890777588,
,11392,0.001,,,,
,11399,0.001,,,,
0.792194664478302,11399,,178,,,
,11449,0.001,,,,
0.7870582938194275,11449,,178,,,
,11455,,178,0.7937280535697937,,
,11455,,178,,0.7868355512619019,
,11456,0.001,,,,
,11499,0.001,,,,
0.8143420815467834,11499,,179,,,
,11519,,179,0.7937151789665222,,
,11519,,179,,0.7868327498435974,
,11520,0.001,,,,
,11549,0.001,,,,
0.7695065140724182,11549,,180,,,
,11583,,180,0.7937218546867371,,
,11583,,180,,0.7867810130119324,
,11584,0.001,,,,
,11599,0.001,,,,
0.800218403339386,11599,,181,,,
,11647,,181,0.7937160134315491,,
,11647,,181,,0.7868579626083374,
,11648,0.001,,,,
,11649,0.001,,,,
0.8154865503311157,11649,,182,,,
,11699,0.001,,,,
0.7992576956748962,11699,,182,,,
,11711,,182,0.7936838865280151,,
,11711,,182,,0.786815345287323,
,11712,0.001,,,,
,11749,0.001,,,,
0.7922965884208679,11749,,183,,,
,11775,,183,0.7937144041061401,,
,11775,,183,,0.786827802658081,
,11776,0.001,,,,
,11799,0.001,,,,
0.7763313055038452,11799,,184,,,
,11839,,184,0.793725848197937,,
,11839,,184,,0.7868304252624512,
,11840,0.001,,,,
,11849,0.001,,,,
0.782184898853302,11849,,185,,,
,11899,0.001,,,,
0.7876260876655579,11899,,185,,,
,11903,,185,0.7937926054000854,,
,11903,,185,,0.7867942452430725,
,11904,0.001,,,,
,11949,0.001,,,,
0.800213098526001,11949,,186,,,
,11967,,186,0.7937266230583191,,
,11967,,186,,0.7868549227714539,
,11968,0.001,,,,
,11999,0.001,,,,
0.766806960105896,11999,,187,,,
,12031,,187,0.7938042879104614,,
,12031,,187,,0.7868217825889587,
,12032,0.001,,,,
,12049,0.001,,,,
0.776972770690918,12049,,188,,,
,12095,,188,0.7936998605728149,,
,12095,,188,,0.7868838310241699,
,12096,0.001,,,,
,12099,0.001,,,,
0.8097545504570007,12099,,189,,,
,12149,0.001,,,,
0.8111062049865723,12149,,189,,,
,12159,,189,0.7936726212501526,,
,12159,,189,,0.7868090867996216,
,12160,0.001,,,,
,12199,0.001,,,,
0.7627837061882019,12199,,190,,,
,12223,,190,0.7939070463180542,,
,12223,,190,,0.7868345975875854,
,12224,0.001,,,,
,12249,0.001,,,,
0.7807597517967224,12249,,191,,,
,12287,,191,0.7937157154083252,,
,12287,,191,,0.7870430946350098,
,12288,0.001,,,,
,12299,0.001,,,,
0.7681233286857605,12299,,192,,,
,12349,0.001,,,,
0.7773501873016357,12349,,192,,,
,12351,,192,0.793676495552063,,
,12351,,192,,0.7867880463600159,
,12352,0.001,,,,
,12399,0.001,,,,
0.7484784722328186,12399,,193,,,
,12415,,193,0.7937503457069397,,
,12415,,193,,0.7867980003356934,
,12416,0.001,,,,
,12449,0.001,,,,
0.8031068444252014,12449,,194,,,
,12479,,194,0.7937104105949402,,
,12479,,194,,0.7868872880935669,
,12480,0.001,,,,
,12499,0.001,,,,
0.7866559028625488,12499,,195,,,
,12543,,195,0.7937008142471313,,
,12543,,195,,0.7868029475212097,
,12544,0.001,,,,
,12549,0.001,,,,
0.784877359867096,12549,,196,,,
,12599,0.001,,,,
0.8135247230529785,12599,,196,,,
,12607,,196,0.7937384843826294,,
,12607,,196,,0.7868039608001709,
,12608,0.001,,,,
,12649,0.001,,,,
0.8055505156517029,12649,,197,,,
,12671,,197,0.7936649918556213,,
,12671,,197,,0.7868484258651733,
,12672,0.001,,,,
,12699,0.001,,,,
0.7886658310890198,12699,,198,,,
,12735,,198,0.7936556935310364,,
,12735,,198,,0.7868334650993347,
,12736,0.001,,,,
,12749,0.001,,,,
0.8090251088142395,12749,,199,,,
,12799,0.001,,,,
0.7542065978050232,12799,,199,,,
,12799,,199,0.7937260866165161,,
,12799,,199,,0.7868157029151917,
,12800,0.001,,,,
,12849,0.001,,,,
0.7950654029846191,12849,,200,,,
,12863,,200,0.7936779856681824,,
,12863,,200,,0.7868502736091614,
,12864,0.001,,,,
,12899,0.001,,,,
0.8026451468467712,12899,,201,,,
,12927,,201,0.7937037944793701,,
,12927,,201,,0.7868085503578186,
,12928,0.001,,,,
,12949,0.001,,,,
0.7861495018005371,12949,,202,,,
,12991,,202,0.793660044670105,,
,12991,,202,,0.7867934107780457,
,12992,0.001,,,,
,12999,0.001,,,,
0.76533442735672,12999,,203,,,
,13049,0.001,,,,
0.7931258082389832,13049,,203,,,
,13055,,203,0.7937193512916565,,
,13055,,203,,0.78680020570755,
,13056,0.001,,,,
,13099,0.001,,,,
0.7638211250305176,13099,,204,,,
,13119,,204,0.7936992049217224,,
,13119,,204,,0.7868086099624634,
,13120,0.001,,,,
,13149,0.001,,,,
0.7870060205459595,13149,,205,,,
,13183,,205,0.7936543822288513,,
,13183,,205,,0.7867645621299744,
,13184,0.001,,,,
,13199,0.001,,,,
0.8240392804145813,13199,,206,,,
,13247,,206,0.7940443158149719,,
,13247,,206,,0.7867870330810547,
,13248,0.001,,,,
,13249,0.001,,,,
0.7501963973045349,13249,,207,,,
,13299,0.001,,,,
0.8077165484428406,13299,,207,,,
,13311,,207,0.7936866283416748,,
,13311,,207,,0.7868703007698059,
,13312,0.001,,,,
,13349,0.001,,,,
0.7895560264587402,13349,,208,,,
,13375,,208,0.7939858436584473,,
,13375,,208,,0.7868622541427612,
,13376,0.001,,,,
,13399,0.001,,,,
0.8205899000167847,13399,,209,,,
,13439,,209,0.7937127351760864,,
,13439,,209,,0.7869203686714172,
,13440,0.001,,,,
,13449,0.001,,,,
0.7966302633285522,13449,,210,,,
,13499,0.001,,,,
0.7753930687904358,13499,,210,,,
,13503,,210,0.7937231063842773,,
,13503,,210,,0.7868078947067261,
,13504,0.001,,,,
,13549,0.001,,,,
0.8068467378616333,13549,,211,,,
,13567,,211,0.7936528921127319,,
,13567,,211,,0.7868362665176392,
,13568,0.001,,,,
,13599,0.001,,,,
0.8154038190841675,13599,,212,,,
,13631,,212,0.7938463687896729,,
,13631,,212,,0.786788821220398,
,13632,0.001,,,,
,13649,0.001,,,,
0.8040339350700378,13649,,213,,,
,13695,,213,0.7937113642692566,,
,13695,,213,,0.7868671417236328,
,13696,0.001,,,,
,13699,0.001,,,,
0.7648923397064209,13699,,214,,,
,13749,0.001,,,,
0.782099723815918,13749,,214,,,
,13759,,214,0.7936542630195618,,
,13759,,214,,0.7867642045021057,
,13760,0.001,,,,
,13799,0.001,,,,
0.7854767441749573,13799,,215,,,
,13823,,215,0.7937520742416382,,
,13823,,215,,0.7867456078529358,
,13824,0.001,,,,
,13849,0.001,,,,
0.7695950865745544,13849,,216,,,
,13887,,216,0.7936593294143677,,
,13887,,216,,0.7868313789367676,
,13888,0.001,,,,
,13899,0.001,,,,
0.8248987793922424,13899,,217,,,
,13949,0.001,,,,
0.7803317308425903,13949,,217,,,
,13951,,217,0.7936681509017944,,
,13951,,217,,0.7867831587791443,
,13952,0.001,,,,
,13999,0.001,,,,
0.7753542065620422,13999,,218,,,
,14015,,218,0.7936483025550842,,
,14015,,218,,0.7867581248283386,
,14016,0.001,,,,
,14049,0.001,,,,
0.7875292301177979,14049,,219,,,
,14079,,219,0.7936878800392151,,
,14079,,219,,0.7867898344993591,
,14080,0.001,,,,
,14099,0.001,,,,
0.7918931841850281,14099,,220,,,
,14143,,220,0.7936561107635498,,
,14143,,220,,0.7867611646652222,
,14144,0.001,,,,
,14149,0.001,,,,
0.8132413029670715,14149,,221,,,
,14199,0.001,,,,
0.7897654175758362,14199,,221,,,
,14207,,221,0.793645441532135,,
,14207,,221,,0.7867301106452942,
,14208,0.001,,,,
,14249,0.001,,,,
0.8240541219711304,14249,,222,,,
,14271,,222,0.7936319708824158,,
,14271,,222,,0.7867267727851868,
,14272,0.001,,,,
,14299,0.001,,,,
0.7865354418754578,14299,,223,,,
,14335,,223,0.7937602996826172,,
,14335,,223,,0.7868244051933289,
,14336,0.001,,,,
,14349,0.001,,,,
0.7748110890388489,14349,,224,,,
,14399,0.001,,,,
0.7909422516822815,14399,,224,,,
,14399,,224,0.7936954498291016,,
,14399,,224,,0.7867637276649475,
,14400,0.001,,,,
,14449,0.001,,,,
0.8165547251701355,14449,,225,,,
,14463,,225,0.7937062978744507,,
,14463,,225,,0.7867852449417114,
,14464,0.001,,,,
,14499,0.001,,,,
0.8051577806472778,14499,,226,,,
,14527,,226,0.7936429381370544,,
,14527,,226,,0.7867660522460938,
,14528,0.001,,,,
,14549,0.001,,,,
0.7656970024108887,14549,,227,,,
,14591,,227,0.7936275005340576,,
,14591,,227,,0.786734402179718,
,14592,0.001,,,,
,14599,0.001,,,,
0.8056325912475586,14599,,228,,,
,14649,0.001,,,,
0.7610740661621094,14649,,228,,,
,14655,,228,0.7936778664588928,,
,14655,,228,,0.7867482900619507,
,14656,0.001,,,,
,14699,0.001,,,,
0.7826788425445557,14699,,229,,,
,14719,,229,0.7936364412307739,,
,14719,,229,,0.7867914438247681,
,14720,0.001,,,,
,14749,0.001,,,,
0.7756502032279968,14749,,230,,,
,14783,,230,0.7936531901359558,,
,14783,,230,,0.7867872714996338,
,14784,0.001,,,,
,14799,0.001,,,,
0.7910299897193909,14799,,231,,,
,14847,,231,0.7944260835647583,,
,14847,,231,,0.7870667576789856,
,14848,0.001,,,,
,14849,0.001,,,,
0.8035182356834412,14849,,232,,,
,14899,0.001,,,,
0.8118602633476257,14899,,232,,,
,14911,,232,0.7937049269676208,,
,14911,,232,,0.7870892286300659,
,14912,0.001,,,,
,14949,0.001,,,,
0.7646982669830322,14949,,233,,,
,14975,,233,0.7936543822288513,,
,14975,,233,,0.7867768406867981,
,14976,0.001,,,,
,14999,0.001,,,,
0.7608650922775269,14999,,234,,,
,15039,,234,0.7936379909515381,,
,15039,,234,,0.7867392897605896,
,15040,0.001,,,,
,15049,0.001,,,,
0.7985398173332214,15049,,235,,,
,15099,0.001,,,,
0.7873507738113403,15099,,235,,,
,15103,,235,0.7936189770698547,,
,15103,,235,,0.7867657542228699,
,15104,0.001,,,,
,15149,0.001,,,,
0.777170717716217,15149,,236,,,
,15167,,236,0.7936496138572693,,
,15167,,236,,0.7867311239242554,
,15168,0.001,,,,
,15199,0.001,,,,
0.8167048096656799,15199,,237,,,
,15231,,237,0.7937279343605042,,
,15231,,237,,0.7867447137832642,
,15232,0.001,,,,
,15249,0.001,,,,
0.8037397265434265,15249,,238,,,
,15295,,238,0.7936422228813171,,
,15295,,238,,0.78680819272995,
,15296,0.001,,,,
,15299,0.001,,,,
0.7927568554878235,15299,,239,,,
,15349,0.001,,,,
0.8033758997917175,15349,,239,,,
,15359,,239,0.793698251247406,,
,15359,,239,,0.7867531180381775,
,15360,0.001,,,,
,15399,0.001,,,,
0.7931755185127258,15399,,240,,,
,15423,,240,0.7936451435089111,,
,15423,,240,,0.7867891192436218,
,15424,0.001,,,,
,15449,0.001,,,,
0.8024642467498779,15449,,241,,,
,15487,,241,0.7937610745429993,,
,15487,,241,,0.7867872714996338,
,15488,0.001,,,,
,15499,0.001,,,,
0.8238497376441956,15499,,242,,,
,15549,0.001,,,,
0.8036280870437622,15549,,242,,,
,15551,,242,0.7936829328536987,,
,15551,,242,,0.7868331074714661,
,15552,0.001,,,,
,15599,0.001,,,,
0.772844672203064,15599,,243,,,
,15615,,243,0.7937264442443848,,
,15615,,243,,0.7868201732635498,
,15616,0.001,,,,
,15649,0.001,,,,
0.8120441436767578,15649,,244,,,
,15679,,244,0.7936131358146667,,
,15679,,244,,0.7867271900177002,
,15680,0.001,,,,
,15699,0.001,,,,
0.798934817314148,15699,,245,,,
,15743,,245,0.7937837243080139,,
,15743,,245,,0.7866643667221069,
,15744,0.001,,,,
,15749,0.001,,,,
0.766636848449707,15749,,246,,,
,15799,0.001,,,,
0.7807402014732361,15799,,246,,,
,15807,,246,0.7938093543052673,,
,15807,,246,,0.786936342716217,
,15808,0.001,,,,
,15849,0.001,,,,
0.7983514666557312,15849,,247,,,
,15871,,247,0.793698251247406,,
,15871,,247,,0.7868406176567078,
,15872,0.001,,,,
,15899,0.001,,,,
0.7946591377258301,15899,,248,,,
,15935,,248,0.793613612651825,,
,15935,,248,,0.7867705821990967,
,15936,0.001,,,,
,15949,0.001,,,,
0.7718868851661682,15949,,249,,,
,15999,0.001,,,,
0.8163970112800598,15999,,249,,,
,15999,,249,0.793622612953186,,
,15999,,249,,0.7866766452789307,
,16000,0.001,,,,
,16049,0.001,,,,
0.8034957051277161,16049,,250,,,
,16063,,250,0.7936080098152161,,
,16063,,250,,0.7867454290390015,
,16064,0.001,,,,
,16099,0.001,,,,
0.7998788356781006,16099,,251,,,
,16127,,251,0.7936149835586548,,
,16127,,251,,0.7867109775543213,
,16128,0.001,,,,
,16149,0.001,,,,
0.765829861164093,16149,,252,,,
,16191,,252,0.793627917766571,,
,16191,,252,,0.7867357730865479,
,16192,0.001,,,,
,16199,0.001,,,,
0.8025315403938293,16199,,253,,,
,16249,0.001,,,,
0.8053436875343323,16249,,253,,,
,16255,,253,0.7936055064201355,,
,16255,,253,,0.7867259383201599,
,16256,0.001,,,,
,16299,0.001,,,,
0.8001075983047485,16299,,254,,,
,16319,,254,0.7937777638435364,,
,16319,,254,,0.7867032289505005,
,16320,0.001,,,,
,16349,0.001,,,,
0.7640062570571899,16349,,255,,,
,16383,,255,0.7936578989028931,,
,16383,,255,,0.7868021726608276,
,16384,0.001,,,,
,16399,0.001,,,,
0.8175061941146851,16399,,256,,,
,16447,,256,0.7936214804649353,,
,16447,,256,,0.7867152690887451,
,16448,0.001,,,,
,16449,0.001,,,,
0.810127854347229,16449,,257,,,
,16499,0.001,,,,
0.7865423560142517,16499,,257,,,
,16511,,257,0.7936273813247681,,
,16511,,257,,0.786736011505127,
,16512,0.001,,,,
,16549,0.001,,,,
0.8110431432723999,16549,,258,,,
,16575,,258,0.7937654852867126,,
,16575,,258,,0.7867757678031921,
,16576,0.001,,,,
,16599,0.001,,,,
0.7619943618774414,16599,,259,,,
,16639,,259,0.7936792373657227,,
,16639,,259,,0.786848783493042,
,16640,0.001,,,,
,16649,0.001,,,,
0.8044572472572327,16649,,260,,,
,16699,0.001,,,,
0.8032025098800659,16699,,260,,,
,16703,,260,0.7936349511146545,,
,16703,,260,,0.7867428064346313,
,16704,0.001,,,,
,16749,0.001,,,,
0.7628692388534546,16749,,261,,,
,16767,,261,0.7936543822288513,,
,16767,,261,,0.7867189645767212,
,16768,0.001,,,,
,16799,0.001,,,,
0.751002848148346,16799,,262,,,
,16831,,262,0.7936496734619141,,
,16831,,262,,0.7866948843002319,
,16832,0.001,,,,
,16849,0.001,,,,
0.7668341994285583,16849,,263,,,
,16895,,263,0.793769121170044,,
,16895,,263,,0.7867593765258789,
,16896,0.001,,,,
,16899,0.001,,,,
0.8044706583023071,16899,,264,,,
,16949,0.001,,,,
0.7948034405708313,16949,,264,,,
,16959,,264,0.7936382293701172,,
,16959,,264,,0.7869211435317993,
,16960,0.001,,,,
,16999,0.001,,,,
0.7782964110374451,16999,,265,,,
,17023,,265,0.7936162352561951,,
,17023,,265,,0.7867426872253418,
,17024,0.001,,,,
,17049,0.001,,,,
0.7668527960777283,17049,,266,,,
,17087,,266,0.7936131358146667,,
,17087,,266,,0.7866955995559692,
,17088,0.001,,,,
,17099,0.001,,,,
0.7580341696739197,17099,,267,,,
,17149,0.001,,,,
0.7891936898231506,17149,,267,,,
,17151,,267,0.7936320900917053,,
,17151,,267,,0.7867143750190735,
,17152,0.001,,,,
,17199,0.001,,,,
0.7829931378364563,17199,,268,,,
,17215,,268,0.7936180233955383,,
,17215,,268,,0.7867211699485779,
,17216,0.001,,,,
,17249,0.001,,,,
0.7760215401649475,17249,,269,,,
,17279,,269,0.7936047911643982,,
,17279,,269,,0.7867120504379272,
,17280,0.001,,,,
,17299,0.001,,,,
0.7935089468955994,17299,,270,,,
,17343,,270,0.7936152219772339,,
,17343,,270,,0.7866893410682678,
,17344,0.001,,,,
,17349,0.001,,,,
0.7793968319892883,17349,,271,,,
,17399,0.001,,,,
0.7594280242919922,17399,,271,,,
,17407,,271,0.7936300039291382,,
,17407,,271,,0.7867594957351685,
,17408,0.001,,,,
,17449,0.001,,,,
0.8052863478660583,17449,,272,,,
,17471,,272,0.7936398983001709,,
,17471,,272,,0.7867461442947388,
,17472,0.001,,,,
,17499,0.001,,,,
0.7700392007827759,17499,,273,,,
,17535,,273,0.7937594056129456,,
,17535,,273,,0.7867783308029175,
,17536,0.001,,,,
,17549,0.001,,,,
0.8141626715660095,17549,,274,,,
,17599,0.001,,,,
0.7807895541191101,17599,,274,,,
,17599,,274,0.7936652898788452,,
,17599,,274,,0.7867956757545471,
,17600,0.001,,,,
,17649,0.001,,,,
0.7804225087165833,17649,,275,,,
,17663,,275,0.7936002612113953,,
,17663,,275,,0.7866997122764587,
,17664,0.001,,,,
,17699,0.001,,,,
0.7910636067390442,17699,,276,,,
,17727,,276,0.793616533279419,,
,17727,,276,,0.7866711020469666,
,17728,0.001,,,,
,17749,0.001,,,,
0.7642205953598022,17749,,277,,,
,17791,,277,0.7937352657318115,,
,17791,,277,,0.7867384552955627,
,17792,0.001,,,,
,17799,0.001,,,,
0.785569965839386,17799,,278,,,
,17849,0.001,,,,
0.7657918334007263,17849,,278,,,
,17855,,278,0.7936207056045532,,
,17855,,278,,0.7867253422737122,
,17856,0.001,,,,
,17899,0.001,,,,
0.7806597352027893,17899,,279,,,
,17919,,279,0.793602705001831,,
,17919,,279,,0.786736011505127,
,17920,0.001,,,,
,17949,0.001,,,,
0.7799524664878845,17949,,280,,,
,17983,,280,0.7936568856239319,,
,17983,,280,,0.7867380976676941,
,17984,0.001,,,,
,17999,0.001,,,,
0.7661647200584412,17999,,281,,,
,18047,,281,0.7935968637466431,,
,18047,,281,,0.7866874933242798,
,18048,0.001,,,,
,18049,0.001,,,,
0.8070667386054993,18049,,282,,,
,18099,0.001,,,,
0.7807222008705139,18099,,282,,,
,18111,,282,0.7938145995140076,,
,18111,,282,,0.7867270708084106,
,18112,0.001,,,,
,18149,0.001,,,,
0.7621071934700012,18149,,283,,,
,18175,,283,0.793925940990448,,
,18175,,283,,0.7872025370597839,
,18176,0.001,,,,
,18199,0.001,,,,
0.7550962567329407,18199,,284,,,
,18239,,284,0.793611466884613,,
,18239,,284,,0.7867905497550964,
,18240,0.001,,,,
,18249,0.001,,,,
0.764039933681488,18249,,285,,,
,18299,0.001,,,,
0.7819934487342834,18299,,285,,,
,18303,,285,0.7935930490493774,,
,18303,,285,,0.7867012619972229,
,18304,0.001,,,,
,18349,0.001,,,,
0.8022345304489136,18349,,286,,,
,18367,,286,0.7935888767242432,,
,18367,,286,,0.7866546511650085,
,18368,0.001,,,,
,18399,0.001,,,,
0.7833241820335388,18399,,287,,,
,18431,,287,0.793596625328064,,
,18431,,287,,0.7867145538330078,
,18432,0.001,,,,
,18449,0.001,,,,
0.8136994242668152,18449,,288,,,
,18495,,288,0.7935905456542969,,
,18495,,288,,0.7866767644882202,
,18496,0.001,,,,
,18499,0.001,,,,
0.7879682779312134,18499,,289,,,
,18549,0.001,,,,
0.7874874472618103,18549,,289,,,
,18559,,289,0.7935894131660461,,
,18559,,289,,0.7867490649223328,
,18560,0.001,,,,
,18599,0.001,,,,
0.7662994861602783,18599,,290,,,
,18623,,290,0.793594479560852,,
,18623,,290,,0.786703884601593,
,18624,0.001,,,,
,18649,0.001,,,,
0.7722472548484802,18649,,291,,,
,18687,,291,0.7936338782310486,,
,18687,,291,,0.7867534160614014,
,18688,0.001,,,,
,18699,0.001,,,,
0.7981449961662292,18699,,292,,,
,18749,0.001,,,,
0.8077870011329651,18749,,292,,,
,18751,,292,0.7938671112060547,,
,18751,,292,,0.7868397235870361,
,18752,0.001,,,,
,18799,0.001,,,,
0.8196855187416077,18799,,293,,,
,18815,,293,0.7936207056045532,,
,18815,,293,,0.7867692112922668,
,18816,0.001,,,,
,18849,0.001,,,,
0.7791846394538879,18849,,294,,,
,18879,,294,0.7935951948165894,,
,18879,,294,,0.7867400646209717,
,18880,0.001,,,,
,18899,0.001,,,,
0.7683233022689819,18899,,295,,,
,18943,,295,0.7935877442359924,,
,18943,,295,,0.7866970300674438,
,18944,0.001,,,,
,18949,0.001,,,,
0.8165855407714844,18949,,296,,,
,18999,0.001,,,,
0.7889038920402527,18999,,296,,,
,19007,,296,0.7935909032821655,,
,19007,,296,,0.7866668105125427,
,19008,0.001,,,,
,19049,0.001,,,,
0.7847502827644348,19049,,297,,,
,19071,,297,0.7936388850212097,,
,19071,,297,,0.7867313027381897,
,19072,0.001,,,,
,19099,0.001,,,,
0.7785683870315552,19099,,298,,,
,19135,,298,0.7937082648277283,,
,19135,,298,,0.7867370247840881,
,19136,0.001,,,,
,19149,0.001,,,,
0.8170803785324097,19149,,299,,,
,19199,0.001,,,,
0.7960320115089417,19199,,299,,,
,19199,,299,0.7936327457427979,,
,19199,,299,,0.7867133021354675,
,19200,0.001,,,,
,19249,0.001,,,,
0.7927761673927307,19249,,300,,,
,19263,,300,0.7935964465141296,,
,19263,,300,,0.7867327928543091,
,19264,0.001,,,,
,19299,0.001,,,,
0.7802773118019104,19299,,301,,,
,19327,,301,0.7935976982116699,,
,19327,,301,,0.7867069244384766,
,19328,0.001,,,,
,19349,0.001,,,,
0.750892698764801,19349,,302,,,
,19391,,302,0.7935794591903687,,
,19391,,302,,0.786673903465271,
,19392,0.001,,,,
,19399,0.001,,,,
0.7969241142272949,19399,,303,,,
,19449,0.001,,,,
0.7813131213188171,19449,,303,,,
,19455,,303,0.7936228513717651,,
,19455,,303,,0.786736011505127,
,19456,0.001,,,,
,19499,0.001,,,,
0.7558320760726929,19499,,304,,,
,19519,,304,0.7936635613441467,,
,19519,,304,,0.7866744995117188,
,19520,0.001,,,,
,19549,0.001,,,,
0.7822500467300415,19549,,305,,,
,19583,,305,0.7937899231910706,,
,19583,,305,,0.7868474721908569,
,19584,0.001,,,,
,19599,0.001,,,,
0.7967851161956787,19599,,306,,,
,19647,,306,0.793880045413971,,
,19647,,306,,0.7868549823760986,
,19648,0.001,,,,
,19649,0.001,,,,
0.7757065892219543,19649,,307,,,
,19699,0.001,,,,
0.7725656032562256,19699,,307,,,
,19711,,307,0.7935950756072998,,
,19711,,307,,0.7867245674133301,
,19712,0.001,,,,
,19749,0.001,,,,
0.8028292655944824,19749,,308,,,
,19775,,308,0.7935798168182373,,
,19775,,308,,0.7866623401641846,
,19776,0.001,,,,
,19799,0.001,,,,
0.7594365477561951,19799,,309,,,
,19839,,309,0.7935792207717896,,
,19839,,309,,0.7866865992546082,
,19840,0.001,,,,
,19849,0.001,,,,
0.7896715402603149,19849,,310,,,
,19899,0.001,,,,
0.7840800881385803,19899,,310,,,
,19903,,310,0.7935888171195984,,
,19903,,310,,0.7867122292518616,
,19904,0.001,,,,
,19949,0.001,,,,
0.7857303619384766,19949,,311,,,
,19967,,311,0.7938746809959412,,
,19967,,311,,0.7867079377174377,
,19968,0.001,,,,
,19999,0.001,,,,
0.8110780119895935,19999,,312,,,
,20031,,312,0.7935791015625,,
,20031,,312,,0.7867893576622009,
,20032,0.001,,,,
,20049,0.001,,,,
0.8138042092323303,20049,,313,,,
,20095,,313,0.7935802340507507,,
,20095,,313,,0.7866596579551697,
,20096,0.001,,,,
,20099,0.001,,,,
0.8105722665786743,20099,,314,,,
,20149,0.001,,,,
0.7872750163078308,20149,,314,,,
,20159,,314,0.7937411069869995,,
,20159,,314,,0.7866829037666321,
,20160,0.001,,,,
,20199,0.001,,,,
0.7795005440711975,20199,,315,,,
,20223,,315,0.7936468720436096,,
,20223,,315,,0.7868781089782715,
,20224,0.001,,,,
,20249,0.001,,,,
0.7883829474449158,20249,,316,,,
,20287,,316,0.7936517000198364,,
,20287,,316,,0.7868697643280029,
,20288,0.001,,,,
,20299,0.001,,,,
0.7729030847549438,20299,,317,,,
,20349,0.001,,,,
0.7620750069618225,20349,,317,,,
,20351,,317,0.793603241443634,,
,20351,,317,,0.7867730259895325,
,20352,0.001,,,,
,20399,0.001,,,,
0.7869681119918823,20399,,318,,,
,20415,,318,0.793582558631897,,
,20415,,318,,0.7866610288619995,
,20416,0.001,,,,
,20449,0.001,,,,
0.8083957433700562,20449,,319,,,
,20479,,319,0.793590247631073,,
,20479,,319,,0.7866678833961487,
,20480,0.001,,,,
,20499,0.001,,,,
0.7992285490036011,20499,,320,,,
,20543,,320,0.7935848832130432,,
,20543,,320,,0.7866463661193848,
,20544,0.001,,,,
,20549,0.001,,,,
0.7825395464897156,20549,,321,,,
,20599,0.001,,,,
0.7816316485404968,20599,,321,,,
,20607,,321,0.7935759425163269,,
,20607,,321,,0.7867090702056885,
,20608,0.001,,,,
,20649,0.001,,,,
0.8034454584121704,20649,,322,,,
,20671,,322,0.7936270833015442,,
,20671,,322,,0.7867094874382019,
,20672,0.001,,,,
,20699,0.001,,,,
0.7637472748756409,20699,,323,,,
,20735,,323,0.7935802936553955,,
,20735,,323,,0.7866855263710022,
,20736,0.001,,,,
,20749,0.001,,,,
0.7933311462402344,20749,,324,,,
,20799,0.001,,,,
0.7914711236953735,20799,,324,,,
,20799,,324,0.7935665249824524,,
