step,train_loss_step,lr-Adam,epoch,val_loss,train_loss_epoch,test_loss
20749,,0.001,,,,
20749,0.08759814500808716,,324,,,
20799,,0.001,,,,
20799,0.11815834045410156,,324,,,
20799,,,324,0.017863033339381218,,
20799,,,324,,0.18116411566734314,
20800,,0.001,,,,
20849,,0.001,,,,
20849,0.22117851674556732,,325,,,
20863,,,325,0.016986938193440437,,
20863,,,325,,0.17552995681762695,
20864,,0.001,,,,
20899,,0.001,,,,
20899,0.1390925794839859,,326,,,
20927,,,326,0.016870293766260147,,
20927,,,326,,0.1751810759305954,
20928,,0.001,,,,
20949,,0.001,,,,
20949,0.2042207419872284,,327,,,
20991,,,327,0.01805921643972397,,
20991,,,327,,0.1767849326133728,
20992,,0.001,,,,
20999,,0.001,,,,
20999,0.250629186630249,,328,,,
21049,,0.001,,,,
21049,0.19830816984176636,,328,,,
21055,,,328,0.02034316584467888,,
21055,,,328,,0.17705199122428894,
21056,,0.001,,,,
21099,,0.001,,,,
21099,0.16647329926490784,,329,,,
21119,,,329,0.016946403309702873,,
21119,,,329,,0.1762860268354416,
21120,,0.001,,,,
21149,,0.001,,,,
21149,0.1182989552617073,,330,,,
21183,,,330,0.02265355736017227,,
21183,,,330,,0.17427240312099457,
21184,,0.001,,,,
21199,,0.001,,,,
21199,0.32874467968940735,,331,,,
21247,,,331,0.02489522472023964,,
21247,,,331,,0.17524564266204834,
21248,,0.001,,,,
21249,,0.001,,,,
21249,0.20988717675209045,,332,,,
21299,,0.001,,,,
21299,0.18942230939865112,,332,,,
21311,,,332,0.018419045954942703,,
21311,,,332,,0.17559503018856049,
21312,,0.001,,,,
21349,,0.001,,,,
21349,0.13694974780082703,,333,,,
21375,,,333,0.018594974651932716,,
21375,,,333,,0.17500600218772888,
21376,,0.001,,,,
21399,,0.001,,,,
21399,0.1592949777841568,,334,,,
21439,,,334,0.01840713992714882,,
21439,,,334,,0.17906834185123444,
21440,,0.001,,,,
21449,,0.001,,,,
21449,0.16036958992481232,,335,,,
21499,,0.001,,,,
21499,0.11781583726406097,,335,,,
21503,,,335,0.020504357293248177,,
21503,,,335,,0.17881526052951813,
21504,,0.001,,,,
21549,,0.001,,,,
21549,0.14958135783672333,,336,,,
21567,,,336,0.019274314865469933,,
21567,,,336,,0.17940925061702728,
21568,,0.001,,,,
21599,,0.001,,,,
21599,0.13892710208892822,,337,,,
21631,,,337,0.01772911287844181,,
21631,,,337,,0.17305630445480347,
21632,,0.001,,,,
21649,,0.001,,,,
21649,0.19736184179782867,,338,,,
21695,,,338,0.0248540211468935,,
21695,,,338,,0.17802274227142334,
21696,,0.001,,,,
21699,,0.001,,,,
21699,0.19669127464294434,,339,,,
21749,,0.001,,,,
21749,0.22525477409362793,,339,,,
21759,,,339,0.01828121952712536,,
21759,,,339,,0.17674551904201508,
21760,,0.001,,,,
21799,,0.001,,,,
21799,0.20676425099372864,,340,,,
21823,,,340,0.017487837001681328,,
21823,,,340,,0.1761665940284729,
21824,,0.001,,,,
21849,,0.001,,,,
21849,0.14879962801933289,,341,,,
21887,,,341,0.017749475315213203,,
21887,,,341,,0.17386694252490997,
21888,,0.001,,,,
21899,,0.001,,,,
21899,0.16378656029701233,,342,,,
21949,,0.001,,,,
21949,0.1794118583202362,,342,,,
21951,,,342,0.017373541370034218,,
21951,,,342,,0.17642956972122192,
21952,,0.001,,,,
21999,,0.001,,,,
21999,0.11522269248962402,,343,,,
22015,,,343,0.01863347366452217,,
22015,,,343,,0.17951379716396332,
22016,,0.001,,,,
22049,,0.001,,,,
22049,0.21541228890419006,,344,,,
22079,,,344,0.0213871281594038,,
22079,,,344,,0.18920280039310455,
22080,,0.001,,,,
22099,,0.001,,,,
22099,0.19641390442848206,,345,,,
22143,,,345,0.019685104489326477,,
22143,,,345,,0.17928792536258698,
22144,,0.001,,,,
22149,,0.001,,,,
22149,0.24558189511299133,,346,,,
22199,,0.001,,,,
22199,0.14131349325180054,,346,,,
22207,,,346,0.01795428805053234,,
22207,,,346,,0.17525027692317963,
22208,,0.001,,,,
22249,,0.001,,,,
22249,0.1538427770137787,,347,,,
22271,,,347,0.018383104354143143,,
22271,,,347,,0.1733277142047882,
22272,,0.001,,,,
22299,,0.001,,,,
22299,0.22799599170684814,,348,,,
22335,,,348,0.018495455384254456,,
22335,,,348,,0.17540046572685242,
22336,,0.001,,,,
22349,,0.001,,,,
22349,0.2062041014432907,,349,,,
22399,,0.001,,,,
22399,0.1103065013885498,,349,,,
22399,,,349,0.0207496490329504,,
22399,,,349,,0.17372553050518036,
22400,,0.001,,,,
22449,,0.001,,,,
22449,0.21653048694133759,,350,,,
22463,,,350,0.018190694972872734,,
22463,,,350,,0.17500457167625427,
22464,,0.001,,,,
22499,,0.001,,,,
22499,0.06347914040088654,,351,,,
22527,,,351,0.019345687702298164,,
22527,,,351,,0.17940019071102142,
22528,,0.001,,,,
22549,,0.001,,,,
22549,0.11621979624032974,,352,,,
22591,,,352,0.021495044231414795,,
22591,,,352,,0.171576589345932,
22592,,0.001,,,,
22599,,0.001,,,,
22599,0.20042864978313446,,353,,,
22649,,0.001,,,,
22649,0.26926663517951965,,353,,,
22655,,,353,0.019180750474333763,,
22655,,,353,,0.17897404730319977,
22656,,0.001,,,,
22699,,0.001,,,,
22699,0.1268700510263443,,354,,,
22719,,,354,0.017533762380480766,,
22719,,,354,,0.171896830201149,
22720,,0.001,,,,
22749,,0.001,,,,
22749,0.27033567428588867,,355,,,
22783,,,355,0.017705155536532402,,
22783,,,355,,0.1739642471075058,
22784,,0.001,,,,
22799,,0.001,,,,
22799,0.21142010390758514,,356,,,
22847,,,356,0.019239217042922974,,
22847,,,356,,0.17499463260173798,
22848,,0.001,,,,
22849,,0.001,,,,
22849,0.19441772997379303,,357,,,
22899,,0.001,,,,
22899,0.19200065732002258,,357,,,
22911,,,357,0.017750589177012444,,
22911,,,357,,0.1754077821969986,
22912,,0.001,,,,
22949,,0.001,,,,
22949,0.16593493521213531,,358,,,
22975,,,358,0.01998988538980484,,
22975,,,358,,0.17376770079135895,
22976,,0.001,,,,
22999,,0.001,,,,
22999,0.23557759821414948,,359,,,
23039,,,359,0.01904977299273014,,
23039,,,359,,0.18141095340251923,
23040,,0.001,,,,
23049,,0.001,,,,
23049,0.20950615406036377,,360,,,
23099,,0.001,,,,
23099,0.16312745213508606,,360,,,
23103,,,360,0.016432946547865868,,
23103,,,360,,0.1742250770330429,
23104,,0.001,,,,
23149,,0.001,,,,
23149,0.18041230738162994,,361,,,
23167,,,361,0.02324611134827137,,
23167,,,361,,0.17472368478775024,
23168,,0.001,,,,
23199,,0.001,,,,
23199,0.21669888496398926,,362,,,
23231,,,362,0.01930209808051586,,
23231,,,362,,0.1763133853673935,
23232,,0.001,,,,
23249,,0.001,,,,
23249,0.17831513285636902,,363,,,
23295,,,363,0.020037272945046425,,
23295,,,363,,0.16985711455345154,
23296,,0.001,,,,
23299,,0.001,,,,
23299,0.212046816945076,,364,,,
23349,,0.001,,,,
23349,0.15032868087291718,,364,,,
23359,,,364,0.01848984882235527,,
23359,,,364,,0.17641796171665192,
23360,,0.001,,,,
23399,,0.001,,,,
23399,0.19679966568946838,,365,,,
23423,,,365,0.021869463846087456,,
23423,,,365,,0.17778925597667694,
23424,,0.001,,,,
23449,,0.001,,,,
23449,0.1631101667881012,,366,,,
23487,,,366,0.019064445048570633,,
23487,,,366,,0.17543476819992065,
23488,,0.001,,,,
23499,,0.001,,,,
23499,0.16615785658359528,,367,,,
23549,,0.001,,,,
23549,0.2373494952917099,,367,,,
23551,,,367,0.019565152004361153,,
23551,,,367,,0.17496787011623383,
23552,,0.001,,,,
23599,,0.001,,,,
23599,0.11449171602725983,,368,,,
23615,,,368,0.017571697011590004,,
23615,,,368,,0.1793057769536972,
23616,,0.001,,,,
23649,,0.001,,,,
23649,0.23245002329349518,,369,,,
23679,,,369,0.02246319316327572,,
23679,,,369,,0.17620423436164856,
23680,,0.001,,,,
23699,,0.001,,,,
23699,0.1565304845571518,,370,,,
23743,,,370,0.020245330408215523,,
23743,,,370,,0.17251063883304596,
23744,,0.001,,,,
23749,,0.001,,,,
23749,0.21679061651229858,,371,,,
23799,,0.001,,,,
23799,0.2775089144706726,,371,,,
23807,,,371,0.022210227325558662,,
23807,,,371,,0.17375889420509338,
23808,,0.001,,,,
23849,,0.001,,,,
23849,0.15968486666679382,,372,,,
23871,,,372,0.02128584496676922,,
23871,,,372,,0.17152580618858337,
23872,,0.001,,,,
23899,,0.001,,,,
23899,0.20025500655174255,,373,,,
23935,,,373,0.02701546996831894,,
23935,,,373,,0.17734988033771515,
23936,,0.001,,,,
23949,,0.001,,,,
23949,0.17546337842941284,,374,,,
23999,,0.001,,,,
23999,0.19484341144561768,,374,,,
23999,,,374,0.01772850938141346,,
23999,,,374,,0.17471002042293549,
24000,,0.001,,,,
24049,,0.001,,,,
24049,0.13778261840343475,,375,,,
24063,,,375,0.01915147714316845,,
24063,,,375,,0.17506611347198486,
24064,,0.001,,,,
24099,,0.001,,,,
24099,0.1416682004928589,,376,,,
24127,,,376,0.02457667887210846,,
24127,,,376,,0.17256051301956177,
24128,,0.001,,,,
24149,,0.001,,,,
24149,0.21048934757709503,,377,,,
24191,,,377,0.018954390659928322,,
24191,,,377,,0.1746545135974884,
24192,,0.001,,,,
24199,,0.001,,,,
24199,0.17457406222820282,,378,,,
24249,,0.001,,,,
24249,0.20057298243045807,,378,,,
24255,,,378,0.017619460821151733,,
24255,,,378,,0.1775590479373932,
24256,,0.001,,,,
24299,,0.001,,,,
24299,0.19727455079555511,,379,,,
24319,,,379,0.018968602642416954,,
24319,,,379,,0.17439550161361694,
24320,,0.001,,,,
24349,,0.001,,,,
24349,0.20902301371097565,,380,,,
24383,,,380,0.0199747271835804,,
24383,,,380,,0.17678171396255493,
24384,,0.001,,,,
24399,,0.001,,,,
24399,0.17823094129562378,,381,,,
24447,,,381,0.022151866927742958,,
24447,,,381,,0.1703290492296219,
24448,,0.001,,,,
24449,,0.001,,,,
24449,0.18798403441905975,,382,,,
24499,,0.001,,,,
24499,0.1824355572462082,,382,,,
24511,,,382,0.016608254984021187,,
24511,,,382,,0.1720188856124878,
24512,,0.001,,,,
24549,,0.001,,,,
24549,0.2535167932510376,,383,,,
24575,,,383,0.019144857302308083,,
24575,,,383,,0.17705658078193665,
24576,,0.001,,,,
24599,,0.001,,,,
24599,0.186495840549469,,384,,,
24639,,,384,0.018293077126145363,,
24639,,,384,,0.17443661391735077,
24640,,0.001,,,,
24649,,0.001,,,,
24649,0.1637844294309616,,385,,,
24699,,0.001,,,,
24699,0.14332903921604156,,385,,,
24703,,,385,0.018146879971027374,,
24703,,,385,,0.17105908691883087,
24704,,0.001,,,,
24749,,0.001,,,,
24749,0.21432548761367798,,386,,,
24767,,,386,0.018233440816402435,,
24767,,,386,,0.17968961596488953,
24768,,0.001,,,,
24799,,0.001,,,,
24799,0.20813584327697754,,387,,,
24831,,,387,0.018542826175689697,,
24831,,,387,,0.17633497714996338,
24832,,0.001,,,,
24849,,0.001,,,,
24849,0.11287916451692581,,388,,,
24895,,,388,0.01685183122754097,,
24895,,,388,,0.17588141560554504,
24896,,0.001,,,,
24899,,0.001,,,,
24899,0.20910046994686127,,389,,,
24949,,0.001,,,,
24949,0.11479556560516357,,389,,,
24959,,,389,0.017918424680829048,,
24959,,,389,,0.17265017330646515,
24960,,0.001,,,,
24999,,0.001,,,,
24999,0.12992477416992188,,390,,,
25023,,,390,0.019447702914476395,,
25023,,,390,,0.17057697474956512,
25024,,0.001,,,,
25049,,0.001,,,,
25049,0.17117717862129211,,391,,,
25087,,,391,0.017024431377649307,,
25087,,,391,,0.17524182796478271,
25088,,0.001,,,,
25099,,0.001,,,,
25099,0.0922425240278244,,392,,,
25149,,0.001,,,,
25149,0.21955712139606476,,392,,,
25151,,,392,0.025259539484977722,,
25151,,,392,,0.1735488623380661,
25152,,0.001,,,,
25199,,0.001,,,,
25199,0.1871533840894699,,393,,,
25215,,,393,0.02127770148217678,,
25215,,,393,,0.17943830788135529,
25216,,0.001,,,,
25249,,0.001,,,,
25249,0.2356966733932495,,394,,,
25279,,,394,0.01648111827671528,,
25279,,,394,,0.17229105532169342,
25280,,0.001,,,,
25299,,0.001,,,,
25299,0.15322011709213257,,395,,,
25343,,,395,0.01797296665608883,,
25343,,,395,,0.1710737943649292,
25344,,0.001,,,,
25349,,0.001,,,,
25349,0.14562489092350006,,396,,,
25399,,0.001,,,,
25399,0.16925305128097534,,396,,,
25407,,,396,0.017653731629252434,,
25407,,,396,,0.17249810695648193,
25408,,0.001,,,,
25449,,0.001,,,,
25449,0.28704187273979187,,397,,,
25471,,,397,0.022539660334587097,,
25471,,,397,,0.17243315279483795,
25472,,0.001,,,,
25499,,0.001,,,,
25499,0.15116029977798462,,398,,,
25535,,,398,0.018980523571372032,,
25535,,,398,,0.1762085109949112,
25536,,0.001,,,,
25549,,0.001,,,,
25549,0.14381562173366547,,399,,,
25599,,0.001,,,,
25599,0.14755311608314514,,399,,,
25599,,,399,0.017161088064312935,,
25599,,,399,,0.17170940339565277,
25600,,0.001,,,,
25649,,0.001,,,,
25649,0.19158227741718292,,400,,,
25663,,,400,0.02104855328798294,,
25663,,,400,,0.17296816408634186,
25664,,0.001,,,,
25699,,0.001,,,,
25699,0.21719178557395935,,401,,,
25727,,,401,0.01776057481765747,,
25727,,,401,,0.16976667940616608,
25728,,0.001,,,,
25749,,0.001,,,,
25749,0.2125675082206726,,402,,,
25791,,,402,0.024506663903594017,,
25791,,,402,,0.18001390993595123,
25792,,0.001,,,,
25799,,0.001,,,,
25799,0.3084685802459717,,403,,,
25849,,0.001,,,,
25849,0.14027895033359528,,403,,,
25855,,,403,0.019615795463323593,,
25855,,,403,,0.17499962449073792,
25856,,0.001,,,,
25899,,0.001,,,,
25899,0.1678975522518158,,404,,,
25919,,,404,0.018137359991669655,,
25919,,,404,,0.1769355833530426,
25920,,0.001,,,,
25949,,0.001,,,,
25949,0.16896836459636688,,405,,,
25983,,,405,0.020497562363743782,,
25983,,,405,,0.17189383506774902,
25984,,0.001,,,,
25999,,0.001,,,,
25999,0.2534366250038147,,406,,,
26047,,,406,0.020580360665917397,,
26047,,,406,,0.1729339212179184,
26048,,0.001,,,,
26049,,0.001,,,,
26049,0.10254180431365967,,407,,,
26099,,0.001,,,,
26099,0.1951739490032196,,407,,,
26111,,,407,0.019953042268753052,,
26111,,,407,,0.17414472997188568,
26112,,0.001,,,,
26149,,0.001,,,,
26149,0.24501743912696838,,408,,,
26175,,,408,0.01820966973900795,,
26175,,,408,,0.17332352697849274,
26176,,0.001,,,,
26199,,0.001,,,,
26199,0.11385641992092133,,409,,,
26239,,,409,0.016736311838030815,,
26239,,,409,,0.17220774292945862,
26240,,0.001,,,,
26249,,0.001,,,,
26249,0.16185250878334045,,410,,,
26299,,0.001,,,,
26299,0.16688816249370575,,410,,,
26303,,,410,0.01731983758509159,,
26303,,,410,,0.17430563271045685,
26304,,0.001,,,,
26349,,0.001,,,,
26349,0.2383129894733429,,411,,,
26367,,,411,0.016908515244722366,,
26367,,,411,,0.17474323511123657,
26368,,0.001,,,,
26399,,0.001,,,,
26399,0.08348357677459717,,412,,,
26431,,,412,0.021665165200829506,,
26431,,,412,,0.17141622304916382,
26432,,0.001,,,,
26449,,0.001,,,,
26449,0.2056102156639099,,413,,,
26495,,,413,0.01829732209444046,,
26495,,,413,,0.17589738965034485,
26496,,0.001,,,,
26499,,0.001,,,,
26499,0.17439918220043182,,414,,,
26549,,0.001,,,,
26549,0.13815152645111084,,414,,,
26559,,,414,0.01822613924741745,,
26559,,,414,,0.1736663430929184,
26560,,0.001,,,,
26599,,0.001,,,,
26599,0.1966962218284607,,415,,,
26623,,,415,0.021776817739009857,,
26623,,,415,,0.17332346737384796,
26624,,0.001,,,,
26649,,0.001,,,,
26649,0.15002267062664032,,416,,,
26687,,,416,0.021891502663493156,,
26687,,,416,,0.17832839488983154,
26688,,0.001,,,,
26699,,0.001,,,,
26699,0.19473928213119507,,417,,,
26749,,0.001,,,,
26749,0.14366289973258972,,417,,,
26751,,,417,0.01860765740275383,,
26751,,,417,,0.17676666378974915,
26752,,0.001,,,,
26799,,0.001,,,,
26799,0.1492498219013214,,418,,,
26815,,,418,0.017215417698025703,,
26815,,,418,,0.1730109602212906,
26816,,0.001,,,,
26849,,0.001,,,,
26849,0.19938983023166656,,419,,,
26879,,,419,0.0175778791308403,,
26879,,,419,,0.1750628650188446,
26880,,0.001,,,,
26899,,0.001,,,,
26899,0.2296256422996521,,420,,,
26943,,,420,0.016125047579407692,,
26943,,,420,,0.17365673184394836,
26944,,0.001,,,,
26949,,0.001,,,,
26949,0.1390414983034134,,421,,,
26999,,0.001,,,,
26999,0.17657090723514557,,421,,,
27007,,,421,0.018942270427942276,,
27007,,,421,,0.1772318184375763,
27008,,0.001,,,,
27049,,0.001,,,,
27049,0.2000143826007843,,422,,,
27071,,,422,0.019563402980566025,,
27071,,,422,,0.17381754517555237,
27072,,0.001,,,,
27099,,0.001,,,,
27099,0.16866019368171692,,423,,,
27135,,,423,0.01960805431008339,,
27135,,,423,,0.17099526524543762,
27136,,0.001,,,,
27149,,0.001,,,,
27149,0.17763763666152954,,424,,,
27199,,0.001,,,,
27199,0.19224011898040771,,424,,,
27199,,,424,0.02059347741305828,,
27199,,,424,,0.17109736800193787,
27200,,0.001,,,,
27249,,0.001,,,,
27249,0.20845440030097961,,425,,,
27263,,,425,0.017106950283050537,,
27263,,,425,,0.17112766206264496,
27264,,0.001,,,,
27299,,0.001,,,,
27299,0.22001071274280548,,426,,,
27327,,,426,0.016589459031820297,,
27327,,,426,,0.17105431854724884,
27328,,0.001,,,,
27349,,0.001,,,,
27349,0.1489686369895935,,427,,,
27391,,,427,0.01953817717730999,,
27391,,,427,,0.17249971628189087,
27392,,0.001,,,,
27399,,0.001,,,,
27399,0.11008056998252869,,428,,,
27449,,0.001,,,,
27449,0.17291072010993958,,428,,,
27455,,,428,0.018917933106422424,,
27455,,,428,,0.1736278384923935,
27456,,0.001,,,,
27499,,0.001,,,,
27499,0.1020154282450676,,429,,,
27519,,,429,0.017044592648744583,,
27519,,,429,,0.17473119497299194,
27520,,0.001,,,,
27549,,0.001,,,,
27549,0.19646698236465454,,430,,,
27583,,,430,0.01659662276506424,,
27583,,,430,,0.17386576533317566,
27584,,0.001,,,,
27599,,0.001,,,,
27599,0.15021434426307678,,431,,,
27647,,,431,0.01870182901620865,,
27647,,,431,,0.17452633380889893,
27648,,0.001,,,,
27649,,0.001,,,,
27649,0.2078963816165924,,432,,,
27699,,0.001,,,,
27699,0.18748049437999725,,432,,,
27711,,,432,0.018031669780611992,,
27711,,,432,,0.17426082491874695,
27712,,0.001,,,,
27749,,0.001,,,,
27749,0.19513648748397827,,433,,,
27775,,,433,0.016813183203339577,,
27775,,,433,,0.17159365117549896,
27776,,0.001,,,,
27799,,0.001,,,,
27799,0.05861441791057587,,434,,,
27839,,,434,0.01786252297461033,,
27839,,,434,,0.16988730430603027,
27840,,0.001,,,,
27849,,0.001,,,,
27849,0.10678458213806152,,435,,,
27899,,0.001,,,,
27899,0.16399183869361877,,435,,,
27903,,,435,0.016819128766655922,,
27903,,,435,,0.17690922319889069,
27904,,0.001,,,,
27949,,0.001,,,,
27949,0.18103064596652985,,436,,,
27967,,,436,0.01910749264061451,,
27967,,,436,,0.1698315441608429,
27968,,0.001,,,,
27999,,0.001,,,,
27999,0.1042761281132698,,437,,,
28031,,,437,0.018205614760518074,,
28031,,,437,,0.17181216180324554,
28032,,0.001,,,,
28049,,0.001,,,,
28049,0.14716868102550507,,438,,,
28095,,,438,0.0169183611869812,,
28095,,,438,,0.17017756402492523,
28096,,0.001,,,,
28099,,0.001,,,,
28099,0.07103381305932999,,439,,,
28149,,0.001,,,,
28149,0.1441912055015564,,439,,,
28159,,,439,0.018911220133304596,,
28159,,,439,,0.1731991171836853,
28160,,0.001,,,,
28199,,0.001,,,,
28199,0.1712048500776291,,440,,,
28223,,,440,0.021103939041495323,,
28223,,,440,,0.1727520078420639,
28224,,0.001,,,,
28249,,0.001,,,,
28249,0.18162259459495544,,441,,,
28287,,,441,0.022842945531010628,,
28287,,,441,,0.17343083024024963,
28288,,0.001,,,,
28299,,0.001,,,,
28299,0.1277589648962021,,442,,,
28349,,0.001,,,,
28349,0.10403543710708618,,442,,,
28351,,,442,0.01898818276822567,,
28351,,,442,,0.17421142756938934,
28352,,0.001,,,,
28399,,0.001,,,,
28399,0.23046866059303284,,443,,,
28415,,,443,0.02172079309821129,,
28415,,,443,,0.17114464938640594,
28416,,0.001,,,,
28449,,0.001,,,,
28449,0.16751858592033386,,444,,,
28479,,,444,0.018765509128570557,,
28479,,,444,,0.17593473196029663,
28480,,0.001,,,,
28499,,0.001,,,,
28499,0.20371952652931213,,445,,,
28543,,,445,0.018553994596004486,,
28543,,,445,,0.17129018902778625,
28544,,0.001,,,,
28549,,0.001,,,,
28549,0.12853273749351501,,446,,,
28599,,0.001,,,,
28599,0.16803216934204102,,446,,,
28607,,,446,0.017445875331759453,,
28607,,,446,,0.17595456540584564,
28608,,0.001,,,,
28649,,0.001,,,,
28649,0.2023308128118515,,447,,,
28671,,,447,0.018830984830856323,,
28671,,,447,,0.16717776656150818,
28672,,0.001,,,,
28699,,0.001,,,,
28699,0.2033672034740448,,448,,,
28735,,,448,0.020996253937482834,,
28735,,,448,,0.17607176303863525,
28736,,0.001,,,,
28749,,0.001,,,,
28749,0.16000287234783173,,449,,,
28799,,0.001,,,,
28799,0.13212354481220245,,449,,,
28799,,,449,0.019946422427892685,,
28799,,,449,,0.1734624058008194,
28800,,0.001,,,,
28849,,0.001,,,,
28849,0.16338451206684113,,450,,,
28863,,,450,0.019391505047678947,,
28863,,,450,,0.170586496591568,
28864,,0.001,,,,
28899,,0.001,,,,
28899,0.16341133415699005,,451,,,
28927,,,451,0.017759768292307854,,
28927,,,451,,0.17158003151416779,
28928,,0.001,,,,
28949,,0.001,,,,
28949,0.1929825395345688,,452,,,
28991,,,452,0.0193344596773386,,
28991,,,452,,0.17255628108978271,
28992,,0.001,,,,
28999,,0.001,,,,
28999,0.19679467380046844,,453,,,
29049,,0.001,,,,
29049,0.1830674707889557,,453,,,
29055,,,453,0.01891789399087429,,
29055,,,453,,0.17171718180179596,
29056,,0.001,,,,
29099,,0.001,,,,
29099,0.1895010620355606,,454,,,
29119,,,454,0.017306119203567505,,
29119,,,454,,0.1714281439781189,
29120,,0.001,,,,
29149,,0.001,,,,
29149,0.16753312945365906,,455,,,
29183,,,455,0.015619219280779362,,
29183,,,455,,0.17058780789375305,
29184,,0.001,,,,
29199,,0.001,,,,
29199,0.13055463135242462,,456,,,
29247,,,456,0.018290996551513672,,
29247,,,456,,0.1723540723323822,
29248,,0.001,,,,
29249,,0.001,,,,
29249,0.1336027979850769,,457,,,
29299,,0.001,,,,
29299,0.1925857812166214,,457,,,
29311,,,457,0.021295351907610893,,
29311,,,457,,0.17393802106380463,
29312,,0.001,,,,
29349,,0.001,,,,
29349,0.16075491905212402,,458,,,
29375,,,458,0.019741492345929146,,
29375,,,458,,0.17022903263568878,
29376,,0.001,,,,
29399,,0.001,,,,
29399,0.20802929997444153,,459,,,
29439,,,459,0.018806878477334976,,
29439,,,459,,0.17079763114452362,
29440,,0.001,,,,
29449,,0.001,,,,
29449,0.1139189749956131,,460,,,
29499,,0.001,,,,
29499,0.17129002511501312,,460,,,
29503,,,460,0.019673818722367287,,
29503,,,460,,0.17283886671066284,
29504,,0.001,,,,
29549,,0.001,,,,
29549,0.15847718715667725,,461,,,
29567,,,461,0.018272344022989273,,
29567,,,461,,0.17279410362243652,
29568,,0.001,,,,
29599,,0.001,,,,
29599,0.18898941576480865,,462,,,
29631,,,462,0.018353624269366264,,
29631,,,462,,0.17173096537590027,
29632,,0.001,,,,
29649,,0.001,,,,
29649,0.21467597782611847,,463,,,
29695,,,463,0.019003605470061302,,
29695,,,463,,0.17295576632022858,
29696,,0.001,,,,
29699,,0.001,,,,
29699,0.21152159571647644,,464,,,
29749,,0.001,,,,
29749,0.1866661012172699,,464,,,
29759,,,464,0.01679876819252968,,
29759,,,464,,0.17189142107963562,
29760,,0.001,,,,
29799,,0.001,,,,
29799,0.20554465055465698,,465,,,
29823,,,465,0.018318992108106613,,
29823,,,465,,0.17111745476722717,
29824,,0.001,,,,
29849,,0.001,,,,
29849,0.13965517282485962,,466,,,
29887,,,466,0.0230809785425663,,
29887,,,466,,0.173207089304924,
29888,,0.001,,,,
29899,,0.001,,,,
29899,0.19178257882595062,,467,,,
29949,,0.001,,,,
29949,0.17215511202812195,,467,,,
29951,,,467,0.01786225289106369,,
29951,,,467,,0.1709463894367218,
29952,,0.001,,,,
29999,,0.001,,,,
29999,0.12969505786895752,,468,,,
30015,,,468,0.018230373039841652,,
30015,,,468,,0.17332828044891357,
30016,,0.001,,,,
30049,,0.001,,,,
30049,0.1546391397714615,,469,,,
30079,,,469,0.019366811960935593,,
30079,,,469,,0.16931314766407013,
30080,,0.001,,,,
30099,,0.001,,,,
30099,0.1307728886604309,,470,,,
30143,,,470,0.020227506756782532,,
30143,,,470,,0.17723099887371063,
30144,,0.001,,,,
30149,,0.001,,,,
30149,0.289460688829422,,471,,,
30199,,0.001,,,,
30199,0.1248776763677597,,471,,,
30207,,,471,0.018382610753178596,,
30207,,,471,,0.17023815214633942,
30208,,0.001,,,,
30249,,0.001,,,,
30249,0.14160916209220886,,472,,,
30271,,,472,0.018809311091899872,,
30271,,,472,,0.17289654910564423,
30272,,0.001,,,,
30299,,0.001,,,,
30299,0.09058386832475662,,473,,,
30335,,,473,0.01740608923137188,,
30335,,,473,,0.17008689045906067,
30336,,0.001,,,,
30349,,0.001,,,,
30349,0.1088559553027153,,474,,,
30399,,0.001,,,,
30399,0.19570209085941315,,474,,,
30399,,,474,0.016618924215435982,,
30399,,,474,,0.17312856018543243,
30400,,0.001,,,,
30449,,0.001,,,,
30449,0.1522323191165924,,475,,,
30463,,,475,0.018619250506162643,,
30463,,,475,,0.17301726341247559,
30464,,0.001,,,,
30499,,0.001,,,,
30499,0.17903760075569153,,476,,,
30527,,,476,0.016858603805303574,,
30527,,,476,,0.17089278995990753,
30528,,0.001,,,,
30549,,0.001,,,,
30549,0.1559034287929535,,477,,,
30591,,,477,0.016774127259850502,,
30591,,,477,,0.16937419772148132,
30592,,0.001,,,,
30599,,0.001,,,,
30599,0.23207375407218933,,478,,,
30649,,0.001,,,,
30649,0.1764979213476181,,478,,,
30655,,,478,0.01611846126616001,,
30655,,,478,,0.170906201004982,
30656,,0.001,,,,
30699,,0.001,,,,
30699,0.26490357518196106,,479,,,
30719,,,479,0.018224263563752174,,
30719,,,479,,0.16774427890777588,
30720,,0.001,,,,
30749,,0.001,,,,
30749,0.18935811519622803,,480,,,
30783,,,480,0.016340581700205803,,
30783,,,480,,0.1730504333972931,
30784,,0.001,,,,
30799,,0.001,,,,
30799,0.0682407096028328,,481,,,
30847,,,481,0.0193170253187418,,
30847,,,481,,0.16779464483261108,
30848,,0.001,,,,
30849,,0.001,,,,
30849,0.09557712078094482,,482,,,
30899,,0.001,,,,
30899,0.19252796471118927,,482,,,
30911,,,482,0.020459100604057312,,
30911,,,482,,0.1766495406627655,
30912,,0.001,,,,
30949,,0.001,,,,
30949,0.2639887034893036,,483,,,
30975,,,483,0.01770074851810932,,
30975,,,483,,0.1752893030643463,
30976,,0.001,,,,
30999,,0.001,,,,
30999,0.18016445636749268,,484,,,
31039,,,484,0.017100542783737183,,
31039,,,484,,0.16920194029808044,
31040,,0.001,,,,
31049,,0.001,,,,
31049,0.1990622580051422,,485,,,
31099,,0.001,,,,
31099,0.13748791813850403,,485,,,
